_phrase_,grammar_symbol,value
"('ARITAVI',)",drug_name,drug_name
"('ESOMEPRAZOLE', 'ZENTIVA')",drug_name,drug_name
"('ROPINIROLE', 'SANDOZ', '1MG')",drug_name,drug_name
"('FABRAZYME',)",drug_name,drug_name
"('ORLISTAT', 'POLPHARMA', '120', 'MG')",drug_name,drug_name
"('PREXIGE',)",drug_name,drug_name
"('CAPIVIT', 'A+E', 'MITE')",drug_name,drug_name
"('ANGIO-INJEEL', 'AMPULEN')",drug_name,drug_name
"('FLIXOTIDE', 'DISKUS', '100', 'MCG')",drug_name,drug_name
"('BIO-QUINONE', 'Q10', 'FORTE')",drug_name,drug_name
"('MOLAXOLE',)",drug_name,drug_name
"('TELMISARTAN', 'SANDOZ', '40', 'MG')",drug_name,drug_name
"('TAPTIQOM',)",drug_name,drug_name
"('AMSTADIN',)",drug_name,drug_name
"('PAN-OXACILLIN',)",drug_name,drug_name
"('BETIRAL',)",drug_name,drug_name
"('ROSUVASTATIN', 'ACCORD')",drug_name,drug_name
"('LENVIMA',)",drug_name,drug_name
"('GELOMYRTOL',)",drug_name,drug_name
"('CYRAMZA',)",drug_name,drug_name
"('LIZOLOROL',)",drug_name,drug_name
"('LATRIGIL', '50MG')",drug_name,drug_name
"('OLANZAPINE', 'GSK', '10', 'MG')",drug_name,drug_name
"('REFACTO', 'AF')",drug_name,drug_name
"('VERSATIS',)",drug_name,drug_name
"('TRAMUNDIN', 'RETARD')",drug_name,drug_name
"('NOVAMINSULFON-RATIOPHARM',)",drug_name,drug_name
"('NUROFEN', 'FORTE')",drug_name,drug_name
"('ABROPERNOL',)",drug_name,drug_name
"('KETOCEF',)",drug_name,drug_name
"('APTIVUS',)",drug_name,drug_name
"('IMNOVID',)",drug_name,drug_name
"('CICLOSPORIN', 'SANDOZ', '25', 'MG')",drug_name,drug_name
"('CALCOHEEL',)",drug_name,drug_name
"('ZHIOCHRON',)",drug_name,drug_name
"('VALACICLOVIR', 'SANDOZ', '500MG')",drug_name,drug_name
"('MINOCYCLIN',)",drug_name,drug_name
"('LOPINAVIR/RITONAVIR', 'MYLAN')",drug_name,drug_name
"('MAPROTILINE',)",drug_name,drug_name
"('THIAMINE', 'HCL', '(VIT', 'B1)')",drug_name,drug_name
"('SOTALOL', '80-SL')",drug_name,drug_name
"('DESOGESTREL/ETHINYLESTRADIOL', 'FAMY')",drug_name,drug_name
"('ELUKAN', '10', 'MG')",drug_name,drug_name
"('BRUPRO',)",drug_name,drug_name
"('VENLAFAXINE', 'ORION')",drug_name,drug_name
"('CERTICAN', '0,75', 'MG', 'TABLETID')",drug_name,drug_name
"('MONTELUKAST', 'GENERICON')",drug_name,drug_name
"('DICLOFENAC-RATIOPHARM', 'UNO')",drug_name,drug_name
"('RINNAELIKSIIR',)",drug_name,drug_name
"('LEVETIRACETAM', 'TEVA')",drug_name,drug_name
"('GABAPENTINE', 'STICHTING', '300MG')",drug_name,drug_name
"('LEVEMIR', 'PENFILL')",drug_name,drug_name
"('EXODERIL',)",drug_name,drug_name
"('CIPROBAY', 'HC')",drug_name,drug_name
"('BALANCE', '4,25', '%', 'GLÜKOOS,', '1,25', 'MMOL/L', 'KALTSIUM')",drug_name,drug_name
"('Phosphate-Sandoz',)",drug_name,drug_name
"('XOLAIR',)",drug_name,drug_name
"('BORTEZOMIB', 'SANDOZ')",drug_name,drug_name
"('OPTIMARK',)",drug_name,drug_name
"('LEVEBON', '500MG')",drug_name,drug_name
"('MIONIC',)",drug_name,drug_name
"('Rektaalsed', 'närvisüsteemi', 'toimivad', 'preparaadid')",drug_name,drug_name
"('PIOGLITAZONE', 'TEVA', 'PHARMA')",drug_name,drug_name
"('CYTOXAN',)",drug_name,drug_name
"('CITOCARTIN', '100')",drug_name,drug_name
"('OFTAN', 'ATROPIN')",drug_name,drug_name
"('ATROVENT', 'N')",drug_name,drug_name
"('IMIGRAN',)",drug_name,drug_name
"('POLYTAR', 'LIQUID')",drug_name,drug_name
"('SIMVOR', '20MG')",drug_name,drug_name
"('PRAVASTATIN', '1A', 'PHARMA', '40', 'MG')",drug_name,drug_name
"('MONTELUKAST-RATIOPHARM', '5MG')",drug_name,drug_name
"('ENCAPIA',)",drug_name,drug_name
"('VARICELLA', 'VACCINE', 'LIVE', 'ATTENUATED', 'BIKEN')",drug_name,drug_name
"('ISOZID', 'COMP')",drug_name,drug_name
"('CLOPIDOGREL', 'TEVA', 'PHARMA', 'B.V.')",drug_name,drug_name
"('EMOX',)",drug_name,drug_name
"('LESPENEPHRYL',)",drug_name,drug_name
"('BRINZOLAMIDE', 'TEVA')",drug_name,drug_name
"('ISDN-RATIOPHARM', '5', 'MG')",drug_name,drug_name
"('SINGULAIR', '4', 'MG')",drug_name,drug_name
"('SILDENAFIL', 'ACCORD', '100', 'MG')",drug_name,drug_name
"('APULEIN', '0,025%', 'CREAM')",drug_name,drug_name
"('KLACID', '250', 'mg/', '5', 'ml')",drug_name,drug_name
"('TREXAN',)",drug_name,drug_name
"('INDOMETHACIN', 'SR')",drug_name,drug_name
"('LYTRESCIO',)",drug_name,drug_name
"('BENFOGAMMA',)",drug_name,drug_name
"('DICLOFENAC', '25', 'STADA')",drug_name,drug_name
"('IXEL',)",drug_name,drug_name
"('NEXPES',)",drug_name,drug_name
"('MICTONORM',)",drug_name,drug_name
"('GLIMEPIRIDE', 'ANDISSA', '3', 'MG')",drug_name,drug_name
"('RESELIGO',)",drug_name,drug_name
"('ViaSpan',)",drug_name,drug_name
"('SUBLIVAC', 'B.E.S.T.')",drug_name,drug_name
"('CIFLOXINAL',)",drug_name,drug_name
"('DOXAZOSIN-RATIOPHARM', '1', 'MG')",drug_name,drug_name
"('SPIRONOLACTONE', 'ACCORD')",drug_name,drug_name
"('DIVARE', '10MG')",drug_name,drug_name
"('DULOXETINE', 'TEVA')",drug_name,drug_name
"('CILAZAPRIL-TEVA', '5', 'MG')",drug_name,drug_name
"('TERBINAFINE', 'OLAINFARM', '250MG')",drug_name,drug_name
"('RECOXA', '7,5')",drug_name,drug_name
"('CETIRIZIN', 'ACTAVIS')",drug_name,drug_name
"('NOVO-HELISEN', 'DEPOT', '(POLLENS)')",drug_name,drug_name
"('THIOCTACID', '600', 'T')",drug_name,drug_name
"('ARUTIMOL',)",drug_name,drug_name
"('BRAUNOL', '2000')",drug_name,drug_name
"('OPIODUR', '25MCG/H')",drug_name,drug_name
"('VITAMIN', 'B6')",drug_name,drug_name
"('BICACEL', '50', 'MG')",drug_name,drug_name
"('TETANEA',)",drug_name,drug_name
"('TEZEO', 'HCT', '80', 'MG/25MG')",drug_name,drug_name
"('Almiron', 'Pepti')",drug_name,drug_name
"('VOTUBIA',)",drug_name,drug_name
"('RISTABEN',)",drug_name,drug_name
"('DOXAZOSIN-RATIOPHARM', '4', 'MG')",drug_name,drug_name
"('SERLIFT',)",drug_name,drug_name
"('RANISAN', '150', 'MG')",drug_name,drug_name
"('AGILAMEX',)",drug_name,drug_name
"('FLEREE',)",drug_name,drug_name
"('DOPPELHERZ', 'ENERGOVITAL', 'TONIK', 'K')",drug_name,drug_name
"('GENTAMICIN', 'B.BRAUN')",drug_name,drug_name
"('CEFTAZIDIME', 'MIP', '2G')",drug_name,drug_name
"('ESCITALOPRAM-RATIOPHARM', '10MG')",drug_name,drug_name
"('SCLERON',)",drug_name,drug_name
"('CARDACE', '2,5', 'MG')",drug_name,drug_name
"('MICROGYNON',)",drug_name,drug_name
"('ESTRADURIN',)",drug_name,drug_name
"('SPASMED', '5')",drug_name,drug_name
"('Indomet-rph',)",drug_name,drug_name
"('ACETYLCYSTEIN', '100', 'STADA', 'TABS')",drug_name,drug_name
"('GLIBENESE', 'GITS')",drug_name,drug_name
"('SINGULAIR',)",drug_name,drug_name
"('PERINDOPRIL', 'ACTAVIS')",drug_name,drug_name
"('DUODOPA',)",drug_name,drug_name
"('FLOSIN', '0,4MG')",drug_name,drug_name
"('ADENOCOR',)",drug_name,drug_name
"('CARVEDILOLHEXAL', '12,5', 'MG')",drug_name,drug_name
"('(±)-METHADONE', 'HYDROCHLORIDE', '(SIGMA', 'M0267)')",drug_name,drug_name
"('GLICLAZIDE', 'ACTAVIS')",drug_name,drug_name
"('AIRFLUSAL', 'FORSPIRO')",drug_name,drug_name
"('DUKORAL',)",drug_name,drug_name
"('INTRAGLOBIN', 'F')",drug_name,drug_name
"('THIAMIN', 'HCl', '(VIT', 'B1)')",drug_name,drug_name
"('ANDRIOL', 'TESTOCAPS')",drug_name,drug_name
"('ONDANSETRON', 'BMM', 'PHARMA')",drug_name,drug_name
"('KANDESAR', '16MG')",drug_name,drug_name
"('PROSTENOON-GEEL',)",drug_name,drug_name
"('TAZOCIN', '2,25', 'G')",drug_name,drug_name
"('ICHTHYOL', 'OINTMENT', '20%')",drug_name,drug_name
"('NURABAX', '100', 'MG')",drug_name,drug_name
"('INDOMETHACIN', 'SOPHARMA')",drug_name,drug_name
"('INSTENON-FORTE',)",drug_name,drug_name
"('PYRIDOXIN', 'HCl', '(VIT.', 'B6)')",drug_name,drug_name
"('GAMMAGARD', 'S/D', '2,5', 'G')",drug_name,drug_name
"('BRONCOPHEN', 'SINE')",drug_name,drug_name
"('ENALAPRIL', 'VITABALANS')",drug_name,drug_name
"('PURETHAL', 'GRASSES+ARTEMISIA+TRITICUM')",drug_name,drug_name
"('CERUBIDINE',)",drug_name,drug_name
"('LEVETIRACETAM', 'GSK', '500', 'mg')",drug_name,drug_name
"('SOTAHEXAL', '80', 'MG')",drug_name,drug_name
"('ASPROVIT+C',)",drug_name,drug_name
"('GABAGAMMA', '300MG')",drug_name,drug_name
"('TRIFAS', '10MG/2ML')",drug_name,drug_name
"('ZARZIO',)",drug_name,drug_name
"('CONOXIA',)",drug_name,drug_name
"('QUINAPRIL', 'POLPHARMA', '10', 'MG')",drug_name,drug_name
"('ISO', 'MACK', 'RETARD', '40', 'MG')",drug_name,drug_name
"('PYRAFAT', '500', 'MG')",drug_name,drug_name
"('NAPROKSENS', '250', 'MG')",drug_name,drug_name
"('OLANZAPINE', 'MEDANA', '10MG')",drug_name,drug_name
"('SILDENAFIL', 'MEDANA')",drug_name,drug_name
"('INFERGEN',)",drug_name,drug_name
"('PAROXETIN', 'NYCOMED')",drug_name,drug_name
"('HUMULIN', 'N')",drug_name,drug_name
"('MELOX', '15MG')",drug_name,drug_name
"('QUESTRAN',)",drug_name,drug_name
"('TRA709',)",drug_name,drug_name
"('TIMONIL', '300', 'RETARD')",drug_name,drug_name
"('DOXYLAN',)",drug_name,drug_name
"('INSUMAN', 'COMB', '30')",drug_name,drug_name
"('OXIS', 'TURBUHALER')",drug_name,drug_name
"('ORENCIA',)",drug_name,drug_name
"('OLANSAPIIN', 'NIOLIB', '2,5MG')",drug_name,drug_name
"('NOLIPREL',)",drug_name,drug_name
"('GINKOR', 'FORT')",drug_name,drug_name
"('TRIFAS', 'COR')",drug_name,drug_name
"('ACTIHAEMYL',)",drug_name,drug_name
"('MUSE', '1000mcg')",drug_name,drug_name
"('PROVENGE',)",drug_name,drug_name
"('OLFEN',)",drug_name,drug_name
"('PLENADREN',)",drug_name,drug_name
"('OLANZAPINE', 'GLENMARK', 'EUROPE')",drug_name,drug_name
"('ARISPPA',)",drug_name,drug_name
"('FELODIPIN', '1A', 'PHARMA', '5', 'MG')",drug_name,drug_name
"('PRAMIPEXOLE', 'SANDOZ', '0,18MG')",drug_name,drug_name
"('CITALOPRAM', 'SANDOZ')",drug_name,drug_name
"('MXL', '200', 'MG')",drug_name,drug_name
"('GRIPP-HEEL',)",drug_name,drug_name
"('TOPOTECAN', 'ACCORD', '4MG')",drug_name,drug_name
"('WISHNEVSKY',)",drug_name,drug_name
"('SOMATULINE', 'AUTOGEL', '120MG')",drug_name,drug_name
"('MAALOX',)",drug_name,drug_name
"('METOPROLOL-RATIOPHARM', 'RETARD', '100', 'MG')",drug_name,drug_name
"('TREOSULFAN',)",drug_name,drug_name
"('MIGEA', 'DEPOT')",drug_name,drug_name
"('AKNEMIN',)",drug_name,drug_name
"('REMERON', 'SOLTAB')",drug_name,drug_name
"('REXETIN',)",drug_name,drug_name
"('CLADRONATE', '35MG')",drug_name,drug_name
"('ATRAM', '12.5')",drug_name,drug_name
"('KALIUMCHLORID', '14,90%', 'BRAUN')",drug_name,drug_name
"('ZIRID', '50', 'MG')",drug_name,drug_name
"('FINASTERIDE', 'TEVA')",drug_name,drug_name
"('DULCAMARA-HOMACCORD',)",drug_name,drug_name
"('FOLIFER',)",drug_name,drug_name
"('GLYCINE', '500')",drug_name,drug_name
"('PICO-SALAX',)",drug_name,drug_name
"('MEXOLAN', '15', 'MG')",drug_name,drug_name
"('ESSENTIALE', 'N')",drug_name,drug_name
"('ESTRADIOL', 'SANDOZ', '2', 'MG')",drug_name,drug_name
"('APAURIN',)",drug_name,drug_name
"('HEPA-MERZ',)",drug_name,drug_name
"('HERBION', 'LUUDEROHI')",drug_name,drug_name
"('DESLORATADINE', 'ACTAVIS')",drug_name,drug_name
"('ACTRAPHANE', '30', 'NOVOLET')",drug_name,drug_name
"('RODISPES', '5MG')",drug_name,drug_name
"('VOLTAREN',)",drug_name,drug_name
"('PANTOLOC', 'CONTROL')",drug_name,drug_name
"('ANASTROZOLE', 'SANDOZ', '1', 'MG')",drug_name,drug_name
"('GLIMEPIRIDE', 'ANDISSA', '2', 'MG')",drug_name,drug_name
"('RAUWOLFIA', 'COMPOSITUM', 'AMPULEN')",drug_name,drug_name
"('IGNATIA-HOMACCORD', 'AMPULEN')",drug_name,drug_name
"('DIALAMINE',)",drug_name,drug_name
"('TAMOXIFEN', 'EBEWE')",drug_name,drug_name
"('PYRAZINAMID', 'KRKA')",drug_name,drug_name
"('MIRCERA',)",drug_name,drug_name
"('CYKRINA',)",drug_name,drug_name
"('ROMAZIC',)",drug_name,drug_name
"('TRAVOPROST', 'TEVA')",drug_name,drug_name
"('RUDIVAX',)",drug_name,drug_name
"('MITOXANTRON', 'NC')",drug_name,drug_name
"('AMBROXOL', 'SOPHARMA')",drug_name,drug_name
"('CLIMARA', 'DUO')",drug_name,drug_name
"('KVENTIAX',)",drug_name,drug_name
"('BRONCHOPRONT', 'SIIRUP')",drug_name,drug_name
"('CAFFEINE',)",drug_name,drug_name
"('ERIVEDGE',)",drug_name,drug_name
"('PANTOPRAZOL', '-', 'RATIOPHARM', '40', 'MG')",drug_name,drug_name
"('DOCETAXEL', 'HOSPIRA')",drug_name,drug_name
"('MIDAZOLAM', 'B.', 'BRAUN', '5MG/ML')",drug_name,drug_name
"('ADAMON', 'SR', '150', 'MG')",drug_name,drug_name
"('INDOMET-RATIOPHARM', 'GEL')",drug_name,drug_name
"('OXYCODONE', 'LANNACHER', '20', 'MG')",drug_name,drug_name
"('ELDEPRYL',)",drug_name,drug_name
"('OLMESARTAN', 'MEDOXOMIL/HYDROCHLOROTHIAZIDE', 'APOTEX', '20', 'MG/25', 'MG')",drug_name,drug_name
"('MONTELUKAST', 'ACTAVIS')",drug_name,drug_name
"('TYZINE',)",drug_name,drug_name
"('EQUISETUM', 'CUM', 'SULFURE', 'TOSTUM', 'D6')",drug_name,drug_name
"('OMSAL',)",drug_name,drug_name
"('ASPIRIN', '100', 'MG')",drug_name,drug_name
"('OXCARBAZEPINE', 'JUBILANT')",drug_name,drug_name
"('CAMPRAL', 'EC')",drug_name,drug_name
"('ATOMINEX', '25', 'MG')",drug_name,drug_name
"('TORASEMIDE', 'HEXAL')",drug_name,drug_name
"('PLEGISOL',)",drug_name,drug_name
"('PIOGLITAZONE', 'MEPHA', '15', 'MG')",drug_name,drug_name
"('DISCUS', 'COMPOSITUM', 'AMPULEN')",drug_name,drug_name
"('ESPROLAN',)",drug_name,drug_name
"('CYKLOKAPRON',)",drug_name,drug_name
"('SABRIL',)",drug_name,drug_name
"('LABELLA',)",drug_name,drug_name
"('BUSILVEX',)",drug_name,drug_name
"('CORDOPRO', '40', 'MG')",drug_name,drug_name
"('ECALTA',)",drug_name,drug_name
"('DOTSETAKSEEL', 'MYLAN', '40MG/ML')",drug_name,drug_name
"('GASEC', 'GASTROCAPS', '10', 'MG')",drug_name,drug_name
"('AURORIX',)",drug_name,drug_name
"('CALCIUM', 'GLUCONATE')",drug_name,drug_name
"('NEUROLITE', 'KIT')",drug_name,drug_name
"('RAPIDOL',)",drug_name,drug_name
"('COLDREX', 'HOTREM', 'MENTHOL')",drug_name,drug_name
"('GAMBROSOL', '10', 'M')",drug_name,drug_name
"('GELOFUSINE',)",drug_name,drug_name
"('IRBESARTAN', 'HYDROCHLOROTHIAZIDE', 'SIGILLATA')",drug_name,drug_name
"('TRIMIRON',)",drug_name,drug_name
"('MIXTARD', '30')",drug_name,drug_name
"('LEVETIRACETAM', 'PHARMASWISS', '500', 'MG')",drug_name,drug_name
"('PREGAGAMMA',)",drug_name,drug_name
"('COTRIM-RATIOPHARM', 'AMPULLEN', 'SF', '480', 'MG/5', 'ML')",drug_name,drug_name
"('UNILAT',)",drug_name,drug_name
"('LIPOSTAT', '20', 'MG')",drug_name,drug_name
"('CARBOPLATIN', 'ACCORD')",drug_name,drug_name
"('TOPOTECAN', 'ACTAVIS')",drug_name,drug_name
"('ETORICOXIB', 'ZENTIVA', '60', 'MG')",drug_name,drug_name
"('MCP-RATIOPHARM', 'SF')",drug_name,drug_name
"('CO-RAMICOR', '5', 'MG/25', 'MG')",drug_name,drug_name
"('MINOCYCLIN', 'HEXAL')",drug_name,drug_name
"('PANDEMRIX',)",drug_name,drug_name
"('ZOMIG', 'RAPIMELT')",drug_name,drug_name
"('AKNEFUG-OXID', 'MILD', '50', 'MG/G')",drug_name,drug_name
"('IMMUNOPRIN', '100', 'MG')",drug_name,drug_name
"('PETHIDINE', 'HCL')",drug_name,drug_name
"('PRENESSA', 'Q-TAB')",drug_name,drug_name
"('GEMCITABINE', 'SANDOZ', '1000', 'MG')",drug_name,drug_name
"('AZITHROMYCIN', '1A', 'PHARMA', '500MG')",drug_name,drug_name
"('MERAMYL', '10', 'MG')",drug_name,drug_name
"('ZOCOR', 'FORTE', 'XL', '80', 'MG')",drug_name,drug_name
"('DIMERCAPROL', '(B.A.L.)')",drug_name,drug_name
"('MEMANTINE', 'ALVOGEN')",drug_name,drug_name
"('CELIPROL', '100')",drug_name,drug_name
"('NEXMEZOL',)",drug_name,drug_name
"('VITAMIN', 'C', 'ROTEXMEDICA')",drug_name,drug_name
"('CLADRONATE', '30MG')",drug_name,drug_name
"('ZOLEDRONIC', 'ACID', 'PFIZER')",drug_name,drug_name
"('REMANTADIN',)",drug_name,drug_name
"('DULOXETINE', 'LILLY')",drug_name,drug_name
"('Suukaudsed', 'urogenitaalsüsteemi', 'toimivad', 'preparaadid')",drug_name,drug_name
"('TEMPIDOL',)",drug_name,drug_name
"('DEHYDROBENZPERIDOL',)",drug_name,drug_name
"('VICTOZA',)",drug_name,drug_name
"('TENLORIS',)",drug_name,drug_name
"('CLOPIDOGREL', 'ACCORD')",drug_name,drug_name
"('RISTAD',)",drug_name,drug_name
"('TAXIER',)",drug_name,drug_name
"('CO-NORTIVAN', '80/12,5MG')",drug_name,drug_name
"('VAXELIS',)",drug_name,drug_name
"('SOTAHEXAL', '160')",drug_name,drug_name
"('PANTOPRAZOLE-MEPHA',)",drug_name,drug_name
"('CELLCEPT',)",drug_name,drug_name
"('Väävel-salitsüülsalv', '5%')",drug_name,drug_name
"('CURAM', '625', 'MG')",drug_name,drug_name
"('PREVIFECT',)",drug_name,drug_name
"('RIBOMUSTIN',)",drug_name,drug_name
"('TRIPLIXAM',)",drug_name,drug_name
"('METOHEXAL', '50')",drug_name,drug_name
"('YOSQIERO',)",drug_name,drug_name
"('REMSIMA',)",drug_name,drug_name
"('APO-IBUPROFEN-FC',)",drug_name,drug_name
"('ZYVOXID',)",drug_name,drug_name
"('OXALIPLATIN', 'PHARMASWISS')",drug_name,drug_name
"('PAMIDRONATE', 'DISODIUM', '6MG/ML')",drug_name,drug_name
"('HICONCIL', '100', 'MG/ML')",drug_name,drug_name
"('CALCIGRAN', 'FORTE', 'D', 'ORANGE')",drug_name,drug_name
"('DEEP', 'FREEZE', 'GOLD', 'GEL')",drug_name,drug_name
"('SILDENAFIL', 'PFIZER', '50MG')",drug_name,drug_name
"('TANDEMACT',)",drug_name,drug_name
"('PLASMALYTE',)",drug_name,drug_name
"('CITROSTERIL',)",drug_name,drug_name
"('GLUFORMIN',)",drug_name,drug_name
"('EZAPREV', '0,7', 'MG')",drug_name,drug_name
"('QUETIAPINE', 'ACTAVIS', '300MG')",drug_name,drug_name
"('DUTOTEVA', 'PHARMA')",drug_name,drug_name
"('KREON', '40', '000', 'U')",drug_name,drug_name
"('ERYNIT',)",drug_name,drug_name
"('DUTASTERIDE', 'TEVA')",drug_name,drug_name
"('NEUPOPEG',)",drug_name,drug_name
"('MANINIL', '1,75')",drug_name,drug_name
"('TRANYLCYPROMINE',)",drug_name,drug_name
"('TRAVOCORT',)",drug_name,drug_name
"('LEKOKLAR', 'XL', '500', 'MG')",drug_name,drug_name
"('LESPEFLAN',)",drug_name,drug_name
"('MAREVAN', 'FORTE')",drug_name,drug_name
"('VIDOTIN',)",drug_name,drug_name
"('MIRALUST',)",drug_name,drug_name
"('ESPUMISAN', '100', 'MG/ML')",drug_name,drug_name
"('VENLAFAXINE', 'SANDOZ', '75', 'MG')",drug_name,drug_name
"('INHIBACE',)",drug_name,drug_name
"('CEFTRIAXONE', 'KABI', '2', 'G')",drug_name,drug_name
"('GLIMEPIRIDE', 'ANDISSA', '4', 'MG')",drug_name,drug_name
"('CONVULEX', '500', 'MG')",drug_name,drug_name
"('OFTAN-TIMOLOL', 'SDU')",drug_name,drug_name
"('Dermatoloogilised', 'salvid,', 'kreemid', 'ja', 'pastad')",drug_name,drug_name
"('KINERET',)",drug_name,drug_name
"('SODIUM', 'IODIDE', '(I131)', 'CAPSULE', 'T')",drug_name,drug_name
"('IMATINIB', 'SANOSWISS', '400MG')",drug_name,drug_name
"('CEPIMEX',)",drug_name,drug_name
"('LORMED', '15', 'MG')",drug_name,drug_name
"('ATROPEN', 'AUTO-INJECTOR')",drug_name,drug_name
"('PRISMASOL', '2', 'MMOL/L', 'KAALIUM')",drug_name,drug_name
"('OPIODUR', '50MCG/H')",drug_name,drug_name
"('DIFFERIN',)",drug_name,drug_name
"('ADVANTAN', 'MILK')",drug_name,drug_name
"('MIVIREN',)",drug_name,drug_name
"('RISPEN', '3')",drug_name,drug_name
"('SPIRONOLACTONE',)",drug_name,drug_name
"('BETALOC', 'ZOK', '25')",drug_name,drug_name
"('BOSENTAN', 'TEVA')",drug_name,drug_name
"('ORLISTAT', 'SANDOZ', '60MG')",drug_name,drug_name
"('FLEXBUMIN', '200', 'G/L')",drug_name,drug_name
"('HORMEEL', 'AMPULEN')",drug_name,drug_name
"('GEMCITABINE', 'CSC', '200', 'MG')",drug_name,drug_name
"('RINGERA-LAKTATS', 'SKIDUMS', 'INFUZIJAM')",drug_name,drug_name
"('PETHIDINE', '50', 'MG/ML')",drug_name,drug_name
"('OLANZAPINE', 'ACCORD', '5', 'MG')",drug_name,drug_name
"('FEIBA', '25', 'Ü/ML')",drug_name,drug_name
"('LEVERETTE',)",drug_name,drug_name
"('STRENSIQ',)",drug_name,drug_name
"('CEFABIOT',)",drug_name,drug_name
"('PIOGLITAZONE', 'KRKA')",drug_name,drug_name
"('AZITROX', '500', 'MG')",drug_name,drug_name
"('LULINA',)",drug_name,drug_name
"('VONILLE',)",drug_name,drug_name
"('CRH',)",drug_name,drug_name
"('HEPARIN', 'SODIUM')",drug_name,drug_name
"('MEDITSIINILINE', 'HAPNIK')",drug_name,drug_name
"('PREVENAR', '13')",drug_name,drug_name
"('JURNISTA',)",drug_name,drug_name
"('NEOTON', 'Flebo')",drug_name,drug_name
"('NICORETTE', 'FRESHMINT')",drug_name,drug_name
"('HEXVIX',)",drug_name,drug_name
"('NOVORAPID', 'PUMPCART')",drug_name,drug_name
"('MSI', '10', 'mg', 'MUNDIPHARMA')",drug_name,drug_name
"('ACIDUM', 'NICOTINICUM')",drug_name,drug_name
"('EUTHYROX', '100', 'MCG')",drug_name,drug_name
"('MERCURIUS-HEEL', 'S')",drug_name,drug_name
"('URIZIA',)",drug_name,drug_name
"('FOSAMAX',)",drug_name,drug_name
"('LEFLUNOMIDE', 'PHARMA')",drug_name,drug_name
"('PHYSIONEAL', '35', 'CLEAR-FLEX', 'GLUCOSE', '22,7', 'MG/ML')",drug_name,drug_name
"('DOPA-MERZ', '100/25')",drug_name,drug_name
"('OMEP', '20', 'MG')",drug_name,drug_name
"('RING', 'N', 'TABLETS')",drug_name,drug_name
"('RAMIGAMMA',)",drug_name,drug_name
"('FUROSEMID',)",drug_name,drug_name
"('OLMETEC', '10MG', 'FILM', 'COATED', 'TABLETS')",drug_name,drug_name
"('IRBESARTAN', 'HYDROCHLOROTHIAZIDE', 'GENTIAN', 'GENERICS')",drug_name,drug_name
"('DULSEVIA',)",drug_name,drug_name
"('AMYX', '4')",drug_name,drug_name
"('HUMALOG', 'MIX50')",drug_name,drug_name
"('GYNÄCOHEEL',)",drug_name,drug_name
"('PANGROL', '25000')",drug_name,drug_name
"('NOLVADEX', 'D')",drug_name,drug_name
"('KAMILLEN-SALBE',)",drug_name,drug_name
"('LLUVIEIGHT', '0,02', 'MG/3', 'MG')",drug_name,drug_name
"('PASER',)",drug_name,drug_name
"('CEFAZOLIN', 'BIOCHEMIE')",drug_name,drug_name
"('BACLOFEN-POLPHARMA',)",drug_name,drug_name
"('PENTACT-', 'HIB')",drug_name,drug_name
"('GEMCITABINE', 'STRIDES')",drug_name,drug_name
"('REUMADOR',)",drug_name,drug_name
"('METFOGAMMA', '850')",drug_name,drug_name
"('TISSEEL', 'LYO')",drug_name,drug_name
"('THERYTTREX',)",drug_name,drug_name
"('FENTADERM', '25', 'MCG/TUNNIS')",drug_name,drug_name
"('CATAFLAM',)",drug_name,drug_name
"('SODIUM', 'CHLORIDE', '0,9%', 'FREEFLEX')",drug_name,drug_name
"('NITROGLYCERINUM',)",drug_name,drug_name
"('BCG', 'VACCINE')",drug_name,drug_name
"('NICOTINELL', 'TTS')",drug_name,drug_name
"('ESCEPRAN',)",drug_name,drug_name
"('Sydnopharm', 'tabl.', '2mg', 'N30')",drug_name,drug_name
"('DETRALEX',)",drug_name,drug_name
"('GENTIANA', 'MAGEN', 'GLOBULI', 'VELATI')",drug_name,drug_name
"('VAQTA',)",drug_name,drug_name
"('BARILUX', 'SUSPENSION')",drug_name,drug_name
"('CONCOR', '10MG')",drug_name,drug_name
"('BIODRIBIN',)",drug_name,drug_name
"('LOSARTAN', 'BMM', 'PHARMA')",drug_name,drug_name
"('ARILIN', '500')",drug_name,drug_name
"('WILPRAFEN',)",drug_name,drug_name
"('NEULASTA',)",drug_name,drug_name
"('TRAMADOLOR', 'ID', '150MG')",drug_name,drug_name
"('PARACETAMOL', 'B.', 'BRAUN', '10MG/ML')",drug_name,drug_name
"('PYRIDOXIN', 'HCl', '(VITAMIN', 'B6)')",drug_name,drug_name
"('SORBISTERIT', '15', 'G')",drug_name,drug_name
"('PARAFLUX',)",drug_name,drug_name
"('ACIVISION',)",drug_name,drug_name
"('INSULIN', 'HUMAN', 'WINTHROP', 'BASAL')",drug_name,drug_name
"('PHYSIONEAL', '40', 'GLUKOSE', '13,6', 'MG/ML')",drug_name,drug_name
"('ORFIRIL',)",drug_name,drug_name
"('PRAZIQUANTEL',)",drug_name,drug_name
"('NEMDATINE',)",drug_name,drug_name
"('ESCITALOPRAM', 'ACCORD', '20', 'MG')",drug_name,drug_name
"('NANOCOLL',)",drug_name,drug_name
"('ELICEA', 'Q-TAB', '20MG')",drug_name,drug_name
