_phrase_,grammar_symbol,value
"('piperidiindiooni', 'derivaadid')",drug_name,drug_name
"('rezolsta',)",drug_name,drug_name
"('pyrimethamine',)",drug_name,drug_name
"('patentblau',)",drug_name,drug_name
"('nordimet',)",drug_name,drug_name
"('aldosterone',)",drug_name,drug_name
"('otrivin',)",drug_name,drug_name
"('zolpidem', 'sandoz', '10', 'mg')",drug_name,drug_name
"('enalapril', 'vitabalans')",drug_name,drug_name
"('uvedose',)",drug_name,drug_name
"('oxymetholonum',)",drug_name,drug_name
"('adrenergics', 'in', 'combination', 'with', 'anticholinergics')",drug_name,drug_name
"('algocalm',)",drug_name,drug_name
"('carnitene',)",drug_name,drug_name
"('possia',)",drug_name,drug_name
"('pravastatin', '1a', 'pharma', '10', 'mg')",drug_name,drug_name
"('enfuvirtide',)",drug_name,drug_name
"('clozapine', 'accord')",drug_name,drug_name
"('benzalkonium', 'chloride+eucalyptus', 'oil+levomenthol+peppermint', 'oil+thymol')",drug_name,drug_name
"('trandolaprilum+verapamilum',)",drug_name,drug_name
"('irprestan',)",drug_name,drug_name
"('hiberix',)",drug_name,drug_name
"('dolocodon', '10', 'mg')",drug_name,drug_name
"('sodium', 'chloride', '0,9%', 'freeflex')",drug_name,drug_name
"('dianeal', 'pd1', 'glucose', '13,6', 'mg/ml')",drug_name,drug_name
"('theophedrin',)",drug_name,drug_name
"('thymopentin',)",drug_name,drug_name
"('sulfonamides,', 'combinations', 'with', 'other', 'drugs')",drug_name,drug_name
"('klorobutanool',)",drug_name,drug_name
"('atomoxetine',)",drug_name,drug_name
"('lomefloxacin',)",drug_name,drug_name
"('amleksanoks',)",drug_name,drug_name
"('byol', '5mg')",drug_name,drug_name
"('penitsilliinile',)",drug_name,drug_name
"('liprolog', 'mix25', 'kwikpen')",drug_name,drug_name
"('quinupramine',)",drug_name,drug_name
"('chlortalidone',)",drug_name,drug_name
"('other', 'antivirals')",drug_name,drug_name
"('sotahexal', '160')",drug_name,drug_name
"('viminol',)",drug_name,drug_name
"('actraphane', '10', 'penfill')",drug_name,drug_name
"('lopinavirum',)",drug_name,drug_name
"('mencevax', 'acwy')",drug_name,drug_name
"('acridine', 'derivatives')",drug_name,drug_name
"('jobensaamhape',)",drug_name,drug_name
"('thyreotoxicos',)",drug_name,drug_name
"('pantoprazol', '-', 'ratiopharm', '40', 'mg')",drug_name,drug_name
"('fibrinolysinum', '(humanum)')",drug_name,drug_name
"('ferrous', 'sulphate+folic', 'acid')",drug_name,drug_name
"('aryloxyacetic', 'acid', 'derivatives')",drug_name,drug_name
"('dexamethasone+tobramycin',)",drug_name,drug_name
"('teised', 'kinoloonid')",drug_name,drug_name
"('heparinum', 'natricum+benzocainum+benzylii', 'nicotinas')",drug_name,drug_name
"('gamoleenhape',)",drug_name,drug_name
"('deoxycholic', 'acid')",drug_name,drug_name
"('buprenorphinum',)",drug_name,drug_name
"('imiquimod',)",drug_name,drug_name
"('atropine', 'pfs')",drug_name,drug_name
"('atenodeks', '100', 'mg', 'tabletes')",drug_name,drug_name
"('ampicillini',)",drug_name,drug_name
"('additiva', 'vitamin', 'c', 'blutorange')",drug_name,drug_name
"('benfluorex',)",drug_name,drug_name
"('teised', 'mineraalsed', 'lisandid')",drug_name,drug_name
"('biovit', 'vitamin', 'e')",drug_name,drug_name
"('sympathomimetics',)",drug_name,drug_name
"('adrafinilum',)",drug_name,drug_name
"('beconase',)",drug_name,drug_name
"('iasibon',)",drug_name,drug_name
"('venlafaxine', 'orion')",drug_name,drug_name
"('glucose',)",drug_name,drug_name
"('kaldyum',)",drug_name,drug_name
"('durogesic', '12mcg/h')",drug_name,drug_name
"('tyrothricinum',)",drug_name,drug_name
"('pipazetate',)",drug_name,drug_name
"('ramipril', 'hexal', '10', 'mg')",drug_name,drug_name
"('entresto',)",drug_name,drug_name
"('dianeal', 'pd', '4', 'glucose', '13,6', 'mg/ml')",drug_name,drug_name
"('estren', 'derivatives')",drug_name,drug_name
"('bithionolum',)",drug_name,drug_name
"('penitsillini',)",drug_name,drug_name
"('buspironum',)",drug_name,drug_name
"('tumor', 'necrosis', 'factor', 'alpha', '(tnf-alpha)', 'inhibitors')",drug_name,drug_name
"('hemangiol',)",drug_name,drug_name
"('erythromycin-', 'ratiopharm', 'ts')",drug_name,drug_name
"('adipiodonum',)",drug_name,drug_name
"('solutions', 'for', 'parenteral', 'nutrition')",drug_name,drug_name
"('capd/dpca', '4')",drug_name,drug_name
"('meningococcal', 'vaccines')",drug_name,drug_name
"('phenylbutazonum',)",drug_name,drug_name
"('proglumiid',)",drug_name,drug_name
"('zinnober', 'comp')",drug_name,drug_name
"('fenbufenum',)",drug_name,drug_name
"('tsinki', 'sisaldav', 'haavaside')",drug_name,drug_name
"('drytec', 'sterile', 'technetium')",drug_name,drug_name
"('technetium', '(99m', 'tc)', 'pyrophosphas')",drug_name,drug_name
"('hexamidine',)",drug_name,drug_name
"('lederlon',)",drug_name,drug_name
"('evertas', '4,5', 'mg')",drug_name,drug_name
"('varicellon', 'p')",drug_name,drug_name
"('normeg', '750', 'mg')",drug_name,drug_name
"('abatacept',)",drug_name,drug_name
"('pipradrolum',)",drug_name,drug_name
"('atenolol',)",drug_name,drug_name
"('dropropisiin',)",drug_name,drug_name
"('oxaprozin',)",drug_name,drug_name
"('kloroksülenool',)",drug_name,drug_name
"('modigraf',)",drug_name,drug_name
"('izba',)",drug_name,drug_name
"('is', '5', 'mono-', 'ratiopharm', '20', 'mg')",drug_name,drug_name
"('imipramin',)",drug_name,drug_name
"('ombitasvir+paritaprevir+ritonavir',)",drug_name,drug_name
"('cardiovascular', 'system')",drug_name,drug_name
"('prepandrix',)",drug_name,drug_name
"('sulfamazone',)",drug_name,drug_name
"('zipeprolum',)",drug_name,drug_name
"('ketorolacum',)",drug_name,drug_name
"('levodopa', '+benserazide')",drug_name,drug_name
"('profenamiin',)",drug_name,drug_name
"('trifluridine',)",drug_name,drug_name
"('cimetidinum',)",drug_name,drug_name
"('natamycin',)",drug_name,drug_name
"('karbromaal',)",drug_name,drug_name
"('basiliximab',)",drug_name,drug_name
"('lymecycline',)",drug_name,drug_name
"('dextran', '70', 'fresenius', '6%')",drug_name,drug_name
"('chlorcyclizinum',)",drug_name,drug_name
"('oxycodone', 'lannacher', '5', 'mg')",drug_name,drug_name
"('montelukast', 'synthon', '5', 'mg')",drug_name,drug_name
"('ciqorin',)",drug_name,drug_name
"('revestive',)",drug_name,drug_name
"('bedaquiline',)",drug_name,drug_name
"('liprolog', 'kwikpen')",drug_name,drug_name
"('pravastatinum',)",drug_name,drug_name
"('spirapril',)",drug_name,drug_name
"('thiamphenicolum',)",drug_name,drug_name
"('nolpaza',)",drug_name,drug_name
"('aesculus', 'compositum')",drug_name,drug_name
"('jodokolesterool', '(131i)')",drug_name,drug_name
"('diarrheel',)",drug_name,drug_name
"('ornipressinum',)",drug_name,drug_name
"('acetic', 'acid,', 'glacial')",drug_name,drug_name
"('novomix', '70', 'flexpen')",drug_name,drug_name
"('dextromethorphan+phenylephrine+pheniramine',)",drug_name,drug_name
"('lysine',)",drug_name,drug_name
"('emeprooniumbromid',)",drug_name,drug_name
"('ritmorest', '0,088', 'mg')",drug_name,drug_name
"('teclozan',)",drug_name,drug_name
"('etoricoxib', 'zentiva', '120', 'mg')",drug_name,drug_name
"('acetylaminonitropropoxybenzene',)",drug_name,drug_name
"('ambroxol',)",drug_name,drug_name
"('hobukastani', 'ekstrakt')",drug_name,drug_name
"('chloramphenicol',)",drug_name,drug_name
"('docetaxel', 'sandoz')",drug_name,drug_name
"('trileptal', '600')",drug_name,drug_name
"('fluorodeoxyglucose', '(18f)', 'fdg', 'injection')",drug_name,drug_name
"('potassium', 'canrenoate')",drug_name,drug_name
"('zinc', 'sulphate')",drug_name,drug_name
"('non-selective', 'beta-adrenoceptor', 'agonists')",drug_name,drug_name
"('l-carnitine',)",drug_name,drug_name
"('naatriumtosüülklooramiid',)",drug_name,drug_name
"('lidaprim', 'suspensioon')",drug_name,drug_name
"('pravahexal', '40', 'mg')",drug_name,drug_name
"('ammily', '2', 'mg', '/', '0,03', 'mg')",drug_name,drug_name
"('other', 'diagnostic', 'radiopharmaceuticals')",drug_name,drug_name
"('pankreoflat',)",drug_name,drug_name
"('tacrine',)",drug_name,drug_name
"('biguanides',)",drug_name,drug_name
"('thiaminum+calcii', 'pantothenas+cystinum+keratinum+faex', 'medicinalis+acidum', '4-aminobenzoicum')",drug_name,drug_name
"('lantus', 'opticlik')",drug_name,drug_name
"('glizipex',)",drug_name,drug_name
"('cinnaron',)",drug_name,drug_name
"('fluorouracilum+acidum', 'salicylicum')",drug_name,drug_name
"('bemegriid',)",drug_name,drug_name
"('ecosal',)",drug_name,drug_name
"('carbromalum',)",drug_name,drug_name
"('riluzole',)",drug_name,drug_name
"('neuraceq',)",drug_name,drug_name
"('calciton', '200')",drug_name,drug_name
"('ibuprofen', 'alpharma', 'tablets', '400mg')",drug_name,drug_name
"('mepolizumabum',)",drug_name,drug_name
"('lyxumia',)",drug_name,drug_name
"('simvor', '20mg')",drug_name,drug_name
"('micardisplus',)",drug_name,drug_name
"('uterotonics',)",drug_name,drug_name
"('quifenadinum',)",drug_name,drug_name
"('demeclocyclinum+triamcinolonum',)",drug_name,drug_name
"('cytochrome', 'c+adenosinum+nicotinamidum')",drug_name,drug_name
"('proglumetacinum',)",drug_name,drug_name
"('cytarabine', 'accord', '100', 'mg/ml')",drug_name,drug_name
"('fortum',)",drug_name,drug_name
"('acidum', 'acetylsalicylicum+acidum', 'ascorbicum')",drug_name,drug_name
"('fibrates',)",drug_name,drug_name
"('ivacaftorum+lumacaftorum',)",drug_name,drug_name
"('medroxyprogesterone',)",drug_name,drug_name
"('benzilonii', 'bromidum')",drug_name,drug_name
"('econazolum',)",drug_name,drug_name
"('cycloserine',)",drug_name,drug_name
"('validool',)",drug_name,drug_name
"('ledipasvir+sofosbuvir',)",drug_name,drug_name
"('aprindinum',)",drug_name,drug_name
"('benzbromarone',)",drug_name,drug_name
"('factor', 'vii', 'coagulationis', 'humanus')",drug_name,drug_name
"('10%', 'glucosum', '+', '0,6%', 'kcl')",drug_name,drug_name
"('nitrofurantoin', 'nycomed')",drug_name,drug_name
"('mxl', '150', 'mg')",drug_name,drug_name
"('dextran', '40', 'fresenius', '10%')",drug_name,drug_name
"('dasabuvir',)",drug_name,drug_name
"('sildenafil', 'portfarma')",drug_name,drug_name
"('pegloticasum',)",drug_name,drug_name
"('ceratonia',)",drug_name,drug_name
"('salbutamolum+beclometasonum',)",drug_name,drug_name
"('mometasonum+acidum', 'salicylicum')",drug_name,drug_name
"('irinotecan',)",drug_name,drug_name
"('certican', '1', 'mg', 'tabletid')",drug_name,drug_name
"('atorvastatin+amlodipine+perindopril',)",drug_name,drug_name
"('naatriumaurotiomalaat',)",drug_name,drug_name
"('triampur', 'compositum')",drug_name,drug_name
"('bendasool',)",drug_name,drug_name
"('deksibuprofeen',)",drug_name,drug_name
"('laevomecol',)",drug_name,drug_name
"('diflunisalum',)",drug_name,drug_name
"('sudafed', 'xylospray', 'dex')",drug_name,drug_name
"('lidocaine',)",drug_name,drug_name
"('terpin', 'hydrate')",drug_name,drug_name
"('liraglutidum',)",drug_name,drug_name
"('vancomycin-teva',)",drug_name,drug_name
"('fluvastatin', 'actavis', '20mg')",drug_name,drug_name
"('ropinirole',)",drug_name,drug_name
"('novantrone',)",drug_name,drug_name
"('baclofen', 'sintetica')",drug_name,drug_name
"('ospamox', '250', 'mg/5', 'ml')",drug_name,drug_name
"('amoxicillin-ratiopharm', 'ts')",drug_name,drug_name
"('other', 'antithyroid', 'preparations')",drug_name,drug_name
"('ketorolac',)",drug_name,drug_name
"('teised', 'skleroseerivad', 'ained')",drug_name,drug_name
"('sinzyl',)",drug_name,drug_name
"('biseptol',)",drug_name,drug_name
"('factor', 'humanus', 'von', 'willebrandi')",drug_name,drug_name
"('articaine',)",drug_name,drug_name
"('etoposidum',)",drug_name,drug_name
"('selektiivsed', 'beetablokaatorid', 'ja', 'teised', 'diureetikumid')",drug_name,drug_name
"('micafunginum',)",drug_name,drug_name
"('evarrest',)",drug_name,drug_name
"('hydrocortisone+ciprofloxacin',)",drug_name,drug_name
"('chlorphenoxamine',)",drug_name,drug_name
"('fosfororgaanilised', 'ühendid')",drug_name,drug_name
"('teised', 'südameglükosiidid')",drug_name,drug_name
"('septolete', 'cherry')",drug_name,drug_name
"('spetsiifilised', 'reumavastased', 'ained')",drug_name,drug_name
"('prevenar',)",drug_name,drug_name
"('trimebutinum',)",drug_name,drug_name
"('dobutamine', 'mylan')",drug_name,drug_name
"('diuretics',)",drug_name,drug_name
"('efmoroctocogum', 'alfa')",drug_name,drug_name
"('sulfoonamiidid', 'ja', 'trimetoprim')",drug_name,drug_name
"('oxymetholone',)",drug_name,drug_name
"('pähklid',)",drug_name,drug_name
"('cyclopentaminum',)",drug_name,drug_name
"('fesoterodine',)",drug_name,drug_name
"('mineral', 'elements')",drug_name,drug_name
"('nasobec',)",drug_name,drug_name
"('gliclazide', 'mr', 'servier', '60mg')",drug_name,drug_name
"('tramadol', '50-slovakofarma')",drug_name,drug_name
"('sipelghape+kamper',)",drug_name,drug_name
"('suktsiinimiid',)",drug_name,drug_name
"('tetracaine',)",drug_name,drug_name
"('b1-vitamiin',)",drug_name,drug_name
"('x-ray', 'contrast', 'media,', 'non-iodinated')",drug_name,drug_name
"('foolhappe', 'analoogid')",drug_name,drug_name
"('paracetamol+dextropropoxyphene',)",drug_name,drug_name
"('memantine', 'ranbaxy')",drug_name,drug_name
"('raud(ii)sulfaat',)",drug_name,drug_name
"('domiodool',)",drug_name,drug_name
"('symtuza',)",drug_name,drug_name
"('valerianae', 'radix')",drug_name,drug_name
"('meta-jodobensüülguanidiin', '(123i)')",drug_name,drug_name
"('luteetsium', '(177lu)-dota-(tyr3)-oktreotaat')",drug_name,drug_name
"('dronedarone',)",drug_name,drug_name
"('curare', 'alkaloids')",drug_name,drug_name
"('rabies', 'vaccines')",drug_name,drug_name
"('fenozolonum',)",drug_name,drug_name
"('drospirenoon',)",drug_name,drug_name
"('rosuvastatin', 'actavis')",drug_name,drug_name
"('zoledronic', 'acid', 'zentiva', '4', 'mg/', '5', 'ml')",drug_name,drug_name
"('dilaseep',)",drug_name,drug_name
"('oxybutynin',)",drug_name,drug_name
"('proviron', '25')",drug_name,drug_name
"('isentress',)",drug_name,drug_name
"('tramadol', '100-slovakofarma')",drug_name,drug_name
"('nifedipine',)",drug_name,drug_name
"('pinaverii', 'bromidum')",drug_name,drug_name
"('zurampic',)",drug_name,drug_name
"('clopirod', '75', 'mg')",drug_name,drug_name
"('sitagliptinum',)",drug_name,drug_name
"('glimepiride', 'sanwin', '3', 'mg')",drug_name,drug_name
"('deltasolde',)",drug_name,drug_name
"('berocca', 'calcium', 'and', 'magnesium')",drug_name,drug_name
"('panadol', 'extra', 'optizorb')",drug_name,drug_name
"('stepronin',)",drug_name,drug_name
"('teised', 'kilpnäärme', 'talitlust', 'pärssivad', 'preparaadid')",drug_name,drug_name
"('other', 'sex', 'hormones', 'and', 'modulators', 'of', 'the', 'genital', 'system')",drug_name,drug_name
"('cefpirome',)",drug_name,drug_name
"('panretin',)",drug_name,drug_name
"('phenobarbitalum+taimsed', 'preparaadid')",drug_name,drug_name
"('meningococcus', 'b,', 'multicomponent', 'vaccine')",drug_name,drug_name
"('analgesics', 'and', 'anesthetics')",drug_name,drug_name
"('semustinum',)",drug_name,drug_name
"('afrin', 'glycerol')",drug_name,drug_name
"('fenoprofeen',)",drug_name,drug_name
"('doppelherz', 'energie-tonikum')",drug_name,drug_name
"('bisacodylum',)",drug_name,drug_name
"('cefazolinum',)",drug_name,drug_name
"('teised', 'antidepressandid')",drug_name,drug_name
"('norzol',)",drug_name,drug_name
"('a-pq', '30')",drug_name,drug_name
"('extraneal', 'clear-flex')",drug_name,drug_name
"('pravastatin', 'pliva')",drug_name,drug_name
"('irbesartan', 'zentiva')",drug_name,drug_name
"('phosphor-homaccord',)",drug_name,drug_name
"('granocyte', '34')",drug_name,drug_name
"('famotidin', '20-sl')",drug_name,drug_name
"('nifenazonum',)",drug_name,drug_name
"('prostaglandiini', 'analoogid')",drug_name,drug_name
"('fluconazol', 'nycomed', '50mg')",drug_name,drug_name
"('fluconazole', 'actavis')",drug_name,drug_name
"('bopindolol',)",drug_name,drug_name
"('vt', 'doses', 'atropine')",drug_name,drug_name
"('olanzapine', 'medana', '20mg')",drug_name,drug_name
"('escitalopram', 'accord', '5', 'mg')",drug_name,drug_name
"('mebendazole-grindeks',)",drug_name,drug_name
"('gravagin',)",drug_name,drug_name
"('denosumabum',)",drug_name,drug_name
"('dafiro',)",drug_name,drug_name
"('sodium', 'iotalamate', '(125i)')",drug_name,drug_name
"('carisoprodol',)",drug_name,drug_name
"('tiotropium', 'bromide')",drug_name,drug_name
"('vesilahustuvad', 'nefrotroopsed', 'madalosmolaarsed', 'röntgenkontrastained')",drug_name,drug_name
"('lamotrigin', 'hexal', '100', 'mg', 'tabletid')",drug_name,drug_name
"('sulfamerazinum',)",drug_name,drug_name
"('tisopurine',)",drug_name,drug_name
"('trijodthyronin',)",drug_name,drug_name
"('magneesiumpreparaadid',)",drug_name,drug_name
"('calcoheel',)",drug_name,drug_name
"('iodamide',)",drug_name,drug_name
"('lamotrigin', 'sandoz', '100', 'mg', 'dispergeeritav', 'tablett')",drug_name,drug_name
"('telmisartan', 'actavis')",drug_name,drug_name
"('ranexa',)",drug_name,drug_name
"('naatriumjoodtalamaat', '(125i)')",drug_name,drug_name
"('loette',)",drug_name,drug_name
"('nahaparasiitide', 'vastased', 'ained,', 'k.a', 'sügelistevastased', 'ained')",drug_name,drug_name
"('carfilzomibum',)",drug_name,drug_name
"('delipid', 'plus')",drug_name,drug_name
"('prevymis',)",drug_name,drug_name
"('prothrombinum', 'multiplex', 'humanum')",drug_name,drug_name
"('pantobax',)",drug_name,drug_name
"('femara',)",drug_name,drug_name
"('fluocinoloni', 'acetonidum')",drug_name,drug_name
"('medrogestoon',)",drug_name,drug_name
"('glycerosteril',)",drug_name,drug_name
"('protein', 'kinase', 'inhibitors')",drug_name,drug_name
"('other', 'cough', 'suppressants')",drug_name,drug_name
"('coverex',)",drug_name,drug_name
"('magneesium',)",drug_name,drug_name
"('pyrazolones',)",drug_name,drug_name
"('buprenorphine+naloxone',)",drug_name,drug_name
"('ropinirole', 'pharmaswiss', '8', 'mg')",drug_name,drug_name
"('analgin',)",drug_name,drug_name
"('rasburicasum',)",drug_name,drug_name
"('talidex',)",drug_name,drug_name
"('vigicord', '10', 'mg')",drug_name,drug_name
"('peptavlon',)",drug_name,drug_name
"('gentamycin',)",drug_name,drug_name
"('marcaine', 'adrenaline', '5mg/ml+5mcg/ml')",drug_name,drug_name
"('kengrexal',)",drug_name,drug_name
"('ketazolamum',)",drug_name,drug_name
"('terisidoon',)",drug_name,drug_name
"('regorafenib',)",drug_name,drug_name
"('lamotrigin', 'hexal', '200', 'mg', 'tabletid')",drug_name,drug_name
"('pürimidiini', 'analoogid')",drug_name,drug_name
"('chloralodol',)",drug_name,drug_name
"('fendiline',)",drug_name,drug_name
"('rivaroxaban',)",drug_name,drug_name
"('diphenylpropylamine', 'derivatives')",drug_name,drug_name
"('immunoglobulinum', 'humanum', 'anti-d')",drug_name,drug_name
"('desogestrel+ethinylestradiol',)",drug_name,drug_name
"('vopecidex',)",drug_name,drug_name
"('nepanil',)",drug_name,drug_name
"('neostigminum+glycopyrronii', 'bromidum')",drug_name,drug_name
"('ramipril', 'hexal', '5mg')",drug_name,drug_name
"('epoetinum', 'alfa')",drug_name,drug_name
"('tsefdiniir',)",drug_name,drug_name
"('paroxetine', 'orion')",drug_name,drug_name
"('blastomat', '20', 'mg')",drug_name,drug_name
"('pravastatin', 'accord', '10mg')",drug_name,drug_name
"('mezlocillin',)",drug_name,drug_name
"('dienestrol',)",drug_name,drug_name
"('metformin',)",drug_name,drug_name
"('otomize',)",drug_name,drug_name
"('calcigran', 'sine')",drug_name,drug_name
"('coaprovel',)",drug_name,drug_name
"('väävel', 'välispidiseks', 'kasutamiseks')",drug_name,drug_name
"('deferasiroxum',)",drug_name,drug_name
"('travoprost', 'zentiva')",drug_name,drug_name
"('nebispes',)",drug_name,drug_name
"('rifampitsilliin',)",drug_name,drug_name
"('olanzapin-ratiopharm',)",drug_name,drug_name
"('imvel',)",drug_name,drug_name
"('almagate+calcium', 'carbonate')",drug_name,drug_name
"('memantine', 'orion')",drug_name,drug_name
"('kolbam',)",drug_name,drug_name
"('xylorhin', 'nasal', 'spray')",drug_name,drug_name
"('cystosol',)",drug_name,drug_name
"('paromomycinum',)",drug_name,drug_name
"('gethi',)",drug_name,drug_name
"('valaciclovir', 'actavis', '500mg')",drug_name,drug_name
"('minims', 'tetracaine', 'hydrochloride')",drug_name,drug_name
"('mitomycin', 'accord')",drug_name,drug_name
"('palderjanhappeaminodife-nüülhüdantoiin',)",drug_name,drug_name
"('aleve',)",drug_name,drug_name
"('sulfamethoxazolum',)",drug_name,drug_name
"('carzan', '32mg')",drug_name,drug_name
"('vitamin', 'e', '200-slovakofarma')",drug_name,drug_name
"('streptokinase', 'braun', '1', '500', '000')",drug_name,drug_name
"('gemcitabine', 'teva')",drug_name,drug_name
"('corticotropinum',)",drug_name,drug_name
"('penbutolool',)",drug_name,drug_name
"('tazobactam',)",drug_name,drug_name
"('captodiame',)",drug_name,drug_name
"('fidaxomicinum',)",drug_name,drug_name
"('parathyroid', 'hormones', 'and', 'analogues')",drug_name,drug_name
"('potassium', 'iodide', 'g.l.', 'pharma')",drug_name,drug_name
"('bronchopront',)",drug_name,drug_name
"('quetiapine', 'invent', 'farma', '25', 'mg')",drug_name,drug_name
"('mebendazolum',)",drug_name,drug_name
"('cytotect', 'cp', 'biotest')",drug_name,drug_name
"('norfloxacinum',)",drug_name,drug_name
"('vitalipid', 'n', 'infant')",drug_name,drug_name
"('parnaparinum', 'natricum')",drug_name,drug_name
"('reserpin',)",drug_name,drug_name
"('gastrotrombina',)",drug_name,drug_name
"('acetylsalicylic', 'acid', '+magnesium', 'hydroxide')",drug_name,drug_name
"('natrii', 'iodohippurars', '(131i)')",drug_name,drug_name
"('suramin', 'sodium')",drug_name,drug_name
"('zofistar', 'hct')",drug_name,drug_name
"('quazepam',)",drug_name,drug_name
"('methyl', 'salicylate')",drug_name,drug_name
"('apovit', 'e-vitamiin')",drug_name,drug_name
"('isocarboxazidum',)",drug_name,drug_name
"('piroxicam', '10', 'stada', 'tabs')",drug_name,drug_name
"('yttrium', '(90y)', 'ferrihydroxide', 'colloid+acidum', 'ascorbicum+acidum', 'folicum+cyanocobalaminum')",drug_name,drug_name
"('prenalterol',)",drug_name,drug_name
"('caspofungin',)",drug_name,drug_name
"('sümpatomimeetikumid,', 'v.a', 'glaukoomivastased', 'preparaadid')",drug_name,drug_name
"('carbazochromum',)",drug_name,drug_name
"('requip-modutab',)",drug_name,drug_name
"('epiral', '25')",drug_name,drug_name
"('dianeal', 'pd1', 'glucose', '38,6', 'mg/ml')",drug_name,drug_name
"('medsamic',)",drug_name,drug_name
"('heparin', 'group')",drug_name,drug_name
"('acepromazine',)",drug_name,drug_name
"('nolvadex',)",drug_name,drug_name
"('fortulin', 'novolizer')",drug_name,drug_name
"('infektsioonivastaste', 'ja', 'antiseptiliste', 'ainete', 'kombinatsioonid', 'kortikosteroididega')",drug_name,drug_name
"('pseudoefedriin+dekstrometorfaan',)",drug_name,drug_name
"('alkaloidid,', 'v.a', 'rauvolfia', 'alkaloidid')",drug_name,drug_name
"('bendamustine',)",drug_name,drug_name
"('acyclostad',)",drug_name,drug_name
"('sterocain', '2%', '+', 'levo')",drug_name,drug_name
"('tests', 'for', 'diabetes')",drug_name,drug_name
"('invoril',)",drug_name,drug_name
"('anexate',)",drug_name,drug_name
"('olanzapine', 'orion', '20', 'mg')",drug_name,drug_name
"('methylnaltrexone', 'bromide')",drug_name,drug_name
"('nexavar',)",drug_name,drug_name
"('estrofem',)",drug_name,drug_name
"('minocyclin',)",drug_name,drug_name
"('ibuprofen', 'mepha', '200mg')",drug_name,drug_name
"('vamin', '18')",drug_name,drug_name
"('metoclopramide', 'injection', 'bp')",drug_name,drug_name
"('tedisamiil',)",drug_name,drug_name
"('bibrocatholum',)",drug_name,drug_name
"('camylofinum',)",drug_name,drug_name
"('paracetamoli',)",drug_name,drug_name
"('sodium', 'sulphate,', 'anhydrous+potassium', 'chloride+sodium', 'chloride+macrogol+sodium', 'hydrogen', 'carbonate')",drug_name,drug_name
"('omsal',)",drug_name,drug_name
"('altretamiin',)",drug_name,drug_name
"('tocilizumabum',)",drug_name,drug_name
"('lamitrin', 'tablets', '25mg')",drug_name,drug_name
"('memantine', 'accord')",drug_name,drug_name
"('rektaalsed', 'urogenitaalsüsteemi', 'toimivad', 'preparaadid')",drug_name,drug_name
"('sulfamasoon',)",drug_name,drug_name
"('etofamidum',)",drug_name,drug_name
"('ioa',)",drug_name,drug_name
"('turoctocogum', 'alfa')",drug_name,drug_name
"('hydantoin', 'derivatives')",drug_name,drug_name
"('indometacin+troxerutin',)",drug_name,drug_name
"('nalbuphinum',)",drug_name,drug_name
"('imatinib', 'amomed')",drug_name,drug_name
"('tertatolol',)",drug_name,drug_name
"('ariclaim',)",drug_name,drug_name
"('technetium', '(99mtc)', 'pertechnetate')",drug_name,drug_name
"('onytec',)",drug_name,drug_name
"('spasmolüütikumide,', 'psühholeptikumide', 'ja', 'analgeetikumide', 'kombinatsioonid')",drug_name,drug_name
"('sumatriptan', 'sandoz', '100mg')",drug_name,drug_name
"('ifirmasta',)",drug_name,drug_name
"('niperotidinum',)",drug_name,drug_name
"('antibiootikume',)",drug_name,drug_name
"('bloxazoc', '200')",drug_name,drug_name
"('amoxiccillinile',)",drug_name,drug_name
"('merional',)",drug_name,drug_name
"('diphereline', '3,75', 'mg')",drug_name,drug_name
"('talia',)",drug_name,drug_name
"('köha', 'ja', 'külmetuse', 'korral', 'kasutatavad', 'preparaadid')",drug_name,drug_name
"('kaptodiaam',)",drug_name,drug_name
"('indoprofenum',)",drug_name,drug_name
"('iproniazidum',)",drug_name,drug_name
"('phenoxymethylpenicillinum',)",drug_name,drug_name
"('naloxone', 'hydrochloride')",drug_name,drug_name
"('protiofate',)",drug_name,drug_name
"('azacitidinum',)",drug_name,drug_name
"('teised', 'podagravastased', 'preparaadid')",drug_name,drug_name
"('daclizumabum',)",drug_name,drug_name
"('vaqta',)",drug_name,drug_name
"('clarithromycinum',)",drug_name,drug_name
"('bevacizumabum',)",drug_name,drug_name
"('acediasulfonum', 'natricum+cinchocainum+oxymethurea')",drug_name,drug_name
"('leetrite', 'tekitaja,', 'elus,', 'nõrgestatud+punetiste', 'tekitaja,', 'elus', 'nõrgestatud')",drug_name,drug_name
"('emtricitabine',)",drug_name,drug_name
"('zyloram', '10mg', 'tablets')",drug_name,drug_name
"('puriini', 'analoogid')",drug_name,drug_name
"('olmesartan', 'medoxomil', 'teva', '20mg')",drug_name,drug_name
"('duac', 'gel')",drug_name,drug_name
"('tadalafil', 'pmcs', '10', 'mg')",drug_name,drug_name
"('neorecormon',)",drug_name,drug_name
"('beta', 'blocking', 'agents,', 'selective')",drug_name,drug_name
"('neurontin', '800')",drug_name,drug_name
"('sertraline', 'accord')",drug_name,drug_name
"('xylometazoline+dexpanthenol',)",drug_name,drug_name
"('oksüfentsüklimiin',)",drug_name,drug_name
"('propulsives',)",drug_name,drug_name
"('balance', '4,25', '%', 'glükoos,', '1,25', 'mmol/l', 'kaltsium')",drug_name,drug_name
"('insulin', 'aspart')",drug_name,drug_name
"('halcinonidum',)",drug_name,drug_name
