_regex_pattern_,grammar_symbol,value,_group_,_priority_
metronidazol nycomed 5 mg/ml,drug_name,drug_name,0,0
phosphonorm,drug_name,drug_name,0,0
topimark 200 mg,drug_name,drug_name,0,0
septomixine,drug_name,drug_name,0,0
zykadia,drug_name,drug_name,0,0
echovist-200,drug_name,drug_name,0,0
octostim,drug_name,drug_name,0,0
rocaltrol,drug_name,drug_name,0,0
lactecon,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])spirix($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
chlorprothixene,drug_name,drug_name,0,0
aldesulfonum natricum,drug_name,drug_name,0,0
sustanon,drug_name,drug_name,0,0
fosfomycin zentiva,drug_name,drug_name,0,0
clofedanolum,drug_name,drug_name,0,0
lamotrigin hexal 25 mg tabletid,drug_name,drug_name,0,0
tezeo hct 80 mg/25mg,drug_name,drug_name,0,0
levetiracetam actavis group,drug_name,drug_name,0,0
naatriumfosfaat\(32p\),drug_name,drug_name,0,0
uroflow 2mg,drug_name,drug_name,0,0
tibolon zentiva,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])noofen($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
zinci acetas dihydricus,drug_name,drug_name,0,0
barilux-gi,drug_name,drug_name,0,0
ultravist,drug_name,drug_name,0,0
methyldopa,drug_name,drug_name,0,0
priamlo 4mg/5mg,drug_name,drug_name,0,0
preparations for biliary tract therapy,drug_name,drug_name,0,0
rivendra,drug_name,drug_name,0,0
smofkabiven extra nitrogen electrolyte free,drug_name,drug_name,0,0
dyvistanil,drug_name,drug_name,0,0
clometocillinum,drug_name,drug_name,0,0
obidoxime chloride\+atropine,drug_name,drug_name,0,0
carbachol,drug_name,drug_name,0,0
stadamet,drug_name,drug_name,0,0
hüdantoiini derivaadid,drug_name,drug_name,0,0
phosphate-sandoz,drug_name,drug_name,0,0
antithrombin iii,drug_name,drug_name,0,0
bupropionum,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])vfend($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
bisolpront,drug_name,drug_name,0,0
optimark,drug_name,drug_name,0,0
halasepaam,drug_name,drug_name,0,0
extr\. prostatae,drug_name,drug_name,0,0
gardasil 9,drug_name,drug_name,0,0
bicalutamidum,drug_name,drug_name,0,0
natrii sulfas anhydricus,drug_name,drug_name,0,0
technetium \(99mtc\) teboroximum,drug_name,drug_name,0,0
drotrecoginum alfa \(activatum\),drug_name,drug_name,0,0
pivagabine,drug_name,drug_name,0,0
purine derivatives,drug_name,drug_name,0,0
spigelon ampulen,drug_name,drug_name,0,0
krystexxa,drug_name,drug_name,0,0
ultracain d ohne adrenalin,drug_name,drug_name,0,0
progabiid,drug_name,drug_name,0,0
bromocriptinum,drug_name,drug_name,0,0
clocinol,drug_name,drug_name,0,0
differin,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])idflu($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
nicorette microtab lemon 2 mg,drug_name,drug_name,0,0
previfect,drug_name,drug_name,0,0
diphemanil metilsulfate,drug_name,drug_name,0,0
prazepamum,drug_name,drug_name,0,0
pentasa 1g,drug_name,drug_name,0,0
benzalkonii chloridum\+chlorhexidinum,drug_name,drug_name,0,0
topiramate sandoz 50 mg,drug_name,drug_name,0,0
topotecan kabi 4 mg,drug_name,drug_name,0,0
ferrum hausmann,drug_name,drug_name,0,0
setlona,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])alyr($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
cinacalcetum,drug_name,drug_name,0,0
pyrantelum,drug_name,drug_name,0,0
simoctocog alfa,drug_name,drug_name,0,0
gingium 120mg,drug_name,drug_name,0,0
bufexamac,drug_name,drug_name,0,0
orlistatum,drug_name,drug_name,0,0
7-aminoflunitrazepam,drug_name,drug_name,0,0
irdeonhact,drug_name,drug_name,0,0
flunisolidum,drug_name,drug_name,0,0
imipenem/cilastatin hospira,drug_name,drug_name,0,0
diphenoxylate,drug_name,drug_name,0,0
fluocortolone\+lidocaine,drug_name,drug_name,0,0
acidum iocetamicum,drug_name,drug_name,0,0
mometil,drug_name,drug_name,0,0
proleukin,drug_name,drug_name,0,0
accupro 5,drug_name,drug_name,0,0
ringera skidums infuzijam,drug_name,drug_name,0,0
giotrif,drug_name,drug_name,0,0
"measles, live attunated\+mumps, live,attenuated\+rubella, live attenuated\+varicella, live attenuated",drug_name,drug_name,0,0
ephedrinum,drug_name,drug_name,0,0
paracetamol\+phenylephrine\+terpin hydrate\+ascorbic acid\+caffeine,drug_name,drug_name,0,0
rauwolfia compositum ampulen,drug_name,drug_name,0,0
zofistar 30mg,drug_name,drug_name,0,0
joksagliinhape,drug_name,drug_name,0,0
sekundaarsed ja tertsiaarsed amiinid,drug_name,drug_name,0,0
sulfadimidiin,drug_name,drug_name,0,0
atosibanum,drug_name,drug_name,0,0
"ether, anesthetic",drug_name,drug_name,0,0
cresophene,drug_name,drug_name,0,0
dexagel,drug_name,drug_name,0,0
olimel n9,drug_name,drug_name,0,0
isopropamide iodide,drug_name,drug_name,0,0
aerolan,drug_name,drug_name,0,0
desogestrel,drug_name,drug_name,0,0
telmisartan laser 80mg,drug_name,drug_name,0,0
orfiril long 500 mg,drug_name,drug_name,0,0
etosoliin,drug_name,drug_name,0,0
calcipotriolum\+betamethasonum,drug_name,drug_name,0,0
tehneetsium\(99mtc\)aptsitiid,drug_name,drug_name,0,0
platinol,drug_name,drug_name,0,0
minoxidilum,drug_name,drug_name,0,0
oprelvekin,drug_name,drug_name,0,0
antidotes,drug_name,drug_name,0,0
dipperam,drug_name,drug_name,0,0
codeine\+phenyltoloxamine,drug_name,drug_name,0,0
ethylestrenol,drug_name,drug_name,0,0
oxaflozanum,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])ralago($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
maracex,drug_name,drug_name,0,0
pentaerithrityl tetranitrate,drug_name,drug_name,0,0
vinbarbital,drug_name,drug_name,0,0
depot-hal f\.i\.t\. diluent,drug_name,drug_name,0,0
sildenafil teva pharma,drug_name,drug_name,0,0
discus compositum ampulen,drug_name,drug_name,0,0
metronidasool\+mikonasool,drug_name,drug_name,0,0
fingolimod,drug_name,drug_name,0,0
captimer,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])burana($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
ribostamütsiin,drug_name,drug_name,0,0
"ezaprev 0,088 mg",drug_name,drug_name,0,0
pholcodinum,drug_name,drug_name,0,0
lamivudine teva pharma b\.v\.,drug_name,drug_name,0,0
flutemetamool \(18f\),drug_name,drug_name,0,0
adapalenum,drug_name,drug_name,0,0
vincristine,drug_name,drug_name,0,0
pseudoephedrinum\+cetirizinum,drug_name,drug_name,0,0
diclac 1%,drug_name,drug_name,0,0
thiamine\+riboflavin\+pyridoxine\+cyanocobalamin\+ascorbic acid\+biotin\+nicotinamide\+calcium pantothenate\+calcium\+magnesium\+folic acid\+zinc,drug_name,drug_name,0,0
dexofan,drug_name,drug_name,0,0
pyrvinii chloridum,drug_name,drug_name,0,0
mephenytoinum,drug_name,drug_name,0,0
efficib,drug_name,drug_name,0,0
spirogamma 50,drug_name,drug_name,0,0
ranitidinum,drug_name,drug_name,0,0
lercanidipine actavis 20mg,drug_name,drug_name,0,0
raloxa 60 mg,drug_name,drug_name,0,0
donecleus,drug_name,drug_name,0,0
angiotensinamidum,drug_name,drug_name,0,0
kefort 150 mg,drug_name,drug_name,0,0
capd/dpca 12,drug_name,drug_name,0,0
sulfoonamiidid ja kortikosteroidid,drug_name,drug_name,0,0
losartan\+amlodipine,drug_name,drug_name,0,0
reyataz,drug_name,drug_name,0,0
pregabalin sandoz,drug_name,drug_name,0,0
metüültestosteroon,drug_name,drug_name,0,0
colistin cf,drug_name,drug_name,0,0
willfact,drug_name,drug_name,0,0
aciclovir actavis,drug_name,drug_name,0,0
carbamazepine,drug_name,drug_name,0,0
levodopa,drug_name,drug_name,0,0
minoxidil,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])axura($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
"moxonidin actavis 0,2 mg",drug_name,drug_name,0,0
eltrombopag,drug_name,drug_name,0,0
etretinatum,drug_name,drug_name,0,0
ga1 anamix infant,drug_name,drug_name,0,0
preparations with salicylic acid derivatives,drug_name,drug_name,0,0
rocuronii bromidum,drug_name,drug_name,0,0
celanid,drug_name,drug_name,0,0
klooripreparaadid,drug_name,drug_name,0,0
"iron trivalent, oral preparations",drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])inomax($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
orkambi,drug_name,drug_name,0,0
rektaalsed skeleti-lihassüsteemi toimivad preparaadid,drug_name,drug_name,0,0
isosorbide mononitrate vitabalans,drug_name,drug_name,0,0
empagliflozin,drug_name,drug_name,0,0
triamtereen,drug_name,drug_name,0,0
dithranolum\+acidum salicylicum,drug_name,drug_name,0,0
troxevasiinile,drug_name,drug_name,0,0
ritonavir accord,drug_name,drug_name,0,0
adaptol,drug_name,drug_name,0,0
japaniche encephalitis,drug_name,drug_name,0,0
karbokvoon,drug_name,drug_name,0,0
vendal retard 30 mg,drug_name,drug_name,0,0
travoprostum,drug_name,drug_name,0,0
chlorpropamidum,drug_name,drug_name,0,0
deksbroomfeniramiin,drug_name,drug_name,0,0
mst continus 100 mg,drug_name,drug_name,0,0
extractum belladonnae,drug_name,drug_name,0,0
limfocept,drug_name,drug_name,0,0
mydocalm,drug_name,drug_name,0,0
parlodel,drug_name,drug_name,0,0
copper \(64cu\) chloride,drug_name,drug_name,0,0
oftan flurecain,drug_name,drug_name,0,0
thyrotropin alfa,drug_name,drug_name,0,0
vigantol oil,drug_name,drug_name,0,0
urokinasum,drug_name,drug_name,0,0
adinazolamum,drug_name,drug_name,0,0
piperidiini struktuuriga fenotiasiinid,drug_name,drug_name,0,0
aniracetam,drug_name,drug_name,0,0
telmisartan teva pharma,drug_name,drug_name,0,0
cardace plus,drug_name,drug_name,0,0
selective beta-2-adrenoceptor agonists,drug_name,drug_name,0,0
roseneisen/graphit globuli velati,drug_name,drug_name,0,0
meglimid,drug_name,drug_name,0,0
labetalolum,drug_name,drug_name,0,0
cetylpyridinii chloridum,drug_name,drug_name,0,0
somakit toc,drug_name,drug_name,0,0
epromul,drug_name,drug_name,0,0
ketoconazole hra,drug_name,drug_name,0,0
myolastan,drug_name,drug_name,0,0
betacorton,drug_name,drug_name,0,0
roactemra,drug_name,drug_name,0,0
glycine 500,drug_name,drug_name,0,0
teised lahused,drug_name,drug_name,0,0
ubidecarenone,drug_name,drug_name,0,0
novakaiini,drug_name,drug_name,0,0
vatoud 75mg,drug_name,drug_name,0,0
metizolinum,drug_name,drug_name,0,0
minapriin,drug_name,drug_name,0,0
botulin antitoxin b 5000 tü,drug_name,drug_name,0,0
coal tar,drug_name,drug_name,0,0
tserivastatiin,drug_name,drug_name,0,0
sulfamethoxazolum\+trimethoprimum,drug_name,drug_name,0,0
technescan lyomaa,drug_name,drug_name,0,0
indium \(111in\) compounds,drug_name,drug_name,0,0
pulmocis,drug_name,drug_name,0,0
salbutamolum,drug_name,drug_name,0,0
"kortikosteroidid, väga tugevad, teised kombinatsioonid",drug_name,drug_name,0,0
etoricoxib actavis,drug_name,drug_name,0,0
simvastatin nycomed 10mg,drug_name,drug_name,0,0
elfimest,drug_name,drug_name,0,0
mosapraminum,drug_name,drug_name,0,0
ferri \(iii\) hydroxidum cum saccharum,drug_name,drug_name,0,0
omep 20mg,drug_name,drug_name,0,0
eptacog alfa \(activated\),drug_name,drug_name,0,0
alcuronium chloride,drug_name,drug_name,0,0
amfonelic acid,drug_name,drug_name,0,0
prontoflex,drug_name,drug_name,0,0
ketoconazolum,drug_name,drug_name,0,0
cortisonum,drug_name,drug_name,0,0
wart and anti-corn preparations,drug_name,drug_name,0,0
septrin infusion,drug_name,drug_name,0,0
tramadol vitabalans,drug_name,drug_name,0,0
kalii canrenoas,drug_name,drug_name,0,0
beclomet,drug_name,drug_name,0,0
norfloxacin,drug_name,drug_name,0,0
"aluminium oxide, hydrated",drug_name,drug_name,0,0
enypril 5 mg,drug_name,drug_name,0,0
pantoprazole-mepha,drug_name,drug_name,0,0
99m tc-mdp,drug_name,drug_name,0,0
ephedrine\+caffeine,drug_name,drug_name,0,0
chlordiazepoxide,drug_name,drug_name,0,0
rifabutinum,drug_name,drug_name,0,0
ramipril aurobindo,drug_name,drug_name,0,0
sudafed ha xylo,drug_name,drug_name,0,0
prifiiniumbromiid,drug_name,drug_name,0,0
olmesartan medoxomil /hydrochlorothiazide alembic,drug_name,drug_name,0,0
acidum chenodeoxycholicum,drug_name,drug_name,0,0
cimicifuga-homaccord,drug_name,drug_name,0,0
algeldraat\+magneesiumtrisilikaat,drug_name,drug_name,0,0
elukan 4 mg,drug_name,drug_name,0,0
acetylcystein 600 stada tabs,drug_name,drug_name,0,0
enfuvirtidum,drug_name,drug_name,0,0
medroxyprogesterone\+conjugated estrogens,drug_name,drug_name,0,0
inositoli nicotinas,drug_name,drug_name,0,0
trabectedinum,drug_name,drug_name,0,0
meklosiin,drug_name,drug_name,0,0
vertimed 8mg,drug_name,drug_name,0,0
mycamine,drug_name,drug_name,0,0
"norditropin flexpro 5mg/1,5ml",drug_name,drug_name,0,0
coldrex laryplus mustsõstramaitselised,drug_name,drug_name,0,0
rinolan,drug_name,drug_name,0,0
opium alkaloids and derivatives,drug_name,drug_name,0,0
perindobax,drug_name,drug_name,0,0
sümpatomimeetikumid glaukoomi raviks,drug_name,drug_name,0,0
hüdroflumetiasiid,drug_name,drug_name,0,0
ioxaglic acid,drug_name,drug_name,0,0
"hypnotics and sedatives in combination, excl\. barbiturates",drug_name,drug_name,0,0
nevirapine teva,drug_name,drug_name,0,0
piperacillin / tazobactam actavis,drug_name,drug_name,0,0
nitrous oxide,drug_name,drug_name,0,0
vere hüübimisfaktorid,drug_name,drug_name,0,0
vardenafil alembic,drug_name,drug_name,0,0
oksaliplatiin ebewe 5mg/ml,drug_name,drug_name,0,0
lamotrigin sandoz 25 mg dispergeeritav tablett,drug_name,drug_name,0,0
calcium\+colecalciferol,drug_name,drug_name,0,0
aminophenazonum,drug_name,drug_name,0,0
linola-h-fett n,drug_name,drug_name,0,0
chlormadinonum\+ethinylestradiolum,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])zoton($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
"isotone kochsalz-lösung 0,9% braun",drug_name,drug_name,0,0
tsefakloor,drug_name,drug_name,0,0
bucladesinum,drug_name,drug_name,0,0
chlorotrianisene,drug_name,drug_name,0,0
dichloralphenazone,drug_name,drug_name,0,0
technetium \(99mtc\) bicisas,drug_name,drug_name,0,0
bysimin,drug_name,drug_name,0,0
lamotrigin actavis 100 mg,drug_name,drug_name,0,0
beklamiid,drug_name,drug_name,0,0
amoxicilliin,drug_name,drug_name,0,0
bortezomib sun,drug_name,drug_name,0,0
sibutraminum,drug_name,drug_name,0,0
alpha-hydroxymidazolam,drug_name,drug_name,0,0
kamülofiin,drug_name,drug_name,0,0
urofollitropinum,drug_name,drug_name,0,0
infracyanine,drug_name,drug_name,0,0
bactox 250mg/5ml,drug_name,drug_name,0,0
amlodipin-ratiopharm 10 mg,drug_name,drug_name,0,0
teised peamiselt vaskulaarse toimega selektiivsed kaltsiumikanali blokaatorid,drug_name,drug_name,0,0
isoprenalinum,drug_name,drug_name,0,0
hamamelis comp,drug_name,drug_name,0,0
"gammagard s/d 2,5 g",drug_name,drug_name,0,0
nitazoxanidum,drug_name,drug_name,0,0
3-oxoandrosten \(4\) derivatives,drug_name,drug_name,0,0
glucose 10%,drug_name,drug_name,0,0
hüdrasiidid,drug_name,drug_name,0,0
keroxime,drug_name,drug_name,0,0
aclasta,drug_name,drug_name,0,0
prevenar 13,drug_name,drug_name,0,0
thenalidinum,drug_name,drug_name,0,0
secnidazolum,drug_name,drug_name,0,0
cefmenoximum,drug_name,drug_name,0,0
mirtazapinum,drug_name,drug_name,0,0
antasoliin,drug_name,drug_name,0,0
alfaxalonum,drug_name,drug_name,0,0
mizolastinum,drug_name,drug_name,0,0
nifurzide,drug_name,drug_name,0,0
sodium orthophosphate \(32p\) injection,drug_name,drug_name,0,0
ihtasool,drug_name,drug_name,0,0
"apulein 0,025% cream",drug_name,drug_name,0,0
ammoniacum\+extr\. glycyrrhizae\+oleum anisi,drug_name,drug_name,0,0
nan lactose free,drug_name,drug_name,0,0
xeljanz,drug_name,drug_name,0,0
gold \(198au\) colloidal,drug_name,drug_name,0,0
pseudoephedrinum\+guaifenesinum,drug_name,drug_name,0,0
difenhüdramiin\+dekstrometorfaan,drug_name,drug_name,0,0
memantine apotex 20 mg,drug_name,drug_name,0,0
bismuth subnitrate\+magnesium carbonate\+sodium hydrogen carbonate,drug_name,drug_name,0,0
swispara,drug_name,drug_name,0,0
iluvien,drug_name,drug_name,0,0
sandostatin lar,drug_name,drug_name,0,0
isoprenalina cloridr,drug_name,drug_name,0,0
kalii chloridum,drug_name,drug_name,0,0
"beta blocking agents, selective, thiazides and other diuretics",drug_name,drug_name,0,0
benproperine,drug_name,drug_name,0,0
arepanrix,drug_name,drug_name,0,0
yosqiero,drug_name,drug_name,0,0
n-desmethylflunitrazepam,drug_name,drug_name,0,0
thyme herb\+nõmm-liivatee\+teeleht,drug_name,drug_name,0,0
estriolum,drug_name,drug_name,0,0
tiracizinum,drug_name,drug_name,0,0
benoksaprofeen,drug_name,drug_name,0,0
tenonitrozolum,drug_name,drug_name,0,0
rosuvastatin teva 40 mg,drug_name,drug_name,0,0
folverlan,drug_name,drug_name,0,0
oksütetratsükliin,drug_name,drug_name,0,0
sulbentiin,drug_name,drug_name,0,0
hetastarch\+natrii acetas trihydricus\+natrii chloridum\+kalii chloridum\+magnesii chloridum,drug_name,drug_name,0,0
rosiglitazone,drug_name,drug_name,0,0
amyl nitrite,drug_name,drug_name,0,0
other intestinal antiinfectives,drug_name,drug_name,0,0
vikolus 80 mg,drug_name,drug_name,0,0
norethisterone\+ethinylestradiol,drug_name,drug_name,0,0
kaltsiumglütserofosfaat,drug_name,drug_name,0,0
suprane,drug_name,drug_name,0,0
"olansapiin niolib 2,5mg",drug_name,drug_name,0,0
valnoctamide,drug_name,drug_name,0,0
algeldrate\+magnesium trisilicate,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])pas($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
thioproperazinum,drug_name,drug_name,0,0
ciprofloxacin claris,drug_name,drug_name,0,0
acetylsalicylic acid \+codeine,drug_name,drug_name,0,0
ic-green,drug_name,drug_name,0,0
kanamycin,drug_name,drug_name,0,0
doltard,drug_name,drug_name,0,0
abiraterone,drug_name,drug_name,0,0
maprotiline,drug_name,drug_name,0,0
heparin injection bp,drug_name,drug_name,0,0
hizest 50 mcg,drug_name,drug_name,0,0
caverject impulse,drug_name,drug_name,0,0
leflunomide sandoz,drug_name,drug_name,0,0
vistamethasone,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])colme($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
betanidiin,drug_name,drug_name,0,0
rifamycine,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])cecenu($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
varicella zoster immunoglobulin,drug_name,drug_name,0,0
demoxytocin,drug_name,drug_name,0,0
liquigen,drug_name,drug_name,0,0
corticorelinum,drug_name,drug_name,0,0
clofoctol,drug_name,drug_name,0,0
procarbazine,drug_name,drug_name,0,0
questran light,drug_name,drug_name,0,0
reminyl,drug_name,drug_name,0,0
ketoprofen-ratiopharm 50,drug_name,drug_name,0,0
ceretec,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])antrex($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
seknidasool,drug_name,drug_name,0,0
pseudoephedrine\+guaifenesin\+dextromethorphan,drug_name,drug_name,0,0
pipradrol,drug_name,drug_name,0,0
penciclovir,drug_name,drug_name,0,0
alclofenacum,drug_name,drug_name,0,0
technetium \(99mtc\) compounds,drug_name,drug_name,0,0
degarelix,drug_name,drug_name,0,0
sulfamerasiin,drug_name,drug_name,0,0
nicorette freshmint,drug_name,drug_name,0,0
actrapid innolet,drug_name,drug_name,0,0
"venlafaxine sandoz 37,5 mg",drug_name,drug_name,0,0
viburcol,drug_name,drug_name,0,0
etübensatropiin,drug_name,drug_name,0,0
kevzara,drug_name,drug_name,0,0
sultamicillin,drug_name,drug_name,0,0
saline nacl,drug_name,drug_name,0,0
methyldopa and diuretics in combination,drug_name,drug_name,0,0
nedocromil,drug_name,drug_name,0,0
septolete omni,drug_name,drug_name,0,0
thymanax,drug_name,drug_name,0,0
minims tetracaine,drug_name,drug_name,0,0
pürviiniumkloriid,drug_name,drug_name,0,0
acidum carglumicum,drug_name,drug_name,0,0
etofibratum,drug_name,drug_name,0,0
ergoloid mesylates,drug_name,drug_name,0,0
tolasoliin,drug_name,drug_name,0,0
duosol koos 4mmol/l kaaliumiga,drug_name,drug_name,0,0
ketamine,drug_name,drug_name,0,0
novokaiin,drug_name,drug_name,0,0
pravastatin accord 20mg,drug_name,drug_name,0,0
gliclazide mr servier,drug_name,drug_name,0,0
cetiedilum,drug_name,drug_name,0,0
5-androstanoon-3-derivaadid,drug_name,drug_name,0,0
lasofoxifenum,drug_name,drug_name,0,0
clindamycin - mip 600,drug_name,drug_name,0,0
tsinhofeen,drug_name,drug_name,0,0
gentamycini,drug_name,drug_name,0,0
doxorubicin,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])ecomi($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
beclonasal,drug_name,drug_name,0,0
"noliterax 8mg/2,5mg",drug_name,drug_name,0,0
cholesterol module shs,drug_name,drug_name,0,0
benorilatum,drug_name,drug_name,0,0
candesartan-ratiopharm 16 mg,drug_name,drug_name,0,0
vii hüübimisfaktor,drug_name,drug_name,0,0
telmisartan sandoz 80 mg,drug_name,drug_name,0,0
methotrexate,drug_name,drug_name,0,0
ytracis,drug_name,drug_name,0,0
obidoxime combopen,drug_name,drug_name,0,0
paraflux,drug_name,drug_name,0,0
tonsilgon n,drug_name,drug_name,0,0
atovakvoon,drug_name,drug_name,0,0
rimexolone,drug_name,drug_name,0,0
oxytocin-richter,drug_name,drug_name,0,0
epipen jr adrenaline,drug_name,drug_name,0,0
albunorm 50 g/l,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])otezla($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
susoctocogum alfa,drug_name,drug_name,0,0
etamiphylline,drug_name,drug_name,0,0
magnesium sulphate,drug_name,drug_name,0,0
kaltsiumkarbasalaat,drug_name,drug_name,0,0
iodocholesterol \(131i\),drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])bactox($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
diclofenac-ratiopharm 75mg/2ml,drug_name,drug_name,0,0
other renal system diagnostic radiopharmaceuticals,drug_name,drug_name,0,0
tasimelteonum,drug_name,drug_name,0,0
lidocaine\+paraformaldehyde,drug_name,drug_name,0,0
hexylresorcinol\+benzalkonium chloride,drug_name,drug_name,0,0
"air, medicinal",drug_name,drug_name,0,0
alumiiniumoksiid,drug_name,drug_name,0,0
gemfibrosiil,drug_name,drug_name,0,0
fervex \(suhkruvaba\),drug_name,drug_name,0,0
natrii apolas,drug_name,drug_name,0,0
vikolus 20 mg,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])ulcex($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
benzobarbital,drug_name,drug_name,0,0
rimeksoolon,drug_name,drug_name,0,0
hexocyclium metilsulfate,drug_name,drug_name,0,0
xeristar,drug_name,drug_name,0,0
fortovase,drug_name,drug_name,0,0
osmootse toimega lahtistid,drug_name,drug_name,0,0
perampanelum,drug_name,drug_name,0,0
jobitridool,drug_name,drug_name,0,0
mineraalained,drug_name,drug_name,0,0
buflomedilum,drug_name,drug_name,0,0
atorvastatin portfarma 20 mg,drug_name,drug_name,0,0
"provokit 0,33%",drug_name,drug_name,0,0
sodium phenylbutyrate,drug_name,drug_name,0,0
diltikard depot 120 mg,drug_name,drug_name,0,0
metikraan,drug_name,drug_name,0,0
cefazolin mip 2g,drug_name,drug_name,0,0
dexamethasonum\+tramazolinum,drug_name,drug_name,0,0
"nasivin 0,05%",drug_name,drug_name,0,0
paratsetamool\+fenüülefriin\+kloorfenamiin,drug_name,drug_name,0,0
chlorbenzoxaminum,drug_name,drug_name,0,0
quetiapine actavis 25mg,drug_name,drug_name,0,0
atorvastatinum\+amlodipinum\+perindoprilum,drug_name,drug_name,0,0
eloxatin,drug_name,drug_name,0,0
escitalopram accord 10 mg,drug_name,drug_name,0,0
acidum acetohydroxamicum,drug_name,drug_name,0,0
rasagiline ratiopharm,drug_name,drug_name,0,0
hexobendine,drug_name,drug_name,0,0
tsüproheptadiin,drug_name,drug_name,0,0
citalopram actavis 10 mg,drug_name,drug_name,0,0
citalopram actavis 40 mg,drug_name,drug_name,0,0
metronidazolum \+miconazolum,drug_name,drug_name,0,0
fexeric,drug_name,drug_name,0,0
thrombin-jmi,drug_name,drug_name,0,0
capecitabine,drug_name,drug_name,0,0
dipivefriin,drug_name,drug_name,0,0
"dianeal pd4 glucose 38,6 mg/ml",drug_name,drug_name,0,0
bromocriptin-richter,drug_name,drug_name,0,0
prefolic 50,drug_name,drug_name,0,0
dabrafenibum,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])fluenz($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
tiasolidiindioonid,drug_name,drug_name,0,0
elektrolüüdid\+süsivesikud,drug_name,drug_name,0,0
quetiapine invent farma 100 mg,drug_name,drug_name,0,0
paracetamolum\+chlorphenaminum\+pseudoephedrinum\+dextromethorphanum,drug_name,drug_name,0,0
dibrompropamidiin,drug_name,drug_name,0,0
penicilini,drug_name,drug_name,0,0
bicalutamide grindeks 50mg,drug_name,drug_name,0,0
rokitamütsiin,drug_name,drug_name,0,0
aprizexen,drug_name,drug_name,0,0
halogeenitud süsivesinikud,drug_name,drug_name,0,0
sünteetilised ovulatsiooni stimuleerivad ained,drug_name,drug_name,0,0
chorionic gonadotrophin,drug_name,drug_name,0,0
retrovir,drug_name,drug_name,0,0
"difteeria toksoid\+hepatiit b viirus, puhastatud antigeen\+läkaköha antigeen\+clostridium",drug_name,drug_name,0,0
valaciclovir-teva 500 mg,drug_name,drug_name,0,0
doxefazepam,drug_name,drug_name,0,0
testosteroon-5-alfareduktaasi inhibiitorid,drug_name,drug_name,0,0
glutamic acid,drug_name,drug_name,0,0
tenloris,drug_name,drug_name,0,0
oxaliplatin kabi 5mg/ml,drug_name,drug_name,0,0
losartan\+hydrochlorothiazide,drug_name,drug_name,0,0
levomitcetini,drug_name,drug_name,0,0
