,0,1
2665,Apogee,2
2666,tagaseina,2
2667,muut,2
2668,kontaktne,2
2669,Psoriaas,2
2670,praktiliselt,2
2671,bakteriaalne,2
2672,õlavarre,2
2673,ülaväljas,2
2674,järelseisund,2
2675,Esmakordne,2
2676,sündroom-,2
2677,kurgumandlite,2
2678,liikumishäirega,2
2679,paremale,2
2680,voldid,2
2681,lääts,2
2682,lepp,2
2683,Ventilaator-,2
2684,10.09.12,2
2685,Tütrel,2
2686,35a,2
2687,vanuses,2
2688,kassi-,2
2689,koera,2
2690,protsessile,2
2691,osal,2
2692,taastamine,2
2693,toidab,2
2694,rinnaga,2
2695,02.2015,2
2696,labajalgadel,2
2697,sündroomi,2
2698,õlavarreluu,2
2699,aneemiata,2
2700,soolehaigusele,2
2701,1996a,2
2702,Tugev,2
2703,kompress,2
2704,Raseduse,2
2705,eelkõige,2
2706,Kahtlustatud,2
2707,Radiaalne,2
2708,refluks,2
2709,kaasuvana,2
2710,kaelalihased,2
2711,ishiasega,2
2712,1999a,2
2713,pillide,2
2714,20.10.10,2
2715,Sepsis,2
2716,ülemises,2
2717,kvadrandis,2
2718,Herpes,2
2719,tarvitamine,2
2720,tuumoriks,2
2721,36.89,2
2722,Kaelavalu,2
2723,Operatiivselt,2
2724,südameveresoonkonna,2
2725,stomatiit,2
2726,Tsirroosi,2
2727,Pideva,2
2728,ülalaug,2
2729,tsüstiline,2
2730,abordi,2
2731,11.06.15,2
2732,alakõhus,2
2733,Enam,2
2734,infektsioonhaiguste,2
2735,Õlapiirkond,2
2736,armi,2
2737,unearterite,2
2738,sõlmelisusega,2
2739,termin,2
2740,üsasisene,2
2741,bakteriaalse,2
2742,novembris,2
2743,hüppeliigesed,2
2744,Peale,2
2745,Liiges,2
2746,pärilik,2
2747,Pöial,2
2748,koormusastma,2
2749,Kõrgvererõhutõbi,2
2750,vigastused,2
2751,kerge-mõõduka,2
2752,"39,1",2
2753,peaajuinfarkti,2
2754,asümmeetriaga,2
2755,rindkerel,2
2756,Jälgimisel,2
2757,komplitseeritud,2
2758,08.2007,2
2759,Harvad,2
2760,lihasvalud,2
2761,32.54,2
2762,küünarliigesel,2
2763,850,2
2764,kahtlane,2
2765,domineerib,2
2766,Jääb,2
2767,külma,2
2768,08.,2
2769,Epiduraalne,2
2770,väärtalitlus,2
2771,Sõrmede,2
2772,deformsused,2
2773,Liigeste,2
2774,Alaäge,2
2775,Rindkere,2
2776,Alustatud,2
2777,suurrakklümfoom,2
2778,papilloomid,2
2779,Insuliinsõltumatu,2
2780,suhkrutõbi,2
2781,hingamispuudulikkus,2
2782,17.09.10,2
2783,ülemise,2
2784,murd-,2
2785,labajalgade,2
2786,munandimanuse,2
2787,peaosas,2
2788,olemas,2
2789,kodutolmulestadele,2
2790,heintaimedele,2
2791,suverohttaimedele,2
2792,odrale,2
2793,krüsanteemile,2
2794,koormus,2
2795,tööastmale,2
2796,dekoltee,2
2797,täieliku,2
2798,toksiline,2
2799,rasvpadjandipõletik,2
2800,astigmatism,2
2801,kodutolmu,2
2802,Põhjus,2
2803,lõikus,2
2804,alleeli,2
2805,lisariskifaktoritega,2
2806,kutsealaselt,2
2807,labakäeliigeste,2
2808,halvatuse,2
2809,tõenäoliselt,2
2810,ülalau,2
2811,rahutute,2
2812,lootel,2
2813,naise,2
2814,liigkarvasus,2
2815,jalalaba,2
2816,momendil,2
2817,levinud,2
2818,Peanahal,2
2819,[-turse,2
2820,kokku,2
2821,2500,2
2822,Kopsuturse,2
2823,Märts,2
2824,vähi,2
2825,Kõhukelme,2
2826,implantaadid,2
2827,Levinud,2
2828,121,2
2829,leke,2
2830,kateetri,2
2831,pleuravedelikus,2
2832,05.11.14,2
2833,sepsis,2
2834,hüperplastilised,2
2835,Terminaalne,2
2836,surve,2
2837,vahelise,2
2838,Septiline,2
2839,jaanuaris,2
2840,Leptospiroosist,2
2841,Süva,2
2842,Elustamisjärgne,2
2843,"hingamis-,",2
2844,hemorraagiline,2
2845,poolnägevus,2
2846,erinimeline,2
2847,samanimeline,2
2848,kopsuturse,2
2849,Nabaväät,2
2850,Epiduraalanalgeesia,2
2851,vereloome,2
2852,tüvirakkude,2
2853,siirdamise,2
2854,sarvkestaturse,2
2855,Mõlemate,2
2856,Lülivaheketta,2
2857,Väikeaju,2
2858,Kuseteede,2
2859,sapi,2
2860,monoparees,2
2861,Lülilahustus,2
2862,65,2
2863,1988,2
2864,Ebatäiuslik,2
2865,luuteke,2
2866,alkoholi,2
2867,söögitoru,2
2868,kompressioonfraktuur,2
2869,Diabeet,2
2870,50%,2
2871,Puudub,2
2872,hülgamine,2
2873,Gripp,2
2874,vereülekanne,2
2875,poole,2
2876,Etanool,2
2877,marrastused,2
2878,kiiritus-,2
2879,Ristluul,2
2880,PATSIENT,2
2881,KUULU,2
2882,HOSPITALISEERIMISELE,2
2883,KÕRGEMA,2
2884,ETAPI,2
2885,RAVIASUTUSSE,2
2886,duodeniit,2
2887,bioproteesid,2
2888,analüüside,2
2889,Lihttuharseis,2
2890,lokaliseerimata,2
2891,Seedetrakti,2
2892,20.09.14,2
2893,Esmaselt,2
2894,nabaväädi,2
2895,Tummneer,2
2896,neeruarteris,2
2897,nakkused,2
2898,moodustis,2
2899,1982,2
2900,1985,2
2901,Juuni,2
2902,lihttuharseis,2
2903,sisene,2
2904,"2,48",2
2905,promilli,2
2906,põlveliigeste,2
2907,sagara,2
2908,halvenemine,2
2909,infarkti,2
2910,13.,2
2911,433,2
2912,kognitiivne,2
2913,1997a,2
2914,tsemendiga,2
2915,foolhappe,2
2916,13.04.15,2
2917,64,2
2918,kontrastaine,2
2919,Insult,2
2920,posthemorraagiline,2
2921,kivid,2
2922,arm,2
2923,uuringud,2
2924,ülekandlus,2
2925,lipoom,2
2926,kaksiku,2
2927,Veebruar,2
2928,1990.,2
2929,südamepoole,2
2930,1t,2
2931,43.7,2
2932,retsidiivita,2
2933,Üleneva,2
2934,koja,2
2935,alguskohas,2
2936,2 .,2
2937,Kuse-suguelundite,2
2938,45%,2
2939,500,2
2940,LIMA,2
2941,paigaldatud,2
2942,1996.,2
2943,"37,1",2
2944,käärsool,2
2945,70,2
2946,Käärsoole,2
2947,28.10.15,2
2948,Põlveliigesed,2
2949,49,2
2950,baasfrekventsiga,2
2951,Jäsemete,2
2952,57,2
2953,"1,2",2
2954,maovähi,2
2955,tugirõngas,2
2956,09.03.16,2
2957,juunis,2
2958,Rinnaosas,2
2959,lastetus,2
2960,meeleoluhäire,2
2961,63,2
2962,30.12.10,2
2963,ravimsõltuv,2
2964,12.12.11,2
2965,dieeti,2
2966,Strabism,2
2967,Herilase,2
2968,mesilase,2
2969,hüpertroofiline,2
2970,Jääkleid,2
2971,anomaaliad,2
2972,53,2
2973,põskkoobaste,2
2974,Paranev,2
2975,puusaliigesel,2
2976,Madal,2
2977,vajab,2
2978,Dokumenteeritud,2
2979,kuid,2
2980,Gastriit,2
2981,lühenenud,2
2982,pankrease,2
2983,kontrasteeruv,2
2984,lisavari,2
2985,song,2
2986,aordiklapp,2
2987,dieediga,2
2988,lõualiigese,2
2989,valulikkus,2
2990,kaksikud,2
2991,"48,8",2
2992,väljapesu,2
2993,alahuulel,2
2994,sensoorsete,2
2995,motoorsete,2
2996,korda,2
2997,ületarvitamisest,2
2998,loetud,2
2999,tervistunuks,2
3000,00,2
3001,kesk-,2
3002,mahu,2
3003,vähenemisega,2
3004,menetlusega,2
3005,tekkepõhjusega,2
3006,Püsiv,2
3007,Lootekestade,2
3008,vaheline,2
3009,niudearter,2
3010,"35,7",2
3011,Kerges,2
3012,s-skolioos,2
3013,Põrutus,2
3014,02.06.14,2
3015,perekondlik,2
3016,hästi,2
3017,"-6,",2
3018,rohuta,2
3019,radioloogiliselt,2
3020,Koksartroos,2
3021,rohttaimed,2
3022,sääreosa,2
3023,kompressioon,2
3024,blokaadid,2
3025,sünkoopidega,2
3026,osteoartroos-,2
3027,mittemassiivne,2
3028,02.01.09,2
3029,peatüve,2
3030,segmendiarterite,2
3031,labakäel,2
3032,5.02.2014,2
3033,viljatus,2
3034,vitamiinind,2
3035,olud,2
3036,04.2015,2
3037,mõjustavad,2
3038,tömp,2
3039,koljuaugus,2
3040,sõiduautoõnnetus,2
3041,maastiku-,2
3042,teevälise,2
3043,sõiduki,2
3044,Kirurgilised,2
3045,riistad,2
3046,materjalid,2
3047,õmblused,2
3048,sõidukil,2
3049,väljaspool,2
3050,Kokkupõrketa,2
3051,ratsu,2
3052,seljast,2
3053,kukkumisel,2
3054,ratsanik,2
3055,loomveokilt,2
3056,maha,2
3057,visatud,2
3058,uuringu,2
3059,joodi,2
3060,sisaldav,2
3061,sõidukiõnnetustes,2
3062,trollisõitja,2
3063,talumajapidamine,2
3064,mandlipõletik,1
3065,viirushepatiit,1
3066,harilikud,1
3067,tüükad,1
3068,Ninaverejooks,1
3069,näärmeline,1
3070,eostumine,1
3071,Ebastabiilne,1
3072,isiksus,1
3073,vesivedelik,1
3074,klaaskeharuumis,1
3075,neljanda,1
3076,tärgiga,1
3077,rasedusaegne,1
3078,käesolevalt,1
3079,kaine,1
3080,väärasend,1
3081,käitumishäireta,1
3082,herpesviiruslik,1
3083,Pingutusstenokardia,1
3084,Veresugulase,1
3085,kesknärvisüsteemi,1
3086,kurgu-,1
3087,neelumandli,1
3088,agensita,1
3089,oimuluu-alalõua,1
3090,sapisoonekartsinoom,1
3091,inimese,1
3092,immuunpuudulikkuse,1
3093,viirusega,1
3094,oluliste,1
3095,käitumishäiretega,1
3096,mikroalbum,1
3097,Rauavaegusaneemia,1
3098,verekaotusjärgne,1
3099,rauavaegusaneemia,1
3100,sapiteed,1
3101,kere,1
3102,agorafoobia,1
3103,streptokokitekkene,1
3104,kardiovaskulaarse,1
3105,Kitsad,1
3106,hammaskaared,1
3107,kitsas,1
3108,Olulise,1
3109,liigesfunktsioon,1
3110,puudulik,1
3111,alaklasside,1
3112,Venoosne,1
3113,Implantaadi,1
3114,kunstliku,1
3115,seadise,1
3116,paigaldamisega,1
3117,näidustus,1
3118,herpesviirusnakkuse,1
3119,ninaneelunohuga,1
3120,seksuaalse,1
3121,suhtumisega,1
3122,sõelluurakkude-põletik,1
3123,väsimus,1
3124,ehmatusega,1
3125,30.06.15,1
3126,mööduvad,1
3127,Multifokaalne,1
3128,nakkus,1
3129,Keskmise-,1
3130,Mõlemapoolselt,1
3131,04.2010,1
3132,Pigment-,1
3133,Steriilsete,1
3134,ettevaatusabinõude,1
3135,ebapiisavus,1
3136,kesk-euroopa,1
3137,Autoimmuunhepatiit,1
3138,põletikujärgne,1
3139,Häbemeluumurd,1
3140,Luu,1
3141,liigesekõhr,1
3142,viirusnakkustena,1
3143,Kehatüvi,1
3144,limaskest,1
3145,12.03. 2013,1
3146,Kõhre-roide,1
3147,ühenduse,1
3148,taldadel,1
3149,suulaemandlite,1
3150,märkimata,1
3151,Põletikulise,1
3152,isheemiatõvele,1
3153,PAP-ravi,1
3154,organkahju,1
3155,Tablettravil,1
3156,tablettravil,1
3157,Immuniseerimise,1
3158,vajadus,1
3159,tüüfuse-paratüüfuse,1
3160,reumatoidartriidid,1
3161,naissuguelund,1
3162,Mittetäiel,1
3163,habeme,1
3164,Valge,1
3165,kitli,1
3166,Radioloogilise,1
3167,herpesviirusnakkus,1
3168,"1996,1997",1
3169,Nahka,1
3170,tungiv,1
3171,käsivartel,1
3172,Reite,1
3173,reite,1
3174,normaalse,1
3175,kuulmise,1
3176,14.01. 2015,1
3177,1995a,1
3178,geeniuuringul,1
3179,Tekkeaeg,1
3180,01.03 2012,1
3181,8.01.15,1
3182,31.08.2 015,1
3183,Iirisprotees,1
3184,mesilasmürgile,1
3185,Rasunäärmete,1
3186,Tartus-23,1
3187,võttis,1
3188,08.09. 2013,1
3189,soolestiku,1
3190,närvikoele,1
3191,Podagra,1
3192,13.10.09,1
3193,tablett,1
3194,varbaküüned,1
3195,Määratud,1
3196,unerohtu,1
3197,nivool,1
3198,Õhusõidukiõnnetuses,1
3199,langevarjur,1
3200,eas,1
3201,alanud,1
3202,sisemiste,1
3203,vigastu,1
3204,Võõrutusseisund,1
3205,deliiriumiga,1
3206,Lümfoid-,1
3207,vereloomekoe,1
3208,Kerge-keskmine,1
3209,Müeliit,1
3210,käitumis-häired,1
3211,Maovigastus,1
3212,õõnt,1
3213,avava,1
3214,kolmanda,1
3215,niude-sääre,1
3216,paela,1
3217,asümmeetriline,1
3218,Madala,1
3219,aktiivsus,1
3220,larüngiit,1
3221,krupp,1
3222,Hüpertensioon,1
3223,rütmihäired,1
3224,02.2013,1
3225,Suverohttaimed,1
3226,suverohttaimed,1
3227,näonahal,1
3228,kliinilis-radioloogiliselt,1
3229,kliimaks,1
3230,liidused,1
3231,Vatsakestevaheseina,1
3232,rindkeres,1
3233,Sagedast,1
3234,Turvatöötaja,1
3235,tervisetõend,1
3236,22.10 2014,1
3237,06.,1
3238,Lõike-,1
3239,torkevigastus,1
3240,kesknärvisüsteem,1
3241,ablasiooniga,1
3242,sekundaarse,1
3243,Autonoomse,1
3244,valikulisele,1
3245,antikehapuudulikkusele,1
3246,kodutolmulestale,1
3247,Menstruatsioonieelne,1
3248,pingesündroom,1
3249,normist,1
3250,hormonaalselt,1
3251,Allergeeni,1
3252,leia,1
3253,Kontratseptiivsete,1
3254,järelvalve,1
3255,ordineerimine,1
3256,Reaktiivsed,1
3257,07.11. 2013,1
3258,Ekstrasüstolid,1
3259,näonahk,1
3260,21.05. 2015,1
3261,neeruhaigusele,1
3262,Menstruatsioonitsükli,1
3263,Üks,1
3264,ülahuulel,1
3265,1978,1
3266,pöidlad,1
3267,paneel,1
3268,Lõhnaainete,1
3269,ILE-järgne,1
3270,rakuline,1
3271,Mai,1
3272,Hemolüütiline,1
3273,Erosioonid,1
3274,kalduvusega,1
3275,mao-peensoole,1
3276,20.01 15,1
3277,Difuusse,1
3278,seesmine,1
3279,sammaspool,1
3280,Dermatiit,1
3281,labakätel,1
3282,13.06.14,1
3283,testimisel,1
3284,Suulaelõhestus,1
3285,hundikurk,1
3286,lõhestunud,1
3287,suulaenibu,1
3288,Kaela-õlavöötmes,1
3289,kuumahood,1
3290,pahaloomulised,1
3291,kasvajad,1
3292,06.06. 2012,1
3293,Mööduv,1
3294,globaalne,1
3295,amneesia,1
3296,tablettravi,1
3297,"2011,2013",1
3298,-1991,1
3299,uinumisraskus,1
3300,korratu,1
3301,Ebaregulaarse,1
3302,tsükliga,1
3303,rindade,1
3304,uneaeg,1
3305,Sekundaarse,1
3306,kätesse,1
3307,Insuliinisõltuv,1
3308,Küünarliigeste,1
3309,motoneuronid,1
3310,Näopiirkonna,1
3311,näopiirkonna,1
3312,Müokardi,1
3313,-2013,1
3314,Infusiooni,1
3315,transfusiooni,1
3316,metalli,1
3317,sündroo,1
3318,streptokokk-,1
3319,emakakae,1
3320,gangreeniga,1
3321,munajuhapõletik,1
3322,kiilluu-urkepõletik,1
3323,sõrmusrakulise,1
3324,müokardiinfarkti,1
3325,Mittealkohoolne,1
3326,Depressiivne,1
3327,Taastus,1
3328,Söövitusjärgne,1
3329,puusaproteesi,1
3330,Lühikese,1
3331,Kivi,1
3332,peopesa,1
3333,viies,1
3334,Raskes,1
3335,rakutüüpi,1
3336,Limiteeritud,1
3337,tsentromeeri,1
3338,antikehad,1
3339,viisil,1
3340,Tõenäoline,1
3341,multisüsteemne,1
3342,Täpne,1
3343,ajukelmete,1
3344,metastaatiline,1
3345,"1992,2000",1
3346,Ristluumurd,1
3347,Taastatud,1
3348,geenimutatsiooni,1
3349,15%,1
3350,labajalad,1
3351,vere-,1
3352,vereloomeelundite,1
3353,teatavad,1
3354,19.02.16,1
3355,seedeelund,1
3356,veneerilised,1
3357,Mediaalne,1
3358,kollateraalside,1
3359,mediaalmenisk,1
3360,kõverus,1
3361,13.01. 2014,1
3362,"0,23",1
3363,Juhuleiuna,1
3364,munasarjatsüsti,1
3365,operatsioonil,1
3366,elukohajärgses,1
3367,raviasutuses,1
3368,I-aste,1
3369,Ülalaugude,1
3370,spasm,1
3371,täiskasvanute,1
3372,akne,1
3373,Analüüsis,1
3374,depressiivsed,1
3375,Laialivalguv,1
3376,laialivalguv,1
3377,Lingulõikuse,1
3378,laadne,1
3379,Atüüpilise,1
3380,näopool,1
3381,02.01. 2014,1
3382,oraalse,1
3383,Emakaõõnt,1
3384,Mikroadenoomi,1
3385,Kiiritusjärgne,1
3386,Süsteemne,1
3387,kahjustusega,1
3388,-34,1
3389,Fokaalne,1
3390,Süsteemse,1
3391,sidekoehaiguse,1
3392,Küünarvarre,1
3393,Lennureisiga,1
3394,19.11. 2010,1
3395,20.01 2010,1
3396,nimmelihaste,1
3397,Kell,1
3398,koht,1
3399,domineerivalt,1
3400,lahenemine,1
3401,niiske,1
3402,Pneumoonia,1
3403,jääkleid,1
3404,08.03.07,1
3405,alaosas,1
3406,Kasutab,1
3407,Jalal,1
3408,18.08. 2015,1
3409,Sigma,1
3410,Mehega,1
3411,seonduv,1
3412,Jäigastav,1
3413,Labajala,1
3414,isheemilise,1
3415,alkohoolse,1
3416,geneesi,1
3417,ninaotsal,1
3418,"39,21",1
3419,Varaõitsevad,1
3420,puju,1
3421,Lisaks,1
3422,33.38,1
3423,Liitium,1
3424,Läbimurde,1
3425,--opereeritud,1
3426,aneemiat,1
3427,müokardiidid,1
3428,Sotsiaalselt,1
3429,adapteerunud,1
3430,naissoost,1
3431,transseksuaal,1
3432,nimmekanali,1
3433,ahenemisega,1
3434,VI,1
3435,Konjunktiivi,1
3436,paksend,1
3437,C-viirushepatiidi,1
3438,insuliini,1
3439,16.12. 2014,1
3440,p-2005,1
3441,-2010,1
3442,jämesoolevähk,1
3443,44.18,1
3444,T-rakklümfoom,1
3445,rakklümfoom,1
3446,C-viirusest,1
3447,10.08.15,1
3448,lagunemise,1
3449,Multiresistentne,1
3450,haigusvorm,1
3451,Atroofia,1
3452,kand,1
3453,makroadenoom,1
3454,hormoon,1
3455,haavaniitide,1
3456,Allergilise,1
3457,Dekompenseeritud,1
3458,"11,1%",1
3459,Arteriaalne,1
3460,artroosid,1
3461,ravimata,1
3462,hingamisfunktsioonihäirega,1
3463,algav-,1
3464,Ülepingutussündroom,1
3465,Polümorfne,1
3466,autoimmuunsele,1
3467,hepatiidile,1
3468,36.9,1
3469,kõrvalkilpnäärmeadenoomi,1
3470,erakorraline,1
3471,teiste,1
3472,Kehatüvel,1
3473,Püsiva,1
3474,Hõõrdest,1
3475,radiaalnärvi,1
3476,Põletus-,1
3477,põletus-,1
3478,18.05.15,1
3479,Labakäte,1
3480,Kiiritusravi,1
3481,Puusade,1
3482,vapustus,1
3483,23.11. 2010,1
3484,obstruktsiooniga,1
3485,radiaalne,1
3486,F-sagaras,1
3487,Kõhukinnisuse,1
3488,puhitusega,1
3489,tsüstiga,1
3490,rinnakul,1
3491,350,1
3492,suurune,1
3493,lokaliseerunud,1
3494,timutile,1
3495,segule,1
3496,latentne,1
3497,"-2,",1
3498,-28.08 2015,1
3499,häälekõri,1
3500,tasandil,1
3501,Siirik,1
3502,dehüdratatsioonist,1
3503,puudulikkuse,1
3504,ägenemisest,1
3505,infiltratsioon,1
3506,luuüdis,1
3507,operatsioonihaavast,1
3508,Eakohasel,1
3509,aeglasel,1
3510,kõndimisel,1
3511,tunnetuskahjustus,1
3512,orgaanilised,1
3513,kompressiooniga,1
3514,Punaliblede,1
3515,settekiiruse,1
3516,kaaskülgne,1
3517,kollateraalne,1
3518,07.2012,1
3519,nefriidisündroom,1
3520,04.2013,1
3521,Mikroobne,1
3522,põletikuvabad,1
3523,lisasagar,1
3524,Lamatised,1
3525,"-2,5",1
3526,03.03.15,1
3527,06.03.15,1
3528,haiglast,1
3529,lahkumisel,1
3530,Madaltangsünnitus,1
3531,väljapääsutangid,1
3532,kandidoos,1
3533,ajuinfarktid,1
3534,Rauavaegus,1
3535,dieet-,1
3536,Lähianamneesis,1
3537,Hooti,1
3538,1.12.2012,1
3539,sulgemine,1
3540,autonoomse,1
3541,nähtudega,1
3542,pageti,1
3543,04.12. 2015,1
3544,poolrigiidse,1
3545,rõngaga,1
3546,09.01.15,1
3547,semi,1
3548,tekita,1
3549,1994.,1
3550,28.03.13,1
3551,22.02. 2012,1
3552,aparaat,1
3553,neerupealiste,1
3554,adenoomide,1
3555,"1986,1987",1
3556,Tuumorit,1
3557,leita,1
3558,rinnanibudel,1
3559,virvenduse,1
3560,Juuste,1
3561,hoolduse,1
3562,puusanahk,1
3563,Seenhaigus,1
3564,haudumus,1
3565,ninaneelunohu,1
3566,"13,11",1
3567,kerge-mõõdukas,1
3568,31.81,1
3569,tupepõletik,1
3570,27.03.13,1
3571,esineb,1
3572,Juulis,1
3573,andmetel,1
3574,"5,1",1
3575,päevast,1
3576,väsimust,1
3577,täpne,1
3578,Punkteeritud,1
3579,Südamehaiguse,1
3580,komplikatsioonid,1
3581,ebapiisavalt,1
3582,haigusjuhud,1
3583,09.2010,1
3584,05.2011,1
3585,Ristivõlvi,1
3586,lamenemine,1
3587,mikroadenoom,1
3588,haigustunnusteta,1
3589,tipus,1
3590,väädid,1
3591,VÄGA,1
3592,Osteoporoosist,1
3593,osteoporoosist,1
3594,insuliinresistentsus,1
3595,Võrkkestaarteri,1
3596,mööduv,1
3597,juhtivuse,1
3598,Ninavaheseina,1
3599,jalasääre,1
3600,pleegiline,1
3601,vähem,1
3602,02.08. 2013,1
3603,kutse,1
3604,jämesooles,1
3605,väheväljendunud,1
3606,"39,4",1
3607,lokaliseerunult,1
3608,algavate,1
3609,ep,1
3610,tagasivooluhaigusega,1
3611,mitteoluline,1
3612,Rasedusajal,1
3613,Somaatiliste,1
3614,tõttu-,1
3615,herpesviirushaigus,1
3616,polüneuropaatiad,1
3617,südameoperatsiooni,1
3618,keskpöia,1
3619,juba,1
3620,liige,1
3621,125,1
3622,kõnehäired,1
3623,kõneliigestumatus,1
3624,Tolmune,1
3625,töökeskkond,1
3626,Tõbi,1
3627,20.05. 2013,1
3628,mõlemapoolsed,1
3629,201,1
3630,"40,0",1
3631,Šunt,1
3632,10.03.14,1
3633,söögiisu,1
3634,Pärast,1
3635,protseduuri,1
3636,Medikamentoosne,1
3637,KERGE,1
3638,Huultel,1
3639,huultel,1
3640,Alaägeda,1
3641,kulgev,1
3642,Valulik,1
3643,sagenenud,1
3644,urineerimine,1
3645,soonkestadüstroofia,1
3646,nõrknägevus,1
3647,35.49,1
3648,menetlus,1
3649,mootorsõidukit,1
3650,spordi-,1
3651,siinusdegeneratsioon,1
3652,Ägenemisega,1
3653,Uinutite,1
3654,üledoseerimine,1
3655,haavandilised,1
3656,koliidid,1
3657,käärsoolepõletikud,1
3658,Kusejuhakivi,1
3659,25.11.10,1
3660,Divergentne,1
3661,väljakäänduv,1
3662,lülisammas,1
3663,Munasari,1
3664,17.03.10,1
3665,23.04. 2010,1
3666,väikeaju,1
3667,HEMOLÜÜTILINE,1
3668,ANEEMIA,1
3669,&,1
3670,opereerimata,1
3671,Ega,1
3672,mürgistus,1
3673,21.08.12,1
3674,Afaasia,1
3675,otsmikusagaras,1
3676,kulg-ägenemine,1
3677,Põimiku,1
3678,Neuroborrelioos,1
3679,Seljaaju,1
3680,motoneuroni,1
3681,hemipleegiaga,1
3682,anomaalne,1
3683,verejooks-,1
3684,JÄRGNE,1
3685,EMAKA,1
3686,VEREJOOKS,1
3687,Ajutüveinfarkt,1
3688,massiga,1
3689,700,1
3690,südameõõnte,1
3691,veresoonkonna,1
3692,11.06,1
3693,Menetlusjärgsed,1
3694,vaagnapi,1
3695,emakal,1
3696,alkoholtsirroos,1
3697,PAREMAL,1
3698,Soole,1
3699,ärritussündroom,1
3700,Imendumishäire,1
3701,Anti,1
3702,9.12.10,1
3703,kopsuvorm,1
3704,pai,1
3705,Suhkruhaigus,1
3706,"1,3",1
3707,Võrkkesta,1
3708,rinna-,1
3709,lülide,1
3710,epiduraalne,1
3711,kodarluul,1
3712,tüüpilises,1
3713,05.12.13,1
3714,spiraalne,1
3715,lihtmurd,1
3716,Nahavigastust,1
3717,häbememokal,1
3718,19.,1
3719,hüdronefroos,1
3720,vitamiinid,1
3721,ALK,1
3722,Emakasisese,1
3723,ajuvatsakestes,1
3724,etioloogia,1
3725,-8,1
3726,sool,1
3727,kõhulahtisusega,1
3728,PERIFEERSETE,1
3729,VERERINGETÜSISTUSTEGA,1
3730,Amputeeritud,1
3731,17.03.14,1
3732,V-IV,1
3733,emaka-tupe,1
3734,väljalange-,1
3735,ajurteri,1
3736,Vöötohatis,1
3737,medikamentosa,1
3738,reumat,1
3739,ajaline,1
3740,ülasagar,1
3741,neelamishäirega,1
3742,neeruarterite,1
3743,08.12.09,1
3744,I-III,1
3745,alasagar,1
3746,liigeses,1
3747,16.,1
3748,Niudeluumurd,1
3749,17.06.14,1
3750,skeletis,1
3751,torkehaav,1
3752,sissetunginud,1
3753,võõrkehaga,1
3754,tõvele,1
3755,hilinenud,1
3756,hospitaliseerimine,1
3757,Ülemäärane,1
3758,pindluu,1
3759,Streptokoki,1
3760,taandumas,1
3761,Nägemisnärvi,1
3762,neuromüeliit,1
3763,Kaasub,1
3764,dünaamilise,1
3765,soolesulgusega,1
3766,kividele,1
3767,ühissapijuha,1
3768,stenoosist,1
3769,kõrgemal,1
3770,liidetega,1
3771,28.09.14,1
3772,polümorfne,1
3773,skisofreenia,1
3774,39.1,1
3775,Lihtne,1
3776,Melanoomi,1
3777,Rangluu-õlanuki,1
3778,kahe,1
3779,Orgaaniline,1
3780,psühhoos,1
3781,järelravi,1
3782,Montreal,1
3783,sääred,1
3784,Anaeroobitekkene,1
3785,mitteinvasiivne,1
3786,laisideme,1
3787,Psühhosündroom,1
3788,sünkoop,1
3789,ajusilla,1
3790,DRESS-sündroom,1
3791,DRESS,1
3792,El,1
3793,varasemast,1
3794,pakkaastat,1
3795,patogeenid,1
3796,12.11.14,1
3797,Kaelaveresoonte,1
3798,veenide,1
3799,sekundaarselt,1
3800,vedelikust,1
3801,välja,1
3802,külvatud,1
3803,Ulatuslik,1
3804,ajupoolkeras,1
3805,Rö-st,1
3806,Metastaatiline,1
3807,väheses,1
3808,18.12.14,1
3809,minimaalse,1
3810,sünnitamise,1
3811,sünnitusjärgse,1
3812,Liigesvalu,1
3813,17.11,1
3814,Teostatud,1
3815,Me,1
3816,külv,1
3817,Hüperplastiline,1
3818,13.01.15,1
3819,08.12.14,1
3820,Spontaanselt,1
3821,Neeru-,1
3822,silmatüsistused,1
3823,ajuinfarktiga,1
3824,05.01.15,1
3825,siinustahhükardia,1
3826,pärgarterites,1
3827,naissuguelundid,1
3828,vulva,1
3829,reiesong,1
3830,sulgusega,1
3831,Põhjuseks,1
3832,Granuloosarakulise,1
3833,kõhu,1
3834,sirglihases,1
3835,piiratus,1
3836,plastikosa,1
3837,kulumine,1
3838,Vaskpoolne,1
3839,ees-vahesein,1
3840,10.02.15,1
3841,bronhiidile,1
3842,medikamentoosse,1
3843,22.01.15,1
3844,müokardiidijärgne,1
3845,põletiku,1
3846,staadiumi,1
3847,20.02.15,1
3848,kusejuha,1
3849,21.01.15,1
3850,Sapikoolik,1
3851,ninakaapes,1
3852,ravimitest,1
3853,Verekülvides,1
3854,rögakülvis,1
3855,kahjustuse,1
3856,portaalhüpertensiooni,1
3857,nahakahjustuseta,1
3858,funk,1
3859,Ist,1
3860,Kopsude,1
3861,tipu,1
3862,neuroleptikumid,1
3863,liiduse,1
3864,toksiinid,1
3865,29.03.15,1
3866,sagar,1
3867,puhtad,1
3868,ninakaapest,1
3869,alaosa,1
3870,kõhuseina,1
3871,Radiaaltunneli,1
3872,Lokalisatsioon,1
3873,Q-sakiga,1
3874,426,1
3875,alguspäevad,1
