,0,1
2729,kusepõienakkus,1
2730,I-0,1
2731,230316,1
2732,210316,1
2733,jalgne,1
2734,liikumispuu,1
2735,ajutuumor,1
2736,südamestimulaator,1
2737,18.10,1
2738,hiidrakuline,1
2739,arteriit,1
2740,090513,1
2741,290710,1
2742,vaagnaanomaalia,1
2743,ajuvapustus,1
2744,-35,1
2745,"2000,2009",1
2746,07.02.2013,1
2747,suurvarvas,1
2748,asteenia,1
2749,eessarv,1
2750,deltaside,1
2751,pöidlaliiges,1
2752,hõlm,1
2753,31.83,1
2754,brutselloos,1
2755,terve,1
2756,ninakõne,1
2757,ninahääl,1
2758,vilistama,1
2759,Erm,1
2760,hormoonravi,1
2761,käes,1
2762,49.58,1
2763,pseudoparalüütiline,1
2764,lõppema,1
2765,perekond,1
2766,küüneplaat,1
2767,rips,1
2768,reprolaps,1
2769,helerakk-kartsinoom,1
2770,neuroendokriintuumor,1
2771,rühihäire,1
2772,planeerimine,1
2773,pealagi,1
2774,tselluliit,1
2775,kõri,1
2776,trahhea,1
2777,bronhituberkuloos,1
2778,süljenääre,1
2779,10415,1
2780,piirduma,1
2781,eelsoodumus,1
2782,rahhiit,1
2783,34.15,1
2784,hootine,1
2785,1151,1
2786,säärehaavand,1
2787,33.04,1
2788,973,1
2789,elev,1
2790,lisahapnikravi,1
2791,naast,1
2792,lihasatroofia,1
2793,tundehäire,1
2794,õlitsüst,1
2795,52.2,1
2796,kandluu,1
2797,kinnituspiirkond,1
2798,lokaalne,1
2799,häälehäire,1
2800,sine,1
2801,190316,1
2802,040213,1
2803,ordineerima,1
2804,X-XI,1
2805,radikaaloperatsioon,1
2806,9.,1
2807,kusepidamatus,1
2808,viiruindutseeritu,1
2809,30.08.2012,1
2810,62.2,1
2811,of,1
2812,ninaneel,1
2813,liigeseümbruspõletik,1
2814,ebavõrdne,1
2815,dorsaalne,1
2816,liigesekapsel,1
2817,ilmuma,1
2818,lihaspinge,1
2819,140410,1
2820,kinnistuma,1
2821,menstruaaltsükkel,1
2822,kanguma,1
2823,harvaesinev,1
2824,valuepisood,1
2825,optikus-neuriit,1
2826,määrima,1
2827,blokkima,1
2828,habituaalne,1
2829,piirikomponent,1
2830,toitmine,1
2831,"33,83",1
2832,pruunikas,1
2833,valgusdeformatsioon,1
2834,kalaluu,1
2835,31.64,1
2836,silinderepiteel,1
2837,kaelakanal,1
2838,õõnesveen,1
2839,niit,1
2840,"2005,2014",1
2841,kinnituskoht,1
2842,viiruhepatiidijärgne,1
2843,laad,1
2844,51,1
2845,subjektiivne,1
2846,tükitunne,1
2847,kolju,1
2848,näoluu,1
2849,paiknemine,1
2850,ülev,1
2851,viljatus,1
2852,260915,1
2853,mikroskoopiline,1
2854,laboratoorne,1
2855,mõlamate,1
2856,pan,1
2857,huultepiirkond,1
2858,väliskõrvapõletik,1
2859,bakterhaigus,1
2860,38.28,1
2861,lisanäär,1
2862,raseduspuhune,1
2863,emakahüpertroofia,1
2864,heidikrasedus,1
2865,42.5,1
2866,aordikaar,1
2867,varustav,1
2868,sirutaja,1
2869,alatemporaalne,1
2870,puukborrelioos,1
2871,sensoor,1
2872,vask,1
2873,helikobaktergastriit,1
2874,33.52,1
2875,mikrotsüst,1
2876,teke,1
2877,vahekorrajärgne,1
2878,"32,96",1
2879,aeroobne,1
2880,vaginiit,1
2881,pakett,1
2882,kumb,1
2883,36.27,1
2884,260215,1
2885,ülekaal,1
2886,lendamine,1
2887,hingetoru,1
2888,näpp,1
2889,seroloogiline,1
2890,roidekaar,1
2891,jala-varbalüli,1
2892,vaheliiges,1
2893,väliskae,1
2894,tänane,1
2895,vale,1
2896,"40,68",1
2897,8%,1
2898,lõpma,1
2899,tõestuma,1
2900,levik,1
2901,võetu,1
2902,vent,1
2903,vaheveritsus,1
2904,sageli,1
2905,46.,1
2906,rasvumine,1
2907,kopsuemfüseem,1
2908,liigepuudulikkus,1
2909,horisontaalne,1
2910,gastroskoopia,1
2911,hingamiselund,1
2912,pleuraliide,1
2913,kodarluukeha,1
2914,limas-mädane,1
2915,7.63,1
2916,varakevad,1
2917,280911,1
2918,sirutajakõõl,1
2919,keelemandel,1
2920,ühetunnine,1
2921,mälulünk,1
2922,kelme,1
2923,liigesepuudulikkus,1
2924,väliskõrv,1
2925,tagune,1
2926,lisamass,1
2927,kesklüli,1
2928,070614,1
2929,100614,1
2930,-39,1
2931,selgrookanal,1
2932,laiendamine,1
2933,mädanik,1
2934,ülekoormussündroom,1
2935,04092013,1
2936,eespind,1
2937,nekrootiline,1
2938,progresseeruv,1
2939,saatediagnoos,1
2940,külgside,1
2941,peapool,1
2942,LX,1
2943,kõrvavaik,1
2944,langustendents,1
2945,rotaatormansett,1
2946,sügelustunne,1
2947,psühhogeenne,1
2948,12.05.2015,1
2949,lühenemine,1
2950,sfäär,1
2951,nutt,1
2952,käepärasus,1
2953,võrguosis,1
2954,rahulolek,1
2955,tiiter,1
2956,digitaalne,1
2957,migreeniaura,1
2958,näima,1
2959,tähendus,1
2960,TIA-laadne,1
2961,lühiatakk,1
2962,muskus,1
2963,haige,1
2964,lahklihapiirkond,1
2965,pigem,1
2966,lokaalanesteetikum,1
2967,nahanärv,1
2968,pehmekoeline,1
2969,dünaamika,1
2970,ebaõnnestumine,1
2971,keskpidine,1
2972,1974,1
2973,211010,1
2974,040310,1
2975,põletikuvastane,1
2976,otsmikukoobas,1
2977,180613,1
2978,entsefaliit,1
2979,32.36,1
2980,"36,9",1
2981,140211,1
2982,lihasluukonn,1
2983,32.85,1
2984,230814,1
2985,43.1,1
2986,silmaalune,1
2987,kindel,1
2988,080114,1
2989,tsüklihäire,1
2990,kuum,1
2991,halo,1
2992,kriteerium,1
2993,tupeseen,1
2994,32.25,1
2995,lubjastuma,1
2996,91214,1
2997,ebatüüpiline,1
2998,infektsioosne,1
2999,mononukleoos,1
3000,"57,1",1
3001,makroaneurüsm,1
3002,tomatimahl,1
3003,vaablane,1
3004,26.10.2011,1
3005,kodutolmulestaline,1
3006,tallasidekirme,1
3007,ravimiallergia,1
3008,progesteroon,1
3009,süste,1
3010,seesamiõli,1
3011,300415,1
3012,kartma,1
3013,ravimitekkene,1
3014,suupiirkond,1
3015,arenguline,1
3016,1278,1
3017,ravimallergia,1
3018,kroon,1
3019,alkoholdegeneratsioon,1
3020,alkoholitekkene,1
3021,-2009,1
3022,ärritusreaktsioon,1
3023,rangluu-rinnak,1
3024,45.49,1
3025,Peruu,1
3026,palsam,1
3027,38.25,1
3028,mitteaktiivne,1
3029,üld,1
3030,naastpsoriaas,1
3031,MCL,1
3032,seedeprobleem,1
3033,sügelemine,1
3034,kuivus,1
3035,tundlikkusemuutus,1
3036,bursa,1
3037,23.05.2012,1
3038,koksartroosid-parem,1
3039,puusaliig,1
3040,kergahel-müeloomtõbi,1
3041,nahadefekt,1
3042,luudefekt,1
3043,IX,1
3044,250413,1
3045,32.8,1
3046,punktsioon,1
3047,eralduma,1
3048,"37,9",1
3049,kõrvavile,1
3050,37.83,1
3051,mall,1
3052,bakternakkus,1
3053,230910,1
3054,perforeeruma,1
3055,39.21,1
3056,soaline,1
3057,rasedusturse,1
3058,seen,1
3059,maksasiirdamine,1
3060,mõõt,1
3061,vähenema,1
3062,alalaul,1
3063,eri-sõeluuring,1
3064,morfoloogia,1
3065,34.04,1
3066,sõrmedesirutaja,1
3067,käepiirkond,1
3068,retsidiveeruma,1
3069,38.8,1
3070,ekspansioon,1
3071,astmahoog,1
3072,ebakindlus,1
3073,Kennedy,1
3074,veriköha,1
3075,35.34,1
3076,antiöstrogeenravi,1
3077,esmaavastatu,1
3078,4.5,1
3079,keelepära,1
3080,33.46,1
3081,elamutolmulest,1
3082,epiteel,1
3083,verekiud,1
3084,kusepõiesong,1
3085,liigestekahjustus,1
3086,soomussammaspool,1
3087,randmekana,1
3088,armisong,1
3089,neerufunktsioonihäire,1
3090,osalina,1
3091,mullheidik,1
3092,nina-neelupõletik,1
3093,neelupõletik,1
3094,52.0,1
3095,günekoloogiline,1
3096,040614,1
3097,mikrokartsinoom,1
3098,külgvatsake,1
3099,tagasarv,1
3100,31.88,1
3101,kuivnahksus,1
3102,41.5,1
3103,"42,6",1
3104,vahekord,1
3105,reumatoloogiline,1
3106,kopsumanifestatsioon,1
3107,080611,1
3108,"20,8",1
3109,plastikajärgne,1
3110,kõrvanibu,1
3111,"48,7",1
3112,ülekoormushaigus,1
3113,"37,4",1
3114,37.4,1
3115,pikenemine,1
3116,181114,1
3117,vähenemistendents,1
3118,nüüd,1
3119,testosteroon,1
3120,"3,10",1
3121,hoiduma,1
3122,haigestumine,1
3123,infektsioonikoll,1
3124,eelne,1
3125,laienemine,1
3126,020615,1
3127,47.9,1
3128,seemneväät,1
3129,diafragma,1
3130,planeerima,1
3131,apopleksia,1
3132,viirusevastane,1
3133,ureetra,1
3134,laparoskoopia,1
3135,rinnatsüst,1
3136,klaaskehamembraan,1
3137,alaneel,1
3138,mikrohematuuria,1
3139,39.41,1
3140,ähmane,1
3141,kontuur,1
3142,161215,1
3143,130116,1
3144,38.90,1
3145,rindkerenärvijuur,1
3146,progress,1
3147,vasakpool,1
3148,lubjastuskoll,1
3149,pikaaegne,1
3150,17042012,1
3151,katsetus,1
3152,200314,1
3153,rasvumus,1
3154,110114,1
3155,struktuuriosa,1
3156,bell,1
3157,kõrvetised,1
3158,sees,1
3159,psühhotrauma,1
3160,ülakõht,1
3161,sähvima,1
3162,ravijärgne,1
3163,030115,1
3164,211114,1
3165,AKE-köha,1
3166,316,1
3167,162,1
3168,45.91,1
3169,35.15,1
3170,läbimõõt,1
3171,34.03,1
3172,jõgi,1
3173,viirushaigus,1
3174,hõljum,1
3175,Perm,1
3176,liigeseprotees,1
3177,38.64,1
3178,net,1
3179,31.41,1
3180,liigutus,1
3181,piiratus,1
3182,kaltsium,1
3183,"33,34",1
3184,kaunis,1
3185,emakakönt,1
3186,rauapuudusaneemia,1
3187,T-sakk,1
3188,taimemahl,1
3189,rinnanäärmesisene,1
3190,tunguriinipidamatu,1
3191,ravifoon,1
3192,hea,1
3193,alustamine,1
3194,visanet,1
3195,35.29,1
3196,terminal,1
3197,ind,1
3198,värisemine,1
3199,kahjutu,1
3200,mesi,1
3201,08.03.2013,1
3202,teadvusekaotushoog,1
3203,siinussõlm,1
3204,130212,1
3205,250512,1
3206,lõikelill,1
3207,liigtalitlus,1
3208,41.42,1
3209,c-viirushepatiit,1
3210,37.29,1
3211,30.49,1
3212,leukotsütoos,1
3213,31.51,1
3214,toonilis-klooniline,1
3215,mitteadekvaatne,1
3216,neerupatoloogia,1
3217,kasvama,1
3218,sarvkestasiirik,1
3219,pahaloomulisus,1
3220,rindadealune,1
3221,ülekaalulisus,1
3222,sinusiid,1
3223,kaasnema,1
3224,2099,1
3225,ärrituma,1
3226,nasaalne,1
3227,tallanärv,1
3228,lauturse,1
3229,vaagnakelm,1
3230,tunnus,1
3231,nihestuma,1
3232,nikastuma,1
3233,35.37,1
3234,kontratseptsioon,1
3235,häirima,1
3236,tupevool,1
3237,kopsupatoloogia,1
3238,keisrijärgne,1
3239,armidefekt,1
3240,051015,1
3241,sapikivi,1
3242,neelamistakistus,1
3243,tundma,1
3244,sooletuumor,1
3245,"1,0",1
3246,fraktuurijärgne,1
3247,osalusfunktsioon,1
3248,34.5,1
3249,sensitiivne,1
3250,16.09.2013,1
3251,klamüüdiahaigus,1
3252,soolesündroom,1
3253,kapsuliit,1
3254,090312,1
3255,201113,1
3256,äkiline,1
3257,vereringehäire,1
3258,killunema,1
3259,psühhogeen,1
3260,haamervarvas,1
3261,310714,1
3262,stimulaatorsõltuv,1
3263,29.,1
3264,kogum,1
3265,mets,1
3266,300507,1
3267,I-131,1
3268,020707,1
3269,vähendama,1
3270,limane,1
3271,sekretoorne,1
3272,asetamine,1
3273,narkoos,1
3274,peopesad-tald,1
3275,"18,51",1
3276,soolehaik,1
3277,mäluhäire,1
3278,süüfilis,1
3279,ok-2,1
3280,õmblusniit,1
3281,MII,1
3282,siirdamisjärgne,1
3283,ületreening,1
3284,könt,1
3285,neuroloogiline,1
3286,16.06.2015,1
3287,allergiatest,1
3288,antibeebipill,1
3289,toiduaine,1
3290,nägemis,1
3291,Jones,1
3292,150715,1
3293,arteriharus,1
3294,bronhiaalastma,1
3295,kobarpeavalu,1
3296,luukärbus,1
3297,marginaalne,1
3298,28.11.2015,1
3299,mediaalpind,1
3300,150116,1
3301,pärit,1
3302,sünnimärk,1
3303,väikerakk,1
3304,neerupealis,1
3305,veidi,1
3306,aegne,1
3307,300408,1
3308,kukla-kandelüli-telglüli,1
3309,040113,1
3310,ninakõrvalkoobas,1
3311,plasmaproteiin,1
3312,180310,1
3313,230310,1
3314,091212,1
3315,"2008,2010",1
3316,hemolüüs,1
3317,klapiprotees,1
3318,134,1
3319,114,1
3320,325,1
3321,20142608,1
3322,3244,1
3323,1114,1
3324,plagama,1
3325,vöötlihaskahjustus,1
3326,lamamine,1
3327,dreenieritine,1
3328,223,1
3329,220,1
3330,rakk,1
3331,verekaotusejärgne,1
3332,pleura,1
3333,evakueerima,1
3334,800,1
3335,palavik,1
3336,lahendama,1
3337,190215,1
3338,maksapuudulikkus,1
3339,130315,1
3340,kopsutekkene,1
3341,ligeerima,1
3342,edasi,1
3343,tursene,1
3344,põhjustatu,1
3345,900,1
3346,1200,1
3347,armkude,1
3348,portosüsteemne,1
3349,minema,1
3350,välispind,1
3351,põhihaigus,1
3352,178,1
3353,uuriga,1
3354,"67,6",1
3355,150815,1
3356,ureemiline,1
3357,lähtekoll,1
3358,240915,1
3359,-5,1
3360,säiluma,1
3361,peaajutüvi,1
3362,üledoseering,1
3363,makrohematuuria,1
3364,positsioon,1
3365,11332,1
3366,rasvemboolia,1
3367,dialüüsisond,1
3368,murdumine,1
3369,läbitehtu,1
3370,basaaltuum,1
3371,veeniveri,1
3372,050116,1
3373,neerupai,1
3374,123,1
3375,"2,0",1
3376,terviklik,1
3377,tserebrospinaalvedelik,1
3378,keisrilõkeaegne,1
3379,raskuskategooria,1
3380,kokkutõmbumine,1
3381,näidustama,1
3382,"2002,2004",1
3383,veel,1
3384,hiljem,1
3385,september,1
3386,kerges-keskmine,1
3387,laialikülvunu,1
3388,ekstreemne,1
3389,maakuli,1
3390,neerukaotus,1
3391,1976.,1
3392,kuklane,1
3393,teisend,1
3394,alkoholpolüneuropaatia,1
3395,-60%,1
3396,isemööduv,1
3397,transaminaasi,1
3398,piimhape,1
3399,päkk,1
3400,"1999,2010",1
3401,261113,1
3402,ohjama,1
3403,vaegtalitlus,1
3404,haavainfektsioon,1
3405,sopististõbi,1
3406,60%,1
3407,kopsumetastaas,1
3408,kuju,1
3409,immunoloogiline,1
3410,03.11,1
3411,üledoos,1
3412,neerutekkimatus,1
3413,transplanteerima,1
3414,siirikneer,1
3415,ilming,1
3416,2208.0,1
3417,klamüüdia,1
3418,märgatav,1
3419,kõhnuma,1
3420,munasarjavarr,1
3421,keerdumus,1
3422,lõikus,1
3423,"2003,2006",1
3424,281010,1
3425,38.,1
3426,"3,34",1
3427,ebaõnnestuma,1
3428,030114,1
3429,aspiriin,1
3430,mittepõletikuline,1
3431,bakter,1
3432,100814,1
3433,lõunane,1
3434,110814,1
3435,tere,1
3436,"34,7",1
3437,stimulatsioon,1
3438,võte,1
3439,kõristenoos,1
3440,paraneoplastiline,1
3441,aspiratsioonipneumoonia,1
3442,220914,1
3443,41.67,1
3444,vastus,1
3445,hüpotroofia,1
3446,süsteemravi,1
3447,neerukahjustus,1
3448,põlveõndlaarter,1
3449,kasvuhormoon,1
3450,liigproduktsioon,1
3451,bioabsorbeeruv,1
3452,eksogeenne,1
3453,101109,1
3454,"37,7",1
3455,vererõhk,1
3456,kõikuma,1
3457,111014,1
3458,aordiklapiprotees,1
3459,balloondilatatsioon,1
3460,para,1
3461,uneparalüüs,1
3462,elama,1
3463,unenägu,1
3464,280609,1
3465,reflukshaigus,1
3466,2600,1
3467,kolm,1
3468,091114,1
3469,vereanalüüs,1
3470,kusihape,1
3471,infitseeruma,1
3472,030914,1
3473,kaal,1
3474,nähtav,1
3475,tihedamakoeline,1
3476,intensiivne,1
3477,parasiithaigus,1
3478,väljaravitu,1
3479,vallandaja,1
3480,balloon,1
3481,unetu,1
3482,suu-ja,1
3483,periooditi,1
3484,18.12.2014,1
3485,jääkmadu,1
3486,jääkmagu,1
3487,jalgseis,1
3488,ristiseis,1
3489,vaegtoitumine,1
3490,jalakaotus,1
3491,ülalpool,1
3492,031214,1
3493,lamerakk-või,1
3494,suurrakk,1
3495,mitmekoldeline,1
3496,lühimälu,1
3497,111214,1
3498,"0,24",1
3499,1979,1
3500,kuulprotees,1
3501,Moskva,1
3502,"38,2",1
3503,fistul,1
3504,lahjendus,1
3505,tõenäone,1
3506,326,1
3507,321,1
3508,100115,1
3509,maa,1
3510,tsüstike,1
3511,"12,9",1
3512,kateeter-indutseerima,1
3513,hospitaalinfektsioon,1
3514,ühisniudearter,1
3515,210,1
3516,peapõrutus,1
3517,hulgimarrastus,1
3518,ärevushäire,1
3519,komppöid,1
3520,sageduskontroll,1
3521,191114,1
3522,06.2011,1
3523,plaaniline,1
3524,133,1
3525,töötama,1
3526,äärmine,1
3527,telemeetria,1
3528,ebaefektiivne,1
3529,süstol,1
3530,elustamine,1
3531,minut,1
3532,algosa,1
3533,sensoorne-motoorne,1
3534,normaalrõhk,1
3535,"2005,14",1
3536,tunnetushäire,1
3537,HELLP-sündroom,1
3538,raskendama,1
3539,vabastamine,1
3540,"31,5",1
3541,270111,1
3542,6.2%,1
3543,A-gripp,1
3544,polütsüteemia,1
3545,lööbeelement,1
3546,süvasoon,1
3547,profülaktika,1
3548,neerukasvaja,1
3549,vabastama,1
3550,profülaktiline,1
3551,diastoolne,1
3552,020415,1
3553,103,1
3554,külgsein,1
3555,maksafleksuur,1
3556,biopsiatangid,1
3557,160415,1
3558,piikonn,1
3559,liigutamine,1
3560,11.2014,1
3561,020914,1
3562,431,1
3563,01.14,1
3564,210415,1
3565,iileus,1
3566,hüperstimulatsioon,1
3567,oht,1
3568,97,1
3569,manustamine,1
3570,näärmeepiteel,1
3571,poolus,1
3572,triplett,1
3573,neerufunktsioon,1
3574,040515,1
3575,lamatishaavand,1
3576,liikumispiiratus,1
3577,rasedusnädal,1
3578,230415,1
3579,110515,1
3580,290615,1
3581,102,1
3582,AB-profülaktika,1
3583,129,1
3584,induktsioon,1
3585,uppuma,1
3586,taruvaik,1
3587,kestus,1
3588,070515,1
3589,120815,1
3590,150615,1
3591,05.03,1
3592,umbes,1
3593,03.2011,1
3594,1.11.2012,1
3595,PUVA-vann,1
3596,käelaba,1
3597,režiim,1
3598,impulsiivne,1
3599,59%,1
3600,veriemakas,1
3601,kaotus,1
3602,allpool,1
3603,29.09,1
3604,gonorröa,1
3605,klamüdioos,1
3606,trihhomonoos,1
3607,021015,1
3608,044,1
3609,011,1
3610,65%,1
3611,esmassünnitaja,1
3612,uh,1
3613,õndlaveen,1
3614,trombimass,1
3615,070812,1
3616,refluksgastriit,1
3617,121015,1
3618,221015,1
3619,324,1
3620,laikverevalum,1
3621,28/10/15,1
3622,ainus,1
3623,26.08,1
3624,keskaju,1
3625,totaalprotees,1
3626,kopsuring,1
3627,ülekaalukalt,1
3628,tarvitama,1
3629,undsoodustav,1
3630,231115,1
3631,191115,1
3632,kandja,1
3633,pais,1
3634,normleid,1
3635,171115,1
3636,091215,1
3637,128,1
3638,"6,6",1
3639,pingutusuriinipidamatu,1
3640,hüpoplaasia,1
3641,steroidatroofia,1
3642,201115,1
3643,bronhoskoopia,1
3644,joodipõhine,1
3645,301215,1
3646,080116,1
3647,060610,1
3648,ajutine,1
3649,sissetõmme,1
3650,hele,1
3651,koaguleerima,1
3652,puhkemine,1
3653,keemia,1
3654,hüpoksia,1
3655,200116,1
3656,mõõdetud,1
3657,infiltraat,1
3658,närvisüsteemihaigus,1
3659,040216,1
3660,haavandumine,1
3661,glükoositaluvus,1
3662,glükoositolerantsushäire,1
3663,150216,1
3664,kolmikravi,1
3665,2332015,1
3666,kraniaalnärv,1
3667,tagasihoidlikult,1
3668,kukkumisjärgne,1
3669,250216,1
3670,agu,1
3671,512,1
3672,020316,1
3673,kopsumetastaasidee,1
3674,ao-bioproteesimine,1
3675,ülenema,1
3676,pikimõõt,1
3677,"15,0",1
3678,lisapõrn,1
3679,"1,76",1
3680,kujunemine,1
3681,070415,1
3682,jäsemeliigutus,1
3683,monoartriit,1
3684,310316,1
3685,S-kujuline,1
3686,sigmakäärsoo,1
3687,kips,1
3688,vaagna-vililane,1
3689,tarvitaja,1
3690,hulgaline,1
3691,pahkluu,1
3692,südamevatsake,1
3693,neerusiirdamine,1
3694,väljalange,1
3695,240713,1
3696,uroloog,1
3697,1980.,1
3698,kehaõõs,1
3699,mehhanism,1
3700,org,1
3701,väikevarb,1
3702,rindekerevalu,1
3703,-31,1
3704,nõrgem,1
3705,141114,1
3706,monofokaalne,1
3707,higi,1
3708,märg,1
3709,vasakukäeline,1
3710,261108,1
3711,"31,0",1
3712,40.6,1
3713,lülivahemik,1
3714,"8,3%",1
3715,45.,1
3716,sool,1
3717,tõusma,1
3718,vaagnakalle,1
3719,vertikaalne,1
3720,"2005,2007",1
3721,20012.,1
3722,05.11,1
3723,16.01.2014,1
3724,AC-liit,1
3725,1979.,1
3726,kaela-õlavöö,1
3727,1984,1
3728,151215,1
3729,jagama,1
3730,sündroomperioodiline,1
3731,tõmblus,1
3732,aordianeurüsm,1
3733,-2007.,1
3734,lupjuma,1
3735,hambaasend,1
3736,näärmelis-tsüstiline,1
3737,130613,1
3738,230413,1
3739,260411,1
3740,46.17,1
3741,segment,1
3742,asteeniline,1
3743,31.27,1
3744,nõrk,1
3745,prill,1
3746,lähivaatamine,1
3747,lineaarne,1
3748,sirgjooneline,1
3749,kõvanahksus,1
3750,"2005,2006",1
3751,"1,8",1
3752,papilloomiviir,1
3753,"32,8",1
3754,tagapind,1
3755,tagaosa,1
3756,32.41,1
3757,munandimaht,1
3758,104,1
3759,67,1
3760,eeskapsliava,1
3761,nibu,1
3762,näärmetsüst,1
3763,abordijärgne,1
3764,1989.,1
3765,010,1
3766,"13,1%",1
3767,46.65,1
3768,laastkihistuslik,1
3769,trapets,1
3770,südametransplantatsioon,1
3771,meesfenotüüp,1
3772,sugukromosoom,1
3773,karüotüüp,1
3774,XX,1
3775,epidermis,1
3776,soor,1
3777,kaelamurd,1
3778,30.01.2013,1
3779,trummikile,1
3780,servmine,1
3781,ebaoluline,1
3782,230212,1
3783,retsidiveeruv,1
3784,1983.,1
3785,sooleliide,1
3786,ummistus,1
3787,11.06.2013,1
3788,ümar,1
3789,katkine,1
3790,kirurg,1
3791,vaja,1
3792,"2,7",1
3793,"1,7",1
3794,neelupolüüp,1
3795,paastuglükoos-6,1
3796,söögitorulahi,1
3797,paastuglükoos,1
3798,välistegur,1
3799,kiiritusejärgne,1
3800,täiskasvanutüüp,1
3801,13910,1
3802,CC,1
3803,"9,3%",1
3804,avitaminoos,1
3805,-2012,1
3806,"41,6",1
3807,"1,73",1
3808,laserravi,1
3809,hammustushaab,1
3810,42.6,1
3811,"03,05",1
3812,"2006,2010",1
3813,"1994,1998",1
3814,"38,8",1
3815,plokk,1
3816,paranemine,1
3817,ühendama,1
3818,Siiam,1
3819,59.99,1
3820,35.06,1
3821,kusepõiekae,1
3822,lümfoja,1
3823,22.5%,1
3824,lümfots,1
3825,47.5%,1
3826,27.7%,1
3827,immuunmehhanism,1
3828,100214,1
3829,tippima,1
3830,kõnnak,1
3831,38.78,1
3832,ninaalune,1
3833,stenooskeskmine,1
3834,mittespets,1
3835,-2008.,1
3836,kortsneer-sarlakid,1
3837,õhuvahetus,1
3838,07.06.2014,1
3839,06.2014,1
3840,elu,1
3841,põhjama,1
3842,markantne,1
3843,maksaväline,1
3844,-1988,1
3845,vaegpiimasus,1
3846,vaigukork,1
3847,ekstrasüst,1
3848,jahuma,1
3849,põlveendoprotees,1
3850,deodorant,1
3851,36.42,1
3852,32%,1
3853,"14,0%",1
3854,"51,3%",1
3855,küfoos,1
3856,meniskikahjustus,1
3857,segama,1
3858,mitmesugune,1
3859,09.2015,1
3860,01.2016,1
3861,pikselöök,1
3862,01.2,1
3863,perioodika,1
3864,jääkõõs,1
3865,1812013,1
3866,teenar,1
3867,puukild,1
3868,s-reaktiivne,1
3869,35.78,1
3870,piimtsüst,1
3871,paastusuhkur,1
3872,34.46,1
3873,"49,9",1
3874,35.7,1
3875,21014,1
3876,lüht,1
3877,bensodiasepiin,1
3878,tupekülv,1
3879,transplantatsioon,1
3880,beetablokaator,1
3881,iseloom,1
3882,TBC-järgne,1
3883,öösiti,1
3884,lihtrasvumus,1
3885,"39,8",1
3886,Põlva,1
3887,kahehõlmaline,1
3888,suuümbrus,1
3889,roosk,1
3890,paanikahäire,1
3891,-111,1
3892,38.29,1
3893,elevantsus,1
3894,bronhilaiend,1
3895,silmaümbrus,1
3896,ülekõrge,1
3897,"-2010,2013",1
3898,põhi,1
3899,vats,1
3900,34.56,1
3901,32.39,1
3902,radikuliit,1
3903,esikutalitlus,1
3904,"7,5",1
3905,tuharavolt,1
3906,"51,6",1
3907,"-5,9%",1
3908,alakaalulisus,1
3909,"34,3",1
3910,hapukas,1
3911,lõhn,1
3912,lühiaegne,1
3913,kaksteistsõrmikupõletik,1
3914,silmakuivus,1
3915,12122005,1
3916,84,1
3917,10.01,1
3918,pikapeakõõlus,1
3919,korea,1
3920,175,1
3921,30.28,1
3922,66,1
3923,30.78,1
3924,"45,9",1
3925,tunduv,1
3926,seedimatu,1
3927,tupetablett,1
3928,maantee,1
3929,topeltnägemine,1
3930,vaatehalvatu,1
3931,võrkkestadüstroofia,1
3932,33.5,1
3933,270214,1
3934,35.56,1
3935,teadvusekadu,1
3936,bakterikandlus,1
3937,hingamisraskus,1
3938,251109,1
3939,tööasend,1
3940,kuulmisaparaat,1
3941,toon,1
3942,sterilisatsioon,1
3943,131014,1
3944,04.2012,1
3945,ekstrasüstoolne,1
3946,rütmitus,1
3947,hammustus,1
3948,pass,1
3949,pingutustüüp,1
3950,seljaajuinfarkt,1
3951,koormusvalu,1
3952,"5,6",1
3953,kummikinnas,1
3954,sünnitraumajärgne,1
3955,nõrkustunne,1
3956,situs,1
3957,nahanäsa,1
3958,24.07.2015,1
3959,päikesekiirgus,1
3960,alalõug,1
3961,211,1
3962,tserebraalparalüüs,1
3963,lastehalvatus,1
3964,siiski,1
3965,üldkolesterool,1
3966,"-7,8",1
3967,dermatoos,1
3968,-30,1
3969,N-35,1
3970,kassikarv,1
3971,32.15,1
3972,30.1,1
3973,õlanahk,1
3974,kaenal,1
3975,120810,1
3976,SPL-haru,1
3977,kimp,1
3978,57.5,1
3979,seljaaju-lihasatroofia,1
3980,selletaoline,1
3981,motoorneuron,1
3982,kerevigastus,1
3983,põiepidamatu,1
3984,ebanormaalsus,1
3985,pindluunärv,1
3986,säärepiirkond,1
3987,T-skoor,1
3988,"-4,2",1
3989,kopsuveresoon,1
3990,alakaal,1
3991,"46,2",1
3992,isiksushäire,1
3993,meessuguelund,1
3994,"56,1",1
3995,implanteerima,1
3996,"31,8",1
3997,94,1
3998,29.01.2015,1
3999,322,1
4000,220909,1
4001,522,1
4002,01.2014,1
4003,1966,1
4004,kuulmetõri,1
4005,mürakahjustus,1
4006,nurk,1
4007,632,1
4008,IX-2015,1
4009,"12,5%",1
4010,aur,1
4011,pärasool,1
4012,seletamatu,1
4013,stabiilne,1
4014,04.2011,1
4015,kiiljas,1
4016,kaksikpealihas,1
4017,kuritarvitamine,1
4018,tugevune,1
4019,"34,0",1
4020,32.5,1
4021,MTF-liiges,1
4022,"42,9",1
