,0,1,2
1102,Kaasub depressioon,F00-F99,1
1103,Kõhuvalu ja dünaamilise soolesulgusega,K00-K93,1
1104,Streptococcus dysgalactiae,A00-B99,1
1105,Mutsinoosne tsüstadenoom,C00-D48,1
1106,Melanoomi metastaas paremal fronto-temporaalsel,C00-D48,1
1107,Rangluu-õlanuki liiges,S00-T98,1
1108,Segmentaarne amüotroofia,G00-G99,1
1109,Pyelonephritis acuta,O00-O99,1
1110,Võimalik spinotserebellaarne ataksia.,G00-G99,1
1111,Generaliseerunud morfea,L00-L99,1
1112,Ja rektotseele,N00-N99,1
1113,Mõlemal jalasäärel.,L00-L99,1
1114,Muud esmased gonartroosid paremal,M00-M99,1
1115,Mõlemad sääred,I00-I99,1
1116,"Gemelli, mõlemad peaseisus.",O00-O99,1
1117,Ja intramuraalne müoomisõlm,C00-D48,1
1118,"Pahaloomuline kasvaja
pankreatobiliaarne adenokartsinoom",C00-D48,1
1119,"Bilateraalne, kollaskehatsüsti ruptureerumine",N00-N99,1
1120,El. kardioversiooniga taastunud siinusrütm,I00-I99,1
1121,Kahtlus kõnehäire alusel,I00-I99,1
1122,"Paremal
Artroplastika.",M00-M99,1
1123,"Segatüüpi, raskes astmes",G00-G99,1
1124,Võimalik Lewy kehakeste haigus,G00-G99,1
1125,"Ägenemiste ja remissioonidega, ägenemine",G00-G99,1
1126,Neurodermatitis diffusa,L00-L99,1
1127,Ravitud kateeterablatsioonil,I00-I99,1
1128,Kaelaveresoonte kompressiooni tagajärjel,R00-R99,1
1129,Võrkkestairre koos –rebendiga  outr,H00-H59,1
1130,Vasak rind,L00-L99,1
1131,Carcinoma ovarii recidiva,C00-D48,1
1132,Ilma lahtise koljusisese haavata,S00-T98,1
1133,"Albuminuuria, retinopaatia",E00-E90,1
1134,.Parema reiearteri shundi infektsioon.,L00-L99,1
1135,"Ulatuslik ajutüve hemoraagia, kooma.",I00-I99,1
1136,Paremas ajupoolkeras.,I00-I99,1
1137,Ägenemine; paranenud,K00-K93,1
1138,Carcinoma ovarii recediva,C00-D48,1
1139,Vasaku põlve endoprotees,M00-M99,1
1140,. Liigesvalu.,O00-O99,1
1141,Vasaku endoproteesi luksatsioon.,S00-T98,1
1142,Paremal reiel operatsioonihaava infektsioon.,S00-T98,1
1143,Cysta dermoides ovarii dextri,N00-N99,1
1144,Me dmneisk parem põlv,M00-M99,1
1145,"Bilateraalne, kartsinomatoosne",J00-J99,1
1146,Anastomoosi haavand,K00-K93,1
1147,Hüperplastiline endomeetriumi polüüp,N00-N99,1
1148,"Iatrogeenne, transtorakaalse biopsia järgne",J00-J99,1
1149,Spontaanselt väljunud,K00-K93,1
1150,"Pahaloomuline kasvaja
sõrmusrakuline kartsinoom",C00-D48,1
1151,Neeru- ja silmatüsistused,E00-E90,1
1152,Sekundaarne ajuinfarktiga seotud peavalu,G00-G99,1
1153,Algkolle teadmata; paranenud,A00-B99,1
1154,"Nefropaatia, retinopaatia, polüneuropaatia, gastropaatia",E00-E90,1
1155,Ülemiste hingamisteede viirusinfektsioon?,O00-O99,1
1156,Hemodünaamiliselt mitteolulised stenoosid pärgarterites.,I00-I99,1
1157,"Muud naissuguelundid, vulva",C00-D48,1
1158,+ sekundaarne vaskuliit,L00-L99,1
1159,Parempoolne spontaanne õhkrind,J00-J99,1
1160,Tupeköndi totaalne allavaje.,N00-N99,1
1161,"Parem, vasakul protees",M00-M99,1
1162,"Parem, vasakul endoprotees",M00-M99,1
1163,Kahtlus placenta incretale.,O00-O99,1
1164,Parema õlaliigese traumajärgne artroos,M00-M99,1
1165,Radioloogiliselt kahtlus mesenteriaalsele pannikuliidile,K00-K93,1
1166,Divertikli verejooks,K00-K93,1
1167,Vasakpoolne pneumoonia järgne,J00-J99,1
1168,"Kergekujuline, norskamine",G00-G99,1
1169,Kaela- ja rindkere piirkonnas,G00-G99,1
1170,Paremal kusejuha intramuraalses osas,N00-N99,1
1171,Peaajuinfarkt (pea)ajuarterite tromboosi tõttu(+),I00-I99,1
1172,"Bilateraalne, tekitaja teadmata",J00-J99,1
1173,Keskmise raskusega pulmonaalne hüpertensioon,I00-I99,1
1174,Enterocele et rectocele,N00-N99,1
1175,"Äge subendokardiaalne müokardiinfarkt,septaaklne",I00-I99,1
1176,"Kätel,epikutaantestid negatiivsed.",L00-L99,1
1177,Juveniilne küfoskolioos,M00-M99,1
1178,Bradükardia (ravimitest tingitud),I00-I99,1
1179,Bilateraalne dermoidtsüst,C00-D48,1
1180,Raske püsiobstruktsioon,J00-J99,1
1181,. Helicobacter pylori infektsioon,K00-K93,1
1182,Vasema puusaliigese endoproteesimine.,M00-M99,1
1183,Kopsude adenokartsinoom,C00-D48,1
1184,Parkinsonistlik sündroom,G00-G99,1
1185,Astma ägenemine,J00-J99,1
1186,Cruris bilateralis,L00-L99,1
1187,Angigeen ja toksiinid positiivsed,A00-B99,1
1188,Graviditas tubaria dextri.,O00-O99,1
1189,"Femuroatsetabulaarne impingement, parem puusaliiges.",M00-M99,1
1190,"Papillaarne, parem sagar",C00-D48,1
1191,Vasakus munasarjas,N00-N99,1
1192,Mesenteriaalne pannikuliit,K00-K93,1
1193,Klebsiella pneumoniae,K00-K93,1
1194,"Keskmise raskusega, norskamine",G00-G99,1
1195,. Radiaaltunneli sündroom.,G00-G99,1
1196,Kahtlus glomerulaarsele patoloogiale,Z00-Z99,1
1197,Lokalisatsioon ja tekitaja tuvastamata,A00-B99,1
1198,Sapipõie hüdrops,K00-K93,1
1199,Ühe soone koronaarhaigus,I00-I99,1
1200,Psoriasiformne dermatiit,L00-L99,1
1201,. Vasema puusaliigese endoproteesimine.,M00-M99,1
1202,Tööl köögiviljakoorija,L00-L99,1
1203,: punktsioonijärgne hematoperitoneum,N00-N99,1
1204,"Düsartria, düsfaagia, tetraparees (jalad>käed)",G00-G99,1
1205,"Retinopaatia, nefropaatia",E00-E90,1
1206,Esmane toonilis- klooniline krambihoog.,R00-R99,1
1207,- neomütsiin,L00-L99,1
1208,"Kombineeritud genees: neerupuudulikkus, rauavaegus",D50-D89,1
1209,Vasema puusaliigese endoproteesi loksumine,S00-T98,1
1210,? Ventrikulaarne bigeminus,I00-I99,1
1211,Liiteline peensooleiileus,K00-K93,1
1212,"Parem, vasakul protees.",M00-M99,1
1213,Lewy kehakeste tõbi,G00-G99,1
1214,Oedema gravidarum,O00-O99,1
1215,H. Pylori gastriit,K00-K93,1
1216,Divertikuliit divertiikli perforatsioon,K00-K93,1
1217,Sapikivitõbi koos sapijuha kiviga,K00-K93,1
1218,Parema puusaliigese endoproteesi loksumine,S00-T98,1
1219,Carcinoma parvocellulare,C00-D48,1
1220,"Jõuetus, nõrkus",O00-O99,1
1221,Kusepõie kõrval vasakul,K00-K93,1
1222,-ägenemiste ja remissioonidega kulg-ägenemine,G00-G99,1
1223,Infarctus cerebri,I00-I99,1
1224,Parema puusaliigese endoproteesimine,M00-M99,1
1225,Tugeva urtikariaalse komponendiga,L00-L99,1
1226,Väljus kivi spontaanselt,K00-K93,1
1227,Sealhulgas paremal diabeetiline jalg,E00-E90,1
1228,Siinusrütm taastatud kardioversiooniga,I00-I99,1
1229,Vasakpoolne pleuropneumoonia,J00-J99,1
1230,": põlved, puusad",M00-M99,1
1231,Incompetentia cervicis uteri,O00-O99,1
1232,Polüüpektoomia järgselt,K00-K93,1
1233,Fotoallergiline dermatiit päikesekaitsekreemile?,L00-L99,1
1234,Armiga emakas,O00-O99,1
1235,Eksokriinne puudulikkus,K00-K93,1
1236,Siinusrütm taastatud elektrilise kardioversiooniga,I00-I99,1
1237,Vasak hüppeliiges,S00-T98,1
1238,Vasaku käe süvaveenid,I00-I99,1
1239,Kahtlus sigmasoole divertiikuli verejooksule,K00-K93,1
1240,Kahtlus neuroendokriinsele tuumorile,I00-I99,1
1241,Kortikobasaalne degeneratsioon,G00-G99,1
1242,Occlusio explantatis femoro-poplitealis sinistri,I00-I99,1
1243,Struma nodosa colloidea.,E00-E90,1
1244,"Võrkkestairre koos –rebendiga, osin",H00-H59,1
1245,Histoloogiliselt minimaalne äge põletik,K00-K93,1
1246,. Krooniline pingepeavalu.,G00-G99,1
1247,"Korduv, siinusrütm ei taastunud",I00-I99,1
1248,Korduv episood,I00-I99,1
1249,. Vasak põlv.,M00-M99,1
1250,Peaajuinfarkt (pea)ajuarterite emboolia tõttu(+),I00-I99,1
1251,Torakaal- [rinna,S00-T98,1
1252,Bilateraalne pneumoonia,J00-J99,1
1253,- noroviirus enteriit.,A00-B99,1
1254,Vasaku jala gangreen,I00-I99,1
1255,Aksillaarne hüperhidroos,R00-R99,1
1256,Guyoni kanali sündroom vasakul,G00-G99,1
1257,Hormoonkreemidest indutseeritud,L00-L99,1
1258,Guttata et diffusa disseminata.,L00-L99,1
1259,Spinotserebellaarne ataksia,G00-G99,1
1260,"Pahaloomuline kasvaja
adenokartsinoom",C00-D48,1
1261,Vasakul ureeteri distaalses osas,N00-N99,1
1262,Radikaalse prostatektoomia järgne seroom,S00-T98,1
1263,Parempoolne kubitaalkanali sündroom,G00-G99,1
1264,Vasakul. Parem proteesitud.,M00-M99,1
1265,Fototoksiline reaktsioon,L00-L99,1
1266,"Paremal, tekitaja tuvastamata",J00-J99,1
1267,Cysta paratubaris dextri,N00-N99,1
1268,Sclerosis colli vesicae urinariae,N00-N99,1
1269,Antigeen ja toksiin positiivsed,A00-B99,1
1270,"Paremal, Escherichia coli",J00-J99,1
1271,Liiteline peensoole sulgus,K00-K93,1
1272,Tsütoloogiliselt persisteeruv emakakaela düsplaasia,N00-N99,1
1273,"Kõnehäire, kerge hempiparees",I00-I99,1
1274,Endoskoopilise polüpektoomia tüsistusena,K00-K93,1
1275,Patella valu.,S00-T98,1
1276,"Sekundaarne, tekkinud üle müelodüsplaasia",C00-D48,1
1277,Käteekseem eksemiididega,L00-L99,1
1278,Vasakpoolne; Acinetobacter junii tekkene,J00-J99,1
1279,High grade liposarkoom,C00-D48,1
1280,Metastaasid lülisambas,M00-M99,1
1281,Vasak neer,N00-N99,1
1282,Peritoneaaldialüüsist tingitud,K00-K93,1
1283,Infusioonraviga korrigeerunud,E00-E90,1
1284,Tõenäoliselt spontaanselt väljunud,K00-K93,1
1285,Sõrmusrakuline kartsinoom,C00-D48,1
1286,Krooniline konstipatsioon,K00-K93,1
1287,"Vasaku , peabronh",C00-D48,1
1288,Ataxia cerebellaris alcocholica,G00-G99,1
1289,Maksa parenhüümi difuusne haigus?,K00-K93,1
1290,Vegetatsioon trikuspidaalklapil,I00-I99,1
1291,"Pahaloomuline kasvaja
adenokartsinoom",None,1
1292,Retsidiiv tuumor?,Z00-Z99,1
1293,Käte  ekseem,L00-L99,1
1294,Kortikobasaalne denegeratsioon,G00-G99,1
1295,Arütmia  paroksüsm,I00-I99,1
1296,Cruris sinistri,I00-I99,1
1297,Siinusrütm taastunud,I00-I99,1
1298,Primaarselt progresseeruv vorm,G00-G99,1
1299,"Hilistekkene, mitteallergiline, perifeerse eosinofiiliaga",J00-J99,1
1300,"Sapipõie kaelaosa kivi, abstsess",K00-K93,1
1301,Leukotsütoklastiline vaskuliit,L00-L99,1
1302,Histoloogiliselt eosinofiilne hüpersensitiivne dermatiit,L00-L99,1
1303,Parempoolne kujunemisjärgus neeruabstsess,N00-N99,1
1304,Lahenenud konservatiivselt,K00-K93,1
1305,Kolostoomi prolaps,Z00-Z99,1
1306,Pärakusong retsidiiv,N00-N99,1
1307,Alanevas käärsooles,Q00-Q99,1
1308,Häbemeabstsess paremal,N00-N99,1
1309,Bariaatriline by-bass operatsioon,K00-K93,1
1310,Candidotica kliiniliselt,L00-L99,1
1311,. High grade liposarkoom,C00-D48,1
1312,Vasakus hemisfääris,I00-I99,1
1313,"Nahakahjustus, perifeerne vorm",M00-M99,1
1314,Haava dehistents,S00-T98,1
1315,Müofastsiaalsed valud torakaalosas vasakul,M00-M99,1
1316,Arthritis rheumatoides,M00-M99,1
1317,. Parema küünarliigese artroos.,M00-M99,1
1318,Vasakul kubemes.,I00-I99,1
1319,-ägenemiste ja remissioonidega kulg,G00-G99,1
1320,- neuroborrelioos,A00-B99,1
1321,Keemiaravist tingitud,R00-R99,1
1322,. Vasaku labajala gangreen.,I00-I99,1
1323,Nocardia tekkene.,J00-J99,1
1324,Paremal pool.,M00-M99,1
1325,Bartholini näärme tsüst (Vasakul),N00-N99,1
1326,Ajukommotsioon (ajuvapustus),S00-T98,1
1327,Võõrkeha  tupes,S00-T98,1
1328,- vasakpoolne.,M00-M99,1
1329,Sünnitamise takistus muu väärasendi,O00-O99,1
1330,Kodade fibrillatsioon (paroksüsmaalne),I00-I99,1
1331,Muud traumajärgsed gonart,M00-M99,1
1332,Alajäseme monopleegia vasemal,G00-G99,1
1333,Täielik või täpsustamata tüsistusteta,O00-O99,1
1334,Vasakul jalal.,I00-I99,1
1335,Kaela piirkonnas(paremal),I00-I99,1
1336,"Labakäed, sõrmeliigesed",M00-M99,1
1337,Vasema jala suurvarbal,L00-L99,1
1338,Diagnoos ei kinnitu,D50-D89,1
1339,Vasemas põlves,M00-M99,1
1340,Fluidotorax bilat?Asteenia.,Z00-Z99,1
1341,Vasemal käel,G00-G99,1
1342,Muu spondüloos (+),M00-M99,1
1343,Kerge kulg.,J00-J99,1
1344,Aterosklerootiline kardiovaskulaarhaigus (nii kirjeldatud)?,I00-I99,1
1345,Vasemal tümpanoplastikajärgne,H60-H95,1
1346,Vasak pöidlaliiges,M00-M99,1
1347,. Muud,None,1
1348,- vasak  ?,S00-T98,1
1349,/ Polypus fibroepithelialis.,None,1
1350,- vasak õlg,M00-M99,1
1351,"Hiliselagusega, ravi foonil kompenseeritud.",J00-J99,1
1352,Väljapöörd-suurvarvas (omandatud)vasak.,M00-M99,1
1353,"Puukentsefaliidid (viirusentsefaliidid), muu puukentsefaliit",A00-B99,1
1354,Sensomotoorse afaasiaga.,I00-I99,1
1355,Intermiteeruva kuluga,J00-J99,1
1356,"Kerge kulg, raviga kontrollitud",J00-J99,1
1357,"Kerge kulg, vahelduvate sümptomitega.",J00-J99,1
1358,Vasakul dist . osas,N00-N99,1
1359,Paremal õlavarrel,C00-D48,1
1360,"Hilise algusega, mõõdukas obstruktsioon",J00-J99,1
1361,/ angioma stellatum,I00-I99,1
1362,"Intermiteeruv, kontrollitud",J00-J99,1
1363,"Brutselloosi, toksoplasmoosi kahtlus",Z00-Z99,1
1364,Subskapulaarlihase müosiit paremal,M00-M99,1
1365,Vasakus k-käigus.,A00-B99,1
1366,? Neurinoom?,M00-M99,1
1367,/kilpnäärme patoloogia/,Z00-Z99,1
1368,Parema kulmu piirkonnas,S00-T98,1
1369,Vilistav hingamine {wheezing},R00-R99,1
1370,Stridoroosne  hingamine {stridor},R00-R99,1
1371,"Järelkatarakt, parem silm",H00-H59,1
1372,Melanoma  malignum,C00-D48,1
1373,"Hetkel siinusrütm
hetkel siinusrütm",I00-I99,1
1374,Parem rind- paranemas,A00-B99,1
1375,- pseudoparalüütiline õlg vasemal,M00-M99,1
1376,Mittereumaatiline mitraal(klapi)stenoos(kerge aste),I00-I99,1
1377,Yasminelle -> Nuvaring,Z00-Z99,1
1378,Ülemise temporaalse haru sulgus,H00-H59,1
1379,"Hamartoomid bilateraalselt
hamartoomid bilateraalselt",N00-N99,1
1380,Ravi lõppenud,A00-B99,1
1381,Kahtlus intersektsionaalsele sündroomile,M00-M99,1
1382,Kaela ja nimmeosas.,M00-M99,1
1383,Kõhu eessseina sirglihaste diastaas,K00-K93,1
1384,Bakteriaalne vaginoos anamnestiliselt,A00-B99,1
1385,Algav seniilkatarakt  parem silm,H00-H59,1
1386,Küüneplaadi irdumine,L00-L99,1
1387,"Hemorraagiline (munasarja) follikulaartsüst
Paremal",N00-N99,1
1388,Neevused seljal,C00-D48,1
1389,Ninahingamise takistus,Z00-Z99,1
1390,- parem kõrv,H60-H95,1
1391,Kaasuva limaskestade tursega,L00-L99,1
1392,Reaktiivne artriit ei kinnitunud,Z00-Z99,1
1393,Dermoidtsüst paremal,C00-D48,1
1394,Liikuv neer?,Z00-Z99,1
1395,"Anamneesis
Neuroendokriintuumor",Z00-Z99,1
1396,Ja hematosalpinx,N00-N99,1
1397,- kaela spondüloartroos,M00-M99,1
1398,. Vaimne alaareng.,G00-G99,1
1399,"Üliraske, planeerimisel hapnikravi",J00-J99,1
1400,Käsivartel mõlemapoolselt,R00-R99,1
1401,Parema jala tselluliit,L00-L99,1
1402,"Kerge vorm
kerge vorm",D50-D89,1
1403,Suurel varbal,G00-G99,1
1404,Carcinoma squamocellulare,C00-D48,1
1405,Braunovidon salv,L00-L99,1
1406,Lentigo solaris,L00-L99,1
1407,Adenocarcinoma  endometrioides endometrii,C00-D48,1
1408,Eosinofiilne põletik,J00-J99,1
1409,Elongatio colli uteri,N00-N99,1
1410,Parema alasagaras,J00-J99,1
1411,Parem hüppeliiges.,S00-T98,1
1412,Spondülogeensed muutused torakaalosas,R00-R99,1
1413,Kahtlus süljenäärme probleemile,Z00-Z99,1
1414,Kaela osteokondroos radikulopaatiata,M00-M99,1
1415,/ veresoonte patoloogia/,Z00-Z99,1
1416,"Capitis, piirdunud, südameramitest?",L00-L99,1
1417,- parvoviirus,M00-M99,1
1418,Parempoolne lobektoomia,E00-E90,1
1419,Nimme - ristluu.,M00-M99,1
1420,Muu melaniinliigpigmentumus. Solaar lentiigo.,L00-L99,1
1421,Subduraalne traumaatiline hemorraagia- krooniline,S00-T98,1
1422,Vasakul pool näo piirkonnas,A00-B99,1
1423,"Jalgadel, kliiniliselt.",A00-B99,1
1424,"Kerge , hootine",J00-J99,1
1425,Sünkoopieelne seisund,O00-O99,1
1426,Varvaste vahel,L00-L99,1
1427,Autoimmuune türeodiit,E00-E90,1
1428,"Kodutolmulest, kass, õietolmud",J00-J99,1
1429,Meibomi näärmete düsfunktsioon,H00-H59,1
1430,Paremas rinnas.,N00-N99,1
1431,Munasarjade seroos-papillarne tsüstadenokartsinoom,C00-D48,1
1432,"Infektsioonijärgne peavalu, kahtlus",G00-G99,1
1433,- jalgadel,L00-L99,1
1434,- hüperparatüreoos,M00-M99,1
1435,Algav climax,N00-N99,1
1436,Lülisamba nimmeosa distorsioon ja,None,1
1437,- vasaku jala plantaarkõõlused,M00-M99,1
1438,Arteriaalse geneesiga säärehaavandid.,I00-I99,1
1439,Lyme borrelioosi tõttu,A00-B99,1
1440,Kliiniliselt remissioonis,M00-M99,1
1441,"Opereeritud,rekoarktatsioon stenditud",Q00-Q99,1
1442,"Kahtlus haavand. koliidile, polüübile",Z00-Z99,1
1443,"Mitraalklapil, opereeritud",I00-I99,1
1444,Algav paremal käel,G00-G99,1
1445,. vasak.,M00-M99,1
1446,Voltide piirkond,A00-B99,1
1447,Vasem labajalg,S00-T98,1
1448,Lihasatroofia ja tundehäiretega.,S00-T98,1
1449,"Proktosigmoidiit, mõõdukas ägenemine",K00-K93,1
1450,"Remissiooni faasis
remissiooni faasis",D50-D89,1
1451,Emal munasarjavähk,Z00-Z99,1
1452,Paremas hüppeliigeses,M00-M99,1
1453,Vasaku kandluu kõõluse kinnituspiirkond.,M00-M99,1
1454,Kopsupõletiku järgne lokaalne fibroos,J00-J99,1
1455,"Vahelduvate sümptomitega, koormusel.",J00-J99,1
1456,Funktsionaalne häälehäire,R00-R99,1
1457,Kilpnäärme papillaarne kartsinoom,C00-D48,1
1458,"Preproliferatiivne, osaliselt laserdatud",None,1
1459,"Kombineeritud geneesiga (menopaus, glükokortikoidravi)",M00-M99,1
1460,Vasem rind,N00-N99,1
1461,"Neerupuudulikkus, südamepuudulikkus",K00-K93,1
1462,Multiipelne sensoorne defitsiit,G00-G99,1
1463,Karpaaltunneli sündroom - vasakul,G00-G99,1
1464,Anamneesis vasakpoolne lobektomia,E00-E90,1
1465,. Täpsustamata korduv depressioon,F00-F99,1
1466,. Ninaneelunohu.,J00-J99,1
1467,Primaarne biliaarne kolangiit,K00-K93,1
1468,Mitraal(klapi) puudulikkus-.kerge,I00-I99,1
1469,"Kerge obstruktsioon, ordineeritud prooviravi.",J00-J99,1
1470,Vasakul radikaalop-i järgne,H60-H95,1
1471,+ ulcus,K00-K93,1
1472,Dystropha retinae /,H00-H59,1
1473,Seisund peale radikaaloperatsiooni vasakul,H60-H95,1
1474,Vasem õlg,M00-M99,1
1475,"Vahelduvate sümptomitega, viiruindutseeritud obstruktsioon.",J00-J99,1
1476,. Müofastsiaalsed valud.,M00-M99,1
1477,Parempoolse hemianopsiaga,I00-I99,1
1478,-kahtlus köhavariantsele astmale.,J00-J99,1
1479,-köhavariantne astma?,J00-J99,1
1480,Vasakul ägenemine,H60-H95,1
1481,Astigmatism ?,H00-H59,1
1482,.Ninaneelu köha,J00-J99,1
1483,- peaaju mikroangiopaatia,I00-I99,1
1484,. Muud põlvedes,None,1
1485,Muu täpsustamata enneaegne depolarisatsioon.?,I00-I99,1
1486,Radikulopaatia lülisamba nimmeosas,M00-M99,1
1487,Vahelduv kõhukinnisus,K00-K93,1
1488,"Krooniline proktalgia
krooniline proktalgia",K00-K93,1
1489,Mõlemal kõrval,H60-H95,1
1490,"Muu konjunktiviit, kuiv silm",H00-H59,1
1491,- parem,G00-G99,1
1492,Patsient ei ilmunud kontrolli,Z00-Z99,1
1493,: allergilise lööbe kahtlus,Z00-Z99,1
1494,Imetamise foonil,N00-N99,1
1495,Gaaside pidamatus,K00-K93,1
1496,Antikoagulantravi fooni paranenud,I00-I99,1
1497,Spiraali soov Fleree,Z00-Z99,1
1498,Tservikogeensed lihaspinge peavalud,G00-G99,1
1499,"Paistetus
reaktiivne lümfisõlme suurenemine",R00-R99,1
1500,Kahepoolse pleuropneumoonia järgne seisund,J00-J99,1
1501,:vasak õlg,M00-M99,1
1502,Vasak pöid,M00-M99,1
1503,"Meditsiiniline abort, : metroendometriit",O00-O99,1
1504,Vasakul käel?,G00-G99,1
1505,"Häbeme piirkond, verrucosae",C00-D48,1
1506,"Aerofaagia, kardia puudulikkus",K00-K93,1
1507,Psoriaatiline artriit ei kinnistu.,Z00-Z99,1
1508,Kaela mediaalne tsüst?,Z00-Z99,1
1509,Allergia herilaemürgile,Z00-Z99,1
1510,Rosaatsea? ?,L00-L99,1
1511,- parem õlaliiges.,M00-M99,1
1512,Mitespetsiifiline alaseljavalu,M00-M99,1
1513,Mitraal(klapi) prolaps /kerge/,I00-I99,1
1514,Vasemal kaenlaalusi,C00-D48,1
1515,Kahtlus hüpolaktaasiale,Z00-Z99,1
1516,"Harva määrinud, jälgida",N00-N99,1
1517,Pedis sinistra,G00-G99,1
1518,Paremal kesksagaras ja lingulas,J00-J99,1
1519,Beckeri neevus,Q00-Q99,1
1520,Kliiniline leid+ anamnees,L00-L99,1
1521,"Teise kaelalüli murd, kinnine",S00-T98,1
1522,Habituaalne luksatsioon,K00-K93,1
1523,Düsplastil. piirikomponendiga  liitneevus,C00-D48,1
1524,Rinnaga toitmise ajal,N00-N99,1
1525,Vasak labakäsi,M00-M99,1
1526,"Leucoplacia?, lichen sclerosus vulvae?",N00-N99,1
1527,Vasakul dentogeenne,H60-H95,1
1528,Vasak labakäsi,S00-T98,1
1529,Menstruatsioonijärgne pruunikas voolus,N00-N99,1
1530,Sekundaarne peavalu (infektsiooniga seotud).,G00-G99,1
1531,"Munajuha[de]tekkene naiseviljatus
Salpingectomia bilateralis",N00-N99,1
1532,"Sugurakkude külmutamine
sugurakkude külmutamine",Z00-Z99,1
1533,- kalaluu,S00-T98,1
1534,Alumiste pisarpunktide stenoos,H00-H59,1
1535,- vasakul,R00-R99,1
1536,Võõrkeha ei ole,S00-T98,1
1537,Kliinilise leiu alusel,Q00-Q99,1
1538,Contractiones praeparantes,O00-O99,1
1539,Kannakõõluse kinnituskohal,M00-M99,1
1540,/ pikk menstr./,N00-N99,1
1541,Cysta ovariid dextri,C00-D48,1
1542,/parem põlveliiges/,M00-M99,1
1543,Subjektiivselt tükitunne kurgus.,R00-R99,1
1544,Kolju- ja näoluud,C00-D48,1
1545,"Mittetäielik, tüsistusteta, status post",O00-O99,1
1546,Muu spondüloos lülisamba kaelaosas,M00-M99,1
1547,- vasak tuhar.,A00-B99,1
1548,Kuiv nahk,L00-L99,1
1549,Aordi(klapi)stenoos(raske stenoos),I00-I99,1
1550,Emakaarmi rasedus,O00-O99,1
1551,Mao paiknemine väikeses vaagnas,K00-K93,1
1552,Mõlemad randmed( parem>vasak),M00-M99,1
1553,Kahtlus autoimmuunse geneesiga viljatusele.,N00-N99,1
1554,Vasak labajalg,S00-T98,1
1555,Vasak labakäsi,C00-D48,1
1556,Vasakul jalal,G00-G99,1
1557,Sinistroskolioos lumbaalosas,M00-M99,1
1558,Mittediferentseerunud artriit.,M00-M99,1
1559,Atroofiline kolpiit,N00-N99,1
1560,- parem põlveliiges,S00-T98,1
1561,. Roidemurd?,S00-T98,1
1562,Krooniline alaseljavalu,M00-M99,1
1563,Kapilaarsed veenilaiendid mõlamatel jalgadel,C00-D48,1
1564,Muu rosaatsea. Kuperoosne nahk.,L00-L99,1
1565,"Proliferatiivne,pan tehtud",None,1
1566,Parema rinnanibu papilloom,N00-N99,1
1567,"Nefropaatia, angiopaatia",E00-E90,1
1568,+ huultepiirkonna kontusioon,S00-T98,1
1569,Tsüstotseele ja enterotseele,N00-N99,1
1570,Sõlmed kilpnäärmes,E00-E90,1
1571,Võimalik ka molluscum?,L00-L99,1
1572,. Status post tympanoplasticam.,H60-H95,1
1573,Parema puusaliigese artroos,M00-M99,1
1574,Paremas kõrvas.,H60-H95,1
1575,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,III.ok",I00-I99,1
1576,Bimalleolaarme murd vasakul,None,1
1577,"Kaelaosas.
Müofastsiaalsed valud kaela-õlavöötmes.",M00-M99,1
1578,Tuberkuloom paremas ülasagaras,A00-B99,1
1579,Radiculopathia cervicalis.,M00-M99,1
1580,Munajuharasedus paremal,O00-O99,1
1581,"Kaela-, nimmeosas",M00-M99,1
1582,-kahtlus köhavariantsele asmale,J00-J99,1
1583,- vasakul kukekannus,M00-M99,1
1584,Reumaatilise haiguse kahtl,Z00-Z99,1
1585,Ebaselge erioloogiaga,R00-R99,1
1586,Keskmise raskusega persistentne,J00-J99,1
1587,- vasak lõualiiges.,M00-M99,1
1588,?. Närvi pitsumis sündroom,M00-M99,1
1589,Aurata migreen [tavaline migreen](+),G00-G99,1
1590,"Kerge kulg, raviga kompenseeritud",J00-J99,1
1591,. Köhavariantne.,J00-J99,1
1592,Aordi(klapi)puudulikkus (mõõdukas),I00-I99,1
1593,Uneapnoe kahtlus,Z00-Z99,1
1594,Burkitti lümfoomi retsidiiv peaajus,C00-D48,1
1595,Mõõduka raskusega,J00-J99,1
1596,Mõõdukas persistene,J00-J99,1
1597,Paremal perf,H60-H95,1
1598,Paremal randmel,M00-M99,1
1599,Multiformne erüteem? ?,L00-L99,1
1600,Vasakpoolne kolmiknärvi neuropaatia.,G00-G99,1
1601,Vasemal jalal,G00-G99,1
1602,"Raske kulg, ägenemine",J00-J99,1
1603,- puukborrelioos?,Z00-Z99,1
1604,Keratokonj. sicca ?,H00-H59,1
1605,Aksonaalne sensoor- motoorne neuropaatia,None,1
1606,"Kahtlus põletikule, kivile paremal",K00-K93,1
1607,Kahtlus gluteeni talumatusele,Z00-Z99,1
1608,Rütmihäire suhtes,Z00-Z99,1
1609,Kaela müofastsiaalsed valud.,M00-M99,1
1610,Vasem küünarliiges,M00-M99,1
1611,Vase hüppeliiges,M00-M99,1
1612,Mõlemal põlvel,M00-M99,1
1613,Posttraumaatiline haavand,L00-L99,1
1614,Emaka verejooksud,C00-D48,1
1615,Konisatsioonijärgne veritsus,N00-N99,1
1616,Tagasenal ja funduses,C00-D48,1
