,0,1,2
1712,Tütrel munasarjavähk ja BRCA1 geenis 5382insC mutatsioon,Z00-Z99,1
1713,2013.a novembris.,I00-I99,1
1714,T1A N0 M0,C00-D48,1
1715,"I aste, organkahjustus 1, madal risk",I00-I99,1
1716,CHADSVASC 3,I00-I99,1
1717,Kolangio- e spisoonekartsinoom 2c0c1 IV,C00-D48,1
1718,"Ühissapijuha laienemine 1,5cm",K00-K93,1
1719,Kaela lülivaheketta haigusseisund radikulopaatiaga(C5/6<C6/7),M00-M99,1
1720,Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu (02.06.15.),I00-I99,1
1721,Kaelal 2 tk,C00-D48,1
1722,BMI 47.9,E00-E90,1
1723,A4-1 2013A,Z00-Z99,1
1724,Missed ab 8 näd+3,O00-O99,1
1725,Cic uteri N1,Z00-Z99,1
1726,Os - op. 26.06.15a.,Z00-Z99,1
1727,Grav in hebd 40 + 0,Z00-Z99,1
1728,"Rektumi polüübid , histoloogiliselt tubulovilloosne adenoom ja adenocarcinoma in situ, eemaldatud 2015",K00-K93,1
1729,Parox (üle 48t-> juunist 2015a),I00-I99,1
1730,"Sõrme(de) lahtine haav koos küün(t)evigastusega, vasema käe 1. sõrmel",S00-T98,1
1731,Os - op. 19.02.13a.,Z00-Z99,1
1732,St 2 ok 2 risk 2,I00-I99,1
1733,Inferioorne 2010a,I00-I99,1
1734,Adenocarcinoma  prostatae  GS 3+5,C00-D48,1
1735,<br />CHADS 3,I00-I99,1
1736,"3a genotüüp, F1",A00-B99,1
1737,"Inferioorne, PTKA D(52R)->(221)",I00-I99,1
1738,Op. 11. 2011,M00-M99,1
1739,Od  - op. 19.10.15a.,Z00-Z99,1
1740,"Kesksagaras ja mõlemas alasagaras S10-s väikesed, üksikud, siliderjad bronhiektaasid
Kesksagaras ja mõlemas alasagaras S10-s väikesed, üksikud, siliderjad bronhiektaasid",J00-J99,1
1741,"Võimalik spondüloartroos l/s osas , L4> L5 radikulopaatia  paremal?",M00-M99,1
1742,Grav. in hebd. 36+6.,O00-O99,1
1743,I/v L3-L4 ja L4-L5 kõrgustel,M00-M99,1
1744,"CHADS-VASc 3, HAS-BLED 2; persisteeriv",I00-I99,1
1745,"Parema rinna invasiivne duktaalkartsinoom ÖRneg, PRneg, HER2 pos",C00-D48,1
1746,Muude liigeste traumajärgne artroos - vasaku 3. sõrme  DIP artroos.,M00-M99,1
1747,Missed abortion in hebd. 6,O00-O99,1
1748,"Os  op.-06.10.11a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1749,". Fr. compressiva v. Th 6. II st , trauma 1998.a, pideva valusündroomiga.",S00-T98,1
1750,Staadium arvel 04,C00-D48,1
1751,"Krooniline kulg, akt.1-2, rö-st. 3-4. Liiges funkts. puud 3.",M00-M99,1
1752,"Kahtlus; Staadium arvel 03
kahtlus",C00-D48,1
1753,L5 sündroom paremal,M00-M99,1
1754,- vas. 4 metatarsaalliiges,M00-M99,1
1755,BMI 39.41,E00-E90,1
1756,Missed ab. Grav in hebd 7+3,O00-O99,1
1757,Muud meniski kahjustused op.16.12.15,M00-M99,1
1758,"CHA2DS2-VASc3, HAS-BLED 2, laperdusarütmia",I00-I99,1
1759,E pneumoonia (13.01.16),J00-J99,1
1760,BMI 38.90,E00-E90,1
1761,Radikulopaatia. Radicul S1 d<S,M00-M99,1
1762,S1 vasakul.,M00-M99,1
1763,"Os - op.03.04.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1764,Radiculopathia cerv C6 dex,M00-M99,1
1765,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Prol disci L4>L5,M00-M99,1
1766,"Od - op.06.06.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1767,"Polüartriit, 1 akt. aste, aeglaselt progress. kulg.",M00-M99,1
1768,Lülilibisemine e spondülolistees v.L4,M00-M99,1
1769,. St post ILE L4/5 dex,M00-M99,1
1770,Kinnitatud rasedus in h. 4-5.,Z00-Z99,1
1771,. M51.1 Radic.discog.,G00-G99,1
1772,In h. 26-27.,Z00-Z99,1
1773,Radikulopaatia L4 bil et S1 sin,M00-M99,1
1774,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Radicul L5 dex,M00-M99,1
1775,"Nimme lülivaheketta haigusseisund.  (vasakpool, vasak jalg) L5/S1",M00-M99,1
1776,"M42.9?, Akroparestesia s>d, J34.2",M00-M99,1
1777,Os - op.16.09.13a.,Z00-Z99,1
1778,L5/S1 sin,M00-M99,1
1779,.( op ravi 2010),M00-M99,1
1780,"Nimmelülimurd, kinnine L1",S00-T98,1
1781,Nimmepiirkond S1 bil,None,1
1782,Od  - op. 16.02.11a.,Z00-Z99,1
1783,Radiculopathia C5 bilater,M00-M99,1
1784,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga Radicul S1 dex,M00-M99,1
1785,Op 17.04 2012,H60-H95,1
1786,CHARCOT-MARIE-TOOTHi tõbi 1. tüüpi autosoom-dominantne DNA analü,G00-G99,1
1787,CT uuringul kahtlus vasakul B6 peribronhiaalsele prot,R00-R99,1
1788,"Od - op.04.09.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1789,"Küünar- ja kodarluu kehade [diafüüside] murd, kinnine 20.03.14",S00-T98,1
1790,"Täpsustamata lülisamba osteokondroos+I10 Kõrgvererõhutõbi, Bradükardia",M00-M99,1
1791,"+I10 Kõrgvererõhutõbi, Bradükardia, Täpsustamata rasvumus",M00-M99,1
1792,Op. 11.01.14.,M00-M99,1
1793,Nimmepiirkond L4 sin,None,1
1794,"- Th12, L2,L3 kompressioonmurrud",M00-M99,1
1795,"Adenocarcinoma  prostatae  GS 5+4=9; p T3B N1 M0 G3 IVst
Adenocarcinoma  prostatae  GS 5+4=9",C00-D48,1
1796,"L5, S1 dex
L5, S1 dex",M00-M99,1
1797,Missed abortion in h 9+4,O00-O99,1
1798,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; II aste , organkahjustus II, kõrge  risk; Riskiaste 3
II aste , organkahjustus II, kõrge  risk",I00-I99,1
1799,C8/T1 dex?,M00-M99,1
1800,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,riskiaste 2",I00-I99,1
1801,L5 sin?,M00-M99,1
1802,"L4,5 radikulopaatia paremal",M00-M99,1
1803,"BMI 39,1
BMI 39,1",E00-E90,1
1804,C6 vasemal.,M00-M99,1
1805,"Remissioon peale paratüreoidadenoomi eemaldamist 2008 aastal
remissioon peale paratüreoidadenoomi eemaldamist 2008 aastal",E00-E90,1
1806,"E healoomuline kasvaja
adenoom, polüpektoomia 2010",None,1
1807,Grav in h5,Z00-Z99,1
1808,2009a subendokardiaalne,I00-I99,1
1809,A pahaloomuline kasvaja; p TA NX M0 G2,None,1
1810,Äge seinaläbine [e transmuraalne] müokardi allseina infarkt (03.01.15. esmane STEMI),I00-I99,1
1811,"Õlavarreluu proksimaalse [ülaotsa] murd, kinnine 21.11.14",S00-T98,1
1812,Autoimmuunne tür[e]oidiit (TPO-AK 316),E00-E90,1
1813,Od  - op.12.01.15a.,Z00-Z99,1
1814,Rasedus 22-23 näd.,O00-O99,1
1815,Paremal (oper. 2001.),Q00-Q99,1
1816,LA-B 2013,K00-K93,1
1817,Autoimmuunne tür[e]oidiit (TPO-AK 162),E00-E90,1
1818,C6 ( C5 ?) vasemal.,M00-M99,1
1819,BMI 45.91,E00-E90,1
1820,"Mitmeid sõlmi, vastab ras suurusele 9 näd. Jälgimisel",C00-D48,1
1821,BMi 35.15,E00-E90,1
1822,Võimalik L1 kompressioonmurd,M00-M99,1
1823,"Vasemal emaka eesseinal läbimõõduga 1,5cm",C00-D48,1
1824,BMI 34.03,E00-E90,1
1825,Mujal klassifitseerimata laminektoomiajärgne sündroom Radicul S1 D>S,M00-M99,1
1826,"Papillaarne T1N0M0, lobectomia 08.2007
papillaarne T1N0M0, lobectomia 08.2007",C00-D48,1
1827,"Vasaku rinna invasiivne duktaalkartsinoom ÖR pos, PR neg, HER2 neg",C00-D48,1
1828,"IgG III A st; Staadium arvel 02
IgG III A st",C00-D48,1
1829,In hebd 7+4.,O00-O99,1
1830,"Vasaku rinna kartsinoom; yc T0 N0 M0
Vasaku rinna kartsinoom",C00-D48,1
1831,Od - op.17.06.15a.,Z00-Z99,1
1832,Os - op.19.06.15a.,Z00-Z99,1
1833,Gonarthrosis sin 2st,M00-M99,1
1834,Os  -op.21.01.14a.,Z00-Z99,1
1835,"Kaela-õlavöötme lihasvalud M79.1,Krooniline tonsilliit J35, H90.3, I45.9",E00-E90,1
1836,BMI 38.64,E00-E90,1
1837,X 3,I00-I99,1
1838,BMI 32.54 ---> 31.41,E00-E90,1
1839,"Graviditas in hebd. 33+4. Gemelli (dikoriaalne, diamniaalne).",O00-O99,1
1840,Grav. in hebd. 41+5,Z00-Z99,1
1841,"Lumbaalsel, L5 sin radikulopaatia",M00-M99,1
1842,Fractura compressiva v L4,M00-M99,1
1843,"Granuloma migrans 33,34",K00-K93,1
1844,"2a, krüoglobulineemia",A00-B99,1
1845,L-thyroxini 50mcg,E00-E90,1
1846,"C6,7 bilater",M00-M99,1
1847,Metforali 850 x2,E00-E90,1
1848,"Parema rinna kartsinoom; yc T0 N0 M0
Parema rinna kartsinoom",C00-D48,1
1849,"Emaka eemaldamine ilma adneksideta 2011 aastal,kaunis suur emakakönt",N00-N99,1
1850,"EKG-s T-sakk +/-  V1-V3, leid alates 2006 aastast",R00-R99,1
1851,C T2 N0 M0 R2 IIst,C00-D48,1
1852,"CHAD2-VASC 3 HAS-BLED 3, fikseerunud",I00-I99,1
1853,Grav in h 6,Z00-Z99,1
1854,TCPC 2008,Q00-Q99,1
1855,"ÖR/PR:POS; HER2 : neg; yp T2 N3A M0 G1 IIICst
ÖR/PR:POS; HER2 : neg",C00-D48,1
1856,Od - op.03.12.10a.,Z00-Z99,1
1857,"Kahepoolne C6, C7 radikulaarne sündroom",M00-M99,1
1858,C6-C7 vasempoolne,M00-M99,1
1859,. od - op.11.01.16a.,Z00-Z99,1
1860,"Pahaloomuline kasvaja; emaka leiomüosarkoom ( opereeritud 2003.a.)
emaka leiomüosarkoom ( opereeritud 2003.a.)",None,1
1861,Vasemalt op.-d 1990,Q00-Q99,1
1862,Endoprothesis art. genus sin. (Nov. 2015),Z00-Z99,1
1863,Operata. Gleason 3+4=7. R+.,C00-D48,1
1864,Spinaalstenoos L3/L4 ja L4/L5 tasemel,M00-M99,1
1865,- endoproteesimine 08. juuni 2015,M00-M99,1
1866,Vasakpoolne (parempoolne endoproteesitud 2004),M00-M99,1
1867,S1 DEX (),M00-M99,1
1868,BMI 36.89 ---> 35.29,E00-E90,1
1869,.( esimene 1999- infraventr.+anteriooorne),I00-I99,1
1870,"+M75.9 Vasaku õlaliigese täpsustamata kahjutus,M21.4,J37.0,L21.9",Z00-Z99,1
1871,"Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga-L5, S1 sin.",M00-M99,1
1872,Os - op.23.02.11a.,Z00-Z99,1
1873,S1 radikulopaatia,M00-M99,1
1874,- op-tud 08.03. 2013,K00-K93,1
1875,05 2010a inferior,I00-I99,1
1876,Kinnitatud rasedus in h. 11+0.,Z00-Z99,1
1877,"Kahepoolne C7,8 radikulopaatia, alaäge, püsivate paresteesiatega.",M00-M99,1
1878,"Od- op. - 21.12.11a., silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1879,L5 sinistri pideva valusündr. ja vasaku pöia osalise nõrkusega.,M00-M99,1
1880,BMI 33,E00-E90,1
1881,1. staadium,M00-M99,1
1882,. Protrusio disci i/v C3/4,M00-M99,1
1883,"Os - op.02.11.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1884,Os 25.02.13a.,Z00-Z99,1
1885,Os - op.05.02.13a.,Z00-Z99,1
1886,Epiduraalne hemorraagia [verevalum] 13.02.12,None,1
1887,. Monoparesis m. inf sin gr levis post ILE L4/5 sin,G00-G99,1
1888,"Põlveliigese muud sisemised kahjustused Hoffa keha resektsioon 25.05.12, eesmise ristatisideme osaline rebend",M00-M99,1
1889,X2  04 2010a,I00-I99,1
1890,Peaajuinfarkti jääknähud (2004.),I00-I99,1
1891,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega RISK- 2,I00-I99,1
1892,"Ou Myopia magna 7 , silmamuna degeneratsioonseisundid",H00-H59,1
1893,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega riskiaste 3,I00-I99,1
1894,BMi 41.42,E00-E90,1
1895,Krooniline c-viirushepatiit 1B genotüüp.,A00-B99,1
1896,"+Köha R05. TBC?+J31,K21.9?+Põlveliigese ja sidemete luksatsS83.5+M43.1",Z00-Z99,1
1897,1. st. sin.,M00-M99,1
1898,BMI 37.29,E00-E90,1
1899,Muu täpsustatud lülivaheketta nihe [väljasurve] - L3/4 diski protrusioon,M00-M99,1
1900,BMi 30.49,E00-E90,1
1901,BMI 31.51,E00-E90,1
1902,"1b genotüüp, 48 nädalat kombineeritud ravi pegINF ja RBV, HCV RNA neg",A00-B99,1
1903,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II aste, keskmine risk; Riskiaste 2
II aste, keskmine risk",I00-I99,1
1904,"Krooniline kulg, akt. 1-2, rö-staadium 3-4. Liigeste funktsion. puudulikkus 3.",M00-M99,1
1905,"AG- FN , HPV16 pos, kolposkoopia mitteadekvaatne",N00-N99,1
1906,C6-7 radikulopaatia,M00-M99,1
1907,Grav in hebd 6,Z00-Z99,1
1908,"? M79.1 Kaela-õlavöötme lihasvalud,  E78.0, M20.1",E00-E90,1
1909,L4/5 paremal,M00-M99,1
1910,Muude lülivaheketaste haigusseisundid L5 parem  ?,M00-M99,1
1911,L5 parem Radikulopaatia ?,M00-M99,1
1912,"Insuliinsõltumatu suhkrutõbi; mitteallergiline astma; krooniline hingamispuudulikkus,kodusel hapnikravil alates 17.09.10
Insuliinsõltumatu suhkrutõbi; mitteallergiline astma; krooniline hingamispuudulikkus,kodusel hapnikravil alates 17.09.10",J00-J99,1
1913,?esmakordselt oli 2099 assatal,I00-I99,1
1914,"Kaela lülivaheketta haigusseisund radikulopaatiaga,C6 sin radikulaarne sündroom",M00-M99,1
1915,L5/S1 vasakul,M00-M99,1
1916,GHA2DS2Vasc skoor 3 HAS-BLED 0 paroksüsmaalne,I00-I99,1
1917,4 manus bilat,M00-M99,1
1918,Autoimmuunne tür[e]oidiit (TPO-AK > 1300),E00-E90,1
1919,"Mortoni metatarsalgia, paremal III-IV interdigitaalne neuroom(op. 23.02.15)",G00-G99,1
1920,"Tallanärvi kahjustus , paremal III-IV interdigitaalne neuroom(op. 23.02.15)",G00-G99,1
1921,Sõrmede (varvaste) moonutised e deformsused haamervaravs dex 2,M00-M99,1
1922,Op-tud 1990,M00-M99,1
1923,C6 sin radikulaarne sündroom,M00-M99,1
1924,"I/v spondüloartroos ja skolioos l/s piirkonnas diskide protrusiooniga L3-4 , L4-5 ja  L5-S1 vahemikus",M00-M99,1
1925,"Carcinoma papilliferum, varietas follicularis; T2 NX M0",C00-D48,1
1926,Os - op. 10.06.15a,Z00-Z99,1
1927,Põletikuline hulgiliigesepõletik e polüartropaatia. Liiges fn. puudulikkus 2 aste.,M00-M99,1
1928,Od - op.12.08.15a.,Z00-Z99,1
1929,Ülajäseme lühikesed luud - paremal käel 3. s. keskmisel lülil,C00-D48,1
1930,BMI 35.37,E00-E90,1
1931,Os - op.14.02.13a,Z00-Z99,1
1932,Os  - op. 21.09.15a.<br />,Z00-Z99,1
1933,"1b, F1",A00-B99,1
1934,UH- 02.2015,E00-E90,1
1935,T1 N0 M0,C00-D48,1
1936,Op. paremal 05.10.15,I00-I99,1
1937,- paremal proteesitud 2008,M00-M99,1
1938,"CHADS-VASc 2, HAS-BLED 1, persisteeriv",I00-I99,1
1939,"- parem > vasak ( L1/2 diski parempoolne, L4/5 diski tsentraalne prolaps )",M00-M99,1
1940,Bilateraalne munasarja endometrioidne adenokartsinoom 2008. a,Z00-Z99,1
1941,1 aste,I00-I99,1
1942,- peaaju kontusioon 1999,S00-T98,1
1943,"CHADS2-VASC 4, HAS-BLED 2, EHRA II-III, persisteeriv",I00-I99,1
1944,Od - op.08.06.10a.,Z00-Z99,1
1945,"HAR, Femoston 1,0",N00-N99,1
1946,- mortoni nerinoom  3/4 pedis sin,G00-G99,1
1947,"Unearteri- e karotiidarterianeurüsm paremal, op.-d 2014",I00-I99,1
1948,Th 9 vana kompr. fraktuurijärgne seisund.,M00-M99,1
1949,2/3 dig pedis sin,G00-G99,1
1950,"Sekundaarne lümfiturse vasakul käel, 2 staadium",I00-I99,1
1951,BMI 34.5,E00-E90,1
1952,"Os op.16.10.12a. , tehisjäseme (täieliku; osalise) olemasolu",Z00-Z99,1
1953,4 st,N00-N99,1
1954,CO2 retensioon,J00-J99,1
1955,Op. 16.09. 2013,I00-I99,1
1956,"Od - op.24.09.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1957,"2009a   AS, transmuralis",I00-I99,1
1958,"Radikulopaatia, op.2007",M00-M99,1
1959,Dex 3.staadium.,M00-M99,1
1960,3 staadium,M00-M99,1
1961,Pareml 4. roide projektsioonil 4mm fibrooskolle,J00-J99,1
1962,Varasem müokardiinfarkt( 09.03.12),I00-I99,1
1963,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga S1 dex,M00-M99,1
1964,Põlvekedramurd [patellafraktuur] vasem pool 20.11.13,S00-T98,1
1965,Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo. M50.1;G64;R55,H60-H95,1
1966,"Radikulopaatia Radiculopathia C6,7 dex",M00-M99,1
1967,Kaela lülivaheketta haigusseisund radikulopaatiaga C6 sin,M00-M99,1
1968,2x 2005 ja 2008a.,I00-I99,1
1969,Od - 20.10.10,Z00-Z99,1
1970,"Krooniline kulg, akt. 1-2, rö-staadium 3-4. Liigeste funktsion. puudulikkus3.",M00-M99,1
1971,Os - op.03.06.14a.,Z00-Z99,1
1972,"R03.0, E66.0, M41.9,M21.4",Z00-Z99,1
1973,Muu spondüloos radikulopaatiaga S1 sin spondylogenes,M00-M99,1
1974,Äge seinaläbine [e transmuraalne] müokardi allseina infarkt (esmane; 31.07.14 kell 2),I00-I99,1
1975,"2004 DDDR, stimulaatorsõltuv patsient. 2014 29.mai EKS vahetus",Z00-Z99,1
1976,"Grav in hebd 8
Grav in hebd 8",Z00-Z99,1
1977,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga S1 mõlemapoolne sündroom,M00-M99,1
1978,L5 SIN.?,M00-M99,1
1979,Os - op.04.11.14a.,Z00-Z99,1
1980,Lindynette 20,Z00-Z99,1
1981,"Emaka taga 2 vedeliku kogumit, mille kõrval munasarja kude",N00-N99,1
1982,"BMI 48
BMI 48",E00-E90,1
1983,Adenokartsinoom G2,C00-D48,1
1984,Adenocarcinoma papillare gl. thyreoideae cum mets colli bilat. st. I T3N1bM0. Op. Crile funct. bilat. et thyreoidectomia totalis 30.05.07. I-131 ablatio 150 mCi 02.07.07,C00-D48,1
1985,"Vasakul 4 ja 5 sõrm, mitteneurogeenne",R00-R99,1
1986,I/v L4/5,M00-M99,1
1987,HLE L4 sin,M00-M99,1
1988,. TCC G2,C00-D48,1
1989,Grav. in hebd. 11+6,Z00-Z99,1
1990,2014a okt,I00-I99,1
1991,F02.80 . Dementsus teistest MK haigustest. kaasuvate sümptomiteta,None,1
1992,0 st.,C00-D48,1
1993,L/s L4/L5 sin,M00-M99,1
1994,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega  I aste mõõdukas lisariski riskiaste 2,I00-I99,1
1995,"HPV 18,51",A00-B99,1
1996,"Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga, S1 dex.",M00-M99,1
1997,"Alfa-1 AT puudulikkus, Z alleeli heterosügoot; lisariskifaktoritega kutsealaselt
alfa-1 AT puudulikkus, Z alleeli heterosügoot; lisariskifaktoritega kutsealaselt",J00-J99,1
1998,"L5, S1 sin",M00-M99,1
1999,"CT2c Nx M0, Gleason 3+3=6.",C00-D48,1
2000,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta (OK-2,kõrge risk)",I00-I99,1
2001,Kir. õmblusniit okt 2014 alates armis,L00-L99,1
2002,BMI 38,E00-E90,1
2003,L4/5 vahemiku kõrgusel,M00-M99,1
2004,Tupe tagaseina fascia korrektsioon+ TVT-0 ling op,Z00-Z99,1
2005,Pk- ca mammae dx. st.III c p T2 (3) pN3 MII op. 12.11. 2013,C00-D48,1
2006,Metforal 1000 + Diaprel 60,E00-E90,1
2007,"1b, F2; ravitud",A00-B99,1
2008,KMI 39,E00-E90,1
2009,"05 03 2010a inferolateralis, transmuralis",I00-I99,1
2010,"Muu täpsustatud lülivaheketta nihe [väljasurve],i/v Th7/8",M00-M99,1
2011,"Kaela lülivaheketta haigusseisund radikulopaatiaga, C7-8 sin",M00-M99,1
2012,16.06. 2015,S00-T98,1
2013,"Parema rinna invasiivne duktaalkartsinoomG2/G3 ÖRpos, PRpos, HER2skoor1+",C00-D48,1
2014,"Parema hüppeliigese anküloos,parema säärelihaste atroofia(5 cm)",M00-M99,1
2015,C7/8 radikulopaatia paremal?,M00-M99,1
2016,Grav. in hebd 37+2. Hepatogestosis,O00-O99,1
2017,"E healoomuline kasvaja
polüüp eemaldatud külma linguga 2015",None,1
2018,"Medulaarne, MEN2A",C00-D48,1
2019,R ou   (os - H44.5),H00-H59,1
2020,"CHA2DS2 - VAsc 3; HAS-BLED 1, permanentne",I00-I99,1
2021,"I/v L4-L5, L3-L4, St postILE v L3-L4 sin",M00-M99,1
2022,"Ema hooldamine tuharseisu (tuharate eesasetsuse) korral
Grav in hebd 31+5",O00-O99,1
2023,Od - op.07.01.13a.,Z00-Z99,1
2024,"CHA2DS2VASC=3, HASBLED=1, EHRA=1",I00-I99,1
2025,"Bence-Jonesi ; Staadium arvel 03; IIIAst
Bence-Jonesi",C00-D48,1
2026,15.07.15 op. ILE L5/S1,M00-M99,1
2027,Kardiostimulaator.- kardiostimulaator 2003 aastast,I00-I99,1
2028,"Adenocarcinoma  prostatae, GS 2+3=5",C00-D48,1
2029,CHADSVASC 2 HASBLED 1,I00-I99,1
2030,"Rangluumurd, kinnine vasemal 11.06.15",S00-T98,1
2031,Od  op.02.05.13a.,Z00-Z99,1
2032,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga L5 dex.labajala kerge nõrkusega,M00-M99,1
2033,Sidemerebend(id) kanna- ja jalapiirkonnas 28.11. 2015 Rö- ii,S00-T98,1
2034,L5 radikulopaatia bilat.,M00-M99,1
2035,Sõrme(de) kontusioon ilma küünevigastuseta 15.01.16,S00-T98,1
2036,2009a inf,I00-I99,1
2037,Neeru (v.a neeruvaagna) pahaloomuline kasvaja; Staadium arvel 01,C00-D48,1
2038,"Radikulopaatia C7, C8",M00-M99,1
2039,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ST2 OK 2 RISK2,I00-I99,1
2040,Os - op.17.03.14a.,Z00-Z99,1
2041,Diski prolaps L5-S1 vahemikus. S1 radikulopaatia vasemal,M00-M99,1
2042,I/V L4-5  kerges astmes.,M00-M99,1
2043,Vasemal B6,J00-J99,1
2044,"Vasaku rinna kartsinoom, ÖR neg, PR neg, HER 2 pos; p T1C N2A M0 IIIAst
Vasaku rinna kartsinoom, ÖR neg, PR neg, HER 2 pos",C00-D48,1
2045,C5 dex,M00-M99,1
2046,OD -op.30.04.08,Z00-Z99,1
2047,S 1 sin,M00-M99,1
2048,"II 8 ORGANKAHJ. II, KESKMINE RISK)",I00-I99,1
2049,"- C7, C8 radikulopaatia paremal",M00-M99,1
2050,Radikulopaatia L5 et S1 sin,M00-M99,1
2051,"+ Rindkerevalu+E66.0,M41, M42.9,M18.9,B35",D50-D89,1
2052,TE 04.01.13,J00-J99,1
2053,"Muu spondüloos radikulopaatiaga, Radiculopathia C6,7 dex spondylogenes",M00-M99,1
2054,Od - op.08.03.13a.,Z00-Z99,1
2055,III-IV staadium (eGFR 25 ml/min/1.73m2),N00-N99,1
2056,Valikulise keisrilõikega sünnitus 39+5 nädalal,O00-O99,1
2057,. Oedema pulmonum acuta cum insuff. cordis 18.03.10. ( sanata ).Extubatio 23.03.10.,I00-I99,1
2058,. Oedema pulmonum ( 09.12.12 ),I00-I99,1
2059,/ kokku 2500 ml,J00-J99,1
2060,. Grav in h 28+5,O00-O99,1
2061,Märts 2014 parempoolne talkpleurodees,J00-J99,1
2062,"Varasem müokardiinfarkt( 2008,2010 NSTEM)",I00-I99,1
2063,Peaajuinfarkt (pea)ajuarterite tromboosi tõttu  (2001),I00-I99,1
2064,Vasemal (12.07.14.),G00-G99,1
2065,"Levinud kasvajaline protsess, hüpokseemia, kodusel hapnikravil al.august 2014",J00-J99,1
2066,"2007 A(134) ->(114); C(325)-> (121), SPL2(4)->(1). 2014 26.08: A(3244)-> (1114). DES.",Z00-Z99,1
2067,"Hypotonia uteri, verekaotus 700ml",O00-O99,1
2068,"Varasem müokardiinfarkt 1998, 2005.",I00-I99,1
2069,Varasem müokardiinfarkt(2008),I00-I99,1
2070,"2000 PTKA ja stentimine C(13)-->(10), 2014 10. oktoober C(223)-> DES-> (220).",Z00-Z99,1
2071,Pleura muud täpsustatud haigusseisundid ( Pl. efusioon dx. -evakueeritud 800 ml. 05.11.14).,J00-J99,1
2072,"Varasem müokardiinfarkt, 2008a, SKG + PKI",I00-I99,1
2073,Transplantektoomia 09.12.14.,S00-T98,1
2074,G4 A3,N00-N99,1
2075,"Mehhaaniline, kasvajast tingitud; lahendatud stentimisega 19.02.15.",K00-K93,1
2076,Atonia uteri. Verkaotus 2500ml.,O00-O99,1
2077,"Hüpokseemia, koduna hapnikravi alustatud märts 2015.a.",J00-J99,1
2078,Hüperkapnia ja hüpokseemia; kodusel ventilaatorravil ja hapnikravil 13.03.15,J00-J99,1
2079,09.12.14 eemaldatud transplantaat,Z00-Z99,1
2080,Hypotonia uteri. Verekaotus 900 ml.,O00-O99,1
2081,Verekaotus 1200 ml,O00-O99,1
2082,"2012 PTKA, 2013 AKŠ",I00-I99,1
2083,Persistens PRADAXA ravile ilmselt läks 12.06.-st,I00-I99,1
2084,Kasvajast tingitud (Th3-12),G00-G99,1
2085,Hypotonia uteri post partum. Verekaotus 1000 ml.,O00-O99,1
2086,"Na 178 mmol/l, uurea 67,6 mmol/l",E00-E90,1
2087,Äge subendokardiaalne müokardiinfarkt - esmane NSTEMI 15.08.15.,I00-I99,1
2088,Dgn-tud jaanuaris 2015,I00-I99,1
2089,"Hüpokseemia, hüperkapnia, alates 24.09.15 kodusel hapnikravil",J00-J99,1
2090,"G3b, A1",N00-N99,1
2091,". CHA2 DS2 VASc -5 , HAS-BLED -4",I00-I99,1
2092,Verekaotus 1500ml. Vereülekanne.,O00-O99,1
2093,"Paroksüsmaalne; CHA2DS2-VASc 6, HAS-BLED 1",I00-I99,1
2094,"Dekompensatsioon (pleuraefusioon, anasarka, NT-proBNP 80 000pg/ml)",I00-I99,1
2095,"Positsiooni sündroom, müoglobiin 11332 ng/mL",M00-M99,1
2096,"CHA2DS2VASC  8,HASBLED  4",I00-I99,1
2097,"Ruptura mucosae vaginae (1,5cm)",O00-O99,1
2098,ROSC 45 min,I00-I99,1
2099,"Kardiorenaalne sündroom, eGFR35",None,1
2100,Varasem müokardiinfarkt 2002 a.-l anterioorne,I00-I99,1
2101,Hypotonia uteri; verekaotus 800ml.,O00-O99,1
