,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
11637,C-reaktiivne valk,nan,S-CRV,nan,g/l,3,,False,False,False,False,False,False,False,False,False,True,False
11639,Vereäige mikroskoopia,nan,B-Smear-m,NRBC,100/WBC,16,,False,False,False,False,False,False,False,True,False,False,False
11642,Hemogramm,nan,B-CBC,PLT,10^9/L,45,,False,False,False,False,False,False,False,True,False,False,False
11643,Amülaas seerumis,nan,nan,nan,,6,,False,False,False,False,False,False,False,False,False,True,False
11649,LTKH allhanked,nan,1620,S-Leptospira Ab(Leptospira vastane antikeha),,2,,False,False,False,False,False,False,False,False,False,True,False
11652,Ekstraheeritavate tuumaantigeenide vastane Ig G,nan,S-ENA_IgG_paneel,S-SSA/ <ANONYM> Ig G,U/ mL,1,,False,False,False,False,False,False,False,False,False,True,False
11653,Hematoloogilised uuringud,nan,47,Monotsüüdi,%,13,,False,False,False,False,False,False,False,True,False,False,False
11659,Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC-5Diff,PDW,%,14,,False,False,False,False,False,False,False,True,False,False,False
11660,C-hepatiidi viiruse genotüüp plasmas,nan,B-HCV_genot,B-HCV genot,,1,,False,False,False,False,False,False,False,False,True,False,False
11661,Kliinilise keemia uuringud,nan,10513,S-Ca(Kaltsium seerumis),mmol/l,44,,False,False,False,False,False,False,False,False,False,True,False
11663,Immuunmeetoditel põhinevad uuringud,nan,811,S-CK-MB(Kreatiini kinaasi MB isoensüüm),ng/ml,360,,False,False,False,False,False,False,False,False,False,True,False
11667,Hematoloogilised uuringud,nan,606,RBC(Erütrotsüüdid veres),10 U/l,726,,False,False,False,False,False,False,False,True,False,False,False
11668,Varicella Zosteri vastased IgM-antikehad seerumis,nan,S1-aVZVM,S1-aVZVM,-,1,,False,False,False,False,False,False,False,False,False,True,False
11670,Doonorvere sobivusproov geeltehnikaga,nan,B-XmB,7. sobivusproov,-,1,,False,False,False,False,False,False,False,True,False,False,False
11677,"17-OH progesteroon, vereseerumist",nan,S-17-OH-prog,17-OH progesteroon,nmol/L,1,,False,False,False,False,False,False,False,False,False,True,False
11678,Immuunmeetoditel uuringud,seerum,nan,IgE ( Immuunoglobuliin E),,1,,False,False,False,False,False,False,False,False,False,True,False
11679,ABO-veregrupi ja Rh(D) määramine,nan,B-ABOd+RH(D),Veregrupp,-,117,,False,False,False,False,False,False,False,True,False,False,False
11680,"Inimese immuunpuudulikkuse 1 ja 2 viiruste vastased antikehad, kiiruuring",nan,S-aHIV1/2c,S-aHIV1/2c,-,4,,False,False,False,False,False,False,False,False,False,True,False
11682,Albumiin seerumis,nan,S-Alb,Albumiin,g/l,16,,False,False,False,False,False,False,False,False,False,True,False
11683,Kliinilise keemia uuringud,nan,1138,S-K 8(Kaalium),mmol/l,1,,False,False,False,False,False,False,False,False,False,True,False
11684,Hematoloogilised uuringud,nan,2483,E-MC(Erütrotsüüdi keskmine maht),fL,5,,False,False,False,False,False,False,False,True,False,False,False
11686,erütrotsütaarsete antikehade sõeltest,nan,B-aRBC,B-aRBC,-,75,,False,False,False,False,False,False,False,True,False,False,False
11688,Hematoloogilised uuringud,nan,746,Er. anisotsütoo,korda,119,,False,False,False,False,False,False,False,True,False,False,False
11690,"Epstein-Barr viiruse vastane IgM, IgG seerumis",nan,S-EBV_IgMG,Epstein-Barr viiruse varase antigeeni vastane antikeha seerumis,-,23,,False,False,False,False,False,False,False,False,False,True,False
11691,Hematoloogilised uuringud,nan,617,12 B-MPV(Trombotsüütide keskmine maht),fL,1,,False,False,False,False,False,False,False,True,False,False,False
11695,Hematoloogilised uuringud,nan,146171,B-IG%(Ebak�psete granulots��tide suhtarv),%,3,,False,False,False,False,False,False,False,True,False,False,False
11696,FT3 Vaba trijoodtüroniin seerumis,nan,S-fT3,Vaba trijoodtüroniin seerumis,pmol/l,57,,False,False,False,False,False,False,False,False,False,True,False
11697,Laboratoorne hematoloogia,nan,134,P-LC,%,7,,False,False,False,False,False,False,False,False,True,False,False
11698,Mikrobioloogilised uuringud,nan,1799,B-Anaer 2(Anaeroobse mikrofloora külv (verest)),,1,,False,False,False,False,False,False,False,True,False,False,False
11700,Biokeemilised uuringud,nan,66,S-INR,,1,,False,False,False,False,False,False,False,False,False,True,False
11702,Biokeemilised uuringud,nan,81,S-Na 4,mmol/l,1,,False,False,False,False,False,False,False,False,False,True,False
11703,Vere automaatuuring 5-osalise leukogrammiga,nan,B-A5Diff,EO#,10x9/l,432,,False,False,False,False,False,False,False,True,False,False,False
11708,Biokeemia analüüs,nan,fS-Osteoca(osteokaltsiin),fS-Osteoca (osteokaltsiin),,6,,False,False,False,False,False,False,False,False,False,True,False
11709,ABO-veregrupp ja RhDantigeen (kontrolluuring),nan,B-ABO-RhD_ctrl,ABO-veregrupi ja Rh(D) määramine,-,44,,False,False,False,False,False,False,False,True,False,False,False
11710,Yersinia pseudotuberculosisé vastane antikeha seerumis,nan,S-Y_pseudotuberculosis_Ab,S-Y pseudotuberculosis Ab,-,3,,False,False,False,False,False,False,False,False,False,True,False
11711,Hematoloogia labori analüüsid,nan,227,INR (teraap.pii,,8,,False,False,False,False,False,False,False,True,False,False,False
11713,Väljast tellitud analüüsid,nan,Gastriinseerumis,Gastriin seerumis,,2,,False,False,False,False,False,False,False,False,False,True,False
11714,Amülaas seerumis,nan,S-Amyl,Amülaas (diastaas) seerumis,U/L,385,,False,False,False,False,False,False,False,False,False,True,False
11715,"Vere automaatuuring 5-osalise leukogrammiga,normoblastidega ja retikulotsüütidega",nan,B-CBC+Diff+NRBC+RET,BASO#,10\9/L,9,,False,False,False,False,False,False,False,True,False,False,False
11716,Herpes simplex 1 ja 2 viirustüübi vastased IgG antikehade immunoblotuuring seerumis,nan,S-aHSV-1/2G-Blot,"Herpes simplex viirus 1 ja 2 vastased IgG antikehade immunoblotuuring, seerumis",-,2,,False,False,False,False,False,False,False,False,False,True,False
11717,Glükoos seerumis,nan,fS-Gluc,fS-Gluc,mmol/l,291,,False,False,False,False,False,False,False,False,False,True,False
11719,Vere automaatuuring leukogrammita,nan,B-CBC,nan,g/l,2,,False,False,False,False,False,False,False,True,False,False,False
11722,Biokeemia analüüs,nan,fS-Hcy(homotsüsteiin),fS-Hcy (homotsüsteiin),,69,,False,False,False,False,False,False,False,False,False,True,False
11723,Immuunuuringud,nan,10394,S-CA 19-9(Kasvaja-antigeen CA 19-9),U/ml,20,,False,False,False,False,False,False,False,False,False,True,False
11724,Laboratoorne hematoloogia,nan,134,P-LCR,%,29,,False,False,False,False,False,False,False,False,True,False,False
11726,Hematoloogilised uuringud,nan,689,HG(Hemoglobiin veres),g/l,112,,False,False,False,False,False,False,False,True,False,False,False
11730,"Hemogramm viieosalise leukogrammiga, normoblastidega ja retikulotsüütidega",nan,B-CBC-5DIFF-NRBC-RET,nan,g/l,2,,False,False,False,False,False,False,False,True,False,False,False
11731,Välisanalüüsid,nan,10035,S-dsDN(dDNA kaksikahela vastane IgG seerumis),,4,,False,False,False,False,False,False,False,False,False,True,False
11732,Kliiniline vere ja glükohemoglobiini analüüs,nan,nan,MCH,,17,,False,False,False,False,False,False,False,True,False,False,False
11736,Biokeemia labor,nan,10452,S-Gluc,mmol/l,870,,False,False,False,False,False,False,False,False,False,True,False
11737,"Hemoglobiin, glükeeritud, A1C fraktsioon",nan,B-HbA1C,"Glükeeritud hemoglobiin, A1C fraktsioon %",%,18,,False,False,False,False,False,False,False,True,False,False,False
11738,Hematoloogilised uuringud,nan,21,E-MCH(Keskmine hemoglobiinikontsentratsioon erütrotsüüdis),g/l,443,,False,False,False,False,False,False,False,True,False,False,False
11741,Kliiniline vere ja glükohemoglobiini analüüs,nan,nan,Blastid,,1,,False,False,False,False,False,False,False,True,False,False,False
11742,Hematoloogilised uuringud,nan,1840,Hemoglobiin,g/l,51,,False,False,False,False,False,False,False,True,False,False,False
11743,Laktoosi taluvuse test 90min pärast laktoosi manustamist,nan,S-LTT-90min,S-LTT-90min,-,3,,False,False,False,False,False,False,False,False,False,True,False
11746,Hematoloogilised uuringud,nan,13,1 B-RBC(Erütrotsüüdid veres),10 l,6,,False,False,False,False,False,False,False,True,False,False,False
11748,Immuunuuringud,nan,10782,S-Ig E(Immunoglobuliin E seerumis),IU/ml,17,,False,False,False,False,False,False,False,False,False,True,False
11749,Hematoloogilised uuringud,nan,610,MCV(Erütrotsüüdi keskmine maht),fL,1302,,False,False,False,False,False,False,False,True,False,False,False
11751,Vere automaatuuring 5-osalise leukogramm,nan,B-CBC+Diff,BASO%,%,9,,False,False,False,False,False,False,False,True,False,False,False
11752,Automaat uuring 3 osalise leukogrammiga,nan,B1-A3Diff,nan,10 9/l,2,,False,False,False,False,False,False,False,True,False,False,False
11755,Hematoloogilised uuringud,nan,619,10 B-Lymph%(Lümfotsüütide suhtarv),%,1,,False,False,False,False,False,False,False,True,False,False,False
11757,Üksikallergeeni t4 (sarapuu) vastased IgE antikehad seerumis,nan,S-at4,nan,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
11765,Kliinilise keemia uuringud,nan,71896,fS-Cre(Kreatiniin),µmol/l,8,,False,False,False,False,False,False,False,False,False,True,False
11766,Mycoplasma pneumoniae vastane IgA seerumis,nan,S2-M_pneumoniae_IgA,S2-M pneumoniae IgA,-,1,,False,False,False,False,False,False,False,False,False,True,False
11767,Biokeemia analüüs,nan,S-Osmol(osmolaalsus),S-Osmol (osmolaalsus),,7,,False,False,False,False,False,False,False,False,False,True,False
11769,Follitropiin ehk folliikuleid stimuleeriv hormoon,nan,S-FSH,S-FSH,IU/l,13,,False,False,False,False,False,False,False,False,False,True,False
11772,Vere automaatuuring 5-osalise leukogrammiga,nan,B-A5Diff,nan,fl,8,,False,False,False,False,False,False,False,True,False,False,False
11773,Biokeemia analüüs,täisveri,S-b1-glBeeta-1globuliinid,S-b1-gl Beeta-1 globuliinid,,1,,False,False,False,False,False,False,False,False,False,True,False
11774,Immuunmeetoditel uuringud,nan,S-BorM-IF/BorreliaburgdorferivastIgMseerumis/skriining,S-BorM-IF / Borrelia burgdorferi vast IgM seerumis/skriining,,1,,False,False,False,False,False,False,False,False,False,True,False
11778,Koorioni gonadotropiin (hCG),nan,nan,S-hCG,IU/L,6,,False,False,False,False,False,False,False,False,False,True,False
11779,Amülaas seerumis/plasmas,nan,"S,P-Amyl","S,P-Amyl",U/L,50,,False,False,True,False,False,False,False,False,False,False,False
11780,Vere automaatuuring 5-osalise leukogrammiga,nan,B-A5Diff,nan,g/dl,2,,False,False,False,False,False,False,False,True,False,False,False
11781,Hemogramm leukotsüütide diferentsiaalloendusega (vere automaatuuring 5-osalise leukogrammiga),nan,B-CBC+Diff,PCT,%,428,,False,False,False,False,False,False,False,True,False,False,False
11785,retikulotsüütide mikroskoopia,nan,B-Ret-m,Retikulots.%,-,3,,False,False,False,False,False,False,False,True,False,False,False
11788,Hemogramm viieosalise leukogrammiga ja normoblastidega,nan,B-CBC-Diff-NRBC,PDW,fl,2,,False,False,False,False,False,False,False,True,False,False,False
11790,Biokeemia analüüs,nan,nan,S-Alb (albumiin),,124,,False,False,False,False,False,False,False,False,False,True,False
11793,aluseline fosfaas,nan,S-ALP,S-ALP,U/L,99,,False,False,False,False,False,False,False,False,False,True,False
11797,Hemogramm leukotsüütide diferentsiaalloendusega (vere automaatuuring 5-osalise leukogrammiga),nan,B-CBC+Diff,RDW-CV,%,428,,False,False,False,False,False,False,False,True,False,False,False
11798,ABO veregrupi määramine geeltehnikaga,nan,B-ABO,ABO-veregrupi määramine patsiendi,.,4,,False,False,False,False,False,False,False,True,False,False,False
11800,Glükoosi taluvuse test rasedatel plasmast,nan,P-GTTgr,Enne glükoosi manustamist,mmol/l,2,,False,False,False,False,False,False,False,False,True,False,False
11806,Puukentsefaliidi viiruse vastane IgG,nan,S-TBEV_IgG,TBEV IgG,RU/ml,2,,False,False,False,False,False,False,False,False,False,True,False
11807,Tsüklilise tsitrulleeritud peptiidi vastased antikehad,nan,S-aCCP,S-aCCP,-,4,,False,False,False,False,False,False,False,False,False,True,False
11818,Myc. pneum. IgA antikehad,nan,nan,S-aMyc.pn.IgA,EIU,6,,False,False,False,False,False,False,False,False,False,True,False
11821,Immuunmeetoditel uuringud,nan,Lihtherpesviiruse1.ja2.tüübivastaneIgGseerumis,Lihtherpesviiruse 1. ja 2. tüübi vastane IgG seerumis,,4,,False,False,False,False,False,False,False,False,False,True,False
11825,Immuunuuringud,nan,10476,S-Digo(Digoksiin),ng/ml,5,,False,False,False,False,False,False,False,False,False,True,False
11826,Inimese immuunpuudulikkuse 1 ja2 viiruste vastased antikehad,nan,S-aHIV1/2,S-aHIV1/2,COI,1,,False,False,False,False,False,False,False,False,False,True,False
11827,Bilirubiin (konjugeeritud) seerumis,nan,S-Bil-conj,nan,umol/l,4,,False,False,False,False,False,False,False,False,False,True,False
11831,Immuunmeetoditel uuringud,nan,S-ANA-IB/ANAIgGpaneel,S-ANA-IB / ANA IgG paneel,,7,,False,False,False,False,False,False,False,False,False,True,False
11832,Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC+Diff,nan,10\12/L,47,,False,False,False,False,False,False,False,True,False,False,False
11834,Hüübimissüsteemi uuringud,nan,147186,P-fPS(Vaba proteiin S),%,6,,False,False,False,False,False,False,False,False,True,False,False
11835,Alfa1- antitrüpsiin,nan,S2-AAT,S2-AAT,-,2,,False,False,False,False,False,False,False,False,False,True,False
11838,Immuunmeetoditel uuringud,seerum,f5/spIgErukisesuhtes,f5 / sp IgE rukise suhtes,,7,,False,False,False,False,False,False,False,False,False,True,False
11839,Gammaglutamüüli transferaas,nan,S-GGT,S-GGT,-,52,,False,False,False,False,False,False,False,False,False,True,False
11847,Immuunmeetoditel uuringud,seerum,P-CgA/KromograniinA(CgA),P-CgA / Kromograniin A (CgA),,1,,False,False,False,False,False,False,False,False,True,True,False
11852,Kliiniline vereanalüüs,nan,nan,RBC (erütrotsüüdid),,5,,False,False,False,False,False,False,False,True,False,False,False
11855,Gammaglutamüüli transferaas,nan,S-GGT,GGT Gammaglutamüüli transferaas,U/l,243,,False,False,False,False,False,False,False,False,False,True,False
11856,Hematoloogilised uuringud,nan,25,B-Diff-LYMPH-(Lümfotsüüdid protsent),%,445,,False,False,False,False,False,False,False,True,False,False,False
11858,Hematoloogilised uuringud,nan,609,PLT(Trombotsüütide arv),10 U/l,725,,False,False,False,False,False,False,False,True,False,False,False
11860,Biokeemia analüüs,seerum,S-MaksafMaksafraktsioon,S-Maksa f Maksa fraktsioon,,1,,False,False,False,False,False,False,False,False,False,True,False
11862,Kasvaja-antigeen CA 15-3,nan,S-CA_15-3,S-CA 15-3,.,21,,False,False,False,False,False,False,False,False,False,True,False
11863,Biokeemia labor,nan,10511,S-fT,pmol/l,11,,False,False,False,False,False,False,False,False,False,True,False
11864,Biokeemia analüüs,nan,fS-Gluc(glükoos),fS-Gluc (glükoos),,5042,,False,False,False,False,False,False,False,False,False,True,False
11865,Hematoloogilised uuringud,nan,1291,Eosinofiilide %,%,1,,False,False,False,False,False,False,False,True,False,False,False
11867,Biokeemia analüüs,nan,S-b2-glBeeta-2globuliinid,S-b2-gl Beeta-2 globuliinid,,159,,False,False,False,False,False,False,False,False,False,True,False
11868,Mycoplasma pneumoniae vastased IgA antikehad,nan,S-aMypnA,Väärtus,EIU,40,,False,False,False,False,False,False,False,False,False,True,False
11873,Hematoloogilised uuringud,nan,146189,B-HbA1c-IFC( uue ühikuga),mmol/mol,159,,False,False,False,False,False,False,False,True,False,False,False
11874,Immuunmeetoditel uuringud,nan,nan,S-BorM / Borrelia burgdorferi vast IgM seerumis/skriining,,2,,False,False,False,False,False,False,False,False,False,True,False
11876,B hepatiidi viiruse pinnaantigeen,nan,S-HBsAg,nan,,8,,False,False,False,False,False,False,False,False,False,True,False
11877,Hematoloogilised uuringud,nan,1846,MCH,g/l,4,,False,False,False,False,False,False,False,True,False,False,False
11878,Vastsündinu veregrupianalüüs,nan,B-ABO+Rh(D),Rh (D) kuuluvus,-,12,,False,False,False,False,False,False,False,True,False,False,False
11879,Yersinia enterocilitica O3 vastaste antikehade tiiter seerumis,nan,S2-Y_enterocolitica_O3_Ab_t,S2-Y enterocolitica O3 Ab t,-,1,,False,False,False,False,False,False,False,False,False,True,False
11880,"Allergiapaneel, spetsiifiliste IgE tüüpi antikehade määramine (immunoblot), vereseerumist",nan,S-IgE-Spec-2,Munavalge,-,2,,False,False,False,False,False,False,False,False,False,True,False
11881,C-peptiid,nan,S-C-pept ,S-C-pept,pmol/L,3,,False,False,False,False,False,False,False,False,False,True,False
11883,B-hepatiidi viiruse tuuma antigeeni vastane antikeha seerumis,nan,S-HBc_Ab,S-HBc Ab,-,13,,False,False,False,False,False,False,False,False,False,True,False
11886,Biokeemia analüüs,nan,nan,S-PCT (prokaltsitoniin),,27,,False,False,False,False,False,False,False,False,False,True,False
11888,"S,P-Ca",nan,nan,nan,,1,,False,False,True,False,False,False,False,False,False,False,False
11890,Helicobacter pylori vastane antikeha seerumis,nan,S2-H_pylori_Ab,S2-H pylori Ab,-,1,,False,False,False,False,False,False,False,False,False,True,False
11896,Hematoloogilised uuringud,nan,685,%LYMP(Lümfotsüüdid protsent),%,112,,False,False,False,False,False,False,False,True,False,False,False
11897,Alfafetoproteiin seerumis,nan,S-AFP,S-AFP,IU/ml,85,,False,False,False,False,False,False,False,False,False,True,False
11899,kortisool seerumis,nan,S-Cort,S-Cort,-,2,,False,False,False,False,False,False,False,False,False,True,False
11900,Vere automaatuuring 5-osalise leukogrammiga,nan,B-A5Diff,nan,10x12/l,2,,False,False,False,False,False,False,False,True,False,False,False
11902,Lihtherpeseviiruse 1. ja 2. tüübi vastane IgM seerumis,nan,"S-HSV_1,2_IgM","S-HSV 1,2 IgM",-,8,,False,False,False,False,False,False,False,False,False,True,False
11903,Kasvajaantigeen CA 19-9 seerumis/plasmas,nan,"S,P-CA_19-9","S,P-CA 19-9",-,32,,False,False,True,False,False,False,False,False,False,False,False
11905,Immuunmeetoditel uuringud,seerum,S-BorM-WB/BorreliaburgdorferivastIgMseerumis(kinnitav),S-BorM-WB /Borrelia burgdorferi vast IgM seerumis (kinnitav),,17,,False,False,False,False,False,False,False,False,False,True,False
11908,D-dimeerid,nan,P-D-Di,P-D-Di,ug/ml,308,,False,False,False,False,False,False,False,False,True,False,False
11909,Hemostasiogramm,nan,nan,P-PC - Proteiin C,,4,,False,False,False,False,False,False,False,False,True,False,False
11912,Kliiniline vere ja glükohemoglobiini analüüs,nan,EO%,EO%,,5,,False,False,False,False,False,False,False,True,False,False,False
11918,Kliiniline vereanalüüs,nan,IG%-Ebaküpsetegranulotsüütidesuhtarv,IG% - Ebaküpsete granulotsüütide suhtarv,,392,,False,False,False,False,False,False,False,True,False,False,False
11921,Kasvaja-antigeen CA 15-3,nan,nan,S-CA 15-3,kU/l,11,,False,False,False,False,False,False,False,False,False,True,False
11922,Direktne antiglobuliintest (geeltehnika),nan,B-DAT,B-DAT,-,2,,False,False,False,False,False,False,False,True,False,False,False
11924,HLA B27 alleeli määramine,nan,B-HLA_B27,B-HLA B27,-,3,,False,False,False,False,False,False,False,True,False,False,False
11927,fS-Trig,nan,nan,nan,,24,,False,False,False,False,False,False,False,False,False,True,False
11931,"Tolmuallergeenide (paneel 1: majatolm, Dermatophagoides pteronyssinus, Dermathophagoides farinae, tarakan) vastane IgE",nan,S2-hp1_IgE,S2-hp1 IgE,kU/L,1,,False,False,False,False,False,False,False,False,False,True,False
11934,Immuunmeetoditel uuringud,nan,MycoplasmapneumoniaevastaneIgAseerumis,Mycoplasma pneumoniae vastane IgA seerumis,,21,,False,False,False,False,False,False,False,False,False,True,False
11936,Kliinilise keemia uuringud,nan,69550,fS-Li(Lipaas),U/l,13,,False,False,False,False,False,False,False,False,False,True,False
11939,Hematoloogilised uuringud,nan,45,Lümfotsüüdid,%,44,,False,False,False,False,False,False,False,True,False,False,False
11940,CRP C-reaktiivne valk,nan,S-CRP,C-reaktiivne valk,mg/L,10,,False,False,False,False,False,False,False,False,False,True,False
11941,Toksikoloogilised uuringud,nan,69475,S-EtOH(Etanool veres või uriinis (gaasikromatograafiline uuring)),‰,10,,False,False,False,False,False,False,False,False,False,True,False
11946,fT4,nan,S-fT4,S-fT4,pmol/l,55,,False,False,False,False,False,False,False,False,False,True,False
11948,Hematoloogilised uuringud,nan,621,2 B-Eo%(Eosinofiilide suhtarv),%,5,,False,False,False,False,False,False,False,True,False,False,False
11949,Kliinilise keemia uuringud,nan,71497,S-Prealb(Prealbumiin),g/l,6,,False,False,False,False,False,False,False,False,False,True,False
11953,S-RF,nan,nan,nan,,1,,False,False,False,False,False,False,False,False,False,True,False
11955,"Hemogramm, lihtne (mikroskoopia)",nan,B-Hemo-s,Lümfotsüüdid,-,2,,False,False,False,False,False,False,False,True,False,False,False
11957,Kloriid seerumis,nan,S-Cl,S-Cl,mmol/L,50,,False,False,False,False,False,False,False,False,False,True,False
11958,Immuunmeetoditel uuringud,seerum,f88/spIgElambalihasuhtes,f88 / sp IgE lambaliha suhtes,,2,,False,False,False,False,False,False,False,False,False,True,False
11959,Vere automaatuuring 5-osalise leukogrammiga,nan,B1-CBC-Diff,WBC,10^9/L,158,,False,False,False,False,False,False,False,True,False,False,False
11960,Bordetella pertussis vastane IgA seerumis,nan,S-B_pertussis_IgA,S-B pertussis IgA,IU/ml,1,,False,False,False,False,False,False,False,False,False,True,False
11962,Vere automaatuuring 5-osalise leukogrammiga,nan,vB1-CBC-Diff,EO,.,242,,False,False,False,False,False,False,False,True,False,False,False
11967,Treponema pallidum vastane IgM seerumis (kinnitav uuring),nan,S-T_pallidum_IgM_conf,S-T pallidum IgM conf,-,3,,False,False,False,False,False,False,False,False,False,True,False
11969,Happe-alus tasakaal,paastuveri,pCO2(T),pCO2(T),,5,,False,False,False,False,False,False,False,True,False,False,False
11972,Hematoloogilised uuringud,nan,627,4 B-Eo#(Eosinofiilide arv),/nL,2,,False,False,False,False,False,False,False,True,False,False,False
11973,Kliiniline vereanalüüs,nan,MCH(keskm.hemoglobiinerütrotsüüdis),MCH (keskm.hemoglobiin erütrotsüüdis),,1265,,False,False,False,False,False,False,False,True,False,False,False
11976,Immuunmeetoditel uuringud,seerum,f13/spIgEmaapähklisuhtes,f13 / sp IgE maapähkli suhtes,,7,,False,False,False,False,False,False,False,False,False,True,False
11977,Vereäige mikroskoopia,nan,B-Smear-m,Toksogeenne granulatsioon neutrofiilides,-,8,,False,False,False,False,False,False,False,True,False,False,False
11978,Sarapuu õietolmu vastane IgE seerumis,nan,S-t4_IgE,S-t4 IgE,kU/l,28,,False,False,False,False,False,False,False,False,False,True,False
11979,Kliiniline vereanalüüs,nan,LYM#(lümfotsüütidearv),LYM# (lümfotsüütide arv),,1182,,False,False,False,False,False,False,False,True,False,False,False
11983,Kliiniline vere ja glükohemoglobiini analüüs,nan,HCT,HCT,,152,,False,False,False,False,False,False,False,True,False,False,False
11986,Immuunmeetoditel uuringud,seerum,CT/Kaltsitoniin,CT / Kaltsitoniin,,24,,False,False,False,False,False,False,False,False,False,True,False
11988,Vere automaatuuring 5-osalise leukogrammiga X,nan,B-CBC+Diff,MONO#,10^9/l,13,,False,False,False,False,False,False,False,True,False,False,False
11989,Vereäige mikroskoopia,nan,B-Smear-m,Monotsüüdid veres %,%,774,,False,False,False,False,False,False,False,True,False,False,False
11990,Automaat uuring 3 osalise leukogrammiga,nan,B1-A3Diff,RDWa,fl,507,,False,False,False,False,False,False,False,True,False,False,False
11991,Allergeenide paneelid,nan,S-Mix_IgE,Maapähkel (F13),-,10,,False,False,False,False,False,False,False,False,False,True,False
11993,Protrombiini aeg,nan,P2-PT-INR,P2-PT-INR,INR,11,,False,False,False,False,False,False,False,False,True,False,False
11994,Biokeemia analüüs,nan,S-Alb-elAlbumiinid(elektroforeesil),S-Alb-el Albumiinid (elektroforeesil),,2,,False,False,False,False,False,False,False,False,False,True,False
11997,Türeotropiini retseptori vastased antikehad,nan,S-aTR,S-aTR,IU/L,20,,False,False,False,False,False,False,False,False,False,True,False
11998,Kliinilise keemia uuringud,nan,70401,S-Lac(Laktaat seerumist),mmol/l,25,,False,False,False,False,False,False,False,False,False,True,False
12001,"TP1 spetsiifiline IgE allergeenide segu (vaher, kask, tamm, jalakas, pähklipuu) suhtes",nan,S-tp1_IgE,"IgEtp1(vaher, kask, tamm, jalakas, pähklipuu)",kIU/l,37,,False,False,False,False,False,False,False,False,False,True,False
12003,Kartsinoembrüonaalne antigeen,nan,S-CEA,S-CEA,mikrog/l,2,,False,False,False,False,False,False,False,False,False,True,False
12005,Hematoloogilised uuringud,nan,1295,Neutrofiilide abs arv,x 10 9/L,1,,False,False,False,False,False,False,False,True,False,False,False
12012,Biokeemia analüüs,nan,nan,S-ALAT (alaniini aminotransferaas),,132,,False,False,False,False,False,False,False,False,False,True,False
12013,Hemostasiogramm,nan,nan,P-FVIII:C - Faktor VIII,,1,,False,False,False,False,False,False,False,False,True,False,False
12014,Hemogramm,nan,B1-Hemo,Erütrotsüütide hüperkromaasia,-,1,,False,False,False,False,False,False,False,True,False,False,False
12019,Hematoloogilised uuringud,nan,1850,MPV,%,51,,False,False,False,False,False,False,False,True,False,False,False
12020,Kusihape seerumis,nan,S-UA,S-UA,µmol/l,243,,False,False,False,False,False,False,False,False,False,True,False
12022,Kliinilise keemia uuringud,nan,71892,S-Fe(Raud),µmol/l,59,,False,False,False,False,False,False,False,False,False,True,False
12025,Kasvajaantigeen 19-9 seerumis,nan,S-CA_19-9,Kasvajaantigeen 19-9,U/ml,2,,False,False,False,False,False,False,False,False,False,True,False
12028,Parvoviiruse B19 vastane IgG seerumis,nan,S-Parvovirus_B19_IgG,S-Parvovirus B19 IgG,-,1,,False,False,False,False,False,False,False,False,False,True,False
12031,Immuunmeetoditel uuringud,seerum,f2/spIgElehmapiimasuhtes,f2 / sp IgE lehmapiima suhtes,,3,,False,False,False,False,False,False,False,False,False,True,False
12032,LTKH allhanked,nan,1367,S-C trachomatis IgG(Chlamydia trachomatis vastane IgG),,6,,False,False,False,False,False,False,False,False,False,True,False
12035,Kliinilise keemia uuringud,nan,130,fS-P(Fosfaat),mmol/l,201,,False,False,False,False,False,False,False,False,False,True,False
12042,FT4 Vaba türoksiin seerumis,nan,nan,nan,,11,,False,False,False,False,False,False,False,False,False,True,False
12043,Naatrium seerumis,nan,S-Na,nan,mmol/l,5,,False,False,False,False,False,False,False,False,False,True,False
12044,Autom. settega,nan,M-Autom._settega,HCT,%,2,,False,False,False,False,False,False,False,True,False,False,False
12045,Immuunmeetoditel põhinevad uuringud,nan,780,S-fT(Vaba türoksiin),pmol/l,198,,False,False,False,False,False,False,False,False,False,True,False
12046,Hematoloogilised uuringud,nan,5700,WB(Leukotsüüdid täisverest),10 U/l,6,,False,False,False,False,False,False,False,True,False,False,False
12050,Borrelia burgdorferii vastased IgM-antikehad seerumis,nan,S-Borrel-IgM,S-Borrel-IgM,IU/ml,22,,False,False,False,False,False,False,False,False,False,True,False
12051,Hematoloogilised uuringud,nan,146173,B-RDW-SD(Erütrotsüütide suurusjaotuvus),fL,1,,False,False,False,False,False,False,False,True,False,False,False
12052,Hematoloogilised uuringud,nan,622,4 B-Baso%(Basofiilide suhtarv),%,2,,False,False,False,False,False,False,False,True,False,False,False
12054,Biokeemia analüüs,nan,S-CK(kreatiniinikinaas),S-CK (kreatiniini kinaas),,1346,,False,False,False,False,False,False,False,False,False,True,False
12055,spetsiifiline IgE üksikallergeeni suhtes,nan,S2-H1_IgE,IgE H1 (majatolm - Greer),kU/L,2,,False,False,False,False,False,False,False,False,False,True,False
