,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
11937,Uriini analüüs,nan,skvakamoosne,skvakamoosne,,35,,False,False,False,False,False,False,False,False,False,False,True
11947,Uriini uuringud,nan,3987,Kommentaar,,2,,False,False,False,False,False,False,False,False,False,False,True
11951,Uriini uuringud,nan,133,Värvu,,1,,False,False,False,False,False,False,False,False,False,False,True
11968,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,nan,/uL,19,,False,False,False,False,False,False,False,False,False,False,True
11985,Mikroalbuminuuria,nan,dU-Alb,dU-Alb,-,1,,False,False,False,False,False,False,False,False,False,False,True
11999,Uriini analüüs,nan,nan,Uriini ribaanalüüs,,42,,False,False,False,False,False,False,False,False,False,False,True
12011,uriini autom. sademega,nan,U-uriini_autom._sademega,uriini sade,-,16,,False,False,False,False,False,False,False,False,False,False,True
12027,Uriini sademe mikroskoopia,nan,U-Sed-m,Kaltsiumoksalaadi kristallid,-,46,,False,False,False,False,False,False,False,False,False,False,True
12030,Uriini analüüs,uriin,Erütrotsüüdidmikroskoopilisel,Erütrotsüüdid mikroskoopilisel,,1,,False,False,False,False,False,False,False,False,False,False,True
12047,Uriini analüüs,nan,U-ClaLäbipaistvus,U-Cla Läbipaistvus,,50,,False,False,False,False,False,False,False,False,False,False,True
12056,Uriini uuringud,nan,1510,Lameepitee,,2,,False,False,False,False,False,False,False,False,False,False,True
12077,Uriini uuringud,nan,1502,Erütrotsüüdi,,9,,False,False,False,False,False,False,False,False,False,False,True
12078,Uriini uuringud,nan,1195,Silindri,106/l,42,,False,False,False,False,False,False,False,False,False,False,True
12088,urilux,nan,U-urilux,glükoos,-,24,,False,False,False,False,False,False,False,False,False,False,True
12117,Uriini sademe mikroskoopia,nan,U-Sed-m.,Granulaarsed silindrid,-,29,,False,False,False,False,False,False,False,False,False,False,True
12119,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Bilirubiin,mkmol/L,85,,False,False,False,False,False,False,False,False,False,False,True
12136,Uriini uuringud,nan,2120,Val,,6,,False,False,False,False,False,False,False,False,False,False,True
12138,Uriini sademe mikroskoopia,nan,nan,Kristallid uriinis,,5,,False,False,False,False,False,False,False,False,False,False,True
12163,Uriini analüüs 10 parameetrilise testribaga,nan,U-Strip,SG,-,256,,False,False,False,False,False,False,False,False,False,False,True
12167,Uriini uuringud,nan,2238,Valk,,39,,False,False,False,False,False,False,False,False,False,False,True
12178,Uriini analüüs,nan,U-BilBilirubiin,U-Bil Bilirubiin,,894,,False,False,False,False,False,False,False,False,False,False,True
12182,Uriini sademe mikroskoopia,nan,U-Sedim,pärmiseened,-,1,,False,False,False,False,False,False,False,False,False,False,True
12188,Hematoloogilised ja uriini uuringud,nan,10987,U-Alb(Albumiin uriinis),mg/24h,21,,False,False,False,False,False,False,False,False,False,False,True
12189,Uriini uuringud,nan,775,Glükoos,,2,,False,False,False,False,False,False,False,False,False,False,True
12194,Uriini sademe mikroskoopia,nan,U-Sedim,Erütrotsüütide silindrid,-,3,,False,False,False,False,False,False,False,False,False,False,True
12197,uriini sademe mikroskoopia,nan,U-Sed-m,amorfsed fosfaadid,-,3,,False,False,False,False,False,False,False,False,False,False,True
12201,Uriini sademe mikroskoopia,nan,U-Sedim,Leukotsütaarsed silindrid (ur. sademes),-,1,,False,False,False,False,False,False,False,False,False,False,True
12215,Uriini analüüs,juhuslik uriin,U-MOPopiaadiduriinis,U-MOP opiaadid uriinis,,5,,False,False,False,False,False,False,False,False,False,False,True
12218,Uriini ribaanalüüs,nan,U-Strip,Nitrit,-,1769,,False,False,False,False,False,False,False,False,False,False,True
12234,Uriini uuringud,nan,1000,AAV1 U-Glu(Glükoos uriinis),mmol/l,12,,False,False,False,False,False,False,False,False,False,False,True
12239,Uriini uuringud,nan,768,tuub.ep.,,734,,False,False,False,False,False,False,False,False,False,False,True
12259,Uriini uuringud,nan,4866,Valk,,3,,False,False,False,False,False,False,False,False,False,False,True
12270,Uriini sademe mikroskoopia,nan,U-Sed-m,Trifosfaadi kristallid,-,31,,False,False,False,False,False,False,False,False,False,False,True
12271,uriini autom. sademega,nan,U-uriini_autom._sademega,valk,-,16,,False,False,False,False,False,False,False,False,False,False,True
12285,uriini sademe mikroskoopia,nan,U-Sed-m,erütr.,-,101,,False,False,False,False,False,False,False,False,False,False,True
12291,Uriini analüüs,nan,U-PBGPorfobilinogeenuriinis,U-PBG Porfobilinogeen uriinis,,3,,False,False,False,False,False,False,False,False,False,False,True
12306,Uriini analüüs,nan,Tubulaarepiteelirakud,Tubulaarepiteeli rakud,,9,,False,False,False,False,False,False,False,False,False,False,True
12325,Uriini uuring 10-parameetrilise testribaga,nan,U-Strip,GLU,-,1,,False,False,False,False,False,False,False,False,False,False,True
12332,Uriini uuringud,nan,706,pH,pH,4,,False,False,False,False,False,False,False,False,False,False,True
12336,Uriini uuringud,nan,35,U-SG(Uriini erikaal),,3,,False,False,False,False,False,False,False,False,False,False,True
12348,Uriini uuringud,nan,2116,Ketokehad,,36,,False,False,False,False,False,False,False,False,False,False,True
12357,Uriini sademe mikroskoopia,nan,U-Sedim,Tuubulusepiteel (U),r/vv,75,,False,False,False,False,False,False,False,False,False,False,True
12364,Uriini sademe mikroskoopia,nan,U-Sedim,Hüaliinsilindrid,s/vv,9,,False,False,False,False,False,False,False,False,False,False,True
12375,Biokeemia analüüs,1.hommikune uriin,S-K(kaalium),S-K (kaalium),,6,,False,False,False,False,False,False,False,False,False,False,True
12382,Uriini sademe mikroskoopia,nan,U-Sed-m,Hüaliinsilindrid,-,29,,False,False,False,False,False,False,False,False,False,False,True
12429,Uriini uuringud,nan,3885,U-UBG(Urobilinogeen),µmol/l,5,,False,False,False,False,False,False,False,False,False,False,True
12430,Uriini ribaanalüüs,nan,U-Strip,Erütrotsüüdid,/uL,6,,False,False,False,False,False,False,False,False,False,False,True
12433,Uriini analüüs,nan,nan,Uriini ribaanalüüs,,11,,False,False,False,False,False,False,False,False,False,False,True
12454,Uriini analüüs,nan,Erütrotsüüdidtestribaga,Erütrotsüüdid testribaga,,5,,False,False,False,False,False,False,False,False,False,False,True
12469,Uriini uuringud,nan,609,Spermatosoidid,rakku / vaateväli,1,,False,False,False,False,False,False,False,False,False,False,True
12475,"Mycoplasma genitalium, PCR, uriinist",nan,U-Myge-PCR,U-Myge-PCR,-,4,,False,False,False,False,False,False,False,False,False,False,True
12487,Biokeemia analüüs,1.hommikune uriin,fS-P(fosfaat),fS-P (fosfaat),,1,,False,False,False,False,False,False,False,False,False,False,True
12510,Uriini uuringud,nan,805,Mikroobi,,1,,False,False,False,False,False,False,False,False,False,False,True
12518,Uriini sademe mikroskoopia,nan,U-Sed-m.,Transitoorse epiteeli rakud0-0,-,28,,False,False,False,False,False,False,False,False,False,False,True
12527,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Nitritid (U),-,327,,False,False,False,False,False,False,False,False,False,False,True
12541,Uriini uuringud,nan,1198,U-Cre(Kreatiniin uriinis),mmol/l,11,,False,False,False,False,False,False,False,False,False,False,True
12547,Uriini uuringud,nan,3,2 U-Erikaal,,1,,False,False,False,False,False,False,False,False,False,False,True
12563,Uriini uuringud,nan,764,1 makrof.,,1,,False,False,False,False,False,False,False,False,False,False,True
12578,Uriini analüüs 10 parameetrilise testribaga,nan,U-Strip,<ANONYM>,umol/l,191,,False,False,False,False,False,False,False,False,False,False,True
12588,Uriini analüüs,juhuslik uriin,U-CreaKreatiniinuriinis,U-Crea Kreatiniin uriinis,,22,,False,False,False,False,False,False,False,False,False,False,True
12610,Uriini uuringud,nan,710,U-S(Uriini erikaal),g/cm³,39,,False,False,False,False,False,False,False,False,False,False,True
12616,Kvantitatiivne seente uuring uriinist (keskjoa),nan,U-MycQ,U-MycQ,PR/mL,1,,False,False,False,False,False,False,False,False,False,False,True
12617,Uriini analüüs,nan,Uriiniribaanalüüs,Uriini ribaanalüüs,,45,,False,False,False,False,False,False,False,False,False,False,True
12634,Uriini analüüs,juhuslik uriin,U-ClaLäbipaistvus,U-Cla Läbipaistvus,,98,,False,False,False,False,False,False,False,False,False,False,True
12640,Uriini analüüs,nan,dU-OsmolOsmolaalsusööpäevasesuriinis,dU-Osmol Osmolaalsus ööpäevases uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
12644,Uriini uuringud,nan,3883,U-Pro(Valk uriinis),g/l,5,,False,False,False,False,False,False,False,False,False,False,True
12648,Uriini uuringud,nan,10,U-UBG,µmol/l,844,,False,False,False,False,False,False,False,False,False,False,True
12651,Uriini uuringud,nan,1507,Bilirubiin,,9,,False,False,False,False,False,False,False,False,False,False,True
12663,Uriini uuringud,nan,121,"U-Ke(Uriini ketoonid, üks parameeter 10 parameetrilisel testribal)",mmol/l,1,,False,False,False,False,False,False,False,False,False,False,True
12669,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Uriini erikaal,-,348,,False,False,False,False,False,False,False,False,False,False,True
12679,Uriini analüüs,nan,U-SGErikaal,U-SG Erikaal,,875,,False,False,False,False,False,False,False,False,False,False,True
12681,U-Nit,nan,nan,nan,,2,,False,False,False,False,False,False,False,False,False,False,True
12694,Uriini analüüs 10 parameetrilise testribaga,nan,U-Strip,<ANONYM>,<ANONYM>/ul,256,,False,False,False,False,False,False,False,False,False,False,True
12715,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,lameepiteele,-,11,,False,False,False,False,False,False,False,False,False,False,True
12759,Uriini uuringud,nan,707,Valk,,4,,False,False,False,False,False,False,False,False,False,False,True
12768,Uriini analüüs 10-parameetriline,nan,U-Strip,Nitrid,-,1,,False,False,False,False,False,False,False,False,False,False,True
12851,pH uriinis,nan,nan,nan,,1,,False,False,False,False,False,False,False,False,False,False,True
12856,Uriini sademe mikroskoopia,nan,U-Sedim,Oksalaadid,-,311,,False,False,False,False,False,False,False,False,False,False,True
12862,Uriini sademe mikroskoopia,nan,U-Sedim,Tuubusepiteelide silindrid,-,1,,False,False,False,False,False,False,False,False,False,False,True
12954,Uriini uuringud,nan,2,"Erütrotsüüdid(Erütrotsüüdid uriinis, üks parameeter 10 parameetrilisel terstribal)",,44,,False,False,False,False,False,False,False,False,False,False,True
12958,Uriini analüüs,nan,U-Alb/glAlbumiinid/globuliiniduriinis,U-Alb/gl Albumiinid/globuliinid uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
12977,Uriini analüüs,ööpäevane uriin,dU-CreaKreatiniinööpäevasesuriinis,dU-Crea Kreatiniin ööpäevases uriinis,,9,,False,False,False,False,False,False,False,False,False,False,True
12990,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,pH (U),-,328,,False,False,False,False,False,False,False,False,False,False,True
13002,Uriini analüüs,nan,dU-NaNaatriumööpäevasesuriinis,dU-Na Naatrium ööpäevases uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13003,Biokeemia analüüs,seerum,U-S-Crea-Cmõõdetav(kreatiniinikliirens),U-S-Crea-C mõõdetav (kreatiniinikliirens),,1,,False,False,False,False,False,False,False,False,False,False,True
13004,Valkude fraktsioonid uriinis elektroforeetiliselt,nan,U-Prot-Fr,Albumiin,%,5,,False,False,False,False,False,False,False,False,False,False,True
13006,Uriini uuringud,nan,1000,U-Gl(Glükoos uriinis),mmol/l,378,,False,False,False,False,False,False,False,False,False,False,True
13032,Uriini uuringud,nan,2167,U-Bil(Bilirubiin uriinis),µmol/l,141,,False,False,False,False,False,False,False,False,False,False,True
13048,LTKH allhanked,nan,1528,dU-Cort(Kortisool ööpäevauriinis),nmol/l,2,,False,False,False,False,False,False,False,False,False,False,True
13053,Uriini analüüs,1.hommikune uriin,Lima,Lima,,31,,False,False,False,False,False,False,False,False,False,False,True
13072,Uriini analüüs,juhuslik uriin,Transitoorseepiteelirakud,Transitoorse epiteeli rakud,,7,,False,False,False,False,False,False,False,False,False,False,True
13076,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,bilirubiin,-,18,,False,False,False,False,False,False,False,False,False,False,True
13102,Uriini analüüs,1.hommikune uriin,U-METmetamfetamiinuriinis,U-MET metamfetamiin uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13104,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,pH,-,11,,False,False,False,False,False,False,False,False,False,False,True
13105,Uriini uuringud,nan,2240,Leukotsüüdid,,39,,False,False,False,False,False,False,False,False,False,False,True
13108,Uriini sademe mikroskoopia,nan,U-Sedim,Spermatosoidid,-,2,,False,False,False,False,False,False,False,False,False,False,True
13125,Uriini sademe mikroskoopia,nan,U-Sedi-m,Granulotsüüdid,r/vv,3,,False,False,False,False,False,False,False,False,False,False,True
13135,Uriini analüüs,1.hommikune uriin,Transitoorseepiteelirakud,Transitoorse epiteeli rakud,,21,,False,False,False,False,False,False,False,False,False,False,True
13142,Uriini uuringud,nan,1657,Legionella pneumophila antigee,,2,,False,False,False,False,False,False,False,False,False,False,True
13146,Uriini uuringud,nan,767,2 trans.ep,,1,,False,False,False,False,False,False,False,False,False,False,True
13149,Uriini uuringud,nan,1197,U-Mikroalbumiin(Albumiin uriinis (mikroalbuminuuria)),mg/l,2,,False,False,False,False,False,False,False,False,False,False,True
13212,Uriini analüüs,nan,U-M1M-komponent1uriinis,U-M1 M-komponent 1 uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13216,Uriini uuringud,nan,2233,Glükoos,,39,,False,False,False,False,False,False,False,False,False,False,True
13226,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Uriini hägusus,-,349,,False,False,False,False,False,False,False,False,False,False,True
13227,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Ketoonid,-,832,,False,False,False,False,False,False,False,False,False,False,True
13233,Uriini analüüs 10-param. testribaga,nan,U-Strip,Erikaal SG,kg/l,782,,False,False,False,False,False,False,False,False,False,False,True
13242,Uriini analüüs,nan,Leukotsütaarsilindrid,Leukotsütaarsilindrid,,2,,False,False,False,False,False,False,False,False,False,False,True
13250,Uriini uuringud,nan,2130,Leukotsüüdid,,1,,False,False,False,False,False,False,False,False,False,False,True
13252,Uriini sademe mikroskoopia,nan,U-sedim-suprav,transitoorsed,-,1,,False,False,False,False,False,False,False,False,False,False,True
13269,Uriini uuringud,nan,1162,Transitoorne epiteel,rakku / vaateväli,274,,False,False,False,False,False,False,False,False,False,False,True
13271,Glükoos uriinis,nan,U-Gluc,Glükoos uriinis %,%,41,,False,False,False,False,False,False,False,False,False,False,True
13280,Uriini sademe mikroskoopia,nan,U-Sedim,Leukotsüütide silindrid (U),-,9,,False,False,False,False,False,False,False,False,False,False,True
13301,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Bilirubiin,mg/dL,3,,False,False,False,False,False,False,False,False,False,False,True
13347,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,<ANONYM>,mg/dL,3,,False,False,False,False,False,False,False,False,False,False,True
13348,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Glükoos uriinis,mmol/l,107,,False,False,False,False,False,False,False,False,False,False,True
13363,Valk ööpäevases uriinis,nan,dU-Prot,dU-Prot,g/24t,23,,False,False,False,False,False,False,False,False,False,False,True
13368,Uriini sademe mikroskoopia,nan,U-Sedim,Granulaarsed silindrid (U),s/vv,79,,False,False,False,False,False,False,False,False,False,False,True
13369,Uriini uuringud,nan,514,U-p(Uriini pH),pH,52,,False,False,False,False,False,False,False,False,False,False,True
13378,uriini autom,nan,U-uriini_autom,nitritid,-,19,,False,False,False,False,False,False,False,False,False,False,True
13388,Uriini analüüs testribaga,nan,U-Strip,Urobilinogeen (U),umol/L,33,,False,False,False,False,False,False,False,False,False,False,True
13396,Uriini uuringud,nan,2127,Ülemineku epitee,,1,,False,False,False,False,False,False,False,False,False,False,True
13406,U-UBG,nan,nan,nan,,2,,False,False,False,False,False,False,False,False,False,False,True
13414,Biokeemia analüüs,nan,U-Mtdmetadoonuriinis,U-Mtd metadoon uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13422,Uriini uuringud,nan,11,1 U-Bil,µmol/l,1,,False,False,False,False,False,False,False,False,False,False,True
13425,Uriini analüüs 10-parameetriline,nan,U-Strip,Erikaal,-,1,,False,False,False,False,False,False,False,False,False,False,True
13431,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,nan,,110,,False,False,False,False,False,False,False,False,False,False,True
13446,Uriini ribaanalüüs,nan,U-Strip,Bilirubiin,mikrol/l,23,,False,False,False,False,False,False,False,False,False,False,True
13452,Uriini uuringud,nan,3,U-Erikaal,,846,,False,False,False,False,False,False,False,False,False,False,True
13456,Uriini uuringud,nan,1033,Vahajas silinde,rakku / vaateväli,13,,False,False,False,False,False,False,False,False,False,False,True
13459,Uriini uuringud,nan,1175,U-Alb/U-Cre(Albumiini ja kreatiniini suhe uriinis),mg/mmol,4,,False,False,False,False,False,False,False,False,False,False,True
13483,Uriini ribaanalüüs,nan,U-Strip,nan,,100,,False,False,False,False,False,False,False,False,False,False,True
13507,U-Leu,nan,nan,nan,,2,,False,False,False,False,False,False,False,False,False,False,True
13531,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Erütrotsüüdid,Er/ul,323,,False,False,False,False,False,False,False,False,False,False,True
13534,Uriini sademe mikroskoopia,nan,U-Sed-m.,U-Sed-m.,-,1,,False,False,False,False,False,False,False,False,False,False,True
13544,Uriini analüüs 10 parameetrilise testribaga,nan,U-Strip,UBG,umol/L,256,,False,False,False,False,False,False,False,False,False,False,True
13547,Uriini analüüs 10-param. testribaga,nan,U-Strip,Atsetoon <ANONYM>,-,938,,False,False,False,False,False,False,False,False,False,False,True
13580,Albumiini ja kreatiniini suhe uriinis,nan,U-Alb/U-Crea,nan,mg/L,2,,False,False,False,False,False,False,False,False,False,False,True
13601,Uriini uuring 10-parameetrilise testribaga,nan,U-Strip,<ANONYM>,.,922,,False,False,False,False,False,False,False,False,False,False,True
13616,Biokeemia analüüs,seerum,U-S-Crea-Carvutuslik(kreatiniinikliirens),U-S-Crea-C arvutuslik (kreatiniinikliirens),,1,,False,False,False,False,False,False,False,False,False,False,True
13622,Kreatiniini kliirens ööpäevases uriinis,nan,dU-S-Crea,Kreatiniin seerumis,umol/l,2,,False,False,False,False,False,False,False,False,False,False,True
13638,Uriini analüüs,nan,U-PCPfentsüklidiinuriinis,U-PCP fentsüklidiin uriinis,,7,,False,False,False,False,False,False,False,False,False,False,True
13641,Uriini uuringud,nan,1179,Lümfotsüüdid,rakku / vaateväli,251,,False,False,False,False,False,False,False,False,False,False,True
13645,Biokeemia analüüs,nan,dU-NaNaatriumööpäevasesuriinis,dU-Na Naatrium ööpäevases uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13651,Toksikoloogilised uuringud,nan,1078,U-mAMP(Metamfetamiinid uriinis),ng/ml,2,,False,False,False,False,False,False,False,False,False,False,True
13654,Uriini uuringud,nan,1006,U-Bil(Bilirubiin uriinis),µmol/l,1206,,False,False,False,False,False,False,False,False,False,False,True
13693,Uriini sademe mikroskoopia,nan,nan,Lameepiteeli rakud,rakku/vv,35,,False,False,False,False,False,False,False,False,False,False,True
13699,Uriini analüüs,1.hommikune uriin,U-GluGlükoos,U-Glu Glükoos,,442,,False,False,False,False,False,False,False,False,False,False,True
13701,Neisseria gonorrhoeae DNA uriinis,nan,U-N_gonorrhoeae_DNA,U-N gonorrhoeae DNA,-,6,,False,False,False,False,False,False,False,False,False,False,True
13703,Uriini uuringud,nan,777,Erikaa,,1,,False,False,False,False,False,False,False,False,False,False,True
13706,Uriini analüüs,juhuslik uriin,U-AmylAmülaasuriinis,U-Amyl Amülaas uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13714,"Happekindlad bakterid, mikroskoopia, uriinis",nan,U-Mycob,U-Mycob,-,5,,False,False,False,False,False,False,False,False,False,False,True
13723,Uriini uuringud,nan,776,dU-Prot(välk ööpäevases uriinis),g,5,,False,False,False,False,False,False,False,False,False,False,True
13731,Uriini analüüs,ööpäevane uriin,U-CreaKreatiniinuriinis,U-Crea Kreatiniin uriinis,,3,,False,False,False,False,False,False,False,False,False,False,True
13740,Koproporfüriinide ja kreatiniini suhe uriinis,nan,U-Coprop/U-Crea,Kreatiniin uriinis,mmol/l,2,,False,False,False,False,False,False,False,False,False,False,True
13747,uriini ribauuring,nan,U-Strip,nitraadid,-,1,,False,False,False,False,False,False,False,False,False,False,True
13748,U-Alb/U-Crea,nan,nan,nan,,18,,False,False,False,False,False,False,False,False,False,False,True
13752,Uriini ribaanalüüs,nan,U-Strip,Ketokehad uriinis,-,663,,False,False,False,False,False,False,False,False,False,False,True
13757,Uriini uuringud,nan,123,"U-Ni(Nitritid uriinis, üks parameeter 10 parameetrilisel testribal)",,1,,False,False,False,False,False,False,False,False,False,False,True
13762,Narkootilised ained uriinis,nan,U-Narco,Bzd,-,2,,False,False,False,False,False,False,False,False,False,False,True
13814,Kreatiniin ja mikroalbumiin 24 h uriinis,nan,dU-Kreat/Album,U-Crea,mmol/24 h,1,,False,False,False,False,False,False,False,False,False,False,True
13816,Uriini uuringud,nan,1125,AAV1 2 U-pH(Uriini pH),pH,1,,False,False,False,False,False,False,False,False,False,False,True
13817,Amülaas uriinis (kolorimeetria),nan,U-Amyl,Amülaas uriinis U/l,U/l,7,,False,False,False,False,False,False,False,False,False,False,True
13820,Uriini analüüs,nan,U-UreaUureauriinis,U-Urea Uurea uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13837,Uriini analüüs 10-parameetriline,nan,U-Strip,Ketoonid,-,1,,False,False,False,False,False,False,False,False,False,False,True
13848,Biokeemia analüüs,nan,U-S-Crea-Carvutuslik(kreatiniinikliirens),U-S-Crea-C arvutuslik (kreatiniinikliirens),,15,,False,False,False,False,False,False,False,False,False,False,True
13851,Uriini uuringud,nan,3533,Granuleeritud silindri,,2,,False,False,False,False,False,False,False,False,False,False,True
13852,Uriini uuringud,nan,766,lameepit.,,824,,False,False,False,False,False,False,False,False,False,False,True
13861,Uriini analüüs,nan,nan,Leukotsüüdid mikroskoopiliselt,,12,,False,False,False,False,False,False,False,False,False,False,True
13901,Uriini analüüs testribaga,nan,U-Strip,Erikaal (U),-,33,,False,False,False,False,False,False,False,False,False,False,True
13904,Uriini analüüs,ööpäevane uriin,U-Prot/Crevalgujakreatiniinisuhe,U-Prot/Cre valgu ja kreatiniini suhe,,3,,False,False,False,False,False,False,False,False,False,False,True
13905,Uriini sademe mikroskoopia,nan,U-Sed-m,pärmseened,-,30,,False,False,False,False,False,False,False,False,False,False,True
13909,Uriini sademe mikroskoopia,nan,U-Sedim,Makrofaagid (ur. sademes),-,3,,False,False,False,False,False,False,False,False,False,False,True
13913,Uriini analüüs,1.hommikune uriin,U-Trifos.krTrifosfaadikristallid,U-Trifos.kr Trifosfaadi kristallid,,1,,False,False,False,False,False,False,False,False,False,False,True
13914,Uriini analüüs,nan,EryErütrotsüüdidtestribaga,Ery Erütrotsüüdid testribaga,,41,,False,False,False,False,False,False,False,False,False,False,True
13915,Uriini analüüs,nan,nan,Bakterid,,3,,False,False,False,False,False,False,False,False,False,False,True
13956,Uriini analüüs,nan,dU-ClKloriidööpäevasesuriinis,dU-Cl Kloriid ööpäevases uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
13959,Uriini uuringud,nan,384,U-Cre(kreatiniin uriinis),mg/dl,19,,False,False,False,False,False,False,False,False,False,False,True
13970,Uriini analüüs,uriin,pHHappe-alusetasakaal,pH Happe-aluse tasakaal,,3,,False,False,False,False,False,False,False,False,False,False,True
13973,Uriini uuringud,nan,1155,p,pH,1,,False,False,False,False,False,False,False,False,False,False,True
13975,Uriini uuringud,nan,2344,Aeroobne külv: olek,,3,,False,False,False,False,False,False,False,False,False,False,True
13980,Uriini uuringud,nan,384,U-Crea(kreatiniin uriinis),mg/dl,28,,False,False,False,False,False,False,False,False,False,False,True
13981,Uriini uuringud,nan,2237,p,pH,4,,False,False,False,False,False,False,False,False,False,False,True
13985,Trichomonas vaginalis uriinist PCR-meetodil,nan,U-Trva-PCR,U-Trva-PCR,-,2,,False,False,False,False,False,False,False,False,False,False,True
13999,Uriini uuringud,nan,1024,Erütrotsüüdid,rakku / vaateväli,276,,False,False,False,False,False,False,False,False,False,False,True
14012,Uriini analüüs,nan,nan,U-Glu Glükoos,,11,,False,False,False,False,False,False,False,False,False,False,True
14025,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,urobilinogeen,-,11,,False,False,False,False,False,False,False,False,False,False,True
14026,uriini autom,nan,U-uriini_autom,erütrotsüüdid,-,69,,False,False,False,False,False,False,False,False,False,False,True
14027,Uriini uuringud,nan,706,U-Le(Leukotsüüdid uriinis),µl,39,,False,False,False,False,False,False,False,False,False,False,True
14033,Uriini analüüs,juhuslik uriin,U-AlbAlbumiinuriinis,U-Alb Albumiin uriinis,,2,,False,False,False,False,False,False,False,False,False,False,True
14035,Uriini analüüs,uriin,BilBilirubiin,Bil Bilirubiin,,3,,False,False,False,False,False,False,False,False,False,False,True
14036,Uriini uuringud,nan,1007,AAV1 U-Ery(Erütrotsüüdid uriinis),µl,12,,False,False,False,False,False,False,False,False,False,False,True
14050,Uriini uuringud,nan,1200,dU-Creat(Kreatiniin ööpäevases uriinis),mmol/24 h,9,,False,False,False,False,False,False,False,False,False,False,True
14063,Uriini analüüs,juhuslik uriin,U-PCPfentsüklidiinuriinis,U-PCP fentsüklidiin uriinis,,3,,False,False,False,False,False,False,False,False,False,False,True
14067,Uriini sademe mikroskoopia,nan,U-Sedim,Seened,-,12,,False,False,False,False,False,False,False,False,False,False,True
14070,Uriini uuringud,nan,3529,Hüaliinsilindri,,2,,False,False,False,False,False,False,False,False,False,False,True
14071,Uriini uuringud,nan,704,U-Gl(Glükoos uriinis),mmol/l,39,,False,False,False,False,False,False,False,False,False,False,True
14083,Uriini uuringud,nan,8570,U-Bil(Bilirubiin uriinis),µmol/l,2,,False,False,False,False,False,False,False,False,False,False,True
14103,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Leukotsüüdid,-,476,,False,False,False,False,False,False,False,False,False,False,True
14106,Hematoloogilised ja uriini uuringud,nan,10703,U-Prot(Valk uriinis),,21,,False,False,False,False,False,False,False,False,False,False,True
14112,Uriini sademe mikroskoopia,nan,U-Sed-m,Granulaarsed silindrid,s/vv,11,,False,False,False,False,False,False,False,False,False,False,True
14136,Uriini uuringud,nan,1034,Amorfsed uraadid,,88,,False,False,False,False,False,False,False,False,False,False,True
14140,Uriini uuringud,nan,608,Leukotsüüdid,,1,,False,False,False,False,False,False,False,False,False,False,True
14145,Uriini uuringud,nan,1501,Erikaa,,12,,False,False,False,False,False,False,False,False,False,False,True
14150,Uriini uuringud,nan,4874,Tuubulusepiteel,,7,,False,False,False,False,False,False,False,False,False,False,True
14151,U-pH,nan,nan,nan,,2,,False,False,False,False,False,False,False,False,False,False,True
14154,Uriini analüüs,1.hommikune uriin,U-Kusih.kr.Kusihappekristallid,U-Kusih.kr. Kusihappe kristallid,,3,,False,False,False,False,False,False,False,False,False,False,True
14169,Uriini uuringud,nan,1505,Nitriti,,12,,False,False,False,False,False,False,False,False,False,False,True
14195,Uriini uuringud,nan,3526,Granulotsüüdi,/vv,2,,False,False,False,False,False,False,False,False,False,False,True
14216,Uriini sademe mikroskoopia,nan,U-Sedim,Tuubulussilindrid,-,2,,False,False,False,False,False,False,False,False,False,False,True
14237,urilux,nan,U-urilux,erütrotsüüdid,-,24,,False,False,False,False,False,False,False,False,False,False,True
14250,Uriini uuringud,nan,4868,Leukotsüüdid,,3,,False,False,False,False,False,False,False,False,False,False,True
