text	y
Asi on nimelt selles , et pronksiaja esimesest poolest , vanemast pronksiajast , meil luuleide peaaegu ei ole .	0
Kindlalt võib aga väita , et just sellel perioodil omandas hobune küllaltki suure tähtsuse inimese elus .	0
Sellest annavad tunnistust järgmise perioodi , noorema pronksiaja , leiud .	0
Nagu jooniselt näha , on kindlustatud asulatest välja tulnud luude-kontide seas hobuste omi võrdlemisi palju .	0
Rauaaja varasemate perioodide kohta praegu veel materjali ei ole , kuid võib arvata , et hobuse osatähtsus on järjest kasvanud .	0
Igatahes on enamikul juhtudel hobuseluid rohkesti ka keskmise rauaaja linnustes .	0
Nooremal rauaajal hobuseluude osatähtsus osteoloogilises materjalis langeb ning keskaegses luuaineses on hobune tavaliselt esindatud vaid üksikute luuleidudega .	0
Ratsu või hoopis lihaloom ?	0
Eelpoolöeldust võib jääda mulje , et alates nooremast rauaajast on hobuse tähtsus vähenenud .	0
Tegelikult see siiski nii ei ole .	0
Arheozooloogiline materjal koosneb ju põhiliselt toidujäätmetest , seega lihaloomade luudest .	0
Järelikult on hobuseliha olnud kuni noorema rauaajani muinaseestlaste toidulaual küllaltki tähtsal kohal .	0
Vähesel määral on hobuseliha söödud veel keskajalgi , sellele vihjavad Tartust ja Tallinnast saadud hobuseluude fragmendid .	0
Kuid üldiselt on kõikjal Euroopas täheldatud tendentsi , et keskaegsetes materjalides kohtab vähe hobuseluid , ning seda seostatakse ristiusu levikuga , mis keelas hobuseliha söömise .	0
Et hobuselihast täiesti ei loobutud , näitavad mitmed selgete purustamisjälgedega luuleiud .	0
Veise- ja hobuseluude fragmente võrreldes tundub , et lihakeha tükeldamise skeem on nende kahe liigi puhul olnud sarnane .	0
V. Tsalkini andmetel on kirjalikest allikatest teada , et Venemaal söödi nälja korral kõike , isegi hobuseliha .	0
Arvestades hobuseluude rohkust sealses luuaineses , võiks järeldada , et nälg oli Venemaal päris tavaline nähtus .	0
Samuti märgib ta , et juba vastavate keeldude olemasolu viitab asjaolule , et probleem oli olemas .	0
Eesti leidude seas väheneb hobuseluude osa juba enne ristiusu vastuvõtmist .	0
Kuigi ristiusu elemente oli Eestis ilmselt juba enne <INT> .	0
sajandit , ei ole loogiline , et see oleks esmajärjekorras mõjutanud siinsete elanike toitumistavasid .	0
Seega ei saa siin usk olla määrava tähtsusega .	0
Kõige tõenäolisemalt on põhjuseks hoopis hobuse funktsiooni muutumine .	0
Väga võimalik , et hobuseid hakati järjest rohkem kasutama künnitöödel ning ratsudena sõjaretkedel .	0
Hobuse kasutusalade täpsemaks selgitamiseks arheozooloogilisest materjalist loomulikult ei piisa .	0
Kesk-Euroopas oli neoliitikumis ilmselt põhiliseks veoloomaks veis , seda tõendavad sealsetest haudadest leitud veiste paarismatused .	0
Arvatakse , et ka venekirvekultuuri hõimud kasutasid veoloomana veist ning veokina kettakujuliste puuratastega vankrit .	0
Ka põllutöödel võidi kasutada mitte hobuseid , vaid hoopis veiseid .	0
Nii on näiteks Rootsis avastatud hilispronksiaegsed kaljujoonised , kus on kujutatud härgade paarisrakendiga kündmist .	0
Väga võimalik , et ka Eestis oli veel nooremal rauaajalgi põhiliseks künniloomaks härg , seda eriti Lääne- , Põhja- ja Kesk-Eestis .	0
Lõuna- ja Kagu-Eestis kasutati künnitöödel tõenäoliselt ka hobust .	0
Hobusega kündmine levis laialdasemalt ilmselt alles noorema rauaaja teisel poolel , kui kasutusele tuli harkader .	0
Mis puutub ratsutamisse , siis sellega tegeldi ilmselt juba nooremal pronksiajal , millele viitavad Asvast ja Irust leitud luust suitsekangid , mis meenutavad oma kujult Ida-Euroopast ja Aasiast leitud metallist suitsekange .	0
Kui laialdaselt oli ratsutamine levinud hilisematel aegadel , ei ole kahjuks teada , ratsutamisega seotud hobuseriistu on Eestist väga vähe leitud .	0
Et muinaseestlased kasutasid oma sõjaretkedel ka ratsamehi , sellele saame kinnitust Henriku Liivimaa kroonikast : “ Vahepeal kutsuvad saarlased ja revalased ja ridalased kokku suure ja tugeva sõjaväe kõigist ümberkaudseist Mereäärsetest kihelkondadest ja nendega kaasas olid kõik vanemad Saaremaalt ja Ridalast ja kogu Eestimaalt , kel oli palju tuhandeid ratsamehi ja veel enam tuhandeid neid , kes tulid laevadega , ja nad liikusid edasi Liivimaale .	0
” <br> Kui hinnalised olid tol ajal hobused , saame kinnitust sama Turaida sõjaretke kirjelduse järgmisest lõigust : “ Vahepeal koguneb sõjaväe teine osa , nähes omade ( eestlaste ) hukku , mäele , mis on linnuse ja Koiva vahel , ja nad valmistuvad kaitseks .	0
Liivlased aga ja kristlaste jalamehed jooksevad saagi kallale , röövivad hobuseid , keda seal oli mitmeid tuhandeid , ja jätavad hooletusse võitluse ülejäänud paganatega .	0
” <br> Peale kõige selle võis hobune olla ka ohvriloom .	0
Kivikalmetest saadud arheozooloogilises materjalis leidub ka hobuste luid , peamiselt hambaid ja jäsemete luid .	0
Veel keskajalgi on hobuste päid kasutatud ohverdamiseks , Pärnust leiti mõne aasta eest ühe keskaegse lauda nurga alt umbes <INT> - <INT> aastase täku kolju .	0
Siiski ei ole hobune ohvriloomana eestlaste jaoks ilmselt väga olulisel kohal olnud .	0
Poni sõjaratsuks <br> Nii nagu tänapäeva eesti hobused , olid ka muinas- ja keskaegsed eesti hobused tõenäoliselt väga erineva suuruse ja välimusega .	0
Autoril on olnud võimalik vaadelda kolju mõõtmeid ja kuju ainult kahe keskaegse hobusekolju puhul .	0
V. Gromova klassifikatsiooni alusel on Tallinnast saadud kolju laiaotsmikuline , Pärnust pärit kolju on keskmise laiusega otsmikuga .	0
Koonu pikkus on mõlemal koljul keskmine , koonu laius esimesel suhteliselt suur , teisel keskmine .	0
Eesti keskaegsete hobuste otsmiku profiil oli tõenäoliselt sirge .	0
Materjali vähesuse tõttu on Eesti hobuste turjakõrguse arvutamiseks kasutatud mitte ainult kämblaluid , mille järgi seda tavaliselt tehakse , vaid kõiki luid , millel oli võimalik mõõta maksimaalne pikkus .	0
Mõõtmete põhjal jääb mulje , et Eesti hobuste turjakõrgus on aja jooksul suurenenud .	0
Kui muinasaja lõpul oli enamik hobustest turjakõrgusega <INT> - <INT> sentimeetrit , siis enamiku keskaegsete hobuste turjakõrgus oli <INT> - <INT> sentimeetrit .	0
Hilisemates materjalides on mõlema suurusega hobuste luid enam-vähem ühepalju .	0
See aga ei näita siiski mitte seda , et pärast keskaega oleks hobuste keskmine turjakõrgus uuesti vähenema hakanud .	0
Põhjus on ilmselt selles , et hobuseluid , mida analüüsida , on väga vähe .	0
Segavaks asjaoluks võib osutuda ka erinevate luude kasutamine .	0
Samadel põhjustel ei saa ka muinas- ja keskaegsete hobuste turjakõrgusi täiesti usaldusväärseks pidada ning raske on kindlalt öelda , milline see Eesti hobune neil kaugetel aegadel ikkagi täpselt oli .	0
Venemaal tehtud uuringute põhjal on selgunud , et sealsete hobuste keskmine turjakõrgus oli Kristuse-eelse <INT> .	0
aastatuhande lõpus ja <INT> .	0
aastatuhande alguses p. Kr.	0
<FLOAT> cm , <INT> .	0
<INT> .	0
aastatuhandel p. Kr. aga <FLOAT> cm .	0
Hobuste turjakõrguste vahemik jäi samaks , kuid kõrgemate isendite osatähtsus suurenes .	0
Võrreldes Venemaaga puuduvad Eesti leidude hulgas väga väikeste ( turjakõrgus <INT> - <INT> cm ) hobuste luud .	0
Veelgi väiksemate , turjakõrgusega kuni <INT> cm , hobuste luid on saadud Loode-Lätist ja Lielupe jõe basseinist , isendid turjakõrgusega üle <INT> cm puudusid seal aga hoopis .	0
Suurte ja väga suurte hobuste ( turjakõrgus <INT> - <INT> cm ) luid on suhteliselt vähe nii Eesti kui ka Venemaa leidude hulgas .	0
Üsna samasugused on hobused olnud ka Rootsis .	0
Varakeskaegses Lundis oli hobuste turjakõrgus <INT> - <INT> cm , keskmiselt <INT> cm , vendeli- ja viikingiaegses Vallebergis aga <INT> - <INT> cm .	0
Skedemosse materjalide põhjal oli hobuste turjakõrgus <INT> - <INT> cm .	0
Mis puutub tänapäevasesse eesti hobusesse , siis nende hulgas on väga erineva suurusega isendeid , kõige väiksemaid peetakse kohati Saaremaal ning nende turjakõrgus on <INT> - <INT> cm .	0
Kirjandust : <br> Eesti talurahva ajalugu .	0
I köide .	0
Tallinn <DATE> ; <br> Henriku Liivimaa kroonika .	1
Tallinn <DATE> ; Jaanits , L . , Laul , S . , Lõugas , V . , Tõnisson , E . <DATE> .	1
Eesti esiajalugu .	0
Tallinn ; <br> Mauring , H . <DATE> .	1
Hobusekasvatus ja ratsasport .	0
Tallinn .	0
VELJO SINIVEE <br> Lehitsedes järjekordset “ Wired Magazine “ elektroonset numbrit sattusin huvitavale tööpakkumisele ( aadressil ) - nimelt vajati loomaaedade planeerijat .	0
Siit tekkis mõte uurida , kuidas on võrgus loomaaiad kajastatud ja mis elukaid seal eksponeeritakse .	0
Mõeldud-tehtud .	0
Kohvi ( see Net'is uitaja jõujook ) keemamineku ajaks oli Altavista otsingurobot jõudnud juba üsna suure hulga kodulehekülgi omavaid zooparke ja nende aadresse välja nuhkida .	0
Esimesena hakkas nimekirjas silma TheElectronic Zoo .	0
Igati “ võrgusõbralik nimi ja asub kah üsna “ lähedal ” : .	0
Lehekülg sisaldab terve pinu loodusealast teavet ja otsinguroboti , mis ei pahanda isegi siis , kui esitada igasuguseid loomadesse mittepuutuvaid küsimusi .	0
Serveri suurim väärtus on siiski veterinaarinfo .	0
Teavet on nii ( kodu- ) loomade hoidmisest , ravimisest kui ka õigest toitmisest .	0
Üsna populaarne koht - tervelt <INT> <INT> külastust aasta jooksul .	0
Vaataks , mida seal soovitatakse teha , kui kass ennast liiga paksuks söönud on … <br> Kooli geograafiatundidest on uduselt meelde jäänud fakt , et kõige eriskummalisemad loomad elavad Austraalias .	0
Kuid nagu kiuste ei tulnud selle mandri infoserveritest mitte poolt baitigi - isegi tungiva nõudmise peale mitte .	0
Vahest on haikalad suure näljaga kaablid ära söönud või ehk on mõne sõbraliku riigi allveelaev traatidesse takerdunud ?	0
Jätame sidetehnikud liine puhtaks rookima ja siirdume hoopistükkis Ameerikasse , kus on asutus nimega <br> New England Aquarium .	0
Kuigi seal hoitakse ka maismaa loomi , on paik kuulus eelkõige oma akvaariumide poolest .	0
Tervelt seitsmekümnes neist eksponeeritakse nii soolase- kui mageveeelukaid , troopikavete kalu , luminestseeruvaid kalu jne .	0
Huvitavaim eksponaat on kindlasti tohutusuur Ookeani Akvaarium , GiantOceanTank , milles on edukalt imiteeritud Kariibi mere korallrahu elukeskkonda .	0
“ Rahvaloenduse ” andmetel asustab suure akvaariumi koopaid rohkem kui <INT> elusolendit .	0
Parim võimalus paiga vaatamisväärsustega tutvumiseks on palgata giid aadressilt .	0
Kuigi Ameerika kliima pole nii rõske ja külm kui vanal heal Inglismaal , liigume nüüd edasi mõnda tunduvalt soojemasse paika - näiteks Havaile .	0
Sealsel päikeselisel Oahu saarel asub <br> Waikiki Akvaarium .	0
Too Havai ülikoolile kuuluv asutus sai valmis aastal <DATE> ja on seega USAs vanuselt kolmas .	1
Nii soliidne paik on seadnud endale vähemalt sama soliidse ülesande - aidata igas vanuses inimesi mõista ja armastada loodust üldse ning mereasukaid eriti .	0
Inglise keeles kõlab see veidi ilusamini .	0
Asutus on keskendunud troopiliste eluvormide kogumisele ja demonstreerimisele - neid on seal üle <INT> eri liigi .	0
Esindatud on ka haruldased või väljasuremisohus liigid .	0
Muu hulgas on Waikikil ka ( ehkki mitte eksponaatide seas ) naljahambast arvutimehed .	0
Vastukaaluks paljudel kodukülgedel uhkeldavale under construction ( alles ehitamisel ) märgile , teatavad nemad uhkelt , et asutuse akvaariumi lehekülg on under destruction ( alles hävitamisel ) .	0
Sellega tahetakse öelda , et härradel on kavas disainida uhkem website … <br> Niisiis kui tahate olla üks umbes <INT> külalisest aastas , põigake sisse aadressile .	0
Jätame nüüd haikalad , hula-hulad ja muud säärased asjad Havai vetesse hulpima ning külastame enne järgmist pikemat peatuspaika põgusalt sellist kohta nagu Dallas .	0
Sealne loomaaed ei erine väga teistest sarnastest : samanimelist seebikat seal ( vist ) ei näidata ja tal on ka oma kodulehekülg Internetis ( ) nagu teistelgi suurtel loomaaedadel .	0
Silma hakkav on hoopiski pealeheküljel asuv viit pud-padi müügi kioskile .	0
Selgub , et peale tavalise träni ( filmid , kaamerad , dressid jne ) pakutakse ka loomade topiseid .	0
Ega ometi … ?	0
Kiviviske kaugusel asub Pueblo loomaaed , kus teiste eksponaatide kõrval võib näha ka Põhja-Ameerika haruldast imetajat - mustakoivalist küüliku- ehk jahituhkrut .	0
Huvitava väljapaneku kõrval on Pueblo Zool veelgi huvitavam soovilehekülg , kus kirjas kõik , mida lahked külastajad loomaaiale annetada võiksid .	0
Heakene küll , muruniitjad , kruvid ja poldid , noad , kahvlid ning vanad käterätikud on asjad , mille vajalikkus on veel kuidagi mõistetav .	0
Kuid mida teevad loomad ratastoolidega ? !	0
Kui teil sellised asjad üle on , helistage telefonil <INT> - <INT> - <INT> , sest andmise rõõm pidi see kõige suurem rõõm olema ( mitte kahjurõõm ! ) .	0
Muude eksponaatide / soovidega saab tutvuda aadressil .	0
Kui me juba korra Ameerikasse sattusime , käime ära ka Seattle'is .	0
Sealne <br> Seattle Aquarium on igati vahva koht külastamiseks .	0
Internetti pidi sissepugejatest on eelistatumad need , kelle arvutid on varustatud helikaardiga ( ja omanikud ise suurema kannatusega - helifailid tilguvad kohale aeglaselt ) .	0
Veealuse võlumaailma helisid saab kuulata ja imesid näha aadressil .	0
Pildil näha oleva viimase viida Entertainment at the Aquarium all pakutakse üsna unikaalset teenust .	0
Nimelt võib igaüks soovi korral korraldada hoones oma piduliku vastuvõtu , pidada pulmad vms .	0
Pidu ( mere- ) tähtede keskel ei maksa suurt midagi : umbes <INT> $ ( esmaspäevast kolmapäevani ) ja <INT> taala muudel nädalapäevadel <br> Reisi lõpetuseks tasuks külastada Tallinna loomaaeda ( ) .	0
Mine vaata , kus rotid elavad !	0
Peale hästi kujundatud kodukülje on nimetatud paigal veel üks suur pluss - sinna saab peale interneti transpordi ligi ka meie paljukirutud ühiskondliku transpordiga ( näiteks trolliga ) .	0
Ostke pere- või muu pilet ja astuge läbi , sest oma silm on kuningas .	0
Kõik kassisõbrad teavad , et nende lemmikud on maailma targeimad loomad !	0
Kuid kas teie kiisu oskab rääkida ?	0
Nojah , minu oma kah ainult kräunub kumeda häälega , kuid Casper oskab !	0
Kass elab aadressil ja kui teie arvutis on soundikaart , võite kuulda Casperit näugumas : “ on sul kala ka taskus või tulid lihtsalt mind vaatama ” .	0
VELJO SINIVEE ( <DATE> ) on Tallinna Tehnikaülikooli füüsika instituudi elektroonikainsener ( e-post : felc@edu.ttu.ee ) .	1
meedik HARRI JÄNES <br> Ülekaal suurendab oluliselt paljude tervisehäirete tekkimise riski , kuid sellest vabanemine nõuab vaeva .	0
Kaaluiibe vältimiseks või kaalu vähendamiseks on kaks võimalust : piirata toiduenergia tarbimist , s.t. söödava toidu kalorsust või suurendada organismi energiakulu , s.o. tõsta kehalist aktiivsust .	0
Kõige otstarbekam on need kaks moodust ühendada .	0
Toidu kalorsuse järkjärguline vähendamine organismi tegeliku vajaduseni võimaldab suhteliselt hõlpsasti kaalus maha võtta .	0
Esialgu nõuab see muidugi tahtepingutust , kuid hiljem harjutakse tagasihoidlikuma toitumisega .	0
Range paastumine ( nälgimine ) on muidugi tervisekahjulik .	0
Liigsest kehakaalust vabanemine energiakulu suurendamise teel nõuab tugevamat tahtejõudu .	0
Ülekaalu põhjustavat varurasva kasutab organism energia saamiseks siis , kui toiduenergia vähesuse tõttu on süsivesikute varud juba ammendatud .	0
Varurasva kulutamine pole kerge : üks tund energilist kõndimist ( vähemalt <INT> km ) toob kaasa energiakulu <INT> kcal .	0
Kui organismil muud energiaallikat ei ole , siis kasutab ta selle kulu katmiseks veidi üle <INT> g varurasva .	0
Millal jõuab niimoodi paar-kolm kilo kaalus maha võtta ?	0
<INT> <INT> m jooks nõuab <INT> kcal , maratonijooks <INT> kcal .	0
Pole hõlbus ennast saledaks joosta !	0
Pealegi peab tüse inimene tervisespordiga väga ettevaatlikult alustama .	0
Tervisesport , mille eesmärk pole kõrged sportlikud saavutused , aga on igaühele vajalik lihaskonna , vereringe- ja hingamiselundite tugevdamiseks .	0
Veljo Sinivee <br> Sedapuhku reisime madjarite maale Ungarisse .	0
Ei , kallistele keelekursustele pole vaja registreeruda .	0
Sõidame , nagu ikka , hiireklõpsude saatel mugavasti oma tugitoolis , klaviatuur süles ja kohvitass käes .	0
Kuigi õige tunde saamiseks võiks reisiks tellida originaalse “ Ikarus ” bussi , kasutame seekord transpordivahendina siiski Interneti sidepakette -- neid ei saa kuidagi suvise ahjukütusega tankida .	0
Muide , kohalikus pressis ( ajakiri “ The Budapest Sun ” ) väidab “ Ikaruse ” president Gábor Szeles isiklikult , et firmal läheb oma ( toodangu ) endise hiilguse taastamiseks veel veidi aega .	0
Ei ole mõtet neid kiirustama sundida .	0
Niisiis , diaalime ( see sõna pole ungari keeles vaid arvutislängis , eestikeelse vaste leiab võib-olla aadressilt ) end oma serveri külge , võtame mugavama asendi , ja vajutame enter'ile .	0
“ Ametliku ” <br> Ungari kodukülje leiab aadressilt .	0
Esiteks võiks vaadata ega mõni pisuke tormike pole Ungarimaal ringi luusimas ja turiste kimbutamas .	0
Virtuaalseid rändureid see ehk ei puuduta , kuid teravate elamuste otsijaid küll .	0
Kohaliku ilmaennustuse saab lehelt -- paraku kohalikus keeles .	0
Kui sugulaskeelse kirjatüki dekodeerimine raskeks läheb , võib appi hüüda keeletarga ( ) .	0
Kodulehekülje alguses on muhe elektroonne maakaart .	0
Klõpsides hiirega meid huvitaval kohal , manatakse ekraanile kohe selle paiga kohta käiv info -- lühike ülevaade ajaloost , hulganisti ilusaid pildikesi ja isegi teave sellest , millise transpordivahendiga on kõige parem külla tulla .	0
Vajutus mõnele kaardil olevale punasele kolmnurgale aga loetleb kõikide antud maakonnas olevate infoserverite aadressid ja “ tegevusalad ” .	0
On giide , kes puistavad oma grupi turistid alguses üle terve faktide laviiniga .	0
Meie veetlev elektroonne teejuht pole muidugi mingi erand : kodulehekülje lõpupoole on viit nimega facts , millele vajutamisel pritsitakse ekraan täis kõikvõimalikke Ungarisse ja ungarlastesse puutuvaid numbreid .	0
Huvitav on teada , et lisaks <INT> miljonile “ koduungarlasele ” elab muudes maades veel umbes <INT> miljonit ungarlast -- ligi pool rahvastikust !	0
Loomulikult saab infolehelt kuulata ka Ungari hümni ( fail anthem . html ) .	0
Kui sellest veel ei piisa , võib hankida lisa CIA vastavast ( sala- ? ) andmebaasist ( ) !	0
Võrgust leiab ka sellist infot millest giidid tavaliselt ei räägi .	0
Kuigi see teema on ehk minetanud oma aktuaalsuse , on siiski huvitav uurida , kus asus näiteks Vene sõjaväebaas , nimega “ József Attila Laktanya ” , või millega seal tegeldi .	0
Ungaris olnud Vene väeosade kohta on BICC jaoks <DATE> .	1
aastal koostatud üksikasjalik ülevaade , mille saab kätte , ilma et peaks eriline häkker olema .	0
Piisab , kui togida klaviatuurilt sisse aadress .	0
Nüüd aga tervitab rändureid maa pealinna -- <br> Budapesti infoserver ( ) .	0
Hakkab silma , et tekst on kirjutatud asjatundjate poolt : küllap tuleks meilegi turiste rohkem , kui neid nii soojade sõnadega vastu võetaks .	0
Doonau voolab tervelt <INT> km oma teest Budapesti “ müüride vahel ” .	0
Ei tea öelda , kuidas seal ujumisega lood on , kuid ilus näeb too jõgi välja küll .	0
Ühtlasi avaneb hea võimalus teha väikejalutuskäik enne muuseumide möllu sukeldumist .	0
Loomulikult pakub Budapesti server küberruumi ränduritele ka linna kaardi .	0
Kõiki kohti ei pea siiski ise läbi käima .	0
Viida Cinema Hall alt saab laadida oma arvutisse ja vaadata filmikesi näiteks sellest , kuidas näeb linn välja Gellerti mäelt vaadatuna , liikluspilti Chaini sillal , vaadet ilusale sinisele Doonaule jne .	0
Kuid -- ettevaatust !	0
Mpeg -- formaadis failid on hirmus pikad ja tilguvad kohale tundide kaupa !Jess !	0
hõõruvad telefonikompanii mehed käsi arve numbreid lugedes -- elagu WWW ( world wide wait ) … : ) <br> Mis puutub ilusasse sinisesse Doonausse , siis sellenimelist lugu ja ka muu temaatilise muusika faile saab ( “ tõmmata ” / kuulata ) näiteks viida Musical Selection alt .	0
Ungari on kuulus oma hea köögi poolest .	0
Traditsioonilised söögid on väga maitsvad ja vürtsised .	0
Kui juba maa oma server hoiatab mõnede toitudega liialdamast , tasub head nõu ilmselt kuulata !	0
Paprika ja küüslaugu sõpradel tasuks külastada väikest Doonau-äärset Kalocsa linnakest sügisel .	0
Siis pidavat majade valgetel seintel rippuvad punased paprikad eriti maalilist vaatepilti pakkuma .	0
Ja mis hõrku roogi neist valmistada saab ( vt . fail / cuisine / cuisine . html ) .	0
Kahjuks polnud paremate palade retsepte sisaldav Interneti lehekülg selle loo kirjutamise ajal veel valmis , kuid jookide oma ( viit samal leheküljel ) oli seda enam .	0
Ühendamaks kasulikku meeldivaga on segude segamisõpetuse kõrval ära toodud ka veidi taustainfot veinidest üldse ja Ungari omadest eriti .	0
Üks , mis arvatavasti kõigil madjaritest rääkides meenub , on autovõidusõit ja Hungaroring .	0
Mõistagi on nii tähtis asi ka Net'i “ üles pandud ” -- ja mitte ainult maa enda kodulehekülgedel .	0
<DATE> .	1
aasta Grand Prix'i tulemusi ja pilootide kommentaare saab lugeda muu hulgas ka aadressilt .	0
Üks tore , veidi autokooli meenutav , lehekülg asub paigas “ nimega ” .	0
Seal kirjeldatakse põhjalikult vormelite juhtimist ja jagatakse näpunäiteid rajal püsimiseks .	0
Kindlasti on kasulik teada et kui kaotate <INT> km tunnikiirusel vasakkurvi võttes kontrolli oma vormeli üle , võib viga olla kulunud või liiga külmades kummides .	0
“ Ungarlased on tulnukad !	0
“ , naljatasid teadlased kunagi Los Alamose tuumalaborites New Mexicos .	0
Samuti väidab ka Ungari valitsuse kodukülg ( ) .	0
Selgub , et suur hulk füüsikuid , kes USAs tuumapommi projekti kallal töötasid , olid madjarid ( ka Teller , Szilárd , von Neumann ) .	0
Oli selle anekdoodi põhjuseks siis ungarlaste kultuuriline erinevus või miskit muud , on raske öelda , kuid mingid eri sotid neil tulnukate ja UFOdega ikkagi on .	0
Vähemasti lehekülje sisu eest vastutava Glenn Campbelli arvates .	0
Absoluutse tõena ei tasu kirjeldatavat ehk võtta , kuid ikkagi on põnev lugeda näiteks ühe endise USA inseneri mälestusi töötamisest tulnukate laeva ehitamise kallal : ta väidab , et osa dokumentidest olid “ kõrgemas ungari keeles ” .	0
Või saada osa vaidlustest rahva päritolu üle -- see pidi kah veidi müstiline olema .	0
Või siis lobiseda madjarite oma ufoloogidega .	0
UFOdega pidi olema sama lugu , mis töökorras Vene värviteleritegagi : kõik ütlevad , et asi on põhimõtteliselt võimalik , kuid keegi pole oma silmaga näinud .	0
Mainitud koduküljel pakutakse näha ka ( vt. viit Photos ) !	0
Siinkohal kaks Ungari Neti'i aadressi tulnukate fännidele : grupp uurib hoolega antigravitatsiooni ; on küll ungari keeles .	0
Nende lugejatega , kes ei lase tulnukatel end kaasa meelitada , kohtume jälle järgmises “ Horisondi ” numbris .	0
Head “ võrgutamist ” !	0
VELJO SINIVEE ( <DATE> ) on Tallinna Tehnikaülikooli füüsika instituudi elektroonikainsener ( e-post : felc@edu.ttu.ee ) .	1
arstiteadlane ja harrastusajaloolane ILO KÄBIN <br> Steriliseeritud kummikinnaste kasutuselevõtmine Tartus <INT> .	0
aastal oli tegelikult viimane lüli sündmusteahelas , mis sai alguse <INT> aastat varem - seega <INT> aastat tagasi - ja samuti Tartus .	0
Aastal <INT> avaldas Tartus töötav arst-loomaarst prof .	0
Friedrich Brauell esimesena maailmas publikatsiooni nii loomal kui ka inimesel haigust tekitava mikroobi kohta - tegu oli batsilliga , mis põhjustab antraksit ehk siberi katku .	0
Toda sensatsioonilist sündmust võib pidada uue arstiteadusliku distsipliini - bakterioloogia - alguseks .	0
Ligikaudu samal ajal alanud töödega tõestas mõned aastad hiljem prantsuse keemik Louis Pasteur , et käärimine ja roiskumine pole keemilised protsessid , nagu varem arvati , vaid neid põhjustavad mikroobid .	0
See andis bakterioloogia arengule omakorda hoogu .	0
Brauelli avastust ei osatud Tartus nähtavasti edasi arendada .	0
Kuid , nagu selgub bakterioloog Woldemar Bucholtzi <INT> Tartus ilmunud doktoritööst , jälgiti seal hoolega prantslaste töid ja ka Pasteuri avastusele järgnenud püüdeid otsimaks vahendeid mikroorganismide hävitamiseks .	0
Muu hulgas mainib Bucholtz Jules Lemaire'i ja tema katset kasutada antiseptikumidena karbolhapet ( fenooli ) .	0
Innustatuna neist töödest tegi Bucholtz ka ise laboratoorseid katseid karbolhappega ja leidis , et see hävitab käärimisbaktereid .	0
Nende töödega pandi alus antiseptikale selle algelisel kujul .	0
Kuid kahjuks ei äratanud tema uurimus suuremat tähelepanu .	0
Bucholtzi tööst selgub samuti , et karbolhapet tundis ja kasutas sel ajal inglise kirurg Joseph Lister .	0
( Pasteuri avastuse mõjul hakkas seegi mees otsima antiseptikume .	0
Kuuldes , et ühe väikelinna lihunikud kasutavad jäätmete ja reovee desinfitseerimiseks karbolhapet , otsustas ta seda kasutada ka oma kliinikus , kus enamus opereerituid pärast amputeerimist suri , sest haav läks mädanema .	0
) <br> Lister oligi see mees , kes <INT> ( seega aasta hiljem , kui valmis tartlase Bucholtzi doktoritöö ) avaldas ajakirjas “ The Lancet ” esimese dokumenteeritud teate uue haavaravimeetodi kohta .	0
Hävitades karbolhappe abil haava sattunud haigusttekitavaid mikroobe , panigi ametlikult just Lister aluse antiseptikale , mis talle pikkamööda ka maailmakuulsuse tõi .	0
Listeri haavaravi üks esimesi tunnustajaid oli <INT> Tartu kirurgiaprofessoriks nimetatud Ernst Bergmann , kes <INT> saatis isegi ühe tartlase , dotsent C. Reyheri Inglismaale Listeri kliinikusse karbolhappe kasutamist õppima .	0
Kui <INT> .	0
aastal avati Toomemäel uus kirurgiakliinik , siis sooritas E. Bergmann ise operatsiooni Listeri karbolhappemeetodil .	0
Pärast operatsiooni peetud kõnes rõhutas Bergmann ka puhtusepidamise tähtsust .	0
Märkimist väärib veel üks fakt : juba aasta varem oli Valgamaalt pärit Bergmanni õpilane Leonid Bucholtz teinud eksperimentaalse avastuse , et sublimaat on antiseptikumina <INT> korda efektiivsem kui karbol .	0
Oma katsetes proovis L. Bucholtz <INT> antiseptilist vahendit , samuti kõrge temperatuuri mõju mitmesugustele batsillidele ja kokkidele .	0
Niisiis andis Tartu ülikooli arstiteaduskond väärtuslikku lisa ka antiseptika arengule , kuid seegi kõik oli vaid ühe järgneva sündmuse eellugu .	0
Nimelt osales tollal veel Tartus professoriks olev Ernst Bergmann <INT> .	0
aastal kirurgina Vene-Türgi sõjas .	0
Oma Balti Punase Risti välilaatsaretis hakkas ta lähtuma põhimõttest , et haava satuks võimalikult vähe pisikuid .	0
Põhimõtteliselt oli see sama printsiip , mida ta hiljem Berliinis professoriks olles koos oma assistendi Curt Schimmelbuchiga <INT> .	0
aastal tänapäevani kehtivaks antiseptikaks arendas .	0
Anglosaksi nimekaim meditsiiniajaloolane Fielding H. Garrison on kirjutanud , et J. Lister sattus karbolhappele tänu õnnelikule juhusele - nagu Z . von Manteuffel oma keedetud käelegi .	0
Ja samal ajal - nagu suur kirurg W. Halsted ei osanud näha kummikinnaste tähtsust , ei tabanud tartlane W. Bucholtz ( kuulsa farmakoloogi tartlase , Rudolf Buchheimi õpilane ) ära karbolhappe tähtsust kirurgias , kuigi tema tööd ennetasid ajaliselt J. Listeri omi .	0
teadusajakirjanik MADLI JÜRGEN <br> Hoopiski mitte .	0
