,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
19431,Histoloogia,nan,U-METmetamfetamiinuriinis,Diagnoos 1,,18,,False,False,False,False,False,False,False,False,False,False,True
19487,Histoloogia,nan,U-EtGlyetüleenglükooluriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
19541,Histoloogia,nan,U-St.pneumonia,Diagnoos 1,,4,,False,False,False,False,False,False,False,False,False,False,True
19560,Hematoloogilised uuringud,nan,dU-Catechol,RDW%,,22,,False,False,False,False,False,False,False,False,False,False,True
19561,Histoloogia,nan,U-Alb/Crea,Diagnoos 1,,33,,False,False,False,False,False,False,False,False,False,False,True
19564,Histoloogia,nan,dU-Amyl,Kirjeldus,,55,,False,False,False,False,False,False,False,False,False,False,True
19598,Histoloogia,nan,U-Ngo-PCR,Diagnoos 1,,10,,False,False,False,False,False,False,False,False,False,False,True
19618,Hematoloogilised uuringud,nan,U-RBCErütrotsüüdid,RDW%,,1483,,False,False,False,False,False,False,False,False,False,False,True
19623,Hematoloogilised uuringud,nan,U-HPV-genotüüp-PCR,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
19644,Histoloogia,nan,U-Mtdmetadoonuriinis,Kirjeldus,,10,,False,False,False,False,False,False,False,False,False,False,True
19735,Histoloogia,nan,dU-CaKaltsiumööpäevasesuriinis,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
19748,Hematoloogilised uuringud,nan,U-St.pneumonia,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
19764,Histoloogia,nan,U-Strip,Diagnoos 1,,94919,,False,False,False,False,False,False,False,False,False,False,True
19844,Histoloogia,nan,U-Bil.krBilirubiinikristallid,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
19873,Hematoloogilised uuringud,nan,U-Amf.ur.krAmorfseuraadikristallid,PLCR,,59,,False,False,False,False,False,False,False,False,False,False,True
19933,Hematoloogilised uuringud,nan,U-Crea,PLCR,,2,,False,False,False,False,False,False,False,False,False,False,True
19955,Histoloogia,nan,U-Strepn,Kirjeldus,,7,,False,False,False,False,False,False,False,False,False,False,True
19990,Hematoloogilised uuringud,nan,U-Sedi-m,RDW%,,11,,False,False,False,False,False,False,False,False,False,False,True
20205,Histoloogia,nan,U-Sed-m,Diagnoos 1,,6752,,False,False,False,False,False,False,False,False,False,False,True
20212,Histoloogia,nan,U-MOPopiaadiduriinis,Arhiivi number,,13,,False,False,False,False,False,False,False,False,False,False,True
20227,Hematoloogilised uuringud,nan,U-Alb/U-CreaAlbumiinijakreatiniinisuheuriinis,PLCR,,111,,False,False,False,False,False,False,False,False,False,False,True
20233,Hematoloogilised uuringud,nan,U-Alb,PLCR,,27,,False,False,False,False,False,False,False,False,False,False,True
20324,Histoloogia,nan,U-Up-PCR,Kirjeldus,,21,,False,False,False,False,False,False,False,False,False,False,True
20383,Histoloogia,nan,U-MeOHmetanooluriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
20432,Histoloogia,nan,U-M.alb.,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
20446,Histoloogia,nan,U-BARbarbituraadiduriinis,Lokatsioon,,12,,False,False,False,False,False,False,False,False,False,False,True
20450,Histoloogia,nan,dU-5-HIAA,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
20504,Hematoloogilised uuringud,nan,dU-PFosfaatööpäevasesuriinis,PLCR,,2,,False,False,False,False,False,False,False,False,False,False,True
20549,Histoloogia,nan,U-Alb/glAlbumiinid/globuliiniduriinis,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
20587,Histoloogia,nan,U-Tbc,Diagnoos 1,,13,,False,False,False,False,False,False,False,False,False,False,True
20589,Histoloogia,nan,U-f-kappa/lambda,Arhiivi number,,15,,False,False,False,False,False,False,False,False,False,False,True
20609,Hematoloogilised uuringud,nan,U-Mg-PCR,PLCR,,22,,False,False,False,False,False,False,False,False,False,False,True
20636,Histoloogia,nan,U-GlukGlükoosjuhuslikusuriinis,Kirjeldus,,61,,False,False,False,False,False,False,False,False,False,False,True
20793,Hematoloogilised uuringud,nan,U-PPXpropoksüfeenuriinis,RDW%,,8,,False,False,False,False,False,False,False,False,False,False,True
20876,Histoloogia,nan,U-Ca.fos.krKaltsiumfosfaadikristallid,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
20925,Histoloogia,nan,U-NitNitrit,Arhiivi number,,1488,,False,False,False,False,False,False,False,False,False,False,True
20984,Histoloogia,nan,U-ProtValkuriinis,Kirjeldus,,17,,False,False,False,False,False,False,False,False,False,False,True
21082,Histoloogia,nan,dU-S-Crea,Kirjeldus,,7,,False,False,False,False,False,False,False,False,False,False,True
21107,Hematoloogilised uuringud,nan,dU-NaNaatriumööpäevasesuriinis,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
21204,Histoloogia,nan,dU-MgMagneesiumööpäevasesuriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
21221,Hematoloogilised uuringud,nan,U-Prot-FrUriinivalkudeelektroforees,PLCR,,5,,False,False,False,False,False,False,False,False,False,False,True
21251,Histoloogia,nan,U-CreaKreatiniinuriinis,Lokatsioon,,411,,False,False,False,False,False,False,False,False,False,False,True
21338,Histoloogia,nan,dU-gam-glGammaglobuliiniduriinis,Lokatsioon,,6,,False,False,False,False,False,False,False,False,False,False,True
21351,Histoloogia,nan,U-TCAtritsükloantidepressandiduriinis,Lokatsioon,,11,,False,False,False,False,False,False,False,False,False,False,True
21381,Histoloogia,nan,U-MeOHmetanooluriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
21391,Hematoloogilised uuringud,nan,dU-CaKaltsiumööpäevasesuriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
21447,Histoloogia,nan,U-PorfPorfüriinid(uro-jakoproporfüriinid)uriinis,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
21489,Histoloogia,nan,dU-ALBAlbumiinööpäevasesuriinis,Arhiivi number,,6,,False,False,False,False,False,False,False,False,False,False,True
21581,Histoloogia,nan,U-Trifos.krTrifosfaadikristallid,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
21645,Hematoloogilised uuringud,nan,U-Sedim-m,RDW%,,6,,False,False,False,False,False,False,False,False,False,False,True
21653,Hematoloogilised uuringud,nan,dU-S-Crea,RDW%,,7,,False,False,False,False,False,False,False,False,False,False,True
21699,Histoloogia,nan,U-pHHappe-alusetasakaal,Lokatsioon,,1487,,False,False,False,False,False,False,False,False,False,False,True
21707,Histoloogia,nan,U-Candida_albicans,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
21772,Hematoloogilised uuringud,nan,dU-ImmfixUriinivalkudeimmuunfiksatsioon,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
21792,Histoloogia,nan,dU-Alb,Kirjeldus,,6,,False,False,False,False,False,False,False,False,False,False,True
21796,Histoloogia,nan,dU-MgMagneesiumööpäevasesuriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
21809,Hematoloogilised uuringud,nan,U-Prot-Fr,PLCR,,11,,False,False,False,False,False,False,False,False,False,False,True
21841,Hematoloogilised uuringud,nan,U-CreaKreatiniinuriinis,PLCR,,411,,False,False,False,False,False,False,False,False,False,False,True
21988,Histoloogia,nan,U-Alb-elAlbumiinid(elektroforeesil),Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
22002,Histoloogia,nan,U-sedim-suprav,Diagnoos 1,,752,,False,False,False,False,False,False,False,False,False,False,True
22006,Histoloogia,nan,U-Sedim_,Kirjeldus,,12,,False,False,False,False,False,False,False,False,False,False,True
22027,Hematoloogilised uuringud,nan,U-MOPopiaadiduriinis,PLCR,,13,,False,False,False,False,False,False,False,False,False,False,True
22046,Hematoloogilised uuringud,nan,U-Amylaas,PLCR,,15,,False,False,False,False,False,False,False,False,False,False,True
22053,Histoloogia,nan,U-UbgUrobilinogeen,Lokatsioon,,1488,,False,False,False,False,False,False,False,False,False,False,True
22085,Histoloogia,nan,dU-ProtValk,Kirjeldus,,25,,False,False,False,False,False,False,False,False,False,False,True
22130,Histoloogia,nan,dU-Prot,Kirjeldus,,66,,False,False,False,False,False,False,False,False,False,False,True
22137,Hematoloogilised uuringud,nan,U-MhUu,RDW%,,6,,False,False,False,False,False,False,False,False,False,False,True
22207,Histoloogia,nan,U-Up-PCR,Lokatsioon,,21,,False,False,False,False,False,False,False,False,False,False,True
22253,Hematoloogilised uuringud,nan,dU-ClKloriidööpäevasesuriinis,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
22386,Histoloogia,nan,U-Ident,Diagnoos 1,,23,,False,False,False,False,False,False,False,False,False,False,True
22442,Hematoloogilised uuringud,nan,U-MhUu,PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
22456,Histoloogia,nan,dU-K,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
22476,Histoloogia,nan,U-Amf.fos.kAmorfsefosfaadikristallid,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
22518,Hematoloogilised uuringud,nan,U-Kusih.kr.Kusihappekristallid,PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
22531,Histoloogia,nan,U-RBCErütrotsüüdid,Arhiivi number,,1483,,False,False,False,False,False,False,False,False,False,False,True
22535,Histoloogia,nan,U-sedim-suprav,Lokatsioon,,752,,False,False,False,False,False,False,False,False,False,False,True
22631,Histoloogia,nan,dU-PBGPorfobilinogeenööpäevasesuriinis,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
22684,Hematoloogilised uuringud,nan,U-Ecsecstasyuriinis,PLCR,,18,,False,False,False,False,False,False,False,False,False,False,True
22686,Hematoloogilised uuringud,nan,U-MeOHmetanooluriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
22764,Histoloogia,nan,U-Prot/Crevalgujakreatiniinisuhe,Kirjeldus,,363,,False,False,False,False,False,False,False,False,False,False,True
22784,Hematoloogilised uuringud,nan,U-Uu+Up-PCR,PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
22887,Hematoloogilised uuringud,nan,U-urilux,PLCR,,290,,False,False,False,False,False,False,False,False,False,False,True
22923,Histoloogia,nan,U-Uu-PCR,Lokatsioon,,20,,False,False,False,False,False,False,False,False,False,False,True
22961,Histoloogia,nan,dU-ImmfixUriinivalkudeimmuunfiksatsioon,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
22976,Hematoloogilised uuringud,nan,U-Ca.fos.krKaltsiumfosfaadikristallid,PLCR,,3,,False,False,False,False,False,False,False,False,False,False,True
23064,Histoloogia,nan,U-Amyl/U-CreaAmülaasijakreatiniinisuheuriinis,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,False,True
23265,Histoloogia,nan,U-Trva-PCR,Diagnoos 1,,12,,False,False,False,False,False,False,False,False,False,False,True
23339,Histoloogia,nan,U-S-Crea-Carvutuslik(kreatiniinikliirens),Diagnoos 1,,16,,False,False,False,False,False,False,False,False,False,False,True
23394,Histoloogia,nan,U-Sedim_,Lokatsioon,,12,,False,False,False,False,False,False,False,False,False,False,True
23402,Histoloogia,nan,U-Sedim ,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
23404,Histoloogia,nan,U-Ampamfetamiinjatemaderivaadiduriinis,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
23411,Histoloogia,nan,dU-ClKloriidööpäevasesuriinis,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
23458,Histoloogia,nan,U-Ident,Arhiivi number,,23,,False,False,False,False,False,False,False,False,False,False,True
23476,Histoloogia,nan,U-Crea,Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
23484,Hematoloogilised uuringud,nan,U-Ampamfetamiinjatemaderivaadiduriinis,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
23526,Histoloogia,nan,U-Alb/U-Crea,Arhiivi number,,416,,False,False,False,False,False,False,False,False,False,False,True
23536,Hematoloogilised uuringud,nan,U-Trva-PCR,PLCR,,12,,False,False,False,False,False,False,False,False,False,False,True
23554,Histoloogia,nan,dU-UAKusihapeööpäevasesuriinis,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
23599,Histoloogia,nan,dU-PorfPorfüriinid(uro-jakoproporfüriinid)ööpäevases,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
23661,Histoloogia,nan,dU-Catechol,Kirjeldus,,22,,False,False,False,False,False,False,False,False,False,False,True
23749,Hematoloogilised uuringud,nan,U-Isoprisopropanooluriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
23757,Hematoloogilised uuringud,nan,U-DALA,PLCR,,3,,False,False,False,False,False,False,False,False,False,False,True
23779,Histoloogia,nan,dU-Crea,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
23877,Hematoloogilised uuringud,nan,U-Mtdmetadoonuriinis,RDW%,,10,,False,False,False,False,False,False,False,False,False,False,True
23942,Histoloogia,nan,dU-UreaUureaööpäevasesuriinis,Diagnoos 1,,27,,False,False,False,False,False,False,False,False,False,False,True
23964,Histoloogia,nan,dU-Amyl,Lokatsioon,,55,,False,False,False,False,False,False,False,False,False,False,True
24020,Histoloogia,nan,U-AlbAlbumiinuriinis,Diagnoos 1,,106,,False,False,False,False,False,False,False,False,False,False,True
24046,Histoloogia,nan,U-MOPopiaadiduriinis,Kirjeldus,,13,,False,False,False,False,False,False,False,False,False,False,True
24056,Histoloogia,nan,U-AmylP/U-CreaPankr.amülaasijakreatiniinisuheuriinis,Kirjeldus,,2,,False,False,False,False,False,False,False,False,False,False,True
24057,Histoloogia,nan,U-PPXpropoksüfeenuriinis,Diagnoos 1,,8,,False,False,False,False,False,False,False,False,False,False,True
24113,Histoloogia,nan,U-CotKotiniinuriiniskvalitatiivne,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
24125,Histoloogia,nan,U-SGErikaal,Arhiivi number,,1458,,False,False,False,False,False,False,False,False,False,False,True
24187,Histoloogia,nan,U-CreaKreatiniin1.hommikusesuriinis,Diagnoos 1,,20,,False,False,False,False,False,False,False,False,False,False,True
24336,Histoloogia,nan,U-Mg-PCR,Kirjeldus,,22,,False,False,False,False,False,False,False,False,False,False,True
24384,Histoloogia,nan,U-Sed-m,Lokatsioon,,6752,,False,False,False,False,False,False,False,False,False,False,True
24445,Histoloogia,nan,dU-KKaaliumööpäevasesuriinis,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
24504,Histoloogia,nan,U-Ident,Kirjeldus,,23,,False,False,False,False,False,False,False,False,False,False,True
24527,Histoloogia,nan,U-uriini_valgu_ja_sademega,Diagnoos 1,,256,,False,False,False,False,False,False,False,False,False,False,True
24553,Histoloogia,nan,U-DALA,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,False,True
24554,Histoloogia,nan,dU-NaNaatriumööpäevasesuriinis,Kirjeldus,,4,,False,False,False,False,False,False,False,False,False,False,True
24596,Histoloogia,nan,U-M1M-komponent1uriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
24668,Histoloogia,nan,dU-S-Crea,Arhiivi number,,7,,False,False,False,False,False,False,False,False,False,False,True
24675,Hematoloogilised uuringud,nan,U-Mycobacterium-m,RDW%,,8,,False,False,False,False,False,False,False,False,False,False,True
24800,Hematoloogilised uuringud,nan,U-Sed-m.,PLCR,,653,,False,False,False,False,False,False,False,False,False,False,True
24882,Histoloogia,nan,U-Mycobacterium-m,Kirjeldus,,8,,False,False,False,False,False,False,False,False,False,False,True
24898,Histoloogia,nan,U-Ecsecstasyuriinis,Diagnoos 1,,18,,False,False,False,False,False,False,False,False,False,False,True
25021,Histoloogia,nan,U-Sedim-m,Arhiivi number,,6,,False,False,False,False,False,False,False,False,False,False,True
25055,Hematoloogilised uuringud,nan,U-Sedim-m,PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
25261,Histoloogia,nan,U-C_trachomatis_DNA,Kirjeldus,,6,,False,False,False,False,False,False,False,False,False,False,True
25290,Histoloogia,nan,U-Kusih.kr.Kusihappekristallid,Lokatsioon,,6,,False,False,False,False,False,False,False,False,False,False,True
25295,Histoloogia,nan,U-Crea,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
25366,Hematoloogilised uuringud,nan,dU-P,RDW%,,4,,False,False,False,False,False,False,False,False,False,False,True
25410,Hematoloogilised uuringud,nan,U-Narco,RDW%,,69,,False,False,False,False,False,False,False,False,False,False,True
25527,Histoloogia,nan,U-GluGlükoos,Diagnoos 1,,1483,,False,False,False,False,False,False,False,False,False,False,True
25569,Histoloogia,nan,dU-PFosfaatööpäevasesuriinis,Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
25597,Histoloogia,nan,U-AlbAlbumiinuriinis,Lokatsioon,,106,,False,False,False,False,False,False,False,False,False,False,True
25667,Histoloogia,nan,U-C_trachomatis_DNA,Diagnoos 1,,6,,False,False,False,False,False,False,False,False,False,False,True
25732,Histoloogia,nan,dU-Amyl,Diagnoos 1,,55,,False,False,False,False,False,False,False,False,False,False,True
25836,Hematoloogilised uuringud,nan,U-Gva-PCR,RDW%,,2,,False,False,False,False,False,False,False,False,False,False,True
25860,Histoloogia,nan,U-Amyl,Lokatsioon,,86,,False,False,False,False,False,False,False,False,False,False,True
25880,Histoloogia,nan,U-Sedim,Diagnoos 1,,11099,,False,False,False,False,False,False,False,False,False,False,True
25949,Histoloogia,nan,U-WBCLeukotsüüdid,Arhiivi number,,1487,,False,False,False,False,False,False,False,False,False,False,True
26147,Histoloogia,nan,U-OXYoksükodoonuriinis,Diagnoos 1,,9,,False,False,False,False,False,False,False,False,False,False,True
26156,Hematoloogilised uuringud,nan,U-urilux,RDW%,,290,,False,False,False,False,False,False,False,False,False,False,True
26194,Hematoloogilised uuringud,nan,U-Trifos.krTrifosfaadikristallid,RDW%,,2,,False,False,False,False,False,False,False,False,False,False,True
26275,Histoloogia,nan,U-Isoprisopropanooluriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
26390,Histoloogia,nan,U-Sedim_,Arhiivi number,,12,,False,False,False,False,False,False,False,False,False,False,True
26572,Histoloogia,nan,U-Mopopiaadiduriinis,Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
26653,Histoloogia,nan,U-Kusih.kr.Kusihappekristallid,Diagnoos 1,,6,,False,False,False,False,False,False,False,False,False,False,True
26669,Hematoloogilised uuringud,nan,U-f-kappa/lambda,RDW%,,15,,False,False,False,False,False,False,False,False,False,False,True
26691,Histoloogia,nan,dU-K,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
26715,Histoloogia,nan,U-AmylPAmülaasipankreasefraktsioonuriinis,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
26758,Histoloogia,nan,dU-5-HIAA,Lokatsioon,,2,,False,False,False,False,False,False,False,False,False,False,True
26782,Histoloogia,nan,U-MOPopiaadiduriinis,Lokatsioon,,13,,False,False,False,False,False,False,False,False,False,False,True
26878,Histoloogia,nan,U-Coprop/U-Crea,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
26906,Histoloogia,nan,dU-CreatKreatiniinööpäevasesuriinis,Lokatsioon,,7,,False,False,False,False,False,False,False,False,False,False,True
26983,Histoloogia,nan,dU-AlbAlbumiinööpäevasesuriinis,Arhiivi number,,24,,False,False,False,False,False,False,False,False,False,False,True
27004,Histoloogia,nan,U-amyl,Kirjeldus,,3,,False,False,False,False,False,False,False,False,False,False,True
27019,Hematoloogilised uuringud,nan,dU-Catechol,PLCR,,22,,False,False,False,False,False,False,False,False,False,False,True
27073,Histoloogia,nan,U-Tbc-Bac,Diagnoos 1,,13,,False,False,False,False,False,False,False,False,False,False,True
27075,Histoloogia,nan,dU-MgMagneesiumööpäevasesuriinis,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
27080,Histoloogia,nan,U-Isoprisopropanooluriinis,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
27256,Hematoloogilised uuringud,nan,dU-ProtValkööpäevasesuriinis,PLCR,,82,,False,False,False,False,False,False,False,False,False,False,True
27299,Histoloogia,nan,U-THCkannabinoididuriinis,Kirjeldus,,23,,False,False,False,False,False,False,False,False,False,False,True
27404,Hematoloogilised uuringud,nan,dU-Alb-elAlbumiinid(elektroforeesil),PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
27426,Histoloogia,nan,U-NaNaatriumuriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
27535,Histoloogia,nan,U-Mycob,Diagnoos 1,,5,,False,False,False,False,False,False,False,False,False,False,True
27588,Histoloogia,nan,U-Sedim,Lokatsioon,,11099,,False,False,False,False,False,False,False,False,False,False,True
27600,Hematoloogilised uuringud,nan,U-Gva-PCR,PLCR,,2,,False,False,False,False,False,False,False,False,False,False,True
27645,Hematoloogilised uuringud,nan,U-TCAtritsükloantidepressandiduriinis,RDW%,,11,,False,False,False,False,False,False,False,False,False,False,True
27682,Histoloogia,nan,U-Alb/U-CreaAlbumiinijakreatiniinisuheuriinis,Arhiivi number,,111,,False,False,False,False,False,False,False,False,False,False,True
27804,Histoloogia,nan,U-RBCErütrotsüüdid,Lokatsioon,,1483,,False,False,False,False,False,False,False,False,False,False,True
27894,Histoloogia,nan,dU-DALA-Delta-amiino-levuliinhapeööpäevasesuriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
27923,Histoloogia,nan,U-AmylP,Kirjeldus,,2,,False,False,False,False,False,False,False,False,False,False,True
27974,Hematoloogilised uuringud,nan,U-Mtdmetadoonuriinis,PLCR,,10,,False,False,False,False,False,False,False,False,False,False,True
28017,Hematoloogilised uuringud,nan,U-Uu/Up-PCR,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
28101,Histoloogia,nan,U-ProtValkkvantitatiivselt,Kirjeldus,,444,,False,False,False,False,False,False,False,False,False,False,True
28222,Histoloogia,nan,U-uriini_autom,Arhiivi number,,902,,False,False,False,False,False,False,False,False,False,False,True
28227,Histoloogia,nan,U-Albumiin,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
28284,Histoloogia,nan,U-uriini_autom._sademega,Arhiivi number,,339,,False,False,False,False,False,False,False,False,False,False,True
28420,Histoloogia,nan,U-ImmfixUriinivalkudeimmuunfiksatsioon,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
28430,Histoloogia,nan,U-uriini_automaat_uriinivalguga,Arhiivi number,,57,,False,False,False,False,False,False,False,False,False,False,True
28529,Histoloogia,nan,U-Prot-Fr,Lokatsioon,,11,,False,False,False,False,False,False,False,False,False,False,True
28544,Histoloogia,nan,U-Gluc,Lokatsioon,,177,,False,False,False,False,False,False,False,False,False,False,True
28563,Histoloogia,nan,dU-Cu,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
28586,Histoloogia,nan,U-AmylAmülaasuriinis,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
28676,Histoloogia,nan,dU-PBGPorfobilinogeenööpäevasesuriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
28690,Histoloogia,nan,U-Sed-m.,Arhiivi number,,653,,False,False,False,False,False,False,False,False,False,False,True
28777,Histoloogia,nan,U-uriini_valgu_ja_sademega,Arhiivi number,,256,,False,False,False,False,False,False,False,False,False,False,True
28846,Histoloogia,nan,U-ProValk,Arhiivi number,,1483,,False,False,False,False,False,False,False,False,False,False,True
28910,Histoloogia,nan,dU-NaNaatriumööpäevasesuriinis,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
29007,Histoloogia,nan,U-GluGlükoos,Kirjeldus,,1483,,False,False,False,False,False,False,False,False,False,False,True
29036,Hematoloogilised uuringud,nan,U-f-kappa/lambda,PLCR,,15,,False,False,False,False,False,False,False,False,False,False,True
29091,Histoloogia,nan,dU-ClKloriidööpäevasesuriinis,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
29100,Histoloogia,nan,U-uriini_autom._sademega,Kirjeldus,,339,,False,False,False,False,False,False,False,False,False,False,True
29111,Histoloogia,nan,U-Uu/Up-PCR,Kirjeldus,,4,,False,False,False,False,False,False,False,False,False,False,True
29121,Hematoloogilised uuringud,nan,U-Sedi-m,PLCR,,11,,False,False,False,False,False,False,False,False,False,False,True
29138,Histoloogia,nan,U-Alb/U-CreaMikroalbuminuuria,Diagnoos 1,,9,,False,False,False,False,False,False,False,False,False,False,True
29143,Histoloogia,nan,U-AmylPAmülaasipankreasefraktsioonuriinis,Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
29211,Hematoloogilised uuringud,nan,U-BARbarbituraadiduriinis,PLCR,,12,,False,False,False,False,False,False,False,False,False,False,True
29274,Hematoloogilised uuringud,nan,U-Tbc-Bac,PLCR,,13,,False,False,False,False,False,False,False,False,False,False,True
29276,Histoloogia,nan,U-ColVärvus,Lokatsioon,,1476,,False,False,False,False,False,False,False,False,False,False,True
29327,Histoloogia,nan,U-Bupr,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
29373,Hematoloogilised uuringud,nan,U-Amf.ur.krAmorfseuraadikristallid,RDW%,,59,,False,False,False,False,False,False,False,False,False,False,True
29412,Hematoloogilised uuringud,nan,U-Sed-m,PLCR,,5291,,False,False,False,False,False,False,False,False,False,False,True
29422,Hematoloogilised uuringud,nan,U-S-Crea-Cmõõdetav(kretiniinikliirens),RDW%,,13,,False,False,False,False,False,False,False,False,False,False,True
29558,Histoloogia,nan,U-Ca.oks.krKaltsiumoksalaadikristallid,Lokatsioon,,16,,False,False,False,False,False,False,False,False,False,False,True
29607,Histoloogia,nan,U-Alb/U-CreaAlbumiinijakreatiniinisuheuriinis,Lokatsioon,,111,,False,False,False,False,False,False,False,False,False,False,True
29620,Histoloogia,nan,U-Uricult,Arhiivi number,,183,,False,False,False,False,False,False,False,False,False,False,True
29680,Histoloogia,nan,U-Fentfentanüüluriinis,Lokatsioon,,2,,False,False,False,False,False,False,False,False,False,False,True
29709,Histoloogia,nan,dU-CaKaltsiumööpäevasesuriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
29725,Histoloogia,nan,U-Mh-PCR,Lokatsioon,,21,,False,False,False,False,False,False,False,False,False,False,True
29748,Histoloogia,nan,U-Barbarbituraadiduriinis,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
29778,Hematoloogilised uuringud,nan,U-NaNaatriumuriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
29833,Hematoloogilised uuringud,nan,U-Alb/Crea,RDW%,,33,,False,False,False,False,False,False,False,False,False,False,True
30021,Hematoloogilised uuringud,nan,U-OXYoksükodoonuriinis,RDW%,,9,,False,False,False,False,False,False,False,False,False,False,True
30074,Histoloogia,nan,dU-Crea,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
30103,Histoloogia,nan,U-M.alb.,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
30149,Histoloogia,nan,U-Myc,Diagnoos 1,,9,,False,False,False,False,False,False,False,False,False,False,True
30274,Histoloogia,nan,U-Trva-PCR,Kirjeldus,,12,,False,False,False,False,False,False,False,False,False,False,True
30277,Histoloogia,nan,U-CotKotiniinuriiniskvalitatiivne,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
