text	y
saaks	B_V
,	B_Z
et	B_J
tsükkel	B_S
sulguks	B_V
,	B_Z
ning	B_J
see	B_P
taipamise	B_S
taoline	B_A
hetk	B_S
sai	B_V
teoks	B_S
ja	B_J
keel	B_S
sündis	B_V
.	B_Z
""
Keel	B_S
,	B_Z
mille	B_P
omaja	B_S
paratamatuks	B_A
saatuseks	B_S
sai	B_V
destabiliseerida	O_V
Maa	B_S
ökosüsteem	O_S
.	B_Z
""
Olen	B_V
kaunis	B_D
veendunud	B_V
,	B_Z
et	B_J
see	B_P
ei	B_V
saanudki	O_V
teis	B_P
iti	B_S
minna	B_V
,	B_Z
ning	B_J
kui	O_J
ka	B_D
kusagil	O_D
teisel	B_O
taevakehal	B_S
on	B_V
mõni	B_P
liik	B_S
omandanud	B_V
mõistetega	B_S
opereeriva	B_A
keele	B_S
,	B_Z
siis	B_J
varem	B_D
või	B_J
hiljem	B_D
on	B_V
ta	B_P
pidanud	B_V
silmitsi	B_D
seisma	B_V
oma	B_P
koduplaneedi	B_S
tasakaalu	I_S
rikkumisega	O_S
,	B_Z
sügava	B_A
hirmuga	B_S
lõpetada	B_V
eluslooduse	B_S
evolutsioon	O_S
.	B_Z
""
Keel	B_S
annab	B_V
võimaluse	B_S
tähendusi	O_S
esitada	B_V
.	B_Z
""
Oleme	B_V
jõudnud	O_V
hetkeni	B_S
,	B_Z
kus	B_D
arvutikeelte	B_S
vahendusel	O_S
suudame	B_V
esitada	O_V
elu	B_S
tähendust	O_S
ennast-	B_P
kompuutrisignaalide	B_S
sagarais	O_S
elavad	B_V
esimesed	B_O
olendid	B_S
,	B_Z
keda	B_P
kõigi	O_P
funktsionaalsete	B_A
kriteeriumide	B_S
järgi	B_K
ei	B_V
saa	I_V
liigitada	O_V
muuks	B_P
kui	B_J
elusaiks	B_A
.	B_Z
""
Kui	B_J
keele	B_S
ilmumine	O_S
viis	B_V
lõpuks	B_D
Maa	B_S
tasakaalust	O_S
välja-	B_D
siis	I_D
ehk	O_D
peitub	B_V
ökoloogilise	B_A
katastroofi	B_S
vältimise	O_S
teegi	B_V
keeles	B_S
-	B_Z
põhimõttelises	B_A
muudatuses	B_S
keele	I_S
kasutamise	I_S
viisis	O_S
.	B_Z
""
Kuna	B_J
ma	B_P
ei	B_V
usu	O_V
,	B_Z
et	B_J
me	B_P
loobume	B_V
teadmiste	B_S
täiendamisest	O_S
,	B_Z
siis	B_J
järelikult	B_D
ei	B_V
ole	O_V
see	B_P
mitte	B_D
primitiivsemaks	B_C
muutumise	B_S
tee	O_S
.	B_Z
""
Seepärast	B_D
siis	O_D
oletangi	B_V
,	B_Z
et	B_J
uuel	B_A
sajandil	B_S
bioloogid	O_S
ja	B_J
lingvistid	B_S
teineteiselt	B_P
tuge	B_S
otsima	B_V
hakkavad	O_V
.	B_Z
""
Ning	B_J
miks	B_D
mitte	I_D
koguni	I_D
nii	O_D
,	B_Z
et	B_J
füüsikud	B_S
kui	B_J
filosoofid	B_S
nende	B_P
pingutusi	B_S
ja	B_J
ehitust	B_S
omaks	B_A
hakkavad	B_V
pidama	O_V
.	B_Z
""
Kas	B_D
pole	B_V
meeldiv	B_A
perspektiiv	B_S
?	B_Z
""
Lootusetu	B_A
,	B_Z
huvitav	B_A
,	B_Z
tundmatu	B_A
ja	B_J
pühendumisväärne	B_A
ühtaegu	B_D
.	B_Z
""
Mälutekstid	B_S
nõuavad	B_V
lugejat	B_S
.	B_Z
""
Keskkonnaprobleemid	B_S
subjekti	O_S
keerukat	B_A
struktuuri	B_S
.	B_Z
""
Teoreetilisel	B_A
bioloogial	B_S
oli	B_V
sel	B_P
sajandil	B_S
kaks	B_N
lainet	B_S
,	B_Z
kaks	B_N
kuldaega-	B_S
1920	B_N
-	B_Z
1930	B_N
ning	B_J
1960	B_N
-	B_Z
1970.	B_O
""
Neil	B_P
perioodidel	B_S
sündis	B_V
enamik	B_S
uusi	B_A
ajakirju	B_S
ja	B_J
selle	B_P
ala	B_S
organisatsioone	O_S
,	B_Z
õppetoole	B_S
ja	B_J
instituute	B_S
,	B_Z
samuti	B_D
ilmus	B_V
siis	B_D
bioloogia	B_S
teooria	O_S
jaoks	B_K
olulisi	B_A
uusi	O_A
ideid	B_S
pakkuvaid	B_A
raamatuid	B_S
rohkem	B_D
kui	B_J
enne	B_K
või	B_J
pärast	B_K
.	B_Z
""
Ju	B_D
võib	B_V
nüüd	B_D
pärast	B_K
aastatuhandevahetust	B_S
uut	B_A
tõusuaega	B_S
oodata	B_V
.	B_Z
""
Võiks	B_V
ju	B_D
uskuda	B_V
,	B_Z
et	B_J
bioloogia	B_S
saab	B_V
taas	B_D
kokku	O_D
,	B_Z
et	B_J
diferentseerumise	B_S
ja	B_J
ekstensiivse	B_A
arengu	B_S
etapile	O_S
järgneb	B_V
ühendamispüüdude	B_S
populaarsuse	I_S
periood	O_S
.	B_Z
""
Elunähtuste	B_S
matemaatiline	B_A
modelleerimine	B_S
on	B_V
seni	B_D
veel	I_D
ikka	O_D
limiteeritud	B_A
arvutivõimsustega	B_S
.	B_Z
""
Et	B_J
näha	B_V
,	B_Z
kuidas	B_D
kujuneb	B_V
orgaaniline	B_A
vorm	B_S
,	B_Z
kuidas	B_D
töötavad	B_A
morfogeneesimehhanismid	B_S
,	B_Z
s.t.	B_Y
kuidas	B_D
on	B_V
võimalik	B_A
organismide	B_S
keerukas	B_A
ku	B_Y
ju	B_D
,	B_Z
on	B_V
tarvis	B_D
teha	B_V
arvutusi	B_S
kolmemõõtmelises	B_A
ruumis	B_S
.	B_Z
""
See	B_P
on	B_V
ülesanne	B_S
,	B_Z
mis	B_P
vajab	B_V
järgmist	B_A
arvutitepõlvkonda	B_S
,	B_Z
võrreldes	B_V
nendega	B_P
,	B_Z
mis	B_P
praegu	B_D
teadlaste	B_S
kabinettides	I_S
laual	O_S
.	B_Z
""
Ent	B_J
niipea	B_D
,	B_Z
kui	B_J
paljud	B_P
bioloogid	B_S
ühtaegu	B_D
selle	B_P
ülesande	B_S
kallale	B_K
asuda	B_V
saavad	O_V
oma	B_P
arvutitega	B_S
,	B_Z
peaks	B_V
see	B_P
bioloogia	B_S
nägu	O_S
üksjagu	B_D
muutma	B_V
.	B_Z
""
Elu	B_S
mõistmine	O_S
ründab	B_V
järjest	B_D
jõulisemalt	O_D
mõistvat	B_V
elu	B_S
.	B_Z
""
Bioloogide	B_S
püüded	O_S
oma	B_P
vahenditega	B_S
lahendada	B_V
keha	B_S
ja	B_J
vaimu	B_S
dualismi	O_S
sagenevad	B_V
juba	B_D
praegu	I_D
jõudsalt-	O_D
et	B_J
mitte	B_D
öelda-	B_V
jälle	B_D
.	B_Z
""
See	B_P
aga	B_J
tähendab	B_V
,	B_Z
et	B_J
filosoofia	B_S
tuleb	B_V
tagasi	B_D
bioloogiasse	B_S
.	B_Z
""
Ja	B_J
bioloogia	B_S
läheb	B_V
filosoofiasse	B_S
.	B_Z
""
Teaduse	B_H
põhi	B_S
muutub	B_V
inimkaugemaks	B_C
,	B_Z
inimene	B_S
aga	B_J
puutub	B_V
järjest	B_D
enam	I_D
kokku	O_D
teaduse	B_S
pinnaga	O_S
.	B_Z
""
Pinnaga	B_S
,	B_Z
mis	B_P
näeb	B_V
välja	B_D
nagu	B_J
kompuutri	B_S
värviline	B_A
ekraan	B_S
,	B_Z
petlikult	B_D
peites	B_S
kõik	B_P
,	B_Z
mis	B_P
on	B_V
tema	B_P
taga	B_K
.	B_Z
""
Pealegi	B_D
,	B_Z
nagu	B_J
ütles	B_V
bioloog	B_S
ja	B_J
filosoof	B_S
Peter	B_H
Medawar	O_H
:	B_Z
“	O_Z
Inimaju	B_S
kohtleb	B_V
uut	B_A
ideed	B_S
samamoodi	B_D
nagu	B_J
keha	B_S
võõrast	B_A
valku- ta	B_S
tõukab	B_V
ta	B_P
ära	B_D
.	B_Z
”	O_Z
Neid	B_P
tendentse	B_S
märgates	B_V
ja	B_J
neis	B_P
loodetavate	B_A
lahenduste	B_S
lootusetust	O_S
ning	B_J
petlikkust	B_S
tajudes	B_V
ei	O_V
sära	B_S
tuleva	B_A
saja	B_N
teadus	B_S
just	B_D
eriti	O_D
sümpaatsena	B_A
.	B_Z
""
Kas	B_D
leidub	B_V
lahendus	B_S
?	B_Z
""
Ma	B_P
ei	B_V
tea	O_V
.	B_Z
""
Lootusetus	B_A
olukorras	B_S
elada	B_V
ja	B_J
loota	B_V
on	O_V
nii	B_D
inimomane	B_A
.	B_Z
""
Lisaks	B_S
võimele	O_S
tajuda	B_V
rõõmu	B_S
,	B_Z
on	B_V
meil	B_P
ja	B_J
ka	B_D
meel	B_S
traagika	O_S
tarvis	B_K
.	B_Z
""
Tahaks	B_V
tänada	O_V
Richard	B_H
Villems'it	O_H
,	B_Z
kes	B_P
oma	O_P
jutuga	B_S
mõnegi	B_P
toodud	B_V
mõtte	B_S
selgemale	B_C
sõnastusele	B_S
aitas	B_V
.	B_Z
""
KALEVI	B_S
KULL	O_S
(	B_Z
1952	B_N
)	B_Z
on	B_V
Tartu	B_H
Ülikooli	O_H
ökofüsioloogia	B_S
õppetooli	I_S
professor	O_S
ja	B_J
TA	B_P
Zooloogia	B_H
ja	B_J
Botaanika	B_H
Instituudi	O_H
teadur	B_S
.	B_Z
""
arstiteadlane	B_S
ja	B_J
harrastusajaloolane	B_S
ILO	B_Y
KÄBINSteriliseeritud	B_A
kummikinnaste	B_S
kasutuselevõtt	O_S
on	B_V
sündmus	B_S
,	B_Z
millest	B_P
tänavu	B_D
möödub	B_V
100	B_N
aastat	B_S
,	B_Z
ja	B_J
mis	B_P
on	B_V
kõige	B_D
otsesemalt	O_D
seotud	B_A
Eesti	B_H
arstiteaduse	B_S
saavutustega	O_S
.	B_Z
""
Asjalood	B_S
ise	B_P
olid	B_V
järgmised	B_A
.	B_Z
""
Keilast	B_H
pärit	B_X
ning	B_J
Tartus	B_H
arstiteadust	B_S
õppinud	B_V
dr.	B_Y
Woldemar	B_H
Fickist	O_H
oli	B_V
1897.	B_O
aastaks	B_S
saanud	B_V
teise	B_P
Eestimaa	B_H
mehe	B_S
,	B_Z
tolleaegse	B_A
Tartu	B_H
kirurgi	B_S
,	B_Z
privaatdotsent	B_S
Werner	B_H
Zoege	O_H
von	B_S
Manteuffeli	B_H
assistent	B_S
.	B_Z
""
Kord	B_D
ühel	B_P
raskel	B_A
operatsioonil	B_S
pidi	B_V
ta	B_P
kõrvale	B_D
jääma	B_V
,	B_Z
sest	B_J
tema	B_P
käele	B_S
tekkinud	B_V
furunkul	B_S
võinuks	B_V
tekitada	O_V
kardetava	B_A
infektsiooni	B_S
operatsioonihaavas	O_S
.	B_Z
""
Asendav	B_A
noor	O_A
arst	B_S
aga	B_J
osutus	B_V
ebakompetentseks	B_A
ning	B_J
kannatamatuks	B_A
muutunud	B_V
Z	B_Y
.	B_Z
von	B_S
Manteuffel	B_H
hüüdnud	B_V
W. Fickile	B_H
:	B_Z
“	O_Z
Keetke	B_V
kiiresti	B_D
lahangukindad	B_S
,	B_Z
tõmmake	B_V
need	B_P
kätte	B_S
ja	B_J
tulge	B_V
assisteerima	O_V
!	B_Z
""
”	B_Z
Vaevalt	B_D
sel	B_P
hetkel	B_S
keegi	B_P
kohalviibijaist	B_S
mõistis	B_V
,	B_Z
et	B_J
tegemist	B_S
oli	B_V
pöördelise	B_A
sündmusega	B_S
arstiteaduse	I_S
ajaloos	O_S
.	B_Z
""
Kui	B_J
,	B_Z
siis	B_D
ehk	O_D
Z	B_Y
.	B_Z
von	B_S
Manteuffel	B_H
ise	B_P
,	B_Z
kes	B_P
veel	B_D
samal	B_P
aastal	B_S
avaldas	B_V
ülevaate	B_S
kuumusega	O_S
steriliseeritud	B_V
kummikinnastest	B_S
.	B_Z
""
Kirjutises	B_S
toodi	B_V
välja	B_D
steriliseeritud	B_V
kummikinnaste	B_S
eelised	O_S
ning	B_J
nimetati	B_V
neid	B_P
keedetud	B_A
käeks	B_S
.	B_Z
""
Z	B_Y
.	B_Z
von	B_S
Manteuffel	B_H
lisas	B_V
,	B_Z
et	B_J
taoliselt	B_D
steriliseeritud	B_V
kindad	B_S
tuleb	B_V
alati	B_D
käepärast	O_D
hoida	B_V
ja	B_J
seda	B_P
ei	B_V
pea	I_V
tegema	O_V
ainult	B_D
kirurgid	B_S
,	B_Z
vaid	B_J
ka	B_D
maa-arstid	B_S
.	B_Z
""
Ent	B_J
ta	B_P
möönis	B_V
,	B_Z
et	B_J
tema	B_P
soovitatud	B_V
kinnaste	B_S
kasutamisel	O_S
pikeneb	B_V
operatsiooni	B_S
aeg	O_S
5	B_N
-	B_Z
10	B_N
minutit	B_S
.	B_Z
""
Eriti	B_D
kõrge	B_A
hinnangu	B_S
Z	B_Y
.	B_Z
von	B_S
Manteuffeli	B_H
avastusele	B_S
olevat	B_V
andnud	O_V
tema	B_P
kaasaegne	B_A
,	B_Z
tuntud	B_A
Austria	B_H
kirurg	B_S
Anton	B_H
von	B_S
Eiselsberg	B_H
oma	B_P
ütlusega	B_S
:	B_Z
“	O_Z
Et	B_J
tulla	B_V
niisugusele	B_P
mõttele	B_S
,	B_Z
peab	B_V
olema	O_V
geenius	B_S
nagu	B_J
Z	B_Y
.	B_Z
von	B_S
Manteuffel	B_H
.	B_Z
”	O_Z
Võib	B_V
väita	O_V
,	B_Z
et	B_J
Z	B_Y
.	B_Z
von	B_S
Manteuffel	B_H
sattus	B_V
oma	B_P
keedetud	B_A
käe	B_S
mõttele	O_S
juhuslikult	B_D
-	B_Z
poleks	B_V
tema	B_P
assistendil	B_S
parasjagu	B_D
furunkulit	B_S
käe	O_S
peal	B_K
olnud	B_V
,	B_Z
eks	B_D
oleks	B_V
siis	B_D
keegi	B_P
teine	O_P
tulnud	B_V
mõttele	B_S
,	B_Z
et	B_J
kirurg	B_S
peab	B_V
opereerides	I_V
steriliseeritud	O_V
kummikindaid	B_S
kasutama	B_V
.	B_Z
""
On	B_V
isegi	B_D
omaette	O_D
ime	B_S
,	B_Z
et	B_J
keegi	B_P
varem	B_D
niisugusele	B_P
mõttele	B_S
ei	B_V
olnud	I_V
jõudnud	O_V
,	B_Z
sest	B_J
probleem	B_S
oli	B_V
ju	B_D
ammu	O_D
õhus	B_S
rippunud	B_V
.	B_Z
""
Anglosaksi	B_S
autorid	O_S
rõhutavad	B_V
ameeriklase	B_S
William	B_H
Halstedi	O_H
tähtsust	B_S
,	B_Z
kes	B_P
Baltimore'is	B_H
juba	B_D
1890	B_N
kummikindaid	B_S
kasutas	B_V
.	B_Z
""
Kuid	B_J
ameerika	B_G
kirurg	B_S
varustas	B_V
kummikinnastega	B_S
vaid	B_D
assisteeriva	B_A
õe	B_S
,	B_Z
et	B_J
vältida	B_V
sublimaadist	B_S
tingitud	B_V
ekseemi	B_S
tolle	B_P
kätel	B_S
.	B_Z
""
Kindad	B_S
polnud	B_V
ka	B_D
steriliseeritud	B_S
ning	B_J
nende	B_P
kasutamise	B_S
kohta	B_K
ei	B_V
avaldatud	B_A
ühtki	B_P
artiklit	B_S
.	B_Z
""
Üks	B_P
Halstedi	B_H
assistente	B_S
on	B_V
hiljem	B_D
kirjutanud	B_V
,	B_Z
et	B_J
too	B_P
ei	B_V
mõistnud	O_V
ise	B_P
kunagi	B_D
kummikinnaste	B_S
tõelist	B_A
tähendust	B_S
.	B_Z
""
Euroopaski	B_H
tegelesid	B_V
mitmed	B_P
nimekad	B_A
kirurgid	B_S
kinnaste	I_S
küsimusega	O_S
,	B_Z
sest	B_J
bakterioloogilised	B_A
uurimused	B_S
olid	B_V
vahepeal	B_D
tõestanud	B_V
,	B_Z
et	B_J
paljaid	B_A
käsi	B_S
on	B_V
võimatu	B_A
täiesti	B_D
puhtaks	B_A
saada	B_V
.	B_Z
""
Breslau	B_H
kirurg	B_S
Johann	B_H
Mikulicz	O_H
katsetas	B_V
näiteks	B_S
niidist	O_S
ja	B_J
Leipzigi	B_H
arst	B_S
Georg	B_H
Perthes	O_H
siidist	B_A
kindaid	B_S
,	B_Z
kuid	B_J
selgus	B_V
,	B_Z
et	B_J
neidki	B_P
ei	B_V
saanud	O_V
täielikult	B_D
steriliseerida	B_V
.	B_Z
""
Z	B_Y
.	B_Z
von	B_S
Manteuffeli	B_H
avastus	B_S
võeti	B_V
esialgu	B_D
suure	B_A
kahtlusega	B_S
vastu	B_D
.	B_Z
""
1898.	B_O
aastal	B_S
kirurgide	I_S
kongressil	O_S
Saksamaal	B_H
väitis	B_V
avastaja	B_S
ise	B_P
,	B_Z
et	B_J
kummikindad	B_S
jäävad	B_V
alatiseks	B_D
püsima	B_V
.	B_Z
""
Aeg	B_S
näitas	B_V
,	B_Z
et	B_J
suurel	B_A
Tartu	B_H
kirurgil	B_S
oli	B_V
õigus	B_S
.	B_Z
""
ajaloolane	B_S
HEINO	B_H
GUSTAVSONLääne-Euroopas	O_H
ollakse	B_V
kindlad	B_A
,	B_Z
et	B_J
esimest	B_O
korda	B_S
oli	B_V
jõulupuu	B_S
avalikul	B_A
väljakul	B_S
püsti	B_D
aastal	B_S
1604.	B_O
""
Seda	B_P
kaunistatud	B_V
kuuske	B_S
võis	B_V
imetleda	O_V
Saksamaal	B_H
.	B_Z
""
Kuid	B_J
võtkem	B_V
kapist	B_S
tüse	B_A
teos	B_S
,	B_Z
millel	B_P
kirjas	B_S
“	B_Z
Liivimaa	B_H
provintsi	B_S
kroonika	O_S
…	B_Y
lühidalt	B_D
ja	B_J
uskumisväärselt	B_D
kirja	B_S
pannud	B_V
Balthasar	B_H
Rüssow	O_H
revaliensis	B_V
…	B_Y
”	B_Z
,	O_Z
1584.	B_O
""
Sealt	B_D
loeme	B_V
:	B_Z
Nii	B_D
ajasid	B_V
kodanikud	B_S
ka	B_D
talviti	O_D
jõulupühadel	B_S
ja	B_J
vastlapäeval	B_S
oma	B_P
gilditubades	B_S
ja	B_J
sellid	B_S
oma	B_P
kampades	B_S
suurt	B_A
priiskamist	B_S
taga	B_D
.	B_Z
""
Ja	B_J
pärast	B_K
kaubasellide	B_S
joomaaja	I_S
lõppu	O_S
ajasid	B_V
nad	B_P
paastuajal	B_S
suure	B_A
,	B_Z
kõrge	B_A
,	B_Z
hulga	B_S
roosidega	O_S
ehitud	B_V
kuuse	B_S
turul	O_S
püsti	B_D
ja	B_J
läksid	B_V
vastu	B_K
õhtut	B_S
üsna	B_D
hilja	I_D
sinna	O_D
karja	B_S
naiste	O_S
ja	B_J
piigadega	B_S
,	B_Z
laulsid	B_V
ja	B_J
tantsisid	B_V
seal	B_D
esmalt	O_D
ja	B_J
süütasid	B_V
seepeale	B_D
puu	B_S
,	B_Z
mis	B_P
pimedas	B_S
vägevasti	B_D
lõõmas	B_S
.	B_Z
""
Siis	B_D
võtsid	B_V
sellid	B_S
teineteisel	B_P
käest	B_S
kinni	B_D
ja	B_J
hüplesid	B_V
ja	B_J
tantsisid	B_V
paariviisi	B_D
ümber	B_K
puu	B_S
ja	B_J
tule	B_S
,	B_Z
kusjuures	B_D
ka	O_D
tulevärgimeestel	B_S
suuremaks	B_C
toreduseks	B_S
tuli	B_V
rakette	B_S
õhku	O_S
lasta	B_V
…	B_Y
Kirjeldatav	B_H
toimus	B_V
vahetult	B_D
enne	B_K
Vene-Liivi	B_H
sõda	B_S
,	B_Z
mis	B_P
algas	B_V
aastal	B_S
1558.	B_O
""
Nii	B_D
et	B_J
oli	B_V
jõuluaeg	B_S
,	B_Z
Raekoja	B_S
platsil	O_S
ehk	B_J
Suurturul	B_S
seisis	B_V
püsti	B_D
suur	B_A
kuusk	B_S
,	B_Z
kaunistatud	B_V
roosidega	B_S
.	B_Z
""
Ja	B_J
seda	B_P
vähemalt	B_D
47	B_N
aastat	B_S
varem	B_D
kui	B_J
Saksamaal	B_H
!	B_Z
""
farmakoloog	B_S
MARGAREETE	B_H
OTTERMarihuaana	O_H
on	B_V
kanepi	B_S
emastaimede	O_S
kuivatatud	B_A
ning	B_J
peenestatud	B_A
ladvad	B_S
ja	B_J
õisikuosad	B_S
.	B_Z
""
Droog	B_S
võib	B_V
sisaldada	O_V
ka	B_D
varretükikesi	B_S
ja	B_J
seemneid	B_S
.	B_Z
""
Marihuaana	B_S
võib	B_V
esineda	O_V
erineva	B_A
kuju	B_S
ja	B_J
suurusega	B_S
tükkide	O_S
või	B_J
plaatidena	B_S
.	B_Z
""
Ta	B_P
värvus	B_S
varieerub	B_V
kollakasrohelisest	B_A
pruunikani	O_A
,	B_Z
aroomi	B_S
määrab	B_V
aga	B_J
partii	B_S
vanus	O_S
(	B_Z
vastavalt	B_K
siis	B_D
kas	O_D
meeldiv	B_A
heina	B_S
,	B_Z
niiske	B_A
mulla	B_S
või	B_J
kõdunevate	B_A
taimede	B_S
lõhn	O_S
)	B_Z
.	O_Z
""
Narkootiliselt	B_D
aktiivse	B_A
aine	B_S
(	B_Z
9delta	B_S
)	B_Z
tetrahüdrokannabinooli	B_S
(	B_Z
THK	B_Y
)	B_Z
sisaldus	B_S
sõltub	B_V
taime	B_S
kasvukoha	I_S
temperatuurist	O_S
ja	B_J
aastaajast	B_S
,	B_Z
tavaliselt	B_D
on	B_V
see	B_P
1%	B_N
-2%	O_N
kuni	B_K
12%	B_N
.	B_Z
""
Marihuaanat	B_H
harilikult	B_D
suitsetatakse	B_V
(	B_Z
puhtal	B_A
kujul	B_S
või	B_J
segatuna	B_S
tubakaga	O_S
)	B_Z
.	O_Z
""
THK	B_Y
sisaldus	B_V
tänavasigarettides	B_S
varieerub	B_V
0,15	B_N
mg	B_Y
kuni	B_K
41	B_N
mg	B_Y
,	B_Z
kusjuures	B_D
5	B_N
mg	B_Y
sigareti	B_S
kohta	B_K
on	B_V
minimaalne	B_A
kogus	B_S
,	B_Z
mille	B_P
puhul	B_K
esineb	B_V
narkootiline	B_A
toime	B_S
.	B_Z
""
Marihuaana	B_S
hüüdnimed	O_S
Eestis	B_H
on	B_V
travka	B_S
,	B_Z
trava	B_S
,	B_Z
anaša	B_S
,	B_Z
smail	B_S
.	B_Z
""
See	B_P
on	B_V
kõige	B_D
levinum	B_C
sõltumusaine	B_S
,	B_Z
millega	B_P
tihti	B_D
alustavad	B_V
hilisemad	B_C
narkomaanid	B_S
.	B_Z
""
meedik	B_S
HARRI	B_H
JÄNESMelatoniin	B_S
on	B_V
inimese	B_S
ja	B_J
teiste	B_P
selgroogsete	B_S
pea-	O_S
,	B_Z
täpsemalt	B_D
vaheajus	B_S
paiknevas	B_A
väikeses	O_A
(	B_Z
mass	B_S
0,16	B_N
g	B_Y
)	B_Z
käbikehas	B_S
moodustuv	B_A
hormoon	B_S
,	B_Z
mille	B_P
teke	B_S
valguse	O_S
mõjul	B_K
väheneb	B_V
,	B_Z
pimeduses	B_S
aga	B_J
suureneb	B_V
.	B_Z
""
Melatoniin	B_S
avastati	B_V
1959.	B_O
aastal	B_S
tänu	B_K
asjaolule	B_S
,	B_Z
et	B_J
ta	B_P
pleegitas	B_V
katsekonna	B_S
nahka	O_S
,	B_Z
kaotades	B_V
pigmentrakke	B_S
melanotsüüte	O_S
ergutava	B_A
hormooni	B_S
toimeefekti	O_S
.	B_Z
""
Huvitaval	B_A
kombel	B_S
on	B_V
melatoniiniga	B_S
seni	B_D
õnnestunud	B_V
pleegitada	O_V
ainult	B_D
konna	B_S
nahka	O_S
.	B_Z
""
Loomkatsed	B_S
on	B_V
tõestanud	O_V
,	B_Z
et	B_J
melatoniin	B_S
pidurdab	B_V
mitmesugustel	B_P
loomaliikidel	B_S
sugunäärmete	I_S
arengut	O_S
ja	B_J
talitlust	B_S
mõlema	B_P
soo	B_S
esindajatel	O_S
.	B_Z
""
Aastail	B_S
1960	B_N
-	B_Z
1970	B_N
oli	B_V
see	B_P
hormooni	B_S
toime	I_S
uurijate	I_S
tähelepanu	I_S
keskmes	O_S
.	B_Z
""
Kuid	B_J
senised	B_A
pingutused	B_S
,	B_Z
kasutada	B_V
melatoniini	B_S
inimesel	O_S
eostamisvastase	B_A
ainena	B_S
,	B_Z
pole	B_V
kandnud	O_V
vilja	B_S
.	B_Z
""
Melatoniini	B_S
manustamine	O_S
mõjub	B_V
katseloomadele	B_S
samamoodi	B_D
kui	B_J
käbikehast	B_S
pimeduse	O_S
saabudes	B_V
verre	B_S
nõristuv	B_A
hormoon	B_S
.	B_Z
""
Kuid	B_J
valguse	B_S
ja	B_J
pimeduse	B_S
vaheldumisel	O_S
toimib	B_V
melatoniin	B_S
ainult	B_D
teataval	B_A
kindlal	O_A
ajal	B_S
.	B_Z
""
Sellest	B_P
tõsiasjast	B_S
lähtudes	B_V
hakati	I_V
arutama	O_V
,	B_Z
kas	B_D
ja	B_J
kuidas	B_D
melatoniin	B_S
edastab	B_V
infot	B_S
välisvalgusest	I_S
organismi	O_S
sisemisele	B_A
kellale	B_S
,	B_Z
mis	B_P
reguleerib	B_V
tsirkadiaanseid	B_A
(	B_Z
ööpäevalähedasi	B_S
)	B_Z
biorütme	B_S
.	B_Z
""
Oletati	B_V
,	B_Z
et	B_J
melatoniini	B_S
tarvitamine	O_S
peaks	B_V
pärast	B_K
Atlandi	B_H
ookeani	B_S
ületamist	I_S
lennukiga	O_S
hõlbustama	B_V
organismi	B_S
sisemise	B_A
kella	B_S
reguleerimist	O_S
uuele	B_A
kohalikule	O_A
ajale	B_S
.	B_Z
""
Üksikud	B_A
tähelepanekud	B_S
kõnelevad	B_V
tõepoolest	B_D
melatoniini	B_S
soodsast	B_A
mõjust	B_S
,	B_Z
kuid	B_J
seni	B_D
pole	B_V
teada	O_V
,	B_Z
millist	B_P
kahju	B_S
teeb	B_V
organismi	B_S
loomuliku	B_A
kohanemisprotsessi	B_S
häirimine	I_S
ajavööndite	I_S
vaheldumisel	O_S
.	B_Z
""
Väikesemahuliste	B_A
uuringutega	B_S
on	B_V
kindlaks	B_A
tehtud	O_A
ka	B_D
melatoniini	B_S
uinumist	O_S
soodustav	B_A
toime	B_S
.	B_Z
""
Organismis	B_S
moodustub	B_V
melatoniin	B_S
aminohappest	I_S
trüptofaanist	O_S
,	B_Z
mis	B_P
1980.	B_O
aastail	B_S
sai	B_V
n.-ö.	B_Y
bioloogilise	B_A
uinutina	B_S
suure	B_A
menu	B_S
osaliseks	B_A
,	B_Z
kuid	B_J
üheksa	B_N
aastat	B_S
hiljem	B_D
kõrvaldati	B_V
turult	B_S
raskekujuliste	B_A
kõrvaltoimete	B_S
tõttu	B_K
(	B_Z
näiteks	B_S
Saksamaal	B_H
)	B_Z
.	O_Z
""
Nüüd	B_D
on	B_V
teada	O_V
,	B_Z
et	B_J
need	B_P
olid	B_V
tingitud	O_V
mitte	B_D
trüptofaanist	B_S
,	B_Z
vaid	B_J
lisanditest	B_S
,	B_Z
mis	B_P
jäid	B_V
trüptofaani	B_S
tootmisel	O_S
kõrvaldamata	B_V
.	B_Z
""
Kuid	B_J
see	B_P
hoiatav	B_A
juhtum	B_S
mainitseb	B_V
ikkagi	B_D
ettevaatusele	B_S
.	B_Z
""
Viimane	B_A
melatoniini-uudis	B_S
ütleb	B_V
,	B_Z
et	B_J
see	B_P
hormoon	B_S
olevat	B_V
igavese	B_A
nooruse	B_S
allikas	O_S
,	B_Z
s.t.	B_Y
pikendavat	B_A
eluiga	B_S
.	B_Z
""
Nii	B_D
on	B_V
järeldatud	O_V
üheainsa	B_A
katsehiirtel	B_S
tehtud	B_A
uuringu	B_S
põhjal	B_K
,	B_Z
mille	B_P
tulemusi	B_S
õhinal	B_D
tutvustasid	B_V
USA	B_Y
nädalakiri	B_S
“	B_Z
Newsweek	B_H
”	B_Z
,	O_Z
saksa	B_G
ajakiri	B_S
“	B_Z
Focus	B_H
”	B_Z
ja	B_J
eratelekanal	B_S
SAT	B_Y
1.	B_O
""
Kuid	B_J
