: Kreatiniin 53 mkmol/l [norm 45 - 84],37,
Anamnees 03.08.2015:,37,
Füsioteraapia aruanne,37,
- PPI,37,
"- MAASING, MARGIT",37,
"- HRAMOV, ANNELY - D06833 - E370 - sünnitusabi ja günekoloogia",37,
Koormustestid,37,
Anamnees 27.10.2015:,37,
Hol6326 - Holter: Holter,37,
Anamnees 10.04.2015:,37,
Anamnees 18.11.2014:,37,
: Lümfotsüütide abs arv 2.5 x 10 9/L [norm 1.3 - 3.6],36,
"- GUSSEVA, OLGA - D01172 - E120 - endokrinoloogia",36,
Anamnees 04.11.2014:,36,
-  Sol Dexa-Chlorae skeemi järgi,36,
Anamnees 06.08.2015:,36,
Anamnees 16.10.2015:,36,
"- VOINOROVICA, JELIZAVETA",36,
Uriini külv,36,
Anamnees 25.06.2015:,36,
RF0001 - EKG: Funktsionaaldiagnostilised,36,
Anamnees 12.10.2015:,36,
"- GAVŠINA, ANNA-MARIA - D06645 - E370 - sünnitusabi ja günekoloogia",36,
Anamnees 19.03.2015:,36,
-  Ravi ei vaja,36,
Põhjendus: z10.0,36,
Normis:,36,
Anamnees 02.12.2014:,36,
Anamnees 16.04.2015:,36,
Anamnees 23.09.2015:,36,
: Kreatiniin 72 mkmol/l [norm 45 - 84],36,
Anamnees 15.10.2014:,36,
Anamnees 05.12.2014:,36,
Kood ja nimetus: 7016 Ravivõimlemisseanss ühele haigele (kestus 30 min) Põhjendus: M47.8 Muu spondüloos,36,
-  Pöördub oma ämmaemanda või günekoloogi poole,36,
"- Laur, Ingrid - D04712 - E340 - radioloogia",36,
"-  Nahk ja lim.kestad puhtad . Südametoonid puhtad, regulaarsed.",36,
- Kaebusteta,36,
Anamnees 22.04.2015:,36,
"- RAATS, SANDRA - Sekretär",36,
Diagn.vōi ravi eesmärgil teost.organi#ōōne punkts.,36,
Anamnees 13.11.2015:,36,
Anamnees 19.02.2016:,36,
Anamnees 05.11.2015:,36,
"- RJAZANTSEVA, NATALJA - N10036 - N500 - üldõendus",36,
7956 - Kõhupiirkonna ultraheliuuring,36,
- Tagasi neuroloogile.,36,
: Lümfotsüütide abs arv 1.1 x 10 9/L [norm 1.30 - 3.60],36,
"NKUH7 - ultraheli rasedus muu näidustusega, vaginaalne, abdominaalne, doppler: Naistekliiniku ultraheli",36,
Kokkuvõte:,36,
OPERATIO:,36,
Anamnees 01.10.2015:,36,
- Jätkata kodus RKK.,36,
"- Kiudma, Gitana - D04443 - E340 - radioloogia",36,
Anamnees 08.12.2015:,36,
Anamnees 23.03.2016:,36,
Anamnees 12.01.2016:,36,
Põhjendus: kok,36,
Anamnees 22.07.2015:,35,
Anamnees 28.04.2015:,35,
Rekonstruktiivne operatsioon opereeritud mao liittüsistuste korral,35,
Anamnees 21.05.2015:,35,
6301 - SPIROGRAAFIA: SPIROMEETRIA,35,
: MPV 9.5 % [norm 5.0 - 12.0],35,
"- KRILLO-SINK, ELO - N07413 - N500 - üldõendus",35,
Anamnees 20.02.2015:,35,
Anamnees 22.09.2015:,35,
Neurofüsioloogia,35,
Põhjendus: Ühekordne või pikaajaline kontakt tuberkuloosiga,35,
Anamnees 19.01.2016:,35,
"- Semjonov, Eero - D04251 - E280 - patoloogia",35,
Anamnees 06.01.2015:,35,
Suunatud perearsti poolt.,35,
Põhjendus: tahhükardia,35,
Operatiivne ravi.,35,
Anamnees 02.09.2015:,35,
Anamnees 11.12.2014:,35,
Anamnees 27.11.2015:,35,
"- MESIKEPP, SIIRI - D04884 - E210 - nefroloogia",35,
Anamnees 22.10.2015:,35,
Anamnees 14.01.2015:,35,
Anamnees 09.09.2015:,35,
"IRU6016 - UH doppleruuring jala süvaveenidest, IRU6016 - UH doppleruuring jala süvaveenidest: Ultraheli",35,
"- KIRSS, TIINA - Laborant",35,
ASTUSED:,35,
- Kontroll,35,
Anamnees 29.09.2015:,35,
Anamnees 04.03.2016:,35,
IRC2002 - KT rindkerest : Kompuutertomograafia,35,
Anamnees 13.07.2015:,35,
Anamnees 08.09.2015:,35,
Anamnees 08.01.2015:,35,
Anamnees 26.11.2014:,35,
: Lümfotsüütide abs arv 1.0 x 10 9/L [norm 1.30 - 3.60],35,
"- KERMES, KADRI - D04278",35,
Anamnees 09.12.2014:,35,
: Basofiilide arv 0.04 x 10 9/L [norm 0 - 0.2],35,
NKUH1 - ultraheli günekoloogiline vaginaalne: null,35,
mikroalbuminuu mikroalbuminuuriatest,35,
"- RIISPERE, ŽIVILE - D03635 - E280 - patoloogia",35,
"- REPPO, ANNE - D06515 - E340 - radioloogia",35,
Anamnees 16.01.2015:,35,
Anamnees 05.11.2014:,35,
"- ANSIP, INKERI - Laborant",35,
"- KÄNNASTE, LIIA",35,
- II POP,35,
: Kreatiniin 78 mkmol/l [norm 59 - 104],34,
"- SAADLA, PEETER - D04808 - E360 - sisehaigused",34,
Anamnees 28.10.2014:,34,
- ravi olemas,34,
Laparaskoopiline hüsterektoomia,34,
Anamnees 11.09.2015:,34,
"Röntgenülesvõte vaagnast (otseülesvõte, AP)",34,
Anamnees 20.05.2015:,34,
"- ŠEFFER, MERIKE - D04249 - E260 - ortopeedia",34,
Anamnees 27.08.2015:,34,
Kontroll 1 x aastas,34,
- Neuroloog:,34,
Ühe südameklapi asenduskorrektsioon,34,
"- RAUDSEPP, KADRI - Laborispetsialist",34,
-  Patsient soovib analüüside vastuseid.,34,
Anamnees 05.02.2015:,34,
Güneko-tsütoloogiline uuring,34,
7956 Kõhupiirkonna ultraheliuuring,34,
"- tsüto,PCR",34,
: Kreatiniin 73 mkmol/l [norm 45 - 84],34,
Anamnees 17.11.2014:,34,
Töövõimetusleht lõpetatud.,34,
Anamnees 16.03.2016:,34,
Anamnees 19.06.2015:,34,
"Teostatud lümfisõlmede ""valvur"" stsintigraafia uuring (rind)",34,
"- FRIK, MARIANNA - D04416 - E340 - radioloogia",34,
KOKKUVÕTE:,34,
Anamnees 02.06.2015:,34,
Anamnees 30.07.2015:,34,
Anamnees 04.09.2015:,34,
- EMO valvearst:,34,
Anamnees 04.02.2015:,34,
Nõustatud.,34,
"-  Kontroll x 1 aastas koos tsütoloogia võtmisega, lok. ravi ei vaja, kuna pts. kaebustevaba",34,
Protrombiini kompleks,34,
SPECT,34,
Anamnees 29.01.2016:,34,
"- Kontrolli  1-1,5 aasta pärast",34,
: Kreatiniin 74 mkmol/l [norm 45 - 84],34,
-  Refraktomeetria:,34,
Ravi haiglas:,34,
Põhjendus: Loote anatoomia,34,
vis od=1.0,34,
Anamnees 04.03.2015:,34,
Anamnees 08.10.2014:,34,
Anamnees 27.11.2014:,34,
"Eksideeritud,histo.",34,
tsütol.Q,34,
,34,
Kardiopulmonaalne test,34,
Anamnees 08.09.2014:,34,
Anamnees 19.12.2014:,34,
- Pöördub vajadusel.,34,
Emaka ekstirpatsioon koos adneksidega,34,
Tapa H. endoskoopia:,34,
Anamnees 12.02.2016:,34,
-    Regulaarsed puhkepausid sirutus- venitus harjutustega.  .Tervise sport.,33,
- Kontrollile ei ilmunud.,33,
-  Üldseisund: rahuldav,33,
: Basofiilide arv 0.01 x 10 9/L [norm 0 - 0.2],33,
a. i/v narkoosis teostatud Abrasio cavi uteri.,33,
"- MANSBERG, KAIRI - D05951 - E140 - gastroenteroloogia",33,
Anamnees 04.12.2014:,33,
- Kontroll kord aastas.,33,
Põhjendus: R06.0 Hingeldus,33,
-  pt. käis mammogtaafias tuli vastust saama - mammograafia pat. leiuta,33,
"- VIDER, KERSTIN",33,
Anamnees 23.02.2015:,33,
Sääre kips- või kerglahase asetamine,33,
EKG,33,
-  Üldseisund: rahuldav,33,
AB0 veregrupi määramine statsionaarses osakonnas,33,
Anamnees 07.11.2014:,33,
"- KALDA, REET - Sekretär",33,
Anamnees 02.04.2015:,33,
: ESR (EDTA) 2 mm/h [norm ... - 15],33,
Anamnees 26.01.2016:,33,
Killustunud liigesesis. murdude osteosünt,33,
Anamnees 11.08.2015:,33,
Anamnees 29.01.2015:,33,
: Kreatiniin 77 mkmol/l [norm 45 - 84],33,
Põhjendus: Infarctus cerebri?,33,
: Kreatiniin 75 mkmol/l [norm 45 - 84],33,
kontroll,33,
Anamnees 28.05.2015:,33,
Anamnees 05.02.2016:,33,
Anamnees 19.09.2014:,33,
Anamnees 26.11.2015:,33,
7975 - Kompuutertomograafia natiivis,33,
"Vis od=1,0",33,
Põhjendus: pneumonia?,33,
Anamnees 15.01.2015:,33,
Luu biopsia,33,
- Pöördus ise vastuvõtuosakonda.,33,
Jätkab ravi.,33,
"- PIIRISILD, ÜLLE",33,
Anamnees 21.10.2014:,33,
Anamnees 14.10.2014:,33,
Tenosünoviidi operatiivne ravi,33,
Anamnees 15.01.2016:,33,
Aparaatne füsioteraapia,33,
7900 Röntgeniülesvõte peapiirkonnast (üks_ülesvõte),33,
Emaka ekstirp. koos iliakaalsete lümfis.-ga,33,
Anamnees 28.08.2015:,33,
"- KRIISA, ELLEN",33,
"- Sumarokova, Galina - Laborant",33,
mikroalbuminuu mikroalbuminuuria,33,
,33,
Anamnees 09.03.2016:,33,
Anamnees 10.10.2014:,33,
Anamnees 26.05.2015:,33,
"- Kõht pehme, valutu. maks pole palpeeritav.",33,
"Väljastatud ravim: Rp. Diltiazemi 0,8",33,
Anamnees 30.06.2014:,33,
Anamnees 02.07.2014:,33,
Kontroll 6 kuu pärast.,33,
"- TUUM, MAILA - Laborispetsialist",33,
Anamnees 11.11.2015:,33,
Anamnees 20.07.2015:,32,
Kood ja nimetus: 7558 Kolonoskoopia (täielik) Põhjendus: uuring Kirjeldus:,32,
Põhjendus: ct nimmest,32,
: Kaalium 4.2 mmol/L [norm 3.5 - 5.0],32,
- optometristi saatekiri,32,
Esmane konsultatsioon.,32,
"- Seppo, Irina",32,
Anamnees 03.07.2015:,32,
Patsient tuli ise.,32,
"- BUNDER, SIRJE - N09906 - N500 - üldõendus",32,
Tinea unguem - tüüpiline kliiniline pild.,32,
-  Nahk ja lim.kestad puhtad.,32,
-  Silmarõhu mõõtmine,32,
Anamnees 25.08.2014:,32,
"- Teha regulaarseid puhkepause - iga tund 5-7 min. Sirutada, teha venitusharjutusi, vaadata aknast välja kaugusesse.",32,
Põhjendus: SAH?,32,
Kaebused: Oluliste kaebusteta.,32,
"- kontroll 0,5a pärast",32,
Põhjendus: G56.0 Karpaaltunneli sündroom,32,
0J2205 – Sapipõie laparoskoopiline operatsioon.,32,
Anamnees 25.11.2014:,32,
Vastus:,32,
"- KUKNER, ANDRES - D03751 - E260 - ortopeedia",32,
Tbc kontakt,32,
Kood ja nimetus: 7990 Peaaju kompuutertomograafia natiivis Põhjendus: CT uuring pea,32,
Kood ja nimetus: 66804 Immuunohistokeemiline või -tsütokeemiline uuring ühel koelõigul või tsütoloogilisel preparaadil (1 klaas) Põhjendus: histoloogiline uuring Kirjeldus:,32,
- Perearsti saatekirjaga.,32,
"- TAAL, KATI - Laborant",32,
-  Kae järgne kontroll OS,32,
Tinea unugem - tüüpiline kliiniline pilt.,32,
7950 - Kilpnäärme ultraheliuuring,32,
Anamnees 27.10.2014:,32,
Anamnees 22.01.2016:,32,
Kaebused: ei ole,32,
Anamnees 12.05.2015:,32,
- ANALÜÜSIDE TELLIMUS,32,
Anamnees 29.10.2014:,32,
: Kaalium 4.8 mmol/L [norm 3.5 - 5.0],32,
Raseduse andmed,32,
Anamnees 30.10.2015:,32,
"- ULST, KAI - D04467 - Radioloog",32,
Endoskoopilised,32,
Anamnees 24.03.2016:,32,
Anamnees 22.12.2014:,32,
- Toodud kiirabi poolt.,32,
Anamnees 31.03.2015:,32,
Anamnees 06.08.2014:,32,
Hallux valguse operatsioon,32,
Anamnees 11.11.2014:,32,
Suunatud neuroloogi poolt.,32,
"- LIPP, LIIA",32,
"- PÄIVISTE, ELE - Laborant",32,
RÖ-ülesvõte rindkerest AP (lamades),32,
"- AASMÄE, SOFIA",32,
- Kontr.,32,
Kompuutertomograafia,32,
ANALÜÜSIDE VASTUSED:,32,
"Radioloogiline uuring,",32,
"- METSKÜLA, KAJA - Laboriarst",31,
Funktsionaalne endoskoopiline etmoidofrontotoomia,31,
"- UDU, IRINA",31,
IRM1001 - MRT peaajust: Magnetresonantstomograafia,31,
- S-2,31,
- ANALÜÜSIDE TELLIMUS,31,
Kood ja nimetus: 7552 Biopsia materjali võtmine endoskoobiga (kuni viis biopsiat) Põhjendus: . Kirjeldus:,31,
Ureeterorenoskoopia operatsioonid,31,
Põhjendus: I49.4 Muu täpsustamata enneaegne depolarisatsioon,31,
- Neuroloogilise leiuta.,31,
Anamnees 29.12.2014:,31,
7953 - Kõhu- ja vaagna piirkonna ultraheliuuring,31,
: MPV 9.7 % [norm 5.0 - 12.0],31,
"- Oppe, Ene - D00757 - E340 - radioloogia",31,
Põhjendus: CT thorax+kõht+vaagen,31,
Anamnees 12.12.2014:,31,
Anamnees 29.08.2014:,31,
Kaebusteta. Tuli kontrolli.,31,
"Raviskeem sama,järelkontroll 2 aasta mõõdudes.",31,
Sapipõie laparoskoopiline operatsioon Kirjeldus: Op: Cholecystectomia laparoscopica (dr.A.Uksov),31,
RF0004 - Söögitorukaudne ehhokardiograafia: Funktsionaaldiagnostilised,31,
"- REIMO, KARIN",31,
"Parem rinnanääre pehme, ühtlase konsistentsiga, nahk rinnal sile, sissetõmbeid ei ole, nibu normipärane. Palpeeritavaid lümfisõlmi ei ole.",31,
-  Üldseisund-hea. Nahk/limaskestad puhtad.,31,
Anamnees 20.11.2015:,31,
"- KANGRO, MAI - M00320 - N600 - ämmaemandus",31,
-  Patsient soovib  analüüsi vastuseid.,31,
Kood ja nimetus: 6402 Toonaudiomeetria Põhjendus: H90.3 Kahepoolne neurosensoorne kuulmisnõrkus Kirjeldus: tehtud Järeldus: uuring,31,
Anamnees 03.09.2014:,31,
Põlveliigese endoproteesi paigaldamine.,31,
- Selgitused,31,
Anamnees 15.09.2015:,31,
Põhjendus: intensiiv,31,
Neurovaskulaarultraheli,31,
Anamnees 02.09.2014:,31,
Anamnees 16.09.2014:,31,
Anamnees 03.10.2014:,31,
: MPV 9.4 % [norm 5.0 - 12.0],31,
"- KUKERMAA, LIIS - D07425 - E600 - üldarstiabi",31,
Kood ja nimetus: 7976 Kompuutertomograafia  natiivis (iga järgmine piirkond) Põhjendus: CT uuring pea,31,
"- VALGEPEA, TAIMI",31,
: Leukotsüüdid 2 [norm ... - 2],31,
- Tagasi kutsutud. RKK-ravi lõppenud.,31,
"-  Paraneb, jätkab ordineeritud ravi.",31,
Kilpnäärme sonograafia,31,
Anamnees 19.11.2015:,31,
"- Pirožkova, Linda",31,
: Lümfotsüütide abs arv 3.1 x 10 9/L [norm 1.30 - 3.60],31,
Anamnees 28.11.2014:,31,
"- MERILAIN, PIRET - Laborant",31,
"- RIIVE, MARE - D04620 - Radioloog",30,
Anamnees 30.01.2015:,30,
"- Serebrova, Tatjana - D04332 - E370 - sünnitusabi ja günekoloogia",30,
- VALVEARST,30,
"- PRIIMÄGI, TIINA",30,
Anamnees 03.09.2015:,30,
"- ARAK, ANDRES",30,
Anamnees 09.09.2014:,30,
Anamnees 18.02.2016:,30,
Anamnees 12.11.2015:,30,
Kaebused: kaebusteta,30,
- Suunatud AEK i.,30,
Anamnees 04.08.2014:,30,
Ravi:,30,
- Paranenud.,30,
Anamnees 05.06.2015:,30,
Kontroll peale ei tulnud.,30,
Sapipõie laparoskoopiline operatsioon Kirjeldus:,30,
Anamnees 01.07.2015:,30,
Anamnees 05.09.2014:,30,
-   Suunatud perearsti   poolt.,30,
"Välisgenitaalid normis. Tupp vaba, portio puhas. Voolus on tavaline.",30,
Tagasi kutsutud,30,
Perifeerse närvi vigastuse hiliskorrektsioon,30,
Anamnees 17.11.2015:,30,
UH jääkuriin UH jääkuriin,30,
Anamnees 09.07.2015:,30,
-  Nahk puhas,30,
Põhjendus: SISE VIB,30,
Põhjendus: O36.8 Ema hooldamine muude täpsustatud vililasehäirete korral,30,
Anamnees 17.08.2015:,30,
# LISAN: AS JÄRVAMAA HAIGLAS TEOSTATUD UURINGUTE JA  ANALÜÜSIDE  VASTUSED:,30,
Adekvaatne. Limafoon.,30,
: Kreatiniin 80 mkmol/l [norm 59 - 104],30,
EKG6323 - Elektrokardiograafia: null,30,
: MPV 9.3 % [norm 5.0 - 12.0],30,
- Suunatud AEK -i.,30,
Põhjendus: palat 409,30,
7975 Kompuutertomograafia natiivis,30,
Põhjendus: j41.1,30,
66810 - Patoloogi poolt hinnatud üldtsütoloogiline uuring (kuni 3 klaasi) : Tsütoloogia,30,
Anamnees 06.03.2015:,30,
: MPV 9.9 % [norm 5.0 - 12.0],30,
Taastusarst:,30,
Tuli kontrolli,29,
- Diabeediõde,29,
Anamnees 13.11.2014:,29,
Adekvaatne,29,
-  Sonograafia.,29,
Anamnees 02.07.2015:,29,
: Kaalium 4.5 mmol/L [norm 3.5 - 5.0],29,
Nukleaarmeditsiin,29,
Uriini ribaanalüüs,29,
: MPV 9.0 % [norm 5.0 - 12.0],29,
0Q2102 – Näo või kaelapiirkonna naha ja nahaaluskoe kasvaja eemaldamine.,29,
"Kood ja nimetus: 7950 Kilpnäärme ultraheliuuring Põhjendus: kilpnäärmest Kirjeldus: Kilpnääre  sümmeetriline,  tavalise asetsuse ja kujuga, sileda kontuuriga,.kapsel jälgitav kogu ulatusel.",29,
Biokeemia,29,
- erialaspetsialist,29,
Põhjendus: OP,29,
Perearst saadab astma kahtlusel.,29,
Bakterid -,29,
- Jätkab ravi.,29,
: Kreatiniin 75 mkmol/l [norm 59 - 104],29,
Ösofagogastroduodenoskoopia (statsionaarne),29,
- Prillid,29,
Magnetresonantstomograafia,29,
051106 – LAPAROSKOOPILISED OPERATSIOONID MUNAJUHADEL JA MUNASARJADEL.,29,
Anamnees 18.09.2015:,29,
Põhjendus: Kopsupais?,29,
Anamnees 20.11.2014:,29,
Anamnees 09.07.2014:,29,
Anamnees 07.07.2015:,29,
"- ULST, KAI - D04467 - Radioloog",29,
Bronhide hüperreaktiivsustest,29,
Anamnees 14.07.2014:,29,
6323 Elektrokardiograafia koos kompuuteranalüüsiga,29,
Anamnees 25.05.2015:,29,
Ambulat.,29,
- REFRAKTSIOON    sph    cyl    ax,29,
"Diafragmad siledad, pleuraalsed siinused vabad. Hiilused oluliste muutusteta. Kopsude pneumatisatsioon ja vaskulaarne joonis tavaline, koldelisi ja infiltratiivseid muutusi ei näe.",29,
Suunata patsient töövõime ekspertiisiks Pensioniameti pensionide ja toetuste osakonda.,29,
: MPV 8.9 % [norm 5.0 - 12.0],29,
Anamnees 06.07.2015:,29,
Anamnees 08.07.2015:,29,
Anamnees 02.01.2015:,29,
Anamnees 23.02.2016:,29,
"Parem rinnanääre pehme, ühtlase konsistentsiga, nahk rinnal sile, sissetõmbeid ei ole, nibu normipärane. Palpeeritavaid lümfisõlmi ei ole.",29,
"- Suurpalu, Anu - D01294 - E370 - sünnitusabi ja günekoloogia",29,
Anamnees 18.12.2014:,29,
Põhjendus: palat 417,29,
Anamnees 23.09.2014:,29,
Põhjendus: J01.0 Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit,29,
Põhjendus: 6b kõht,29,
Anamnees 23.07.2014:,29,
-  Üldseisund: hea,29,
Anamnees 08.08.2014:,29,
- patsient soovib teada analüüside vastuseid.,29,
-  Järelkontroll,29,
: CRP <5 mg/L [norm ... - 10],29,
Anamnees 08.10.2015:,29,
"- KOOVIT, INDREK - D06548 - E340 - radioloogia",29,
Anamnees 30.09.2014:,29,
Anamnees 22.10.2014:,29,
Põhjendus: dgn. täpsustamiseks,29,
Herniotoomia armisonga puhul,29,
"- JUHANI, ANNELI - D06001",29,
Anamnees 10.12.2015:,29,
- Endoskoopiline uuring,28,
KOLOSKOOPIA,28,
RU6017 - Ultraheli doppleruuring alajäseme süvaveenidest: Ultraheli,28,
- Ravi ei vaja.,28,
Põhjendus: i,28,
esimene kadaveerse neeru siirdamine. Tx infektsiooni ja puudulikkuse tõttu siirik eemaldatud aug´09 ja sealt alates pt taas HD-ravil. IS-ravi foonil põdes siiriku ÄÄT ja CMV infektsioone.,28,
Anamnees 07.10.2014:,28,
Tegevusteraapia,28,
Anamnees 30.06.2015:,28,
"- ALKSNITE, LAIMA - M00077 - N600 - ämmaemandus",28,
: Neutrofiilid Neutrofiile vähe.,28,
7903,28,
"- VIDER, KERSTIN",28,
IRC3002 - KT neerukivi uuring (low dose): Kompuutertomograafia,28,
- III POP,28,
TM6324 - Tredmill: Koormustestid,28,
Põhjendus: Insultus cerebri?,28,
-  Tuli perearsti suunamisel koos analüüsidega.,28,
"- LINK, MARE",28,
Sonograafia,28,
Kokkuvõte.,28,
"- RÜÜTEL, KARINE - K0054 - E88 - füsioterapeut",28,
Anamnees 21.08.2015:,28,
: Kreatiniin 76 mkmol/l [norm 59 - 104],28,
veri on korras,28,
"- KOOVIT, INDREK - D06548 - E600 - üldarstiabi",28,
Anamnees 15.07.2014:,28,
Anamnees 24.09.2014:,28,
- RKK.,28,
: Automaatliini uuringud,28,
Menetlusendoskoopia,28,
Anamnees 10.09.2015:,28,
PARANENUD,28,
-  Nahk  ja limaskestad-puhtad.,28,
Anamnees 02.10.2015:,28,
6308 - DIFUSIOONIKAPATSITEEDI MÄÄRAMINE: KOPSUDE DIFUSIOONIVÕIME MÄÄRAMINE,28,
-   Kaebusi ei ole.,28,
Anamnees 11.12.2015:,28,
Anamnees 22.05.2015:,28,
RASEDUSE ANDMED,28,
Anamnees 01.09.2014:,28,
: Kreatiniin 77 mkmol/l [norm 59 - 104],28,
UH doppleruuring kaela arteritest,28,
IRG3019 - RÖ põlveliigesest 2-s: Röntgenuuringud,28,
"- KALA, TIINA - Laborant",28,
Anamnees 18.08.2015:,28,
Anamnees 29.09.2014:,28,
Korrektsiooniks.,28,
- soovib retsepti,28,
Kaebusi ei ole.,28,
- Määratud lok.+per os ravi.,28,
Kood ja nimetus: R790301 Röntgeniülesvõte rindkere piirkonnast (üks ülesvõte) TTH Põhjendus: + Kirjeldus: RÖ - GRAMM KOPSUDEST:,28,
"- ORASON, KAARIN",28,
Uriini külv,28,
R_ -th Rö -th,28,
Histoloogia ee Histoloogia eesnäärmest,28,
Nit 0,28,
: Kaalium 4.3 mmol/L [norm 3.5 - 5.0],28,
Trahheostoomia,28,
DIAGNOOS: Elundid nähtava patoloogiata,28,
Emakaõõne abrasioon Kirjeldus:,28,
Välisgenit.:norm,28,
Anamnees 14.08.2015:,27,
Anamnees 12.08.2015:,27,
"- Riibak, Mari-Liis - D04230 - E340 - radioloogia",27,
Anamnees 25.09.2014:,27,
"- ALURI, VAIKE - M00309 - N600 - ämmaemandus",27,
Radioloogiline uuring,27,
Väljastatud ravim:,27,
Anamnees 16.12.2014:,27,
"- ROOSIPUU, RETLAV - D03634 - Patoloog",27,
: Lümfotsüütide abs arv 2.8 x 10 9/L [norm 1.3 - 3.6],27,
Anamnees 20.10.2014:,27,
: Kreatiniin 81 mkmol/l [norm 59 - 104],27,
"- MIKKEL, MEHIS - D07097 - E26 - vaskulaarkirurgia",27,
,27,
: Lümfotsüütide abs arv 2.7 x 10 9/L [norm 1.3 - 3.6],27,
Põhjendus: CT kõht+vaagen,27,
Anamnees 16.07.2015:,27,
-  Tuli perearsti suunamisel koos eelnevalt tehtud analüüside ja uuringutega.,27,
: Lameepiteel 2 [norm ... - 2],27,
"-  Kaebusi eitab, tunneb end normaalselt. Üldseisund hea.",27,
Anamnees 03.03.2016:,27,
"- KULL, KARIN - D05052 - E05 - gastroenteroloogia",27,
Laparoskoopiline koletsüstektoomia.,27,
Sonograafia,27,
"- KULL, MART - D06667 - E600 - üldarstiabi",27,
"-  SP kontroll x 1 0,5 aastas, kui häirib voolus , siis kasutada lokaalselt Femigeli ü/p,tsütoloogia x 1 aastas,kui võetud analüüs normi piires",27,
"- LEPP, MARIKA",27,
"- HÕLPUS, KAIE",27,
Allkiri...........................................................,27,
Anamnees 05.08.2015:,27,
"-  Välised suguelundid normaalselt arenenud.Limaskest vulval puhas,punetuseta.",27,
Põhjendus: palat 418,27,
Anamnees 12.06.2015:,27,
Munajuhade ja munasarjade laparoskoopilised operatsioonid Kirjeldus:,27,
"Südametoonid regulaarsed, rütmilised.",27,
: Mikroobid +++,27,
"S,P-Na 140 (136 .. 145 mmol/L )",27,
: Kaalium 4.4 mmol/L [norm 3.5 - 5.0],27,
gastroskoopia gastroskoopia,27,
Põhjendus: I10 Hüpertooniatõbi e kõrgvererõhutõbi,27,
Anamnees 24.04.2015:,27,
Anamnees 14.11.2014:,27,
-  PCR negatiivne,27,
7881 - Aortograafia või kavograafia või arteriograafia või neeruveeni flebograafia : Angiograafia,27,
Kolposkoopiale suunamise näidustus:,27,
Anamnees 09.04.2015:,27,
"- ANTON, AGNES - N07753 - N200 - kliiniline õendus",26,
- Üldseisund häiritud.,26,
: Kreatiniin 78 mkmol/l [norm 45 - 84],26,
: Kreatiniin 79 mkmol/l [norm 59 - 104],26,
: Kreatiniin 50 mkmol/l [norm 45 - 84],26,
Anamnees 28.12.2015:,26,
Anamnees 23.10.2015:,26,
,26,
-  patsient jääb jälgimisele,26,
Hemogramm viieosalise leukogrammiga,26,
: MPV 9.2 % [norm 5.0 - 12.0],26,
"- LAIPALU, MARIS - D04619 - Radioloog",26,
Kokkuvõte,26,
"- RÄHNI, AIN - D04360 - Laboriarst",26,
Põhjendus: dünaamika,26,
79203 Ühe mähisega uuring (8 ja enam tööd) keskmise väljaga MRT-l,26,
DIAGNOOS: Röntgenoloogiliselt  patoloogia leiuta.,26,
Anamnees 18.03.2016:,26,
veri,26,
"- TAMM, MARIKA - N07784 - N500 - üldõendus",26,
Anamnees 28.08.2014:,26,
Anamnees 07.08.2015:,26,
Kood ja nimetus: F640201 Toonaudiomeetria TTH Põhjendus: . Kirjeldus: AD - normis,26,
RR6344 - Vererõhu ööpäevane monitooring : Vererõhu monitooring,26,
: Kaalium 4.6 mmol/L [norm 3.5 - 5.0],26,
"- KUKK, TERJE - D00034 - E110 - dermatoveneroloogia",26,
Kood ja nimetus: 7954 Vaginaalne ultraheliuuringPõhjendus: uh,26,
-  Edasi kontrollile 1 x aastas.,26,
"Kopsudes auskulatoorselt   vesikulaarne hingamiskahin,räginateta.",26,
-  Kae järgne kontroll OD,26,
"- VACHTEL, LIIDIA",26,
PERIOODILINE TERVISEKONTROLL ( dr.Piho):,26,
Põhjendus: insult?,26,
"- ARAK, ANDRES",26,
"- TŠERNOVA, ANASTASSIA - D06804 - E280 - patoloogia",26,
: Kaalium 4.7 mmol/L [norm 3.5 - 5.0],26,
"- TORM, JAANUS - D06341 - E260 - ortopeedia",26,
"- PRUULISTE, JELENA - Laborant",26,
Põhjendus: palat 402,26,
RG1001 - Ortopantomograafia hammastest: Röntgenograafia,26,
"Põhjendus: n40 ,jääkuriin?",26,
- Vistrikud.,26,
"Plaanis operatiivne ravi. Patsient nõustatud, võimalikest tüsistustest teavitatud. Patsient operatsiooniga nõus.",26,
-  Saabus kutsega emakakaela tsütoloogia andmiseks.,26,
: MPV 10.3 % [norm 5.0 - 12.0],26,
Põhjendus: Tuumor?,26,
- Patsient soovib teada analüüside vastuseid.,26,
Põhjendus: fr?,26,
"- EHA, JAAN - D04333 - Arst-õppejõud kardioloogia erialal",26,
Muu kõhuseina songa operatsioon.,26,
"- ANDREJEVA, LIDIA - N00886 - N500 - üldõendus",26,
Suunatud  luutiheduse  kontrolliks.,26,
Erütrotsütaarsete antikehade sõeluuring kahe erütrotsüüdiga Ei ole avastatud,26,
Patoanatoomiline lahang,26,
Anamnees 05.08.2014:,26,
- st.ii,26,
Anamnees 29.10.2015:,26,
"- NIKOPENSIUS, MERIKE - Sekretär",26,
7170 Uroflow,26,
