_regex_pattern_,grammar_symbol,value,_group_,_priority_
brieka,DRUG_NAME,DRUG_NAME,0,0
hypericu-ix,DRUG_NAME,DRUG_NAME,0,0
olanzapine orion,DRUG_NAME,DRUG_NAME,0,0
levomycetin,DRUG_NAME,DRUG_NAME,0,0
acc,DRUG_NAME,DRUG_NAME,0,0
irprezide,DRUG_NAME,DRUG_NAME,0,0
kloralodool,DRUG_NAME,DRUG_NAME,0,0
oxsoralen,DRUG_NAME,DRUG_NAME,0,0
ritemvia,DRUG_NAME,DRUG_NAME,0,0
combudoron,DRUG_NAME,DRUG_NAME,0,0
teenia,DRUG_NAME,DRUG_NAME,0,0
lercaril,DRUG_NAME,DRUG_NAME,0,0
epipen,DRUG_NAME,DRUG_NAME,0,0
actraphane novolet,DRUG_NAME,DRUG_NAME,0,0
mesar ,DRUG_NAME,DRUG_NAME,0,0
penicillinile,DRUG_NAME,DRUG_NAME,0,0
nicotinell tts,DRUG_NAME,DRUG_NAME,0,0
antibiootikud,DRUG_NAME,DRUG_NAME,0,0
kloprednool,DRUG_NAME,DRUG_NAME,0,0
talbutal,DRUG_NAME,DRUG_NAME,0,0
ant-ementia drugs,DRUG_NAME,DRUG_NAME,0,0
ibandronic acid ratiopharm,DRUG_NAME,DRUG_NAME,0,0
ambirix,DRUG_NAME,DRUG_NAME,0,0
acamprosate,DRUG_NAME,DRUG_NAME,0,0
kaltsifediool,DRUG_NAME,DRUG_NAME,0,0
pentilin,DRUG_NAME,DRUG_NAME,0,0
omega--acid ethyl esters 90,DRUG_NAME,DRUG_NAME,0,0
neoton flebo,DRUG_NAME,DRUG_NAME,0,0
etüleenimiinid,DRUG_NAME,DRUG_NAME,0,0
cinoxacin,DRUG_NAME,DRUG_NAME,0,0
"yellow fever, live attenuated",DRUG_NAME,DRUG_NAME,0,0
pyrrolnitrin,DRUG_NAME,DRUG_NAME,0,0
ranimustiin,DRUG_NAME,DRUG_NAME,0,0
nolvadex d,DRUG_NAME,DRUG_NAME,0,0
ledertepa,DRUG_NAME,DRUG_NAME,0,0
teised leišmaniaasi- ja trüpanosomiaasivastased ained,DRUG_NAME,DRUG_NAME,0,0
cerivastatin,DRUG_NAME,DRUG_NAME,0,0
mekamüülamiin,DRUG_NAME,DRUG_NAME,0,0
insecticides and repellents,DRUG_NAME,DRUG_NAME,0,0
meditsiiniline hapnik,DRUG_NAME,DRUG_NAME,0,0
atorvastatin pfizer,DRUG_NAME,DRUG_NAME,0,0
ammoni caustici,DRUG_NAME,DRUG_NAME,0,0
methyluracil,DRUG_NAME,DRUG_NAME,0,0
gemcitabine ebewe,DRUG_NAME,DRUG_NAME,0,0
ioxitalamic acid,DRUG_NAME,DRUG_NAME,0,0
dibutyl phthalate,DRUG_NAME,DRUG_NAME,0,0
other anabolic agents,DRUG_NAME,DRUG_NAME,0,0
benzothiazepine derivatives,DRUG_NAME,DRUG_NAME,0,0
glucagen hypokit,DRUG_NAME,DRUG_NAME,0,0
olanzapine a pharma 5mg,DRUG_NAME,DRUG_NAME,0,0
didanosine,DRUG_NAME,DRUG_NAME,0,0
prednimustine,DRUG_NAME,DRUG_NAME,0,0
other parasympathomimetics,DRUG_NAME,DRUG_NAME,0,0
hümekromoon,DRUG_NAME,DRUG_NAME,0,0
avelox,DRUG_NAME,DRUG_NAME,0,0
nitrofungin,DRUG_NAME,DRUG_NAME,0,0
other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals,DRUG_NAME,DRUG_NAME,0,0
x hüübimisfaktor,DRUG_NAME,DRUG_NAME,0,0
"innohep t-a iu/0,9 ml syringes",DRUG_NAME,DRUG_NAME,0,0
formel huste-tiller,DRUG_NAME,DRUG_NAME,0,0
herzuma,DRUG_NAME,DRUG_NAME,0,0
vasopressin antagonists,DRUG_NAME,DRUG_NAME,0,0
dermovate cream,DRUG_NAME,DRUG_NAME,0,0
etrixenal,DRUG_NAME,DRUG_NAME,0,0
cefepime,DRUG_NAME,DRUG_NAME,0,0
albunorm g/l,DRUG_NAME,DRUG_NAME,0,0
cefepime mip,DRUG_NAME,DRUG_NAME,0,0
venlafaxine sandoz,DRUG_NAME,DRUG_NAME,0,0
syntomycin,DRUG_NAME,DRUG_NAME,0,0
teised antibiootikumid paikseks kasutamiseks,DRUG_NAME,DRUG_NAME,0,0
posterior pituitary lobe hormones,DRUG_NAME,DRUG_NAME,0,0
ophthalmologicals,DRUG_NAME,DRUG_NAME,0,0
besponsa,DRUG_NAME,DRUG_NAME,0,0
asatadiin,DRUG_NAME,DRUG_NAME,0,0
budesonide,DRUG_NAME,DRUG_NAME,0,0
betaine,DRUG_NAME,DRUG_NAME,0,0
iruxol n,DRUG_NAME,DRUG_NAME,0,0
kinzalmono,DRUG_NAME,DRUG_NAME,0,0
dutoteva pharma,DRUG_NAME,DRUG_NAME,0,0
alaproklaat,DRUG_NAME,DRUG_NAME,0,0
carindacillin,DRUG_NAME,DRUG_NAME,0,0
leuprorelin,DRUG_NAME,DRUG_NAME,0,0
atseklidiin,DRUG_NAME,DRUG_NAME,0,0
adamon sr,DRUG_NAME,DRUG_NAME,0,0
foscan,DRUG_NAME,DRUG_NAME,0,0
naatriumfosfonet,DRUG_NAME,DRUG_NAME,0,0
ursosan,DRUG_NAME,DRUG_NAME,0,0
alfuzosin,DRUG_NAME,DRUG_NAME,0,0
sulkonasool,DRUG_NAME,DRUG_NAME,0,0
flusamer,DRUG_NAME,DRUG_NAME,0,0
furosemide,DRUG_NAME,DRUG_NAME,0,0
mineralocorticoids,DRUG_NAME,DRUG_NAME,0,0
ristempa,DRUG_NAME,DRUG_NAME,0,0
parathyroid hormone,DRUG_NAME,DRUG_NAME,0,0
mono mack depot,DRUG_NAME,DRUG_NAME,0,0
atryn,DRUG_NAME,DRUG_NAME,0,0
calcitonin,DRUG_NAME,DRUG_NAME,0,0
alprenolool,DRUG_NAME,DRUG_NAME,0,0
prostatilen,DRUG_NAME,DRUG_NAME,0,0
iruxol mono,DRUG_NAME,DRUG_NAME,0,0
topamax tablets,DRUG_NAME,DRUG_NAME,0,0
ozurdex,DRUG_NAME,DRUG_NAME,0,0
ornidazole,DRUG_NAME,DRUG_NAME,0,0
spascupreel ampulen,DRUG_NAME,DRUG_NAME,0,0
vitamin k,DRUG_NAME,DRUG_NAME,0,0
jobenguaan \( i\),DRUG_NAME,DRUG_NAME,0,0
oxacillin,DRUG_NAME,DRUG_NAME,0,0
tepadina,DRUG_NAME,DRUG_NAME,0,0
rigat,DRUG_NAME,DRUG_NAME,0,0
advantan milk,DRUG_NAME,DRUG_NAME,0,0
karil ie nasenspray,DRUG_NAME,DRUG_NAME,0,0
advate,DRUG_NAME,DRUG_NAME,0,0
triginet,DRUG_NAME,DRUG_NAME,0,0
dermafusin,DRUG_NAME,DRUG_NAME,0,0
demegestoon,DRUG_NAME,DRUG_NAME,0,0
xagrid,DRUG_NAME,DRUG_NAME,0,0
fentanyl actavis,DRUG_NAME,DRUG_NAME,0,0
pediacel,DRUG_NAME,DRUG_NAME,0,0
norestal,DRUG_NAME,DRUG_NAME,0,0
naproksens,DRUG_NAME,DRUG_NAME,0,0
pradaxa,DRUG_NAME,DRUG_NAME,0,0
loxapine,DRUG_NAME,DRUG_NAME,0,0
dextromethorphan\+quinidine,DRUG_NAME,DRUG_NAME,0,0
rosucard ,DRUG_NAME,DRUG_NAME,0,0
amoxicilli-ip ,DRUG_NAME,DRUG_NAME,0,0
cefamandole,DRUG_NAME,DRUG_NAME,0,0
insulin human winthrop rapid,DRUG_NAME,DRUG_NAME,0,0
teodrenaliin,DRUG_NAME,DRUG_NAME,0,0
halaven,DRUG_NAME,DRUG_NAME,0,0
clobazam,DRUG_NAME,DRUG_NAME,0,0
acid preparations,DRUG_NAME,DRUG_NAME,0,0
dapril,DRUG_NAME,DRUG_NAME,0,0
lanzostad,DRUG_NAME,DRUG_NAME,0,0
finasterid actavis,DRUG_NAME,DRUG_NAME,0,0
arutimol,DRUG_NAME,DRUG_NAME,0,0
pexal- depotabs,DRUG_NAME,DRUG_NAME,0,0
anamiba,DRUG_NAME,DRUG_NAME,0,0
phenytoin,DRUG_NAME,DRUG_NAME,0,0
other agents acting on the reni-ngiotensin system,DRUG_NAME,DRUG_NAME,0,0
ergocalciferol,DRUG_NAME,DRUG_NAME,0,0
zidovudine\+lamivudine,DRUG_NAME,DRUG_NAME,0,0
ifenprodil,DRUG_NAME,DRUG_NAME,0,0
dutasteride,DRUG_NAME,DRUG_NAME,0,0
"beta blocking agents, no-elective, and thiazides",DRUG_NAME,DRUG_NAME,0,0
retafyllin,DRUG_NAME,DRUG_NAME,0,0
lucentis,DRUG_NAME,DRUG_NAME,0,0
nasaalsed preparaadid,DRUG_NAME,DRUG_NAME,0,0
"cisplatin ""ebewe""",DRUG_NAME,DRUG_NAME,0,0
bromhexin nycomed /ml,DRUG_NAME,DRUG_NAME,0,0
ansomone,DRUG_NAME,DRUG_NAME,0,0
omeprazole stada,DRUG_NAME,DRUG_NAME,0,0
mineralokortikoidid,DRUG_NAME,DRUG_NAME,0,0
diklofenaki,DRUG_NAME,DRUG_NAME,0,0
entacapone orion,DRUG_NAME,DRUG_NAME,0,0
engystol n,DRUG_NAME,DRUG_NAME,0,0
azithromycin sandoz ,DRUG_NAME,DRUG_NAME,0,0
nutriflex plus,DRUG_NAME,DRUG_NAME,0,0
triginet,DRUG_NAME,DRUG_NAME,0,0
dimazole,DRUG_NAME,DRUG_NAME,0,0
idelalisib,DRUG_NAME,DRUG_NAME,0,0
gemcitabine csc,DRUG_NAME,DRUG_NAME,0,0
vasodilators used in cardiac diseases,DRUG_NAME,DRUG_NAME,0,0
homatropine methylbromide,DRUG_NAME,DRUG_NAME,0,0
delamonie,DRUG_NAME,DRUG_NAME,0,0
henle lingu diureetikumid,DRUG_NAME,DRUG_NAME,0,0
atenolol alpharma tablets,DRUG_NAME,DRUG_NAME,0,0
pilocarpine hydrochloride\+timolol,DRUG_NAME,DRUG_NAME,0,0
mebendazole,DRUG_NAME,DRUG_NAME,0,0
genvoya,DRUG_NAME,DRUG_NAME,0,0
clotriamazol,DRUG_NAME,DRUG_NAME,0,0
paraaminosalicylic acid,DRUG_NAME,DRUG_NAME,0,0
crataegi fructus,DRUG_NAME,DRUG_NAME,0,0
duloxetine boehringer ingelheim,DRUG_NAME,DRUG_NAME,0,0
antiinflammatory and antirheumatic products,DRUG_NAME,DRUG_NAME,0,0
nortivan,DRUG_NAME,DRUG_NAME,0,0
eporatio,DRUG_NAME,DRUG_NAME,0,0
stygapon ,DRUG_NAME,DRUG_NAME,0,0
helex,DRUG_NAME,DRUG_NAME,0,0
magnesii aspartas,DRUG_NAME,DRUG_NAME,0,0
lofradyk,DRUG_NAME,DRUG_NAME,0,0
teised renii-ngiotensiinsüsteemi toimivad ained,DRUG_NAME,DRUG_NAME,0,0
baariumsulfaati sisaldavad röntgenkontrastained,DRUG_NAME,DRUG_NAME,0,0
cardiostad,DRUG_NAME,DRUG_NAME,0,0
setlers antaci-pearmint,DRUG_NAME,DRUG_NAME,0,0
trimetrexate,DRUG_NAME,DRUG_NAME,0,0
palifermin,DRUG_NAME,DRUG_NAME,0,0
acilesol,DRUG_NAME,DRUG_NAME,0,0
docetaxel hospira,DRUG_NAME,DRUG_NAME,0,0
noksütioliin,DRUG_NAME,DRUG_NAME,0,0
typhoid vaccines,DRUG_NAME,DRUG_NAME,0,0
general nutrients,DRUG_NAME,DRUG_NAME,0,0
amylmetacresol\+dichlorobenzyl alcohol\+levomenthol,DRUG_NAME,DRUG_NAME,0,0
tegafuur,DRUG_NAME,DRUG_NAME,0,0
ethers of tropine or tropine derivatives,DRUG_NAME,DRUG_NAME,0,0
gestrinone,DRUG_NAME,DRUG_NAME,0,0
hüdrokortisoon\+pramokaiin,DRUG_NAME,DRUG_NAME,0,0
tarceva,DRUG_NAME,DRUG_NAME,0,0
bibensooniumbromiid,DRUG_NAME,DRUG_NAME,0,0
erivedge,DRUG_NAME,DRUG_NAME,0,0
trimetazidine teva ,DRUG_NAME,DRUG_NAME,0,0
valnoktamiid,DRUG_NAME,DRUG_NAME,0,0
ropinirole pliva,DRUG_NAME,DRUG_NAME,0,0
antatsiidid spasmolüütikumidega,DRUG_NAME,DRUG_NAME,0,0
furosemide teva,DRUG_NAME,DRUG_NAME,0,0
anistreplaas,DRUG_NAME,DRUG_NAME,0,0
cytosar,DRUG_NAME,DRUG_NAME,0,0
tetracoq,DRUG_NAME,DRUG_NAME,0,0
butaperasiin,DRUG_NAME,DRUG_NAME,0,0
prilokaiin,DRUG_NAME,DRUG_NAME,0,0
bisfosfonaadid,DRUG_NAME,DRUG_NAME,0,0
lymphoseek,DRUG_NAME,DRUG_NAME,0,0
moxilen,DRUG_NAME,DRUG_NAME,0,0
zeel p ampulen,DRUG_NAME,DRUG_NAME,0,0
invokana,DRUG_NAME,DRUG_NAME,0,0
triklosaan,DRUG_NAME,DRUG_NAME,0,0
propüüljodoon,DRUG_NAME,DRUG_NAME,0,0
"makroliidid, linkoosamiidid ja streptogramiinid",DRUG_NAME,DRUG_NAME,0,0
minocyclin hexal,DRUG_NAME,DRUG_NAME,0,0
"other muscle relaxants, peripherally acting agents",DRUG_NAME,DRUG_NAME,0,0
crysvita,DRUG_NAME,DRUG_NAME,0,0
targocid,DRUG_NAME,DRUG_NAME,0,0
torendo -ab ,DRUG_NAME,DRUG_NAME,0,0
biguaniidid,DRUG_NAME,DRUG_NAME,0,0
moxisylyte,DRUG_NAME,DRUG_NAME,0,0
amino acids and electrolytes,DRUG_NAME,DRUG_NAME,0,0
septolete plus strawberry,DRUG_NAME,DRUG_NAME,0,0
olmesartan medoxomil/hydrochlorothiazide apotex / ,DRUG_NAME,DRUG_NAME,0,0
reactin,DRUG_NAME,DRUG_NAME,0,0
progestogens and estrogens in combination,DRUG_NAME,DRUG_NAME,0,0
analgesics,DRUG_NAME,DRUG_NAME,0,0
metrisamiid,DRUG_NAME,DRUG_NAME,0,0
mustargen,DRUG_NAME,DRUG_NAME,0,0
piprosoliin,DRUG_NAME,DRUG_NAME,0,0
rimipole,DRUG_NAME,DRUG_NAME,0,0
prostenoon,DRUG_NAME,DRUG_NAME,0,0
signifor,DRUG_NAME,DRUG_NAME,0,0
olanzapine,DRUG_NAME,DRUG_NAME,0,0
miglitool,DRUG_NAME,DRUG_NAME,0,0
amifostiin,DRUG_NAME,DRUG_NAME,0,0
exforge,DRUG_NAME,DRUG_NAME,0,0
phenhydan injektionslösung,DRUG_NAME,DRUG_NAME,0,0
batrafen s,DRUG_NAME,DRUG_NAME,0,0
ephedrin hydrochlorid,DRUG_NAME,DRUG_NAME,0,0
cladronate ,DRUG_NAME,DRUG_NAME,0,0
nutriflex omega /144,DRUG_NAME,DRUG_NAME,0,0
beta blocking agents and vasodilators,DRUG_NAME,DRUG_NAME,0,0
clopidogrel dura,DRUG_NAME,DRUG_NAME,0,0
taflotan,DRUG_NAME,DRUG_NAME,0,0
fenpiprane,DRUG_NAME,DRUG_NAME,0,0
clebopride,DRUG_NAME,DRUG_NAME,0,0
proleukin il-,DRUG_NAME,DRUG_NAME,0,0
zoely,DRUG_NAME,DRUG_NAME,0,0
valerian plus,DRUG_NAME,DRUG_NAME,0,0
kaptopril krka,DRUG_NAME,DRUG_NAME,0,0
kondroitiinsulfaat,DRUG_NAME,DRUG_NAME,0,0
nitroglütseriin,DRUG_NAME,DRUG_NAME,0,0
viminool,DRUG_NAME,DRUG_NAME,0,0
timonil rd,DRUG_NAME,DRUG_NAME,0,0
mmy4001,DRUG_NAME,DRUG_NAME,0,0
hexvix,DRUG_NAME,DRUG_NAME,0,0
vibativ,DRUG_NAME,DRUG_NAME,0,0
glucose b. braun %,DRUG_NAME,DRUG_NAME,0,0
infanrix penta,DRUG_NAME,DRUG_NAME,0,0
angiotensiini konverteeriva ensüümi inhibiitorid,DRUG_NAME,DRUG_NAME,0,0
nalpain,DRUG_NAME,DRUG_NAME,0,0
mometasone,DRUG_NAME,DRUG_NAME,0,0
moksestrool,DRUG_NAME,DRUG_NAME,0,0
retafer,DRUG_NAME,DRUG_NAME,0,0
silver compounds,DRUG_NAME,DRUG_NAME,0,0
gestageenid,DRUG_NAME,DRUG_NAME,0,0
sotalol -sl,DRUG_NAME,DRUG_NAME,0,0
gonadotropins,DRUG_NAME,DRUG_NAME,0,0
wentrix,DRUG_NAME,DRUG_NAME,0,0
tiasiidide kombinatsioonid psühholeptikumide ja/või analgeetikumidega,DRUG_NAME,DRUG_NAME,0,0
reteplase,DRUG_NAME,DRUG_NAME,0,0
"encephalitis, japanese, inactivated, whole virus",DRUG_NAME,DRUG_NAME,0,0
neurontin,DRUG_NAME,DRUG_NAME,0,0
"diphtheria toxoid\+poliomyelitis\+haemophilus influenzae b, purified antigen conjugated\+pertussis, purified antigen\+tetanus toxoid",DRUG_NAME,DRUG_NAME,0,0
flucosan,DRUG_NAME,DRUG_NAME,0,0
cimetidin da,DRUG_NAME,DRUG_NAME,0,0
tiratsisiin,DRUG_NAME,DRUG_NAME,0,0
grepafloxacin,DRUG_NAME,DRUG_NAME,0,0
sulfadiazine,DRUG_NAME,DRUG_NAME,0,0
other antiinflammatory/antirheumatic agents in combination with other drugs,DRUG_NAME,DRUG_NAME,0,0
axetine,DRUG_NAME,DRUG_NAME,0,0
lipase\+amylase\+protease,DRUG_NAME,DRUG_NAME,0,0
telmisarta-atiopharm ,DRUG_NAME,DRUG_NAME,0,0
cellcept,DRUG_NAME,DRUG_NAME,0,0
olanzapine orion,DRUG_NAME,DRUG_NAME,0,0
nutriflex lipid special,DRUG_NAME,DRUG_NAME,0,0
sulfalene,DRUG_NAME,DRUG_NAME,0,0
capecitabine norameda,DRUG_NAME,DRUG_NAME,0,0
metoprolol da,DRUG_NAME,DRUG_NAME,0,0
brontex siirup,DRUG_NAME,DRUG_NAME,0,0
opgenra,DRUG_NAME,DRUG_NAME,0,0
valaciclovir a pharma 500mg,DRUG_NAME,DRUG_NAME,0,0
ropinirole portfarma ,DRUG_NAME,DRUG_NAME,0,0
zevalin,DRUG_NAME,DRUG_NAME,0,0
pemetrexed lilly,DRUG_NAME,DRUG_NAME,0,0
spirokast ,DRUG_NAME,DRUG_NAME,0,0
panzynorm fort-,DRUG_NAME,DRUG_NAME,0,0
strumeel,DRUG_NAME,DRUG_NAME,0,0
solizab,DRUG_NAME,DRUG_NAME,0,0
linezolid krka,DRUG_NAME,DRUG_NAME,0,0
tanatril,DRUG_NAME,DRUG_NAME,0,0
zonisamide sandoz,DRUG_NAME,DRUG_NAME,0,0
teised luu struktuuri ja mineralisatsiooni mõjutavad ained,DRUG_NAME,DRUG_NAME,0,0
karboprost,DRUG_NAME,DRUG_NAME,0,0
lioresal,DRUG_NAME,DRUG_NAME,0,0
mdx-,DRUG_NAME,DRUG_NAME,0,0
gesytil /30 mikrogrammi,DRUG_NAME,DRUG_NAME,0,0
esprital,DRUG_NAME,DRUG_NAME,0,0
hepatic and reticulo endothelial system,DRUG_NAME,DRUG_NAME,0,0
xylometazoline teva 5mg/ml,DRUG_NAME,DRUG_NAME,0,0
alfuzosin stada,DRUG_NAME,DRUG_NAME,0,0
pharmatex .2% vaginal cream in single dose,DRUG_NAME,DRUG_NAME,0,0
other immunostimulants,DRUG_NAME,DRUG_NAME,0,0
immunoprin,DRUG_NAME,DRUG_NAME,0,0
irinotecan bmm pharma /ml,DRUG_NAME,DRUG_NAME,0,0
rohttaimede õietolm,DRUG_NAME,DRUG_NAME,0,0
lekoklar,DRUG_NAME,DRUG_NAME,0,0
guanoxan,DRUG_NAME,DRUG_NAME,0,0
padviram,DRUG_NAME,DRUG_NAME,0,0
digitoxin,DRUG_NAME,DRUG_NAME,0,0
zejula,DRUG_NAME,DRUG_NAME,0,0
antiseptics and disinfectants,DRUG_NAME,DRUG_NAME,0,0
prindex ,DRUG_NAME,DRUG_NAME,0,0
episalvan,DRUG_NAME,DRUG_NAME,0,0
tranylcypromine,DRUG_NAME,DRUG_NAME,0,0
olmesartan medoxomil/amlodipine teva,DRUG_NAME,DRUG_NAME,0,0
sulfathiourea,DRUG_NAME,DRUG_NAME,0,0
sertralin-eva,DRUG_NAME,DRUG_NAME,0,0
ezetimibe pharmaswiss,DRUG_NAME,DRUG_NAME,0,0
ultop,DRUG_NAME,DRUG_NAME,0,0
naltrexone aop,DRUG_NAME,DRUG_NAME,0,0
bile acid sequestrants,DRUG_NAME,DRUG_NAME,0,0
"diphtheria toxoid\+tetanus toxoid\+pertussis antigen\+haemophilus influenzae b, purified antigen conjugated",DRUG_NAME,DRUG_NAME,0,0
rimazolii metilsulfas,DRUG_NAME,DRUG_NAME,0,0
elektrolüütide lahused,DRUG_NAME,DRUG_NAME,0,0
penthrox,DRUG_NAME,DRUG_NAME,0,0
ambroxol sandoz ,DRUG_NAME,DRUG_NAME,0,0
fluoxetin medochemie,DRUG_NAME,DRUG_NAME,0,0
azelastine,DRUG_NAME,DRUG_NAME,0,0
mecillinam,DRUG_NAME,DRUG_NAME,0,0
alverine,DRUG_NAME,DRUG_NAME,0,0
codeine\+guaifenesin,DRUG_NAME,DRUG_NAME,0,0
nan soya \(d-\),DRUG_NAME,DRUG_NAME,0,0
parsabiv,DRUG_NAME,DRUG_NAME,0,0
ceprotin,DRUG_NAME,DRUG_NAME,0,0
nitroimidasooli derivaadid,DRUG_NAME,DRUG_NAME,0,0
etüülestrenool,DRUG_NAME,DRUG_NAME,0,0
metüülrosaniliiniumkloriid,DRUG_NAME,DRUG_NAME,0,0
flolan,DRUG_NAME,DRUG_NAME,0,0
periciazine,DRUG_NAME,DRUG_NAME,0,0
tazocin 25 g,DRUG_NAME,DRUG_NAME,0,0
ropivacaine chiesi,DRUG_NAME,DRUG_NAME,0,0
l-thyroxhexal,DRUG_NAME,DRUG_NAME,0,0
estraderm tts,DRUG_NAME,DRUG_NAME,0,0
abacavir/lamivudine teva,DRUG_NAME,DRUG_NAME,0,0
gripivaktsiin,DRUG_NAME,DRUG_NAME,0,0
valtrex,DRUG_NAME,DRUG_NAME,0,0
prajmalii bitartras,DRUG_NAME,DRUG_NAME,0,0
etensamiid,DRUG_NAME,DRUG_NAME,0,0
zoledronic acid mylan,DRUG_NAME,DRUG_NAME,0,0
teised kapillaare stabiliseerivad ained,DRUG_NAME,DRUG_NAME,0,0
teised üldanesteetikumid,DRUG_NAME,DRUG_NAME,0,0
sagekusesuse ning kusepidamatuse raviks kasutatavad ained,DRUG_NAME,DRUG_NAME,0,0
nurabax,DRUG_NAME,DRUG_NAME,0,0
glükoosaminoglükaanpolüsulfaat,DRUG_NAME,DRUG_NAME,0,0
"innohep t-a iu/0,25 ml syringes",DRUG_NAME,DRUG_NAME,0,0
duavive,DRUG_NAME,DRUG_NAME,0,0
celiprolol vitabalans,DRUG_NAME,DRUG_NAME,0,0
diflucan ,DRUG_NAME,DRUG_NAME,0,0
pyrithyldione,DRUG_NAME,DRUG_NAME,0,0
other antispasmodics in combination with psycholeptics,DRUG_NAME,DRUG_NAME,0,0
brietal hikma,DRUG_NAME,DRUG_NAME,0,0
verapami-skom,DRUG_NAME,DRUG_NAME,0,0
purine analogues,DRUG_NAME,DRUG_NAME,0,0
uroflow ,DRUG_NAME,DRUG_NAME,0,0
hydroxycarbamide,DRUG_NAME,DRUG_NAME,0,0
alprasedon 25mg,DRUG_NAME,DRUG_NAME,0,0
dexpanthenol,DRUG_NAME,DRUG_NAME,0,0
gallium\(ga\)tsitraat,DRUG_NAME,DRUG_NAME,0,0
clindamycin - mip,DRUG_NAME,DRUG_NAME,0,0
daylette,DRUG_NAME,DRUG_NAME,0,0
raud\(iii\)maltool,DRUG_NAME,DRUG_NAME,0,0
topimark,DRUG_NAME,DRUG_NAME,0,0
nortriptyline,DRUG_NAME,DRUG_NAME,0,0
tropatepiin,DRUG_NAME,DRUG_NAME,0,0
paclitaxel - teva,DRUG_NAME,DRUG_NAME,0,0
corifollitropin alfa,DRUG_NAME,DRUG_NAME,0,0
moxaverine,DRUG_NAME,DRUG_NAME,0,0
azitrox,DRUG_NAME,DRUG_NAME,0,0
"dentocaine mg/0,/ml",DRUG_NAME,DRUG_NAME,0,0
physioneal glukose 3/ml,DRUG_NAME,DRUG_NAME,0,0
lipase\+amylase\+protease\+dimeticone,DRUG_NAME,DRUG_NAME,0,0
temozolomide,DRUG_NAME,DRUG_NAME,0,0
paramax rapid,DRUG_NAME,DRUG_NAME,0,0
fongitar,DRUG_NAME,DRUG_NAME,0,0
fenoverine,DRUG_NAME,DRUG_NAME,0,0
ritodriin,DRUG_NAME,DRUG_NAME,0,0
eremfat i.v.,DRUG_NAME,DRUG_NAME,0,0
escitalopram orion,DRUG_NAME,DRUG_NAME,0,0
versatis,DRUG_NAME,DRUG_NAME,0,0
cefmenoxime,DRUG_NAME,DRUG_NAME,0,0
atorvastatin,DRUG_NAME,DRUG_NAME,0,0
colecalciferol radaydrug rü,DRUG_NAME,DRUG_NAME,0,0
propantheline bromide,DRUG_NAME,DRUG_NAME,0,0
amisan,DRUG_NAME,DRUG_NAME,0,0
valuvaigistid,DRUG_NAME,DRUG_NAME,0,0
thymi herba\+nõm-iivatee\+teeleht,DRUG_NAME,DRUG_NAME,0,0
citalec,DRUG_NAME,DRUG_NAME,0,0
antibiotics,DRUG_NAME,DRUG_NAME,0,0
anidulafungin,DRUG_NAME,DRUG_NAME,0,0
stomatoloogilised preparaadid,DRUG_NAME,DRUG_NAME,0,0
parametadioon,DRUG_NAME,DRUG_NAME,0,0
awestatin ,DRUG_NAME,DRUG_NAME,0,0
butürofenooni derivaadid,DRUG_NAME,DRUG_NAME,0,0
tuberkuloosivaktsiinid,DRUG_NAME,DRUG_NAME,0,0
mangafodipir,DRUG_NAME,DRUG_NAME,0,0
ethacridine,DRUG_NAME,DRUG_NAME,0,0
tsitikoliin,DRUG_NAME,DRUG_NAME,0,0
quetiapine invent farma,DRUG_NAME,DRUG_NAME,0,0
bondulc,DRUG_NAME,DRUG_NAME,0,0
humaject /30,DRUG_NAME,DRUG_NAME,0,0
bul-orming laxatives,DRUG_NAME,DRUG_NAME,0,0
palonosetron\+netupitant,DRUG_NAME,DRUG_NAME,0,0
msi mundipharma,DRUG_NAME,DRUG_NAME,0,0
ergotamine\+chlorcyclizin\+meprobamate\+caffeine,DRUG_NAME,DRUG_NAME,0,0
ticagrelor,DRUG_NAME,DRUG_NAME,0,0
prempac sekvens,DRUG_NAME,DRUG_NAME,0,0
daliresp,DRUG_NAME,DRUG_NAME,0,0
folifer,DRUG_NAME,DRUG_NAME,0,0
trijodthyronin sandoz ma,DRUG_NAME,DRUG_NAME,0,0
paracetamol/ascorbic acid/pheniramine norpharm,DRUG_NAME,DRUG_NAME,0,0
fasenra,DRUG_NAME,DRUG_NAME,0,0
gliclazide krka,DRUG_NAME,DRUG_NAME,0,0
diethylcarbamazine,DRUG_NAME,DRUG_NAME,0,0
prolia,DRUG_NAME,DRUG_NAME,0,0
iblias,DRUG_NAME,DRUG_NAME,0,0
peamiselt vaskulaarse toimega selektiivsed kaltsiumikanali blokaatorid,DRUG_NAME,DRUG_NAME,0,0
sulfadimidine\+trimethoprim,DRUG_NAME,DRUG_NAME,0,0
other chemotherapeutics,DRUG_NAME,DRUG_NAME,0,0
glimepiride,DRUG_NAME,DRUG_NAME,0,0
colestyrami-atiopharm,DRUG_NAME,DRUG_NAME,0,0
carmofur,DRUG_NAME,DRUG_NAME,0,0
tapentadol,DRUG_NAME,DRUG_NAME,0,0
rasedustestid,DRUG_NAME,DRUG_NAME,0,0
retacrit,DRUG_NAME,DRUG_NAME,0,0
firdapse,DRUG_NAME,DRUG_NAME,0,0
sertral,DRUG_NAME,DRUG_NAME,0,0
